protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_014950043.1,K00939,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00939  adk, AK; adenylate kinase [EC:2.7.4.3]",Env. Info/Cellular Process,
WP_014950045.1,K06187,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K06187  recR; recombination protein RecR,Genetic Info,
WP_014950045.1,K06187,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K06187  recR; recombination protein RecR,Genetic Info,
WP_014950049.1,K09747,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99998 Others,K09747  ebfC; nucleoid-associated protein EbfC,Genetic Info,
WP_014950051.1,K00759,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00759  APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",AA/Nucleotide,
WP_014950051.1,K00759,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00759  APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",Env. Info/Cellular Process,
WP_014950059.1,K17103,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],"K17103  CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]",Metabolism,
WP_014950059.1,K17103,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K17103  CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]",AA/Nucleotide,
WP_014950071.1,K06180,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06180  rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23],Genetic Info,
WP_014950072.1,K05807,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K05807  bamD; outer membrane protein assembly factor BamD,Membrane transport,Membrane transport
WP_014950075.1,K07157,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07157  K07157; uncharacterized protein,Uncharacterized,
WP_014950082.1,K02556,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K02556  motA; chemotaxis protein MotA,Env. Info/Cellular Process,
WP_014950082.1,K02556,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],K02556  motA; chemotaxis protein MotA,Motility,
WP_014950082.1,K02556,09140 Cellular Processes,09142 Cell motility,02040 Flagellar assembly [PATH:ko02040],K02556  motA; chemotaxis protein MotA,Motility,
WP_014950082.1,K02556,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02556  motA; chemotaxis protein MotA,Membrane transport,Membrane transport
WP_014950082.1,K02556,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K02556  motA; chemotaxis protein MotA,Motility,
WP_014950085.1,K01095,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],K01095  pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27],Metabolism,
WP_014950086.1,K00946,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],K00946  thiL; thiamine-monophosphate kinase [EC:2.7.4.16],Metabolism,
WP_014950088.1,K00794,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K00794  ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]",Metabolism,
WP_014950089.1,K14652,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K14652  ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",Metabolism,
WP_014950089.1,K14652,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K14652  ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",Metabolism,
WP_014950090.1,K00793,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K00793  ribE, RIB5; riboflavin synthase [EC:2.5.1.9]",Metabolism,
WP_014950092.1,K00600,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K00600  glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",Energy/Carbohydrate/Glycan,
WP_014950092.1,K00600,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],"K00600  glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",Energy/Carbohydrate/Glycan,
WP_014950092.1,K00600,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K00600  glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",AA/Nucleotide,
WP_014950092.1,K00600,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ko00460],"K00600  glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",AA/Nucleotide,
WP_014950092.1,K00600,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670],"K00600  glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",Metabolism,
WP_014950093.1,K02536,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],K02536  lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191],Energy/Carbohydrate/Glycan,
WP_014950093.1,K02536,09180 Brite Hierarchies,09181 Protein families: metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],K02536  lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191],Metabolism,
WP_014950094.1,K06020,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K06020  ettA; energy-dependent translational throttle protein EttA,Genetic Info,
WP_014950102.1,K03595,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03595  era, ERAL1; GTPase",Genetic Info,
WP_014950102.1,K03595,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K03595  era, ERAL1; GTPase",Genetic Info,
WP_014950103.1,K03685,09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ko03008],"K03685  rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]",Genetic Info,
WP_014950103.1,K03685,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K03685  rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]",Genetic Info,
WP_014950103.1,K03685,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03685  rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]",Genetic Info,
WP_014950103.1,K03685,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K03685  rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]",Genetic Info,
WP_014950104.1,K03100,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03100  lepB; signal peptidase I [EC:3.4.21.89],Genetic Info,
WP_014950104.1,K03100,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K03100  lepB; signal peptidase I [EC:3.4.21.89],Metabolism,
WP_014950112.1,K09159,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K09159  cptB; antitoxin CptB,Env. Info/Cellular Process,
WP_014950113.1,K06980,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K06980  ygfZ; tRNA-modifying protein YgfZ,Genetic Info,
WP_014950114.1,K03775,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03775  slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8],Genetic Info,
WP_014950115.1,K04751,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K04751  glnB; nitrogen regulatory protein P-II 1,Env. Info/Cellular Process,
WP_014950125.1,K02673,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02673  pilX; type IV pilus assembly protein PilX,Env. Info/Cellular Process,
WP_014950125.1,K02673,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K02673  pilX; type IV pilus assembly protein PilX,Motility,
WP_014950129.1,K03774,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03774  slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8],Genetic Info,
WP_014950132.1,K11753,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],K11753  ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2],Metabolism,
WP_014950134.1,K02968,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02968  RP-S20, rpsT; small subunit ribosomal protein S20",Genetic Info,
WP_014950134.1,K02968,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02968  RP-S20, rpsT; small subunit ribosomal protein S20",Genetic Info,
WP_014950145.1,K01338,09140 Cellular Processes,09143 Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112],K01338  lon; ATP-dependent Lon protease [EC:3.4.21.53],Env. Info/Cellular Process,
WP_014950145.1,K01338,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01338  lon; ATP-dependent Lon protease [EC:3.4.21.53],Metabolism,
WP_014950146.1,K03544,09140 Cellular Processes,09143 Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112],"K03544  clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",Env. Info/Cellular Process,
WP_014950146.1,K03544,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K03544  clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",Genetic Info,
WP_014950147.1,K01358,09140 Cellular Processes,09143 Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112],"K01358  clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]",Env. Info/Cellular Process,
WP_014950147.1,K01358,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K01358  clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]",Metabolism,
WP_014950148.1,K03545,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03545  tig; trigger factor,Genetic Info,
WP_014950151.1,K22900,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K22900  TRMO, trmO; tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-]",Genetic Info,
WP_014950157.1,K01951,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K01951  guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",AA/Nucleotide,
WP_014950157.1,K01951,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],"K01951  guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",Metabolism,
WP_014950157.1,K01951,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K01951  guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",Metabolism,
WP_014950158.1,K00088,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00088  IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]",AA/Nucleotide,
WP_014950158.1,K00088,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],"K00088  IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]",Metabolism,
WP_014950158.1,K00088,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00088  IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]",Env. Info/Cellular Process,
WP_014950163.1,K03977,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03977  engA, der; GTPase",Genetic Info,
WP_014950164.1,K17713,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K17713  bamB; outer membrane protein assembly factor BamB,Membrane transport,Membrane transport
WP_014950167.1,K03526,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],"K03526  gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]",Metabolism,
WP_014950170.1,K02426,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K02426  sufE; cysteine desulfuration protein SufE,Uncharacterized,
WP_014950172.1,K13628,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K13628  iscA; iron-sulfur cluster assembly protein,Genetic Info,
WP_014950176.1,K09014,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K09014  sufB; Fe-S cluster assembly protein SufB,Uncharacterized,
WP_014950178.1,K13643,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K13643  iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor",Genetic Info,
WP_014950181.1,K00640,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K00640  cysE; serine O-acetyltransferase [EC:2.3.1.30],Energy/Carbohydrate/Glycan,
WP_014950181.1,K00640,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K00640  cysE; serine O-acetyltransferase [EC:2.3.1.30],AA/Nucleotide,
WP_014950181.1,K00640,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K00640  cysE; serine O-acetyltransferase [EC:2.3.1.30],Env. Info/Cellular Process,
WP_014950182.1,K15396,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K15396  trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200],Genetic Info,
WP_014950183.1,K01092,09100 Metabolism,09101 Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],"K01092  E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]",Energy/Carbohydrate/Glycan,
WP_014950183.1,K01092,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521],"K01092  E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]",Metabolism,
WP_014950183.1,K01092,09130 Environmental Information Processing,09132 Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070],"K01092  E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]",Env. Info/Cellular Process,
WP_014950187.1,K03072,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03072  secD; preprotein translocase subunit SecD,Genetic Info,
WP_014950187.1,K03072,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03072  secD; preprotein translocase subunit SecD,Membrane transport,Membrane transport
WP_014950187.1,K03072,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03072  secD; preprotein translocase subunit SecD,Env. Info/Cellular Process,
WP_014950189.1,K00773,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00773  tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29],Genetic Info,
WP_014950192.1,K09980,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09980  K09980; uncharacterized protein,Uncharacterized,
WP_014950196.1,K08989,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K08989  K08989; putative membrane protein,Uncharacterized,
WP_014950204.1,K01425,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K01425  glsA, GLS; glutaminase [EC:3.5.1.2]",AA/Nucleotide,
WP_014950204.1,K01425,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],"K01425  glsA, GLS; glutaminase [EC:3.5.1.2]",AA/Nucleotide,
WP_014950204.1,K01425,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ko00470],"K01425  glsA, GLS; glutaminase [EC:3.5.1.2]",AA/Nucleotide,
WP_014950204.1,K01425,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K01425  glsA, GLS; glutaminase [EC:3.5.1.2]",Env. Info/Cellular Process,
WP_014950205.1,K01077,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],"K01077  E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]",Metabolism,
WP_014950205.1,K01077,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K01077  E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]",Metabolism,
WP_014950205.1,K01077,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K01077  E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]",Env. Info/Cellular Process,
