gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
TX50_RS03575,,TX50_RS03575,PMM0672,Protein Homology,640101.0,640838.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807850.1,ATP-binding cassette domain-containing protein,WP_011132306.1,GO:0005524,,ATP binding|0005524||IEA,,PMM0672,640101.0,640838.0,-,CK_Pro_MED4_00672,phnC,"GO:0006810,GO:0015716,GO:0055085,GO:0015604,GO:0043168,GO:0043225,GO:0016020,GO:0005887,GO:0055052,GO:0043190",CK_00008048,"D.1.5,E.3,Q.2","Phosphorus,Phosphorus metabolism,Anions","COG3638,COG1129,bactNOG08717,bactNOG85750,cyaNOG06327,cyaNOG09124","COG: METABOLISM [P] Inorganic ion transport and metabolism,COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",3.6.3.28,Transferred to 7.3.2.2,"transport,organic phosphonate transport,transmembrane transport,transport,organic phosphonate transport,transmembrane transport,organic phosphonate transmembrane transporter activity,anion binding,ATPase-coupled inorganic anion transmembrane transporter activity,transport,organic phosphonate transport,transmembrane transport,organic phosphonate transmembrane transporter activity,anion binding,ATPase-coupled inorganic anion transmembrane transporter activity,membrane,integral component of plasma membrane,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing,ATP-binding cassette (ABC) transporter complex",phosphonate ABC type transporter%2C ATPase component,"PF00005,PS00211,PS50893,IPR003439,IPR017871","ABC transporter,ABC transporters family signature.,ATP-binding cassette%2C ABC transporter-type domain profile.,ABC transporter-like,ABC transporter%2C conserved site","103,143","Central intermediary metabolism / Phosphorus compounds,Transport and binding proteins / Anions"
TX50_RS03580,,TX50_RS03580,PMM0673,Protein Homology,640835.0,641740.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132307.1,putative selenate ABC transporter substrate-binding protein,WP_011132307.1,"GO:0055085,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,,transmembrane transport|0055085||IEA,PMM0673,640835.0,641740.0,-,CK_Pro_MED4_00673,phnD,"GO:0055085,GO:0043168,GO:0043225,GO:0030288,GO:0031362,GO:0055052,GO:0043190",CK_00000860,"D.1.5,E.3,Q.2","Phosphorus,Phosphorus metabolism,Anions","COG3221,bactNOG06463,cyaNOG01670","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,"transmembrane transport,transmembrane transport,anion binding,ATPase-coupled inorganic anion transmembrane transporter activity,transmembrane transport,anion binding,ATPase-coupled inorganic anion transmembrane transporter activity,outer membrane-bounded periplasmic space,anchored component of external side of plasma membrane,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing,ATP-binding cassette (ABC) transporter complex",phosphonate ABC type transporter%2C substrate binding component,"TIGR01098,PF12974,PS51257,IPR005770","phosphate/phosphite/phosphonate ABC transporter%2C periplasmic binding protein,ABC transporter%2C phosphonate%2C periplasmic substrate-binding protein,Prokaryotic membrane lipoprotein lipid attachment site profile.,Phosphate/phosphite/phosphonate ABC transporter%2C periplasmic binding protein",143,Transport and binding proteins / Anions
TX50_RS03585,,TX50_RS03585,PMM0674,Protein Homology,641741.0,642922.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132308.1,pyridoxal phosphate-dependent aminotransferase,WP_011132308.1,"GO:0009058,GO:0008483,GO:0030170",,"transaminase activity|0008483||IEA,pyridoxal phosphate binding|0030170||IEA",biosynthetic process|0009058||IEA,PMM0674,641741.0,642922.0,-,CK_Pro_MED4_00674,aspC,"GO:0004069,GO:0008483,GO:0016740,GO:0030170,GO:0080130",CK_00001409,A,Amino acid biosynthesis,"COG0436,bactNOG00044,cyaNOG01001","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",2.6.1.1,aspartate transaminase%3B glutamic-oxaloacetic transaminase%3B glutamic-aspartic transaminase%3B transaminase A%3B AAT%3B AspT%3B 2-oxoglutarate-glutamate aminotransferase%3B aspartate alpha-ketoglutarate transaminase%3B aspartate aminotransferase%3B aspartate-2-oxoglutarate transaminase%3B aspartic acid aminotransferase%3B aspartic aminotransferase%3B aspartyl aminotransferase%3B AST (ambiguous)%3B glutamate-oxalacetate aminotransferase%3B glutamate-oxalate transaminase%3B glutamic-aspartic aminotransferase%3B glutamic-oxalacetic transaminase%3B glutamic oxalic transaminase%3B GOT (enzyme) [ambiguous]%3B L-aspartate transaminase%3B L-aspartate-alpha-ketoglutarate transaminase%3B L-aspartate-2-ketoglutarate aminotransferase%3B L-aspartate-2-oxoglutarate aminotransferase%3B L-aspartate-2-oxoglutarate-transaminase%3B L-aspartic aminotransferase%3B oxaloacetate-aspartate aminotransferase%3B oxaloacetate transferase%3B aspartate:2-oxoglutarate aminotransferase%3B glutamate oxaloacetate transaminase,"L-aspartate:2-oxoglutarate aminotransferase activity,transaminase activity,transferase activity,pyridoxal phosphate binding,L-phenylalanine:2-oxoglutarate aminotransferase activity",aspartate aminotransferase,"PF00155,PS00105,IPR004839,IPR004838,IPR015424,IPR015421,IPR015422","Aminotransferase class I and II,Aminotransferases class-I pyridoxal-phosphate attachment site.,Aminotransferase%2C class I/classII,Aminotransferases%2C class-I%2C pyridoxal-phosphate-binding site,Pyridoxal phosphate-dependent transferase,Pyridoxal phosphate-dependent transferase%2C major domain,Pyridoxal phosphate-dependent transferase domain 1",69,Amino acid biosynthesis / Other
TX50_RS03590,,TX50_RS03590,PMM0675,Protein Homology,643157.0,643660.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818178.1,uracil-DNA glycosylase,WP_011132309.1,"GO:0006281,GO:0004844,GO:0046872,GO:0051539",,"uracil DNA N-glycosylase activity|0004844||IEA,metal ion binding|0046872||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",DNA repair|0006281||IEA,PMM0675,643157.0,643660.0,+,CK_Pro_MED4_00675,PMM0675,"GO:0006281,GO:0006284,GO:0006974,GO:0008152,GO:0004844,GO:0005515,GO:0016787,GO:0016798,GO:0016799",CK_00000859,F.1.1,Base excision repair,"COG1573,bactNOG19994,bactNOG71148,bactNOG09110,cyaNOG00342","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.2.2.27,uracil-DNA glycosylase%3B UdgB (ambiguous)%3B uracil-DNA N-glycosylase%3B UDG (ambiguous)%3B uracil DNA glycohydrolase,"DNA repair,base-excision repair,cellular response to DNA damage stimulus,metabolic process,DNA repair,base-excision repair,cellular response to DNA damage stimulus,metabolic process,uracil DNA N-glycosylase activity,protein binding,hydrolase activity,hydrolase activity%2C acting on glycosyl bonds,hydrolase activity%2C hydrolyzing N-glycosyl compounds",uracil-DNA glycosylase,"TIGR00758,PF03167,IPR005273,IPR005122","uracil-DNA glycosylase%2C family 4,Uracil DNA glycosylase superfamily,Uracil-DNA glycosylase family 4,Uracil-DNA glycosylase-like",132,DNA metabolism / DNA replication%2C recombination%2C and repair
ispG,ispG,TX50_RS03595,PMM0676,Protein Homology,643694.0,644911.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376232.1,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,WP_011132310.1,"GO:0019288,GO:0046429,GO:0005737",cytoplasm|0005737||IEA,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin)|0046429||IEA,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway|0019288||IEA,PMM0676,643694.0,644911.0,+,CK_Pro_MED4_00676,gcpE,"GO:0019288,GO:0016114,GO:0055114,GO:0046429,GO:0005737",CK_00000858,B.11,Other,"COG0821,bactNOG01011,cyaNOG00604","COG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism","1.17.7.1,1.17.7.3","Transferred to 1.17.7.1,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)%3B 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ambiguous)%3B (E)-4-hydroxy-3-methylbut-2-en-1-yl-diphosphate:protein-disulfide oxidoreductase (hydrating) (incorrect)%3B (E)-4-hydroxy-3-methylbut-2-enyl diphosphate synthase (ambiguous)%3B ispG (gene name)","isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,terpenoid biosynthetic process,oxidation-reduction process,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,terpenoid biosynthetic process,oxidation-reduction process,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,terpenoid biosynthetic process,oxidation-reduction process,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity,cytoplasm",(E)-4-hydroxy-3-methylbut-2-enyl diphosphate synthase,"TIGR00612,PF04551,IPR004588","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,GcpE protein,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase%2C bacterial-type",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other
TX50_RS03600,,TX50_RS03600,PMM0677,Protein Homology,644968.0,646302.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376233.1,S41 family peptidase,WP_036930841.1,"GO:0006508,GO:0008236",,serine-type peptidase activity|0008236||IEA,proteolysis|0006508||IEA,PMM0677,644968.0,646302.0,+,CK_Pro_MED4_00677,ctpA,GO:0019132,CK_00000033,L.2,Protein modification and repair,"COG0793,bactNOG03447,cyaNOG01816","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",3.4.21.102,C-terminal processing peptidase%3B CtpA gene product (Synechocystis sp.)%3B photosystem II D1 protein processing peptidase%3B protease Re%3B tail-specific protease%3B Tsp protease,obsolete C-terminal processing peptidase activity,photosystem II D1 protein carboxyl-terminal processing peptidase,"TIGR00225,PF03572,PF13180,PS50106,IPR005151,IPR004447,IPR001478","C-terminal processing peptidase,Peptidase family S41,PDZ domain,PDZ domain profile.,Tail specific protease,C-terminal-processing peptidase S41A,PDZ domain",140,Protein fate / Protein modification and repair
nadA,nadA,TX50_RS03605,PMM0678,Protein Homology,646299.0,647258.0,-,,,COORDINATES: protein motif:HMM:NF006879.0,quinolinate synthase NadA,WP_080503707.1,"GO:0009435,GO:0008987,GO:0051539",,"quinolinate synthetase A activity|0008987||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",NAD biosynthetic process|0009435||IEA,PMM0678,646299.0,647213.0,-,CK_Pro_MED4_00678,nadA,"GO:0019363,GO:0008987,GO:0019804",CK_00000796,B.6,Pyridine nucleotides (NAD%2C NADP),"COG0379,bactNOG02239,cyaNOG00699","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.5.1.72,quinolinate synthase%3B NadA%3B QS%3B quinolinate synthetase,"pyridine nucleotide biosynthetic process,pyridine nucleotide biosynthetic process,quinolinate synthetase A activity,pyridine nucleotide biosynthetic process,quinolinate synthetase A activity,obsolete quinolinate synthetase complex",quinolinate synthetase complex%2C A subunit,"TIGR00550,PF02445,IPR003473","quinolinate synthetase complex%2C A subunit,Quinolinate synthetase A protein,Quinolinate synthetase A",163,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pyridine nucleotides
TX50_RS03610,,TX50_RS03610,PMM0679,Protein Homology,647295.0,648164.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132313.1,TIGR04168 family protein,WP_011132313.1,,,,,PMM0679,647295.0,648164.0,+,CK_Pro_MED4_00679,PMM0679,,CK_00001251,,,"NOG07097,COG1408,COG1409,bactNOG04753,bactNOG84948,cyaNOG01625,cyaNOG05835","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,,Predicted phosphoesterase,"TIGR04168,PF00149,IPR027629","TIGR04168 family protein,Calcineurin-like phosphoesterase,Putative protein phosphatase DevT-like",703,Unknown function / Enzymes of unknown specificity
TX50_RS03615,,TX50_RS03615,PMM0680,Protein Homology,648173.0,648970.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376236.1,TPM domain-containing protein,WP_011132314.1,,,,,PMM0680,648173.0,648970.0,-,CK_Pro_MED4_00680,PMM0680,,CK_00000797,,,"NOG09616,COG1512,bactNOG06588,cyaNOG02086","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,repair family protein,"PF04536,IPR007621","TPM domain,TPM domain",185,Unclassified / Role category not yet assigned
TX50_RS03620,,TX50_RS03620,PMM0681,Protein Homology,649003.0,650193.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007497.1,class I SAM-dependent methyltransferase,WP_011132315.1,"GO:0032259,GO:0008168,GO:0008757,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA",methylation|0032259||IEA,PMM0681,649003.0,650193.0,+,CK_Pro_MED4_00681,PMM0681,,CK_00000798,R.3,Enzymes of unknown specificity,"COG1565,bactNOG03358,cyaNOG01795","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,protein arginine methyltransferase%2C NDUFAF7 superfamily,"PF02636,IPR003788,IPR029063,IPR038375","Putative S-adenosyl-L-methionine-dependent methyltransferase,Protein arginine methyltransferase NDUFAF7,S-adenosyl-L-methionine-dependent methyltransferase,Protein arginine methyltransferase NDUFAF7 superfamily",703,Unknown function / Enzymes of unknown specificity
aroB,aroB,TX50_RS03625,PMM0682,Protein Homology,650190.0,651281.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862723.1,3-dehydroquinate synthase,WP_011132316.1,"GO:0009073,GO:0009423,GO:0003856,GO:0005737",cytoplasm|0005737||IEA,3-dehydroquinate synthase activity|0003856||IEA,"aromatic amino acid family biosynthetic process|0009073||IEA,chorismate biosynthetic process|0009423||IEA",PMM0682,650190.0,651281.0,-,CK_Pro_MED4_00682,aroB,"GO:0009423,GO:0009073,GO:0003856,GO:0005737",CK_00000799,A.1,Aromatic amino acids family (Phe%2C Trp%2C Tyr),"COG0337,bactNOG01240,cyaNOG00624","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.2.3.4,3-dehydroquinate synthase%3B 5-dehydroquinate synthase%3B 5-dehydroquinic acid synthetase%3B dehydroquinate synthase%3B 3-dehydroquinate synthetase%3B 3-deoxy-arabino-heptulosonate-7-phosphate phosphate-lyase (cyclizing)%3B 3-deoxy-arabino-heptulonate-7-phosphate phosphate-lyase (cyclizing)%3B 3-deoxy-arabino-heptulonate-7-phosphate phosphate-lyase (cyclizing%3B 3-dehydroquinate-forming),"chorismate biosynthetic process,aromatic amino acid family biosynthetic process,chorismate biosynthetic process,aromatic amino acid family biosynthetic process,3-dehydroquinate synthase activity,chorismate biosynthetic process,aromatic amino acid family biosynthetic process,3-dehydroquinate synthase activity,cytoplasm",3-dehydroquinate synthase,"TIGR01357,PF01761,IPR016037","3-dehydroquinate synthase,3-dehydroquinate synthase,3-dehydroquinate synthase AroB",70,Amino acid biosynthesis / Aromatic amino acid family
TX50_RS03630,,TX50_RS03630,PMM0683,Protein Homology,651412.0,652602.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132317.1,5-(carboxyamino)imidazole ribonucleotide synthase,WP_011132317.1,"GO:0006189,GO:0004638,GO:0005524,GO:0046872",,"phosphoribosylaminoimidazole carboxylase activity|0004638||IEA,ATP binding|0005524||IEA,metal ion binding|0046872||IEA",'de novo' IMP biosynthetic process|0006189||IEA,PMM0683,651412.0,652602.0,+,CK_Pro_MED4_00683,purK,"GO:0009152,GO:0006164,GO:0006189,GO:0004638,GO:0016887,GO:0034028,GO:0009320,GO:0005829",CK_00000800,M.3,Purine ribonucleotide biosynthesis,"COG0026,bactNOG65408,bactNOG00965,cyaNOG00267","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",6.3.4.18,5-(carboxyamino)imidazole ribonucleotide synthase%3B N5-CAIR synthetase%3B N5-carboxyaminoimidazole ribonucleotide synthetase%3B PurK,"purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,phosphoribosylaminoimidazole carboxylase activity,ATPase activity,5-(carboxyamino)imidazole ribonucleotide synthase activity,purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,phosphoribosylaminoimidazole carboxylase activity,ATPase activity,5-(carboxyamino)imidazole ribonucleotide synthase activity,phosphoribosylaminoimidazole carboxylase complex,cytosol",N5-carboxyaminoimidazole ribonucleotide synthetase monomer,"TIGR01161,PF02222,PS50975,IPR003135,IPR011761","phosphoribosylaminoimidazole carboxylase%2C ATPase subunit,ATP-grasp domain,ATP-grasp fold profile.,ATP-grasp fold%2C ATP-dependent carboxylate-amine ligase-type,ATP-grasp fold",125,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis
TX50_RS03635,,TX50_RS03635,PMM0684,Protein Homology,652944.0,653243.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132318.1,DUF1651 domain-containing protein,WP_036930839.1,,,,,PMM0684,652944.0,653243.0,+,CK_Pro_MED4_00684,PMM0684,,CK_00053319,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein (DUF1651),"PF07864,IPR012447","Protein of unknown function (DUF1651),Protein of unknown function DUF1651",156,Hypothetical proteins / Conserved
TX50_RS09270,,TX50_RS09270,PMM0685,Protein Homology,653377.0,653607.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132319.1,hypothetical protein,WP_011132319.1,,,,,PMM0685,653377.0,653607.0,+,CK_Pro_MED4_00685,PMM0685,,CK_00045754,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
TX50_RS03645,,TX50_RS03645,PMM0687,GeneMarkS-2+,655346.0,655672.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011132321.1,,,,,PMM0687,655346.0,655585.0,-,CK_Pro_MED4_00687,PMM0687,,CK_00001269,R.1,Conserved hypothetical domains,"NOG38805,bactNOG71668,cyaNOG07779","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
