Accession,Peptide count,Unique peptides,Confidence score,Description,Light 1,Light 2,Light 3,Light Glu nM 1,Light Glu nM 2,Light Glu nM 3,Light Glu mM 1,Light Glu mM 2,Light Glu mM 3,Darkness 1,Darkness 2,Darkness 3,Darkness Glu nM 1,Darkness Glu nM 2,Darkness Glu nM 3,Darkness Glu mM 1,Darkness Glu mM 2,Darkness Glu mM 3,Light 1.1,Light 2.1,Light 3.1,Light Glu nM 1.1,Light Glu nM 2.1,Light Glu nM 3.1,Light Glu mM 1.1,Light Glu mM 2.1,Light Glu mM 3.1,Darkness 1.1,Darkness 2.1,Darkness 3.1,Darkness Glu nM 1.1,Darkness Glu nM 2.1,Darkness Glu nM 3.1,Darkness Glu mM 1.1,Darkness Glu mM 2.1,Darkness Glu mM 3.1,Marinobacter_WH7803,Light avg,Light Glu nM avg,Light Glu mM avg,Darkness avg,Darkness Glu nM avg,Darkness Glu mM avg,FC G nM/L,FC G mM/L,FC G nM/D,FC G mM/D,t.test G nM/L,t.test G mM/L,t.test G nM/O,t.test G mM/O,log2FC.GnM.L,log2FC.GmM.L,log2FC.GnM.D,log2FC.GmM.D,extracted_gn,resolved_locus_tag,resolution_method
E4PQ16,2.0,2.0,5.42523241,2-methylisocitrate lyase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=prpB2 PE=3 SV=1,28862.47457,57491.48244,49248.33345,19383.87882,30003.82826,52231.04328,33145.25636,42604.12424,73975.91864,41678.05082,47616.8408,24020.7075,30521.47578,365271.7093,22512.70615,90867.45972,19368.5367,102044.5838,0.00041,0.00125,0.00049,0.00026,0.00039,0.00045,0.00019,0.00058,0.00026,0.00043,0.00043,0.00047,0.00032,0.00292,0.00037,0.00036,0.00029,0.00027,2-methylisocitrate lyase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=prpB2 PE=3 SV=1,0.00072,0.000364407,0.000343229,0.000443048,0.001202376,0.000306717,0.51,0.48,2.71,0.69,0.15,0.064,0.236,0.032,-0.9714308478032292,-1.0588936890535685,1.4382928515791469,-0.5353317329965558,prpB2,HP15_1932,tier1:extracted_gn
E4PI37,2.0,2.0,5.413762808,Oligopeptidase A-like protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=prlC PE=3 SV=1,23437.20007,38160.51987,7804.055066,13552.48836,32923.41661,6077.873834,28309.6958,5175.217931,95115.56789,1055.428974,15250.16405,3284.712766,30437.89744,30124.13117,14736.57241,45005.37567,17315.1306,54028.50323,0.00033,0.00083,7.8e-05,0.00018,0.00043,5.2e-05,0.00016,7e-05,0.00034,1.1e-05,0.00014,6.4e-05,0.00031,0.00024,0.00024,0.00018,0.00026,0.00014,Oligopeptidase A-like protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=prlC PE=3 SV=1,0.00041,0.00021975,0.000190089,7.09e-05,0.000266412,0.00019338,0.53,0.46,3.76,2.73,0.11,0.264,0.039,0.019,-0.9159357352115256,-1.1202942337177118,1.9107326619029128,1.4489009511451278,prlC,HP15_3759,tier1:extracted_gn
E4PPN7,8.0,8.0,37.70875859,NAD-dependent aldehyde dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3144 PE=3 SV=1,943820.2492,208204.7229,586675.3794,895588.9291,256266.3788,465769.6293,976168.0023,197306.0594,539899.4755,1231488.61,424208.1077,229237.8024,1469277.281,261082.8536,321162.6369,1685184.578,106677.3068,1093600.717,0.01342,0.00453,0.00588,0.01186,0.00333,0.00398,0.00556,0.00267,0.00192,0.01271,0.00382,0.00449,0.01518,0.00209,0.00532,0.00665,0.00159,0.00293,NAD-dependent aldehyde dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3144 PE=3 SV=1,0.00795,0.006389814,0.003386443,0.007005319,0.007527973,0.003720945,0.8,0.43,1.07,0.53,0.008,0.061,0.355,0.072,-0.3219280948873623,-1.217591435072627,0.0976107966264223,-0.9159357352115256,HP15_3144,HP15_3144,locus_tag:extracted_gn
E4PP01,5.0,5.0,16.9250381,Translation initiation factor IF-2 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=infB PE=3 SV=1,321329.3663,451601.7225,167540.5934,332481.6429,277135.7037,722893.2627,401064.854,234475.8902,390424.2336,663479.8026,531195.77,129815.6382,380758.524,510106.2727,175307.6491,760670.4253,160093.9003,496504.3134,0.00457,0.00983,0.00168,0.0044,0.0036,0.00618,0.00229,0.00318,0.00139,0.00685,0.00479,0.00254,0.00393,0.00408,0.0029,0.003,0.00239,0.00133,Translation initiation factor IF-2 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=infB PE=3 SV=1,0.00536,0.004728447,0.002284463,0.004724204,0.00363775,0.002238144,0.88,0.43,0.77,0.47,0.429,0.122,0.188,0.041,-0.1844245711374274,-1.217591435072627,-0.3770696490798233,-1.0892673380970874,infB,HP15_3067,tier1:extracted_gn
E4PP77,3.0,3.0,8.877814054,30S ribosomal protein S6 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsF PE=3 SV=1,138204.2208,235358.6377,104587.8416,133970.9639,155599.9656,246389.6676,228106.5061,69099.12761,331047.0412,97730.5155,617571.3379,181225.9918,132269.9151,30406.73327,135562.3086,108723.7653,49562.93845,561197.7412,0.00197,0.00512,0.00105,0.00177,0.00202,0.00211,0.0013,0.00094,0.00118,0.00101,0.00556,0.00355,0.00137,0.00024,0.00225,0.00043,0.00074,0.0015,30S ribosomal protein S6 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsF PE=3 SV=1,0.00271,0.00196761,0.001138469,0.003372892,0.001284856,0.000889974,0.73,0.42,0.38,0.26,0.303,0.179,0.171,0.092,-0.4540316308947075,-1.2515387669959646,-1.3959286763311392,-1.9434164716336324,rpsF,HP15_625,tier1:extracted_gn
E4PQZ3,2.0,2.0,6.785263777,Ribulose-phosphate 3-epimerase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpe PE=3 SV=1,33643.55662,28647.54178,50045.60537,26072.43788,26135.04882,47758.94347,24880.38371,17588.50649,66819.16003,16626.59369,24208.72403,32222.87557,21277.45925,96284.24309,38098.48194,61575.99436,33806.39411,83256.34781,0.00048,0.00062,0.0005,0.00035,0.00034,0.00041,0.00014,0.00024,0.00024,0.00017,0.00022,0.00063,0.00022,0.00077,0.00063,0.00024,0.0005,0.00022,Ribulose-phosphate 3-epimerase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpe PE=3 SV=1,0.00053,0.000364413,0.000206044,0.000340089,0.000540073,0.000323158,0.68,0.39,1.59,0.95,0.05,0.006,0.187,0.471,-0.5563933485243852,-1.3584539709124763,0.6690267655096307,-0.0740005814437769,rpe,HP15_3286,tier1:extracted_gn
E4PMW3,2.0,2.0,5.586848974,Type 4 fimbrial biogenesis protein PilP OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_477 PE=4 SV=1,48334.92247,76522.66043,186881.955,114384.2533,146969.9102,201889.6596,75585.97296,52080.13991,124663.917,92272.19391,130602.3032,24403.713,114743.663,120665.3423,37472.60637,128065.5146,31257.74882,152217.8781,0.00069,0.00167,0.00187,0.00151,0.00191,0.00173,0.00043,0.00071,0.00044,0.00095,0.00118,0.00048,0.00119,0.00096,0.00062,0.0005,0.00047,0.00041,Type 4 fimbrial biogenesis protein PilP OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_477 PE=4 SV=1,0.00141,0.001716938,0.000526832,0.00086878,0.000923416,0.000459444,1.22,0.37,1.06,0.53,0.195,0.061,0.363,0.079,0.2868811477881615,-1.434402824145775,0.0840642647884745,-0.9159357352115256,HP15_477,HP15_477,locus_tag:extracted_gn
E4PQ59,4.0,4.0,10.86435032,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3160 PE=3 SV=1,1747471.75,623276.4513,519502.5315,937410.9043,865970.3085,551477.8039,803383.6661,640120.254,519909.4997,1368926.842,1329206.357,161309.8965,1054196.356,116011.9602,377873.1219,232884.2637,459546.528,951667.0861,0.02485,0.01357,0.00521,0.01241,0.01125,0.00472,0.00458,0.00867,0.00185,0.01413,0.01197,0.00316,0.01089,0.00093,0.00626,0.00092,0.00685,0.00255,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3160 PE=3 SV=1,0.01454,0.009459888,0.005034589,0.009752613,0.006025272,0.003438024,0.65,0.35,0.62,0.35,0.152,0.11,0.229,0.114,-0.6214883767462701,-1.5145731728297582,-0.6896598793878495,-1.5145731728297582,HP15_3160,HP15_3160,locus_tag:extracted_gn
E4PQ63,5.0,5.0,16.67426288,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3164 PE=3 SV=1,235724.6651,39850.51244,217216.5452,191193.0319,43290.21155,234307.7902,116368.5863,71508.84823,148340.4941,176329.9735,37088.70078,98421.23319,253588.3783,41488.95382,86489.58422,254376.4928,53137.41655,261307.5507,0.00335,0.00087,0.00218,0.00253,0.00056,0.002,0.00066,0.00097,0.00053,0.00182,0.00033,0.00193,0.00262,0.00033,0.00143,0.001,0.00079,0.0007,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3164 PE=3 SV=1,0.00213,0.001699148,0.000720164,0.001359945,0.00146123,0.000831508,0.8,0.34,1.07,0.61,0.08,0.112,0.407,0.203,-0.3219280948873623,-1.5563933485243853,0.0976107966264223,-0.7131188522118385,HP15_3164,,unresolved
E4PHT9,2.0,2.0,5.646699667,Sulfate adenylyltransferase subunit 1 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=cysN PE=3 SV=1,7947.439809,139211.5905,42250.1024,8168.047885,50436.17648,181958.6037,73472.79669,7085.05526,186725.6025,12693.46093,14469.16842,13554.11438,21340.69071,5896.974534,1137081.637,200347.3902,22507.1533,337407.4115,0.00011,0.00303,0.00042,0.00011,0.00066,0.00156,0.00042,9.6e-05,0.00067,0.00013,0.00013,0.00027,0.00022,4.7e-05,0.01883,0.00079,0.00034,0.0009,Sulfate adenylyltransferase subunit 1 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=cysN PE=3 SV=1,0.00119,0.000773251,0.000393279,0.00017553,0.006366563,0.000676278,0.65,0.33,36.27,3.85,0.363,0.267,0.211,0.039,-0.6214883767462701,-1.5994620704162712,5.180704840195555,1.944858445807539,cysN,HP15_2463,tier1:extracted_gn
E4PRQ6,3.0,3.0,10.16615629,Phosphate ABC transporter periplasmic binding protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3389 PE=4 SV=1,316874.8087,494480.4394,893920.6701,316597.1187,610937.2083,1071409.759,245597.9719,346313.619,432283.4897,234654.4324,720504.7915,359661.8206,457191.3496,1149348.161,586975.6959,259145.0599,276598.6335,440016.1864,0.00451,0.01077,0.00896,0.00419,0.00794,0.00916,0.0014,0.00469,0.00154,0.00242,0.00649,0.00704,0.00472,0.00918,0.00972,0.00102,0.00412,0.00118,Phosphate ABC transporter periplasmic binding protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3389 PE=4 SV=1,0.00808,0.007097901,0.002544008,0.005316976,0.007876379,0.002107188,0.88,0.31,1.48,0.4,0.202,0.025,0.001,0.071,-0.1844245711374274,-1.6896598793878497,0.5655971758542251,-1.3219280948873622,HP15_3389,HP15_3389,locus_tag:extracted_gn
E4PMN8,2.0,2.0,5.82756567,30S ribosomal protein S11 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsK PE=3 SV=1,73904.93229,185561.8117,75234.99458,30933.39353,135668.1964,121799.2854,100728.8612,26615.06397,228029.8761,200702.0748,35396.8804,42661.83407,69876.30975,194044.1094,40554.0591,146416.8151,72578.50961,261135.2888,0.00105,0.00404,0.00075,0.00041,0.00176,0.00104,0.00057,0.00036,0.00081,0.00207,0.00032,0.00083,0.00072,0.00155,0.00067,0.00058,0.00108,0.0007,30S ribosomal protein S11 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsK PE=3 SV=1,0.00195,0.001071424,0.000582308,0.001074964,0.000981388,0.000786014,0.55,0.3,0.91,0.73,0.181,0.181,0.456,0.351,-0.862496476250065,-1.7369655941662063,-0.1360615495760283,-0.4540316308947075,rpsK,HP15_402,tier1:extracted_gn
E4PH84,2.0,2.0,6.77012229,Acyl-CoA thiolase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2423 PE=3 SV=1,53041.49793,152399.2203,21251.97815,27123.45824,129381.6449,15639.6619,62440.30739,27576.85878,148311.1382,27220.51869,34253.44046,84877.31963,21858.90305,33883.29533,139630.8342,28827.81383,154469.0084,198737.9585,0.00075,0.00332,0.00021,0.00036,0.00168,0.00013,0.00036,0.00037,0.00053,0.00028,0.00031,0.00166,0.00023,0.00027,0.00231,0.00011,0.0023,0.00053,Acyl-CoA thiolase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2423 PE=3 SV=1,0.00143,0.000724743,0.000419266,0.000750175,0.000936374,0.000982504,0.51,0.29,1.25,1.31,0.138,0.207,0.254,0.412,-0.9714308478032292,-1.7858751946471527,0.3219280948873623,0.3895668117627256,HP15_2423,HP15_2423,locus_tag:extracted_gn
E4PM07,5.0,5.0,15.72029948,50S ribosomal protein L15 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rplO PE=3 SV=1,94957.27145,59420.89468,3251403.777,133827.2718,109037.7025,317182.1513,687833.3854,111127.0883,1345994.098,736028.7294,3294108.773,28320.45795,256576.4448,1880768.612,131928.6415,1937175.405,85611.07945,2796770.33,0.00135,0.00129,0.03261,0.00177,0.00142,0.00271,0.00392,0.00151,0.00479,0.0076,0.02968,0.00055,0.00265,0.01503,0.00218,0.00764,0.00128,0.00749,50S ribosomal protein L15 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rplO PE=3 SV=1,0.01175,0.001967085,0.003406686,0.012608519,0.006621741,0.005467683,0.17,0.29,0.53,0.43,0.217,0.241,0.166,0.288,-2.5563933485243853,-1.7858751946471527,-0.9159357352115256,-1.217591435072627,rplO,HP15_399,tier1:extracted_gn
E4PN06,2.0,2.0,6.801688194,ATPase AAA-2 domain protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1691 PE=3 SV=1,593662.3224,1435913.852,602047.2361,615397.1688,1504243.615,811486.8308,580661.5378,609634.447,106123.1169,765000.867,1269208.726,158587.7725,764789.5601,953705.0628,225790.3185,371791.5658,238639.2546,304584.5977,0.00844,0.03127,0.00604,0.00815,0.01955,0.00694,0.00331,0.00826,0.00038,0.00789,0.01143,0.0031,0.0079,0.00762,0.00374,0.00147,0.00356,0.00082,ATPase AAA-2 domain protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1691 PE=3 SV=1,0.01525,0.01154515,0.003982508,0.007477309,0.006420502,0.001945831,0.76,0.26,0.86,0.26,0.227,0.098,0.263,0.04,-0.3959286763311392,-1.9434164716336324,-0.2175914350726268,-1.9434164716336324,HP15_1691,HP15_1691,locus_tag:extracted_gn
E4PL72,5.0,5.0,26.4032526,Citrate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1516 PE=3 SV=1,469083.5181,1449411.298,1580679.652,739329.1547,927833.489,1655301.046,725999.3776,269829.508,1363355.98,620723.3961,1039181.051,305058.2555,931217.577,983853.5905,374636.1898,744432.8872,398346.7274,1599930.675,0.00667,0.03156,0.01585,0.00979,0.01206,0.01416,0.00414,0.00366,0.00486,0.00641,0.00936,0.00597,0.00962,0.00786,0.0062,0.00294,0.00594,0.00428,Citrate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1516 PE=3 SV=1,0.01803,0.012000565,0.004216614,0.007245739,0.007895629,0.004385034,0.67,0.23,1.09,0.61,0.237,0.103,0.342,0.02,-0.5777669993169522,-2.120294233717712,0.1243281350022017,-0.7131188522118385,HP15_1516,HP15_1516,locus_tag:extracted_gn
E4PNF8,2.0,2.0,4.594538927,Isoleucine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ileS PE=3 SV=1,24136.592,4557.924713,681.3492328,25494.50417,2273.484348,2788.267206,17280.72364,54.51927169,1338.417664,16478.863,71428.96444,4072.949615,30687.77921,6340.317943,14539.62731,27035.03421,951.9117819,38964.91215,0.00034,9.9e-05,6.8e-06,0.00034,3e-05,2.4e-05,9.8e-05,7.4e-07,4.8e-06,0.00017,0.00064,8e-05,0.00032,5.1e-05,0.00024,0.00011,1.4e-05,0.0001,Isoleucine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ileS PE=3 SV=1,0.00015,0.000130295,3.47e-05,0.000297749,0.000202831,7.5e-05,0.87,0.23,0.68,0.25,0.266,0.122,0.37,0.195,-0.2009126939259964,-2.120294233717712,-0.5563933485243852,-2.0,ileS,HP15_512,tier1:extracted_gn
E4PQC7,2.0,2.0,6.768554449,Phosphoribosylamine--glycine ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purD PE=3 SV=1,36097.78213,32985.78191,2011540.826,17621.40448,28964.11175,104864.9836,86496.17556,199137.296,76037.53332,13160.7418,43215.09146,12354.34961,294791.3778,272233.4976,38175.31493,189381.7475,104209.8818,223034.1378,0.00051,0.00072,0.02017,0.00023,0.00038,0.0009,0.00049,0.0027,0.00027,0.00014,0.00039,0.00024,0.00305,0.00218,0.00063,0.00075,0.00155,0.0006,Phosphoribosylamine--glycine ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purD PE=3 SV=1,0.00713,0.000502173,0.001154034,0.000255634,0.001951035,0.00096559,0.07,0.16,7.63,3.78,0.202,0.241,0.073,0.048,-3.8365012677171206,-2.643856189774725,2.931683057059806,1.918386234446348,purD,HP15_3228,tier1:extracted_gn
E4PRK2,2.0,2.0,4.336311579,Delta-aminolevulinic acid dehydratase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=hemB PE=3 SV=1,115376.712,202231.7866,211476.7759,123201.364,178045.6163,215138.4676,55817.83546,25394.28715,23094.42053,133925.3497,253497.2357,19381.82761,216616.6447,236285.3273,15616.312,42773.22677,17110.05782,43388.6307,0.00164,0.0044,0.00212,0.00163,0.00231,0.00184,0.00032,0.00034,8.2e-05,0.00138,0.00228,0.00038,0.00224,0.00189,0.00026,0.00017,0.00025,0.00012,Delta-aminolevulinic acid dehydratase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=hemB PE=3 SV=1,0.00272,0.001928231,0.000248145,0.001348344,0.001461542,0.000179931,0.71,0.09,1.08,0.13,0.174,0.047,0.397,0.075,-0.4941090702700427,-3.473931188332412,0.1110313123887439,-2.9434164716336326,hemB,HP15_3335,tier1:extracted_gn
,,,,Total intensity,70327889.7,45925789.77,99714588.87,75541101.02,76947976.88,116927438.9,175489666.0,73799540.86,280722320.6,96905176.8,111002533.1,51098807.59,96799778.01,125137139.5,60379957.45,253601662.1,67111126.21,373463671.9,,,,,,,,,,,,,,,,,,,Total intensity,,,,,,,,,,,,,,,,,,,,,empty
