Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
A5GJJ2,SynWH7803_0681,5,5,3.25967e-05,4.8888e-05,3.27261e-05,3.15003e-05,4.92727e-05,3.68625e-05,2.09747e-05,1.68356e-05,5.29941e-05,4.10886e-05,4.04299e-05,8.24293e-05,4.10774e-05,7.19413e-05,4.35704e-05,2.46199e-05,2.60681e-05,3.57657e-05,3.80703e-05,3.92118e-05,3.02682e-05,5.46492e-05,5.21964e-05,2.88179e-05,0.269903206,1.029985878,0.329647628,0.795060106,0.457540757,0.955116506,0.065841942,0.527324769,"Carboxysome shell polypeptide, CsoS3 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=csoS3 PE=4 SV=1",0.0426245569434085,-0.3308641636095369,-0.0662513697216155,-0.9232363316719492,SynWH7803_0681,locus_tag:KEGG
A5GN92,SynWH7803_1981,5,5,0.000203966,8.34959e-05,0.000148293,0.000194966,9.6537e-05,0.000117567,0.000184824,6.22464e-05,8.34929e-05,0.000204674,0.000101704,5.83431e-05,0.000241222,9.53904e-05,8.12616e-05,0.000416849,8.1042e-05,0.000134928,0.000145252,0.000136357,0.000110188,0.000121574,0.000139291,0.00021094,0.277176247,0.938761184,0.071285889,0.758599634,0.148067061,1.145738142,0.158335451,1.735079938,D-3-phosphoglycerate dehydrogenase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=serA PE=3 SV=1,-0.0911699045052214,-0.3985894193091434,0.1962773543866109,0.7950021316793312,SynWH7803_1981,locus_tag:KEGG
A5GMJ5,SynWH7803_1734,4,4,0.00023125,0.000224039,0.000248442,0.000220613,0.000297538,0.000224766,0.000572389,0.000849092,0.000791723,0.00026859,0.000247893,0.000300315,0.000221968,0.00030351,0.000546464,0.00065299,0.000675568,0.000902824,0.000234577,0.000247639,0.000737735,0.000272266,0.000357314,0.000743794,0.354878717,1.055682652,0.01349465,3.144955912,0.212989751,1.31237152,0.009705987,2.731864146,Pyruvate dehydrogenase E1 component subunit alpha OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pdhA PE=4 SV=1,0.0781762123536823,1.6530397926260931,0.3921761911355432,1.4498857410345245,SynWH7803_1734,locus_tag:KEGG
A5GIS6,SynWH7803_0415,4,4,0.000247449,0.000200266,7.10274e-05,0.000289528,9.52929e-05,6.85076e-05,0.000665223,0.000323376,0.000609433,0.000192336,5.04926e-05,0.000109419,0.000272427,5.14801e-05,0.000237959,0.000393934,0.000322432,0.000410241,0.000172914,0.000151109,0.000532678,0.000117416,0.000187289,0.000375536,0.333069156,0.873898755,0.050095361,3.080589785,0.100459538,1.595089673,0.006390817,3.198340079,Adenylate kinase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=adk PE=3 SV=1,-0.1944619480221996,1.623206584179324,0.6736375319248404,1.6773233485122927,SynWH7803_0415,locus_tag:KEGG
A5GNE9,SynWH7803_2038,4,4,4.54087e-05,1.54881e-05,2.74028e-05,2.41271e-05,7.51103e-06,1.36978e-05,7.44534e-05,3.74906e-05,0.000133861,1.62546e-05,9.11511e-06,4.24778e-05,3.40754e-05,6.7739e-06,5.89908e-05,7.30645e-05,6.67513e-05,9.93477e-05,2.94332e-05,1.5112e-05,8.19352e-05,2.26158e-05,3.328e-05,7.97212e-05,0.032683426,0.513432437,0.095917875,2.78376438,0.121618538,1.471536378,1.0847e-05,3.52501589,Adenylosuccinate lyase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=purB PE=3 SV=1,-0.9617536512903962,1.4770371055145843,0.5573232077295353,1.817629760879525,SynWH7803_2038,locus_tag:KEGG
Q55346,SynWH7803_2061,4,4,0.000151692,3.66508e-05,4.41031e-05,0.000132095,4.39862e-05,3.37956e-05,0.000174078,0.000146394,0.000278566,0.000166539,4.64743e-05,1.80539e-05,0.000136505,3.53754e-05,2.92788e-05,0.000104726,0.000240478,0.000192099,7.74818e-05,6.99589e-05,0.000199679,7.70223e-05,6.70531e-05,0.000179101,0.220692167,0.902907562,0.092728648,2.577109979,0.245542423,0.8705681,0.169968523,2.32531582,DNA-directed RNA polymerase subunit gamma OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rpoC1 PE=3 SV=2,-0.1473498000610996,1.3657541059877107,-0.1999709380914128,1.217426673642122,SynWH7803_2061,locus_tag:KEGG
A5GIN1,SynWH7803_0370,4,4,0.000107774,7.9842e-05,0.000112468,9.12414e-05,0.000108118,6.17602e-05,0.000209943,8.6324e-05,0.000406191,4.56331e-05,5.14427e-05,8.11239e-05,0.000102996,2.39267e-05,4.78817e-05,8.25414e-05,9.71089e-05,0.000376782,0.000100028,8.70397e-05,0.000234153,5.93999e-05,5.82681e-05,0.000185478,0.313668302,0.870153406,0.126573077,2.340870362,0.486345645,0.980946657,0.137774715,3.122522937,LL-diaminopimelate aminotransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=dapL PE=3 SV=2,-0.2006583277589069,1.2270450398414476,-0.027753408773096,1.6427121694231812,SynWH7803_0370,locus_tag:KEGG
A5GPG8,SynWH7803_2407,4,4,0.000950893,0.000493249,0.000471377,0.000865851,0.000426523,0.000474593,0.001260075,0.001075267,0.001655023,0.000908984,0.00050672,0.000475531,0.000825719,0.000364878,0.00071743,0.001076549,0.000728842,0.001626959,0.000638506,0.000588989,0.001330122,0.000630412,0.000636009,0.001144117,0.1034555,0.922448185,0.05788513,2.083177028,0.483429358,1.008878473,0.124435978,1.814871792,Predicted flavoprotein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2407 PE=4 SV=1,-0.1164602193164892,1.0587854445468643,0.0127524014417905,0.859867635505383,SynWH7803_2407,locus_tag:KEGG
A5GPB2,SynWH7803_2351,4,4,0.00020095,0.000107727,0.000131329,0.000226195,0.000226188,0.000125598,0.000196453,8.60613e-05,0.000496341,0.000210509,2.16767e-05,2.19322e-05,0.000226681,2.53398e-05,6.94294e-05,0.000112878,7.12007e-05,0.000145319,0.000146669,0.00019266,0.000259618,8.47058e-05,0.00010715,0.0001098,0.1715245,1.313575857,0.232506832,1.770103133,0.113639592,1.264965857,0.36825268,1.29624535,Phosphoglycerate kinase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pgk PE=3 SV=1,0.3934995163129626,0.8238334197054735,0.3390984453136237,0.3743388136911738,SynWH7803_2351,locus_tag:KEGG
A5GJU2,SynWH7803_0781,4,4,0.000207653,0.000110348,0.000104894,0.000277506,0.000176311,0.000267597,0.000260045,0.000173123,0.000301068,0.000310545,0.000229694,0.000145229,0.000331596,9.85414e-05,0.000143792,0.000199114,0.000173713,0.000185254,0.000140965,0.000240472,0.000244745,0.000228489,0.00019131,0.000186027,0.043931573,1.705892764,0.077116437,1.736210588,0.25761152,0.837280225,0.219217672,0.814159967,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0781 PE=4 SV=1,0.7705269586679473,0.7959419453846076,-0.2562175431305948,-0.2966158103174372,SynWH7803_0781,locus_tag:KEGG
A5GM30,SynWH7803_1569,4,4,0.000171465,0.000115331,0.000141572,0.000220084,0.000101633,0.000181105,0.000246813,0.00017065,0.000284733,0.000187338,0.000114372,0.000129181,0.00016856,0.000175551,0.000104074,0.000173254,0.00010142,0.00034107,0.000142789,0.000167608,0.000234066,0.000143631,0.000149395,0.000205248,0.164919204,1.173809219,0.03766838,1.639235587,0.427379414,1.04013478,0.249179093,1.429000436,Geranylgeranyl pyrophosphate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=crtE PE=3 SV=1,0.2311979440792471,0.7130232100029881,0.056770483980737,0.5150063566121351,SynWH7803_1569,locus_tag:KEGG
A5GP03,SynWH7803_2242,4,4,0.000402826,0.000212932,0.000221488,0.000302151,0.000270647,0.000211717,0.000576392,0.000416264,0.000360016,0.000224544,0.000234835,0.000215528,0.000266886,0.000179198,0.000233794,0.000425704,0.00029961,0.000271587,0.000279082,0.000261505,0.000450891,0.000224969,0.000226626,0.0003323,0.369292062,0.937019975,0.005837101,1.615621172,0.480140096,1.007366133,0.074865258,1.477092954,Two-component system response regulator OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2242 PE=4 SV=1,-0.0938482919054868,0.692088957157145,0.0105881344467782,0.562760618286268,SynWH7803_2242,locus_tag:KEGG
A5GNR7,SynWH7803_2156,4,4,0.000495866,0.000117934,0.000321401,0.000638491,0.000227505,0.000354785,0.000792845,0.000242332,0.0004652,0.000435207,0.000265905,0.000121046,0.000289467,0.000243813,0.000189637,0.000416883,0.000271127,0.000379373,0.000311734,0.000406927,0.000500125,0.000274053,0.000240972,0.000355794,0.049328267,1.305368195,0.03733043,1.604336434,0.323789521,0.879290872,0.226709362,1.298267909,Phycobilisome rod-core linker polypeptide cpcG (L-RC 27.8) OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cpcG1 PE=3 SV=1,0.3844567939053462,0.6819767108501315,-0.1855876028118859,0.3765881268678647,SynWH7803_2156,locus_tag:KEGG
A5GMF0,SynWH7803_1689,4,4,0.000215794,0.000134806,0.000141818,0.00031525,0.000158696,0.000105495,0.000396523,0.000183374,0.000206319,0.000338224,0.000179177,0.000120489,0.00026216,0.000105205,0.000140039,0.000411515,0.000178829,0.000460013,0.00016414,0.000193147,0.000262072,0.00021263,0.000169135,0.000350119,0.268559454,1.176723794,0.071537343,1.596641608,0.150859744,0.795441867,0.157201484,1.646613273,ATP-dependent zinc metalloprotease FtsH OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ftsH PE=3 SV=1,0.2347757241236372,0.6750405128825798,-0.3301715964559824,0.7195017605055893,SynWH7803_1689,locus_tag:KEGG
A5GLQ0,SynWH7803_1439,4,4,0.000428939,0.000156091,0.000155125,0.000425867,0.000202052,0.000111415,0.000324256,0.000251289,0.000570625,0.000404669,0.0001674,0.000494182,0.000601263,0.000139808,0.000310965,0.000386214,0.000257349,0.000503747,0.000246718,0.000246445,0.000382057,0.000355417,0.000350678,0.000382436,0.496263821,0.998889604,0.23297388,1.548552984,0.484808372,0.98666682,0.246541109,1.07602047,4-hydroxy-tetrahydrodipicolinate reductase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=dapB PE=3 SV=1,-0.0016028528681114,0.6309207459097876,-0.0193651006643407,0.1057055236999089,SynWH7803_1439,locus_tag:KEGG
A5GJR7,SynWH7803_0756,4,4,0.000189822,0.000122085,0.000136325,0.000207223,0.000100966,0.000104548,0.000246192,0.000168633,0.00024186,0.000231104,9.07905e-05,0.000129075,0.000203513,6.97776e-05,0.000217715,0.000331709,0.000150612,0.000268122,0.000149411,0.000137579,0.000218895,0.000150323,0.000163669,0.000250148,0.25565579,0.920809245,0.03127942,1.465055866,0.378578064,1.08877802,0.024350689,1.66406846,"1,4-alpha-glucan branching enzyme GlgB OS=Synechococcus sp. (strain WH7803) OX=32051 GN=glgB PE=3 SV=1",-0.1190257765685037,0.5509556790259855,0.1227098474531876,0.7347147873677248,SynWH7803_0756,locus_tag:KEGG
A5GHN3,SynWH7803_0022,4,4,0.000439944,0.000274163,0.000390591,0.000853042,0.000204698,0.000336242,0.000769741,0.000301772,0.000531731,0.000975695,0.000351189,0.000700497,0.000631297,0.000356845,0.000529473,0.001057848,0.000315028,0.000584055,0.000368233,0.000464661,0.000534415,0.000675794,0.000505871,0.00065231,0.302303061,1.261866227,0.099995275,1.451294934,0.11734277,0.748558706,0.361670739,0.965250159,Protein GrpE OS=Synechococcus sp. (strain WH7803) OX=32051 GN=grpE PE=3 SV=1,0.3355589753971916,0.5373407355183402,-0.4178126302618259,-0.0510252080735131,SynWH7803_0022,locus_tag:KEGG
A5GN54,SynWH7803_1943,4,4,0.000212636,0.000243984,0.00015166,0.000234797,0.000273559,0.000151752,0.000263478,0.000461925,0.000157138,0.000132738,0.000230605,0.00020983,0.000218103,0.00021587,0.000223152,0.000255172,0.000314374,0.000166421,0.00020276,0.000220036,0.00029418,0.000191058,0.000219041,0.000245322,0.095165611,1.085204345,0.146331046,1.45087971,0.223490446,1.146468265,0.195964076,1.284023083,"Cupin, RmlC-type superfamily protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1943 PE=4 SV=1",0.117966729084613,0.5369279129399442,0.1971964207182865,0.3606711381535905,SynWH7803_1943,locus_tag:KEGG
A5GMI8,SynWH7803_1727,4,4,8.59197e-05,3.43926e-05,9.09127e-05,9.33294e-05,4.09709e-05,5.83181e-05,6.85258e-05,6.58551e-05,0.00016388,7.91476e-05,4.50426e-05,5.71068e-05,9.7671e-05,5.03621e-05,7.67471e-05,8.3442e-05,6.56867e-05,8.83163e-05,7.04083e-05,6.42061e-05,9.94204e-05,6.04323e-05,7.49267e-05,7.91483e-05,0.342335069,0.911911354,0.191120697,1.412054668,0.043817714,1.239845235,0.069666181,1.309701712,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1727 PE=4 SV=1,-0.1330345066381149,0.4977959439389484,0.3101600459081796,0.3892382715947781,SynWH7803_1727,locus_tag:KEGG
A5GKD9,SynWH7803_0978,4,4,6.82729e-05,1.97458e-05,0.000103946,0.00012091,2.78086e-05,4.38236e-05,0.000158152,3.99899e-05,5.73684e-05,0.000290553,3.35722e-05,0.000131325,0.000168596,4.27009e-05,0.000184506,0.000183702,4.51721e-05,0.000110726,6.39882e-05,6.41806e-05,8.517e-05,0.000151817,0.000131934,0.0001132,0.497925414,1.003006709,0.32230842,1.331027513,0.370885999,0.869036118,0.194401598,0.745635329,"ABC-type Mn2+ transport system, periplasmic component OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0978 PE=3 SV=1",0.0043312560085765,0.4125403927813009,-0.2025119567698304,-0.4234578768404505,SynWH7803_0978,locus_tag:KEGG
A5GLB2,SynWH7803_1301,4,4,0.00034446,0.000486689,0.000702623,0.000423783,0.000445098,0.000687676,0.000464476,0.000590456,0.000983753,0.000349143,0.000617755,0.000459168,0.000427093,0.000669239,0.000515968,0.000458487,0.000336859,0.000631114,0.000511257,0.000518852,0.000679562,0.000475355,0.000537433,0.000475487,0.427566756,1.014855018,0.048476316,1.32919661,0.008267688,1.130592621,0.499672357,1.000276191,Ribulose-phosphate 3-epimerase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cbbE PE=3 SV=1,0.0212736389845107,0.4105545186794272,0.1770791861485581,0.0003984043707195,SynWH7803_1301,locus_tag:KEGG
A5GNW4,SynWH7803_2203,4,4,0.002173306,0.00254686,0.002439615,0.002621009,0.002543153,0.002523332,0.002577789,0.002616608,0.004317723,0.002346264,0.002720714,0.003690596,0.001976778,0.001803802,0.005076754,0.002924458,0.003755084,0.004810192,0.002386594,0.002562498,0.003170707,0.002919191,0.002952445,0.003829911,0.165543373,1.07370532,0.146770245,1.328548925,0.483085246,1.011391284,0.016205973,1.31197683,Photosystem II 12 kDa extrinsic protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=psbU PE=3 SV=1,0.1025980978777464,0.4098513573392986,0.0163412507281619,0.3917422416486305,SynWH7803_2203,locus_tag:KEGG
A5GHM7,SynWH7803_0016,4,4,0.000300169,0.000118061,0.000132705,0.000299735,0.000118603,0.000144836,0.000317415,0.000219314,0.000193924,0.000354609,0.00015568,0.000210453,0.00034886,0.000123276,0.000299729,0.000543037,0.000187966,0.000811451,0.000183645,0.000187725,0.000243551,0.000240247,0.000257288,0.000514151,0.209225931,1.022215562,0.06611619,1.326206854,0.344894127,1.070932007,0.123880347,2.140093507,Peptide methionine sulfoxide reductase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=msrB PE=4 SV=1,0.031699459911266,0.4073058161483204,0.0988668869249613,1.097673833606801,SynWH7803_0016,locus_tag:KEGG
A5GHT0,SynWH7803_0069,4,4,0.000279543,0.000132535,0.000132297,0.000260724,0.00012043,0.000124328,0.00029083,0.000244359,0.000182809,0.000278097,0.000188931,8.6477e-05,0.000283725,0.000198415,9.92984e-05,0.000342844,0.000150855,0.00017828,0.000181458,0.000168494,0.000239333,0.000184502,0.000193813,0.000223993,0.02731926,0.928555055,0.093247272,1.318940234,0.023197223,1.050464585,0.211671915,1.214042116,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0069 PE=4 SV=1,-0.1069406432934323,0.3993791922882075,0.0710275243087885,0.2798184705972327,SynWH7803_0069,locus_tag:KEGG
A5GIU3,SynWH7803_0432,4,4,0.000460334,0.000283082,0.000248,0.00038643,0.000361681,0.000370805,0.000398378,0.000298905,0.000594055,0.000474779,0.000278748,0.000404921,0.000416798,0.000249575,0.000410067,0.000537635,0.000454408,0.000535749,0.000330472,0.000372972,0.000430446,0.000386149,0.000358813,0.000509264,0.27483625,1.128604236,0.253972889,1.302519882,0.136409583,0.929209196,0.032093635,1.318826101,50S ribosomal protein L23 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rplW PE=3 SV=1,0.174539669584787,0.3813053943416985,-0.1059246629124598,0.3992543449042525,SynWH7803_0432,locus_tag:KEGG
A5GI41,SynWH7803_0180,4,4,0.00055237,0.000320046,0.000376638,0.000560393,0.000332227,0.000357957,0.000633288,0.000459388,0.000468587,0.000548509,0.00038249,0.000319075,0.000593508,0.000434606,0.000513625,0.000658626,0.000487255,0.000450389,0.000416351,0.000416859,0.000520421,0.000416691,0.000513913,0.00053209,0.4814455,1.001219614,0.014198761,1.249956462,0.092021794,1.233318056,0.002449105,1.276940133,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0180 PE=4 SV=1,0.0017584589668483,0.3218778443668823,0.3025448992072848,0.3526908885107803,SynWH7803_0180,locus_tag:KEGG
A5GKY0,SynWH7803_1169,4,4,0.000273598,0.000200239,0.000328273,0.00025563,0.000240819,0.000161563,0.000204269,0.000359943,0.000421916,0.000245599,0.000139181,0.000356994,0.00021137,8.69886e-05,0.000479199,0.000177043,0.000402857,0.000585297,0.00026737,0.000219337,0.000328709,0.000247258,0.000259186,0.000388399,0.258878378,0.820351894,0.231287696,1.229418117,0.424718555,1.04824263,0.156124086,1.57082747,Uncharacterized secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1169 PE=4 SV=1,-0.2856852012198854,0.2979756502394624,0.0679726868980357,0.6515247326090835,SynWH7803_1169,locus_tag:KEGG
A5GL06,SynWH7803_1195,4,4,0.00070655,0.000428645,0.000925174,0.000763318,0.000444088,0.001014625,0.000413288,0.001538122,0.000552627,0.001042099,0.000697589,0.001083659,0.001061402,0.001092451,0.001267127,0.000355644,0.00137292,0.001231085,0.000686789,0.000740677,0.000834679,0.000941115,0.001140327,0.00098655,0.064110753,1.078462688,0.393848194,1.215334815,0.104154733,1.21167569,0.459609715,1.048277258,Uncharacterized secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1195 PE=4 SV=1,0.1089762638710687,0.2813538195082081,0.2770036071951964,0.0680203445846298,SynWH7803_1195,locus_tag:KEGG
A5GL99,SynWH7803_1288,4,4,0.000584684,0.000998147,0.000392675,0.000394923,0.000947142,0.000529006,0.000481283,0.000569462,0.001293757,0.000632455,0.000834891,0.000795674,0.000449738,0.000815723,0.000895086,0.000781817,0.000804667,0.001514893,0.000658502,0.00062369,0.0007815,0.00075434,0.000720182,0.001033793,0.373942265,0.947135019,0.393820068,1.186785181,0.358387816,0.954718102,0.170813967,1.370459808,Allophycocyanin alpha-B chain OS=Synechococcus sp. (strain WH7803) OX=32051 GN=apcD PE=3 SV=1,-0.0783579908866101,0.2470588175802206,-0.0668532809876489,0.4546600183137454,SynWH7803_1288,locus_tag:KEGG
A5GJM3,SynWH7803_0712,4,4,0.000395094,0.000224008,0.000278649,0.000377889,0.000203349,0.000127704,0.000409533,0.00035747,0.00028577,0.000386444,0.00053416,0.000256656,0.000353203,0.000204066,0.000564517,0.000617665,0.000359369,0.000535646,0.00029925,0.000236314,0.000350924,0.00039242,0.000373929,0.000504227,0.144506567,0.789686358,0.16710472,1.172677571,0.464618159,0.952879265,0.259318669,1.284916687,Predicted flavoprotein related to choline dehydrogenase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0712 PE=4 SV=1,-0.3406483271728739,0.2298063972858317,-0.0696346665027365,0.3616748192257364,SynWH7803_0712,locus_tag:KEGG
A5GJT2,SynWH7803_0771,4,4,0.00026344,2.63042e-05,4.95101e-05,0.000257499,3.43389e-05,4.09811e-05,0.000238395,2.62354e-05,0.000118497,0.000193476,1.66417e-05,4.53248e-05,0.000226193,2.09861e-05,5.73856e-05,0.000321871,2.38396e-05,0.000127353,0.000113085,0.00011094,0.000127709,8.51473e-05,0.000101522,0.000157688,0.358592396,0.981030486,0.327434821,1.129320485,0.096447867,1.192304162,0.088137514,1.851940373,Oligopeptidase A OS=Synechococcus sp. (strain WH7803) OX=32051 GN=prlC PE=3 SV=1,-0.0276301252954187,0.1754549604316351,0.2537523205590584,0.8890376488346284,SynWH7803_0771,locus_tag:KEGG
A5GNL2,SynWH7803_2101,4,4,0.00041772,0.000353092,0.00083722,0.000350636,0.00028209,0.0006806,0.00052848,0.000542343,0.000739264,0.000686345,0.000485714,0.000884332,0.00040359,0.00076352,0.000967873,0.000764534,0.000696208,0.001122795,0.000536011,0.000437775,0.000603362,0.000685464,0.000711661,0.000861179,0.039102644,0.816728826,0.257132099,1.125653645,0.443995346,1.038218146,0.035410952,1.256344982,Uncharacterized conserved secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2101 PE=4 SV=1,-0.2920709471472216,0.1707629894895715,0.0541096085189643,0.3292326708232125,SynWH7803_2101,locus_tag:KEGG
A5GNJ7,SynWH7803_2086,4,4,7.97056e-05,8.95045e-05,7.9591e-05,8.36272e-05,9.92221e-05,8.76953e-05,3.93455e-05,0.000151891,8.35002e-05,5.26673e-05,0.000135463,0.000121614,8.12963e-05,0.000188962,0.000103945,7.38966e-05,0.000189546,0.000116254,8.29337e-05,9.01815e-05,9.15788e-05,0.000103248,0.000124734,0.000126566,0.026181228,1.087393148,0.399378037,1.104241159,0.205560756,1.208107198,0.153906355,1.225842808,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2086 PE=4 SV=1,0.1208736424103541,0.1430552816260474,0.2727484738363321,0.2937739915421897,SynWH7803_2086,locus_tag:KEGG
A5GIU9,SynWH7803_0438,4,4,9.59347e-05,5.90921e-05,4.36165e-05,0.000116199,3.93451e-05,4.60688e-05,0.000128607,4.99754e-05,3.94734e-05,9.533e-05,3.21423e-05,6.11621e-05,0.000109453,3.75805e-05,7.11569e-05,0.000106392,2.83622e-05,6.22785e-05,6.62145e-05,6.72045e-05,7.26851e-05,6.28782e-05,7.27303e-05,6.56777e-05,0.469811703,1.01495165,0.33601362,1.097722596,0.029562457,1.156685756,0.293546198,1.044524019,HAD superfamily hydrolase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0438 PE=4 SV=1,0.0214110023201369,0.1345135188794961,0.20999697175899,0.0628456677939813,SynWH7803_0438,locus_tag:KEGG
