RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
fig.6666666.52381.peg.1807,SY28_RS09025,Unknown function,General,osmotic stress,osmotically inducible protein OsmC,osmC,4,H,383.8834675,511.1971556,460.7515306,451.9440512
fig.6666666.52381.peg.1808,SY28_RS09030,Unknown function,Enzymes of unknown specificity,,metalloenzyme domain-containing protein,,0,,29.24941826,19.60972882,16.64008904,21.8330787
fig.6666666.52381.peg.181,SY28_RS00905,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,twitching motility protein PilT,pilT,4,H,54.39276907,49.53362678,101.1545281,68.36030798
fig.6666666.52381.peg.1810,SY28_RS09040,Unknown function,General,,hypothetical protein,,4,H,58.62914889,11.43900848,23.45596816,31.17470851
fig.6666666.52381.peg.1814,SY28_RS09050,Nucleic acid metabolism,DNA replication_ recombination_ and repair,nucleoid associated proteins,chromosomal replication initiator protein DnaA,dnaA,4,H,57.51780966,53.69362666,66.96329267,59.39157633
fig.6666666.52381.peg.1815,SY28_RS09055,Translation,tRNA and rRNA base modification,tRNA U34 carboxymethylaminomethyl modification,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,gidA,4,H,39.09446819,61.76857342,38.35244821,46.40516328
fig.6666666.52381.peg.1816,SY28_RS09060,Translation,tRNA and rRNA base modification,16S rRNA modification factors,16S rRNA (guanine527-N7)-methyltransferase GidB,gidB,4,H,40.3787832,55.35745231,69.07604208,54.93742586
fig.6666666.52381.peg.1817,SY28_RS09065,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,chromosome partitioning protein ParA,parA,4,H,82.22574161,122.1659178,119.7702477,108.053969
fig.6666666.52381.peg.1818,SY28_RS09070,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,chromosome partitioning protein ParB,parB,2,F,155.7759066,95.78699571,171.5734471,141.0454498
fig.6666666.52381.peg.182,SY28_RS00910,Carbohydrate metabolism,Pyruvate metabolism,acetyl-CoA biosynthesis from acetate_ direct,acetoacetate-CoA ligase,,0,,18.57839297,12.44951749,38.87990464,23.30260503
fig.6666666.52381.peg.1821,SY28_RS09085,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,,glycerophosphoryl diester phosphodiesterase GlpQ,glpQ,2,F,89.30858161,27.23581344,83.0007653,66.51505345
fig.6666666.52381.peg.1822,SY28_RS09090,Unknown function,General,,hypothetical protein,,3,G,81.79755266,88.29677895,17.89983512,62.66472224
fig.6666666.52381.peg.1823,SY28_RS09095,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,threonine-glycine interconversion,low specificity threonine aldolase ItaE,itaE,0,,64.63808969,97.3092373,77.53237558,79.82656752
fig.6666666.52381.peg.1824,SY28_RS09100,Unknown function,Enzymes of unknown specificity,,acyl-CoA dehydrogenase,,0,,42.35672256,46.85503898,50.40613419,46.53929858
fig.6666666.52381.peg.1825,SY28_RS09105,Prosthetic groups_ cofactors_ and carriers,Molybdopterin and tungstate,,molybdopterin oxidoreductase,,0,,45.80531307,77.25119375,70.30286537,64.45312407
fig.6666666.52381.peg.1827,SY28_RS09120,Unknown function,General,,hypothetical protein,,0,,82.11739027,44.10645705,76.56576872,67.59653868
fig.6666666.52381.peg.1828,SY28_RS09125,Energy metabolism,Oxidative phosphorylation,,ferredoxin--NADP+ reductase Fpr,fpr,2,F,186.3862903,83.85750575,138.1448116,136.1295359
fig.6666666.52381.peg.183,SY28_RS00915,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,1,E,64.31922439,167.160363,90.11311498,107.1975675
fig.6666666.52381.peg.1834,SY28_RS09165,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication_ DNA topo-isomerases,DNA gyrase subunit GyrA,gyrA,1,E,180.3094541,130.1016543,150.4105767,153.6072284
fig.6666666.52381.peg.1835,SY28_RS09170,Prosthetic groups_ cofactors_ and carriers,Molybdopterin and tungstate,molybdopterin biosynthesis,molybdenum cofactor biosynthesis protein MoaB,moaB,4,H,86.52294083,119.1523974,138.9685925,114.8813102
fig.6666666.52381.peg.1836,SY28_RS09175,Nucleic acid metabolism,DNA replication_ recombination_ and repair,mismatch excision repair,DNA mismatch repair protein MutS,mutS,1,E,39.68008984,39.99126584,38.99650583,39.55595384
fig.6666666.52381.peg.1837,SY28_RS09180,Nucleic acid metabolism,DNA replication_ recombination_ and repair,mismatch excision repair,DNA mismatch repair protein MutL,mutL,1,E,15.14488433,4.669777889,6.079809359,8.631490526
fig.6666666.52381.peg.1838,SY28_RS09185,Unknown function,Enzymes of unknown specificity,,sulfite oxidase,yedY,1,E,25.9341834,63.06455839,22.09606087,37.03160089
fig.6666666.52381.peg.184,SY28_RS00920,Unknown function,Enzymes of unknown specificity,,metal-dependent hydrolase,,3,G,175.5919642,175.4099496,98.04273102,149.6815483
fig.6666666.52381.peg.1841,SY28_RS09200,Amino acid metabolism,Arginine and proline metabolism,,ornithine cyclodeaminase Ocd,ocd,3,G,37.77357235,31.62524469,71.07006203,46.82295969
fig.6666666.52381.peg.1843,SY28_RS09210,Carbohydrate metabolism,Starch and sucrose metabolism,glycogen metabolism,amylo-alpha-1_6-glucosidase,,3,G,101.172295,33.23345686,38.21563596,57.54046261
fig.6666666.52381.peg.1844,SY28_RS09215,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,ABC-type multiple sugar uptake system permease component,,3,G,123.7490471,32.32353354,38.4435969,64.83872586
fig.6666666.52381.peg.1845,SY28_RS09220,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,ABC-type multiple sugar uptake system permease component,,3,G,146.2906002,110.8163848,27.10205029,94.73634509
fig.6666666.52381.peg.1846,SY28_RS09225,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,ABC-type multiple sugar uptake system substrate-binding component,,3,G,687.2066988,257.300441,137.4363322,360.647824
fig.6666666.52381.peg.1847,SY28_RS09230,Regulatory functions,DNA interactions,,LacI family transcriptional regulator GalR,galR,3,G,478.7153715,78.91931792,30.79964596,196.1447785
fig.6666666.52381.peg.1848,SY28_RS09235,Terpenoids and polyketides metabolism,Polyketide sugar unit biosynthesis,4_6-dideoxy-4-oxo-dTDP-D-glucose biosynthesis from glucose-1-phosphate,glucose-1-phosphate thymidylyltransferase RmlA,rmlA,3,G,182.6684794,147.2308399,93.07553722,140.9916188
fig.6666666.52381.peg.1850,SY28_RS09255,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,sorbitol/mannitol uptake system SmoEFGK,ABC-type sorbitol/mannitol uptake system permease component SmoG,smoG,0,,18.61871757,15.92616943,22.4157077,18.9868649
fig.6666666.52381.peg.1854,SY28_RS09275,Energy metabolism,Oxidative phosphorylation,,cytochrome P450,,0,,91.89316906,107.5268524,84.66299928,94.69434024
fig.6666666.52381.peg.1855,SY28_RS09280,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,protein folding catalysts,thioredoxin 1 TrxA,trxA,4,H,461.2924181,508.7528205,596.7742258,522.2731548
fig.6666666.52381.peg.1858,SY28_RS09295,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,tetrahydrofolate biosynthesis from GTP,alkaline phosphatase PhoB,phoA,4,H,198.6004937,336.0881458,286.704313,273.7976508
fig.6666666.52381.peg.1859,SY28_RS09300,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,,asparaginase,,0,,74.63546726,26.52207932,46.15656001,49.1047022
fig.6666666.52381.peg.186,SY28_RS00930,Unknown function,General,,protein of unknown function DUF3248,,2,F,135.3562223,52.10495727,129.6989098,105.7200298
fig.6666666.52381.peg.1861,SY28_RS09310,Unknown function,General,,hypothetical protein,,2,F,18.75566768,15.61840957,16.01296643,16.79568123
fig.6666666.52381.peg.1862,SY28_RS09315,Amino acid metabolism,,,urea carboxylase,,2,F,11.61064661,3.63240029,25.53176318,13.59160336
fig.6666666.52381.peg.1863,SY28_RS09320,Unknown function,General,,hypothetical protein,ybgL,2,F,9.408151335,21.63563458,38.34837177,23.13071923
fig.6666666.52381.peg.1866,SY28_RS09335,Transport and binding proteins,Unknown substrate,,TRAP-type transport system substrate-binding component,,2,F,41.48334163,73.16311318,53.61406876,56.08684119
fig.6666666.52381.peg.1867,SY28_RS09340,Regulatory functions,DNA interactions,,IclR family transcriptional regulator,,2,F,18.16572864,16.10269102,25.22676498,19.83172821
fig.6666666.52381.peg.1868,SY28_RS09345,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,,deoxyhypusine synthase Dys,dys,3,G,251.7580857,182.8527987,119.4086873,184.6731906
fig.6666666.52381.peg.1869,SY28_RS09350,Unknown function,General,,globin,,2,F,92.48912414,12.99515044,47.41961094,50.96796184
fig.6666666.52381.peg.187,SY28_RS00935,Unknown function,Enzymes of unknown specificity,,acylneuraminate cytidylyltransferase,,0,,30.41046609,36.98835956,30.71395405,32.7042599
fig.6666666.52381.peg.1871,SY28_RS09360,Translation,Ribosomal proteins: synthesis and modification,ribosome GTPases,GTP-binding protein Era,era,0,,100.3993294,67.38215689,114.6545992,94.14536182
fig.6666666.52381.peg.1872,SY28_RS09370,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation factors,ribosome maturation factor RimP,rimP,1,E,413.1341725,459.5686991,357.5299779,410.0776165
fig.6666666.52381.peg.1873,SY28_RS09375,Transcription,Transcription factors,transcription termination - antitermination Nus factors,transcription termination protein NusA,nusA,3,G,458.1111879,460.6195478,264.7370871,394.4892743
fig.6666666.52381.peg.1874,SY28_RS09380,Translation,Translation factors,translation initiation,translation initiation factor IF-2 InfB,infB,1,E,178.8489659,222.3741208,175.280407,192.1678312
fig.6666666.52381.peg.1875,SY28_RS09385,Unknown function,General,,hypothetical protein,,1,E,560.8400758,789.8007992,356.0774692,568.9061148
fig.6666666.52381.peg.1876,SY28_RS09390,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,preprotein translocase subunit SecD,secD-secF,3,G,113.3096251,120.9716833,70.88957417,101.7236275
fig.6666666.52381.peg.1877,SY28_RS09395,Nucleic acid metabolism,Purine metabolism,guanine ribonucleotide biosynthesis from IMP,glutamine-hydrolysing GMP synthase GuaA,guaA,0,,20.03285069,24.27307096,21.54639997,21.95077387
fig.6666666.52381.peg.1878,SY28_RS09400,Unknown function,General,,hypothetical protein,,0,,19.42800237,12.10889852,7.820403758,13.11910155
fig.6666666.52381.peg.1879,SY28_RS09405,Unknown function,General,,hypothetical protein,,3,G,408.177666,373.024155,286.6773008,355.9597073
fig.6666666.52381.peg.188,SY28_RS00940,Unknown function,General,,hypothetical conserved protein,,2,F,101.7278488,74.76850701,205.296224,127.2641933
fig.6666666.52381.peg.1880,SY28_RS09410,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,bacteriophage-type DNA polymerase Dpo,dpo,2,F,183.4980006,91.85160209,151.8912312,142.4136113
fig.6666666.52381.peg.1882,SY28_RS09420,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase PurH,purH,2,F,35.10583445,19.54172041,33.82237529,29.48997672
fig.6666666.52381.peg.1883,SY28_RS09425,Unknown function,General,,hypothetical protein,,2,F,113.8801759,54.72329683,128.852016,99.15182959
fig.6666666.52381.peg.1884,SY28_RS09430,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,hypothetical protein,,2,F,16.45367415,37.95154332,41.97568271,32.12696673
fig.6666666.52381.peg.1886,SY28_RS09440,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,hypothetical protein,,2,F,13.16279709,9.0447974,51.55125885,24.58628445
fig.6666666.52381.peg.189,SY28_RS00945,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,twitching motility protein PilT,pilT,0,,114.5128878,155.6312353,155.9561408,142.0334213
fig.6666666.52381.peg.1893,SY28_RS09480,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,glutamate biosynthesis,NADPH/NADH glutamate synthase large subunit GltB,gltB,4,H,94.88139045,127.1195659,154.2677164,125.4228909
fig.6666666.52381.peg.1894,SY28_RS09485,Unknown function,General,,hypothetical protein,,0,,12.46426372,62.24153079,44.68970538,39.79849997
fig.6666666.52381.peg.1895,SY28_RS09490,Unknown function,General,,hypothetical protein,,0,,12.66785424,27.69661369,21.3799583,20.58147541
fig.6666666.52381.peg.1896,SY28_RS09495,Unknown function,Enzymes of unknown specificity,,putative hydrolase of the HAD superfamily,,3,G,72.23795017,40.5593559,14.33252997,42.37661201
fig.6666666.52381.peg.1898,SY28_RS09505,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,ring 1_2-epoxyphenylacetyl-CoA isomerase/3_4-dehydroadipyl-CoA isomerase PaaG,paaG,0,,18.73350204,9.94839253,29.11353545,19.26514334
fig.6666666.52381.peg.1899,SY28_RS09510,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,2_3-dehydroadipyl-CoA hydratase PaaF,paaF,0,,55.14018185,38.19518079,60.70259809,51.34598691
fig.6666666.52381.peg.19,SY28_RS00095,Energy metabolism,Electron transport,,NADPH2:quinone reductase Qor,qor,0,,33.82743333,26.60302158,39.5599483,33.3301344
fig.6666666.52381.peg.190,SY28_RS00950,Intracellular trafficking_ assembly_ and processing,Peptidases,,oligopeptidase A PrlC,prlC,0,,116.1136157,156.8931703,150.3677569,141.1248476
fig.6666666.52381.peg.1900,SY28_RS09515,Unknown function,General,,Cupin domain protein,,4,H,21.48073333,65.60202452,89.06125561,58.71467115
fig.6666666.52381.peg.1901,SY28_RS09525,Transport and binding proteins,Cations and iron carrying compounds,sodium export system NatAB,ABC-type Na+ efflux system ATPase component NatA,natA,0,,91.37590947,81.46894518,104.8393646,92.5614064
fig.6666666.52381.peg.1902,SY28_RS09530,Transport and binding proteins,Cations and iron carrying compounds,sodium export system NatAB,ABC-type Na+ efflux system permease component NatB,natB,0,,51.85398912,69.74380758,100.0363308,73.87804251
fig.6666666.52381.peg.1903,SY28_RS09535,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquinone biosynthesis via futalosine,dehypoxanthine futalosine cyclase MqnC,mqnC,3,G,431.8851418,361.5474123,326.4392582,373.2906041
fig.6666666.52381.peg.1904,SY28_RS09540,Unknown function,General,,hypothetical protein,,4,H,53.12371612,174.8384231,163.1924756,130.3848716
fig.6666666.52381.peg.1905,SY28_RS09545,Unknown function,Enzymes of unknown specificity,,glycosyl transferase family 2,,0,,84.77920031,34.46182301,57.63633619,58.95911983
fig.6666666.52381.peg.1906,SY28_RS09550,Intracellular trafficking_ assembly_ and processing,Peptidases,sigmaE-dependent cell envelope stress response system RseABP-DegS,regulator of sigma E protease RseP,rseP,0,,101.0619878,69.91302425,76.54488622,82.50663274
fig.6666666.52381.peg.1907,SY28_RS09555,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,IPP biosynthesis via deoxyxylulose,1-deoxy-D-xylulose-5-phosphate reductoisomerase Dxr,dxr,3,G,135.2315828,58.29814647,67.72282636,87.08418519
fig.6666666.52381.peg.1908,SY28_RS09560,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,phosphatidylethanolamine biosynthesis,phosphatidate cytidylyltransferase CdsA,cdsA,3,G,187.007804,176.1592585,104.8494553,156.0055059
fig.6666666.52381.peg.1909,SY28_RS09565,Translation,Translation factors,translation release factor,ribosome recycling factor Frr,frr,2,F,567.3050412,475.2781185,563.8898827,535.4910141
fig.6666666.52381.peg.1910,SY28_RS09570,Nucleic acid metabolism,Pyrimidine metabolism,,uridylate kinase,pyrH,3,G,503.590742,369.8811407,396.4060112,423.2926313
fig.6666666.52381.peg.1911,SY28_RS09575,Translation,Translation factors,translation elongation factor,elongation factor Tsf,tsf,1,E,644.7911491,880.8157068,690.3009963,738.6359507
fig.6666666.52381.peg.1912,SY28_RS09580,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S2 RpsB,rpsB,3,G,15078.58075,14263.80164,12784.02671,14042.13636
fig.6666666.52381.peg.1913,SY28_RS09590,Unknown function,Enzymes of unknown specificity,,FAD-dependent oxidoreductase,,0,,44.77614947,13.83575171,20.24486101,26.2855874
fig.6666666.52381.peg.1915,SY28_RS09605,Transport and binding proteins,Unknown substrate,,TRAP family transporter subunit,,4,H,1008.920159,987.6718077,1492.805912,1163.132626
fig.6666666.52381.peg.1916,SY28_RS09610,Unknown function,General,,hypothetical protein,,4,H,44.54887812,90.4273752,131.1009494,88.69240089
fig.6666666.52381.peg.1918,SY28_RS09620,Regulatory functions,Small molecule interactions,,diguanylate cyclase,,0,,18.35900884,22.66097939,34.23114849,25.08371224
fig.6666666.52381.peg.1919,SY28_RS09625,Amino acid metabolism,Cysteine and methionine metabolism,methionine biosynthesis from homoserine,cystathione beta-lyase PatB,patB,0,,23.88410713,33.81565113,48.65562104,35.4517931
fig.6666666.52381.peg.1920,SY28_RS09630,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation factors,putative sigma-54 modulation protein YhbH,yhbH,2,F,57.85870883,29.64592397,148.9692769,78.82463658
fig.6666666.52381.peg.1921,SY28_RS09635,Cell structure_ growth_ and death,Cell division,cell division export system FtsEX,ABC-type septal ring translocating system ATPase component FtsE,ftsE,3,G,90.5071205,50.80941289,26.82696212,56.04783184
fig.6666666.52381.peg.1922,SY28_RS09640,Intracellular trafficking_ assembly_ and processing,Peptidases,,S41 family peptidase,,4,H,291.4424694,592.7357758,692.8459445,525.6747299
