RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.1909,SY28_RS09565,Translation,Translation factors,translation release factor,ribosome recycling factor Frr,frr,3,A,2,F,463.8289641,746.1711728,567.3050412,592.4350594
fig.6666666.52381.peg.1910,SY28_RS09570,Nucleic acid metabolism,Pyrimidine metabolism,,uridylate kinase,pyrH,1,D,3,G,322.2050801,385.3301194,503.590742,403.7086472
fig.6666666.52381.peg.1911,SY28_RS09575,Translation,Translation factors,translation elongation factor,elongation factor Tsf,tsf,3,A,1,E,720.3427106,781.2579505,644.7911491,715.4639367
fig.6666666.52381.peg.1912,SY28_RS09580,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S2 RpsB,rpsB,1,D,3,G,2472.838041,6869.659896,15078.58075,8140.359561
fig.6666666.52381.peg.1913,SY28_RS09590,Unknown function,Enzymes of unknown specificity,,FAD-dependent oxidoreductase,,0,,0,,14.91303567,26.88886727,44.77614947,28.8593508
fig.6666666.52381.peg.1915,SY28_RS09605,Transport and binding proteins,Unknown substrate,,TRAP family transporter subunit,,3,A,4,H,1017.917162,2221.497407,1008.920159,1416.111576
fig.6666666.52381.peg.1916,SY28_RS09610,Unknown function,General,,hypothetical protein,,0,,4,H,47.11614749,44.58488772,44.54887812,45.41663778
fig.6666666.52381.peg.1918,SY28_RS09620,Regulatory functions,Small molecule interactions,,diguanylate cyclase,,0,,0,,21.18491416,12.72382122,18.35900884,17.42258141
fig.6666666.52381.peg.1919,SY28_RS09625,Amino acid metabolism,Cysteine and methionine metabolism,methionine biosynthesis from homoserine,cystathione beta-lyase PatB,patB,0,,0,,30.39881505,37.88125469,23.88410713,30.72139229
fig.6666666.52381.peg.1920,SY28_RS09630,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation factors,putative sigma-54 modulation protein YhbH,yhbH,1,D,2,F,14.92656837,177.5348949,57.85870883,83.44005735
fig.6666666.52381.peg.1921,SY28_RS09635,Cell structure_ growth_ and death,Cell division,cell division export system FtsEX,ABC-type septal ring translocating system ATPase component FtsE,ftsE,0,,3,G,88.41953922,41.95757571,90.5071205,73.62807848
fig.6666666.52381.peg.1922,SY28_RS09640,Intracellular trafficking_ assembly_ and processing,Peptidases,,S41 family peptidase,,4,C,4,H,575.028865,377.9556029,291.4424694,414.8089791
fig.6666666.52381.peg.1923,SY28_RS09645,Transport and binding proteins,Unknown substrate,ABC-2 transport system ABC-2,ABC-type transport system ATPase component,yadG,0,,0,,53.66802264,33.01484579,55.20671857,47.296529
fig.6666666.52381.peg.1925,SY28_RS09655,Translation,tRNA and rRNA base modification,23S rRNA modification factors,23S rRNA (cytosine1962-C5)-methyltransferase RlmI,rlmI,0,,0,,86.35035899,54.36089008,81.9172092,74.20948609
fig.6666666.52381.peg.1926,SY28_RS09665,Unknown function,General,,hypothetical protein,,0,,0,,183.0605014,207.7426039,163.6112176,184.8047743
fig.6666666.52381.peg.1927,SY28_RS09670,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation factors,L-threonylcarbamoyladenylate synthase TsaC,tsaC,0,,3,G,67.1725895,76.36310829,102.0111723,81.84895668
fig.6666666.52381.peg.1928,SY28_RS09675,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,fused signal recognition particle receptor FtsY,ftsY,0,,2,F,55.11416545,54.05000285,60.76164479,56.6419377
fig.6666666.52381.peg.1930,SY28_RS09685,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,protein folding catalysts,disulfide bond formation protein DsbB,dsbB,0,,1,E,81.85819223,79.07196333,54.49868289,71.80961282
fig.6666666.52381.peg.1932,SY28_RS09695,Unknown function,Enzymes of unknown specificity,,dehydrogenase,,0,,0,,29.92789556,67.75871014,38.02538904,45.23733158
fig.6666666.52381.peg.1933,SY28_RS09700,Terpenoids and polyketides metabolism,Carotenoid metabolism,beta-Carotene biosynthesis,isopentenyl-diphosphate delta-isomerase Idi,idi,0,,0,,47.84225233,19.19138042,38.76068068,35.26477115
fig.6666666.52381.peg.1934,SY28_RS09710,Unknown function,General,,hypothetical protein,,0,,3,G,369.7185186,365.7635672,356.5606195,364.0142351
fig.6666666.52381.peg.1935,SY28_RS09715,Unknown function,General,,hypothetical protein,,0,,0,,31.49930987,41.12001949,18.45958242,30.35963726
fig.6666666.52381.peg.1936,SY28_RS09720,Unknown function,General,,hypothetical protein,,0,,0,,11.51977871,8.732302383,9.174027903,9.808702998
fig.6666666.52381.peg.1942,SY28_RS09750,Unknown function,General,,hypothetical protein,,2,B,3,G,107.507649,104.156527,244.8944005,152.1861922
fig.6666666.52381.peg.1943,SY28_RS09755,Unknown function,General,,hypothetical protein,,2,B,2,F,25.54408546,28.79295551,121.1358323,58.49095774
fig.6666666.52381.peg.1944,SY28_RS09760,Unknown function,General,,hypothetical protein,,0,,0,,14.09632565,18.94370098,43.59057771,25.54353478
fig.6666666.52381.peg.1946,SY28_RS09770,Unknown function,General,,hypothetical protein,,0,,0,,26.46755777,30.38760283,33.24311159,30.0327574
fig.6666666.52381.peg.1947,SY28_RS09775,Transport and binding proteins,Anions,chloride homeostasis,Ca-activated chloride channel homolog YfbK,yfbK,0,,0,,89.00365124,93.5107749,102.1787093,94.89771182
fig.6666666.52381.peg.1948,SY28_RS09780,Unknown function,General,,hypothetical protein,,0,,3,G,128.8667375,91.92471383,123.8028695,114.8647736
fig.6666666.52381.peg.1949,SY28_RS09785,Unknown function,General,,hypothetical protein,,0,,0,,28.07720031,11.34887379,19.67488767,19.70032059
fig.6666666.52381.peg.1950,SY28_RS09790,Unknown function,General,,hypothetical protein,,2,B,0,,97.14240986,22.05332737,57.39342333,58.86305352
fig.6666666.52381.peg.1951,SY28_RS09795,Unknown function,General,,hypothetical protein,,4,C,0,,120.2491664,42.75168963,53.63988849,72.21358149
fig.6666666.52381.peg.1952,SY28_RS09800,Nucleic acid metabolism,DNA replication_ recombination_ and repair,recFOR recombination pathway,ATP-dependent DNA helicase RecQ,recQ,0,,0,,58.83452218,29.2788704,52.8037785,46.97239036
fig.6666666.52381.peg.1954,SY28_RS09810,Regulatory functions,DNA interactions,homoprotocatechuate degradation,transcriptional regulator of homoprotocatechuate degradation HpaR,hpaR,1,D,2,F,3.370712774,28.51512223,99.3653757,43.75040357
fig.6666666.52381.peg.1955,SY28_RS09815,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis via diaminopimelate (DAP) utilizing ammonia and NADPH,4-hydroxy-tetrahydrodipicolinate synthase DapA,dapA,1,D,2,F,5.746670836,204.8087587,105.9121632,105.4891976
fig.6666666.52381.peg.1956,SY28_RS09820,Amino acid metabolism,Tyrosine metabolism,homoprotocatechuate degradation,bifunctional 5-oxopent-3-ene-1_2_5-tricarboxylate decarboxylase / 2-hydroxyhepta-2_4-diene-1_7-dioate isomerase HpaG,hpaG,1,D,2,F,31.98133306,423.8437191,123.009927,192.944993
fig.6666666.52381.peg.1958,SY28_RS09830,Amino acid metabolism,Tyrosine metabolism,homoprotocatechuate degradation,5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase HpaE,hpaE,3,A,0,,24.58196485,212.8878625,26.98259084,88.15080605
fig.6666666.52381.peg.1959,SY28_RS09835,Amino acid metabolism,Tyrosine metabolism,homoprotocatechuate degradation,4-hydroxyphenylacetate 3-monooxygenase HpaB,hpaB,3,A,4,H,38.39897527,153.231974,44.77673903,78.80256278
fig.6666666.52381.peg.196,SY28_RS00975,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,Mu-like phage hypothetical protein,,0,,3,G,97.49457507,91.15568142,123.5306414,104.0602993
fig.6666666.52381.peg.1960,SY28_RS09840,Unknown function,Enzymes of unknown specificity,homoprotocatechuate degradation,flavin reductase domain-containing FMN-binding protein,,3,A,4,H,66.59601698,117.2226033,7.508619723,63.77574666
fig.6666666.52381.peg.1961,SY28_RS09845,Amino acid metabolism,Tyrosine metabolism,homoprotocatechuate degradation,3_4-dihydroxyphenylacetate 2_3-dioxygenase HpaD,hpaD,0,,3,G,50.84209643,33.51785083,33.51051556,39.29015427
fig.6666666.52381.peg.1962,SY28_RS09850,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,3-hydroxyadipyl-CoA dehydrogenase PaaH,paaH,1,D,1,E,65.75343713,112.7466049,132.9853737,103.8284719
fig.6666666.52381.peg.1963,SY28_RS09855,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system substrate-binding component LivK,livK,1,D,1,E,303.6111929,516.1447141,429.2551084,416.3370051
fig.6666666.52381.peg.1964,SY28_RS09860,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system permease component LivH,livH,0,,3,G,6.38179567,54.62833658,31.83721118,30.94911448
fig.6666666.52381.peg.1965,SY28_RS09865,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system ATPase component LivG,livG,1,D,3,G,23.8798818,78.0608844,107.3470712,69.76261248
fig.6666666.52381.peg.1966,SY28_RS09870,Transport and binding proteins,Amino acids_ peptides and amines,branched-chain amino acid uptake system LivFGHKM,ABC-type branched-chain amino acid uptake system ATPase component LivF,livF,0,,1,E,67.84391546,100.432898,66.27096675,78.18259341
fig.6666666.52381.peg.1967,SY28_RS09875,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,phenyl-acetyl-CoA thioesterase PaaI,paaI,0,,1,E,82.95995261,110.2648943,89.76026329,94.32837008
fig.6666666.52381.peg.1968,SY28_RS09880,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,ethylmalonyl pathway,acetyl-CoA acetyltransferase PaaJ,paaJ,0,,1,E,133.2910781,143.9277703,112.3166021,129.8451502
fig.6666666.52381.peg.1969,SY28_RS09885,Carbohydrate metabolism,Pentose phosphate pathway,L-idonic acid degradation,gluconate 5-dehydrogenase IdnO,idnO,0,,3,G,113.2930943,85.92090244,108.7688758,102.6609575
fig.6666666.52381.peg.197,SY28_RS00980,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,Mu-like phage hypothetical protein,,0,,0,,20.10266638,10.04901472,61.75449397,30.63539169
fig.6666666.52381.peg.1970,SY28_RS09890,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,phenylacetyl-CoA ligase PaaK,paaK,1,D,3,G,159.9688124,217.7430248,248.6426689,208.7848354
fig.6666666.52381.peg.1971,SY28_RS09895,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,acetyl-CoA acetyltransferase PaaJ,paaJ,0,,2,F,31.41049868,65.89555147,35.57046752,44.29217256
fig.6666666.52381.peg.1972,SY28_RS09900,Intracellular trafficking_ assembly_ and processing,Peptidases,,family S16 peptidase,,0,,0,,38.65395301,41.15125118,82.70704339,54.17074919
fig.6666666.52381.peg.1975,SY28_RS09920,Transport and binding proteins,Unknown substrate,,MFS transporter,,2,B,0,,26.20962891,29.86880145,85.15767203,47.0787008
fig.6666666.52381.peg.1976,SY28_RS09925,Unknown function,Enzymes of unknown specificity,,hydrolase,,2,B,3,G,82.81462367,40.5716203,119.56965,80.98529799
fig.6666666.52381.peg.1978,SY28_RS09940,Transport and binding proteins,Porins and secretins,,outer membrane protein,,0,,0,,82.81190287,67.29288735,48.21975682,66.10818235
fig.6666666.52381.peg.1979,SY28_RS09945,Unknown function,General,,hypothetical protein,,0,,0,,27.84608183,33.52254616,20.58329344,27.31730714
fig.6666666.52381.peg.1981,SY28_RS09955,Energy metabolism,Oxidative phosphorylation,,inorganic pyrophosphatase Ppa,ppa,1,D,2,F,255.5856886,370.8123275,376.3372494,334.2450885
fig.6666666.52381.peg.1982,SY28_RS09960,Unknown function,General,,hypothetical protein,,2,B,2,F,145.6464165,150.1698634,260.9972806,185.6045202
fig.6666666.52381.peg.1983,SY28_RS09965,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,Moco biosynthesis sulfur relay,molybdenum cofactor biosynthesis protein MoaA,moaA,0,,0,,5.066451234,15.56402311,37.61062297,19.4136991
fig.6666666.52381.peg.1984,SY28_RS09970,Unknown function,Enzymes of unknown specificity,,thiol-disulfide oxidoreductase DCC,,0,,4,H,8.083085179,9.962598136,3.893859385,7.3131809
fig.6666666.52381.peg.1985,SY28_RS09975,Unknown function,General,,patatin,rssA,4,C,0,,112.5485836,64.24251692,45.74785079,74.17965043
fig.6666666.52381.peg.1986,SY28_RS09980,Nucleic acid metabolism,Pyrimidine metabolism,uridine monophosphate biosynthesis from glutamine,FMN-dependent dihydroorotate dehydrogenase PyrD,pyrD,1,D,2,F,44.93813905,92.87413831,158.340366,98.71754778
fig.6666666.52381.peg.1987,SY28_RS09985,Unknown function,Enzymes of unknown specificity,,acyl-CoA dehydrogenase,,1,D,3,G,40.11532199,357.3968162,362.6272413,253.3797932
fig.6666666.52381.peg.1988,SY28_RS09990,Transport and binding proteins,Unknown substrate,,S1 RNA binding domain protein YabR,yabR,2,B,2,F,572.8486587,451.5579369,704.7416741,576.3827566
fig.6666666.52381.peg.1989,SY28_RS09995,Fatty acid and lipid metabolism,Biosynthesis,fatty acid biosynthesis_ elongation,enoyl-[acyl-carrier protein] reductase I FabI,fabI,0,,0,,141.2101266,138.4640366,135.5155204,138.3965612
fig.6666666.52381.peg.1990,SY28_RS10000,Unknown function,General,,hypothetical protein,,4,C,4,H,130.5232671,83.83219538,43.57171898,85.97572715
fig.6666666.52381.peg.1991,SY28_RS10005,Unknown function,General,,DinB superfamily protein,,3,A,0,,90.71388104,151.4538348,79.25185351,107.1398564
fig.6666666.52381.peg.1992,SY28_RS10010,Unknown function,General,,membrane protein,,3,A,4,H,294.1380118,372.0982806,160.9574042,275.7312322
fig.6666666.52381.peg.1993,SY28_RS10015,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Base excision repair,endonuclease/exonuclease/phosphatase,,0,,0,,30.67691488,30.96473849,41.83370104,34.4917848
fig.6666666.52381.peg.1994,SY28_RS10020,Unknown function,Enzymes of unknown specificity,bacillithiol-dependent proteins,bacillithiol system protein YtxJ,ytxJ,1,D,4,H,201.3713363,419.097442,528.9888424,383.1525402
fig.6666666.52381.peg.1995,SY28_RS10025,Unknown function,General,,LmbE-like protein,,0,,0,,69.03125955,36.92990916,25.73232027,43.89782966
fig.6666666.52381.peg.1996,SY28_RS10030,Carbohydrate metabolism,Pentose and glucuronate interconversions,,oligogalacturonide lyase Ogl,ogl,0,,0,,26.8962399,6.205813049,18.90277678,17.33494324
fig.6666666.52381.peg.1997,SY28_RS10035,Unknown function,General,xanthine degradation to allantoate,cupin,,0,,0,,37.19445477,8.069208838,24.79396847,23.35254403
fig.6666666.52381.peg.2,SY28_RS00010,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,ABC-type multiple sugar uptake system permease component,,0,,0,,87.20654562,98.70023937,68.49350756,84.80009751
fig.6666666.52381.peg.20,SY28_RS00100,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine biosynthesis from betaine,sarcosine oxidase,,0,,0,,24.22550179,14.03594984,25.04608377,21.1025118
fig.6666666.52381.peg.2000,SY28_RS10050,Nucleic acid metabolism,Purine metabolism,allantoin degradation,allantoinase AllB,allB,0,,0,,26.71161256,10.62981092,36.98028326,24.77390225
fig.6666666.52381.peg.2001,SY28_RS10055,Nucleic acid metabolism,Purine metabolism,allantoin degradation,allantoate deiminase AllC,allC,0,,0,,16.97839013,30.56149165,19.4467741,22.3288853
fig.6666666.52381.peg.2003,SY28_RS10065,Unknown function,General,,membrane protein in xanthine degradation locus,,0,,0,,42.15380944,25.25617722,15.13328173,27.5144228
fig.6666666.52381.peg.2005,SY28_RS10075,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme biosynthesis,glutamate-1-semialdehyde 2_1-aminomutase HemL,hemL,0,,0,,36.7707012,44.00426862,84.76515756,55.18004246
fig.6666666.52381.peg.2006,SY28_RS10080,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme biosynthesis,glutamyl-tRNA reductase HemA,hemA,0,,0,,89.94743886,34.55797251,52.85100887,59.11880675
fig.6666666.52381.peg.2007,SY28_RS10085,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme biosynthesis,hydroxymethylbilane synthase HemC,hemC,0,,0,,62.39762643,42.2933656,7.816335595,37.50244254
fig.6666666.52381.peg.2008,SY28_RS10090,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme biosynthesis,uroporphyrinogen-III synthase HemD,hemD,0,,0,,29.7232173,68.16705762,45.89840405,47.92955965
fig.6666666.52381.peg.2009,SY28_RS10095,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme biosynthesis,porphobilinogen synthase HemB,hemB,0,,0,,58.25374804,52.51991713,75.45148708,62.07505075
fig.6666666.52381.peg.2010,SY28_RS10100,Signal transduction,Two-component systems,,two component signal transduction system histidine kinase,,1,D,1,E,184.3339969,290.2028135,267.5950799,247.3772968
fig.6666666.52381.peg.2011,SY28_RS10105,Signal transduction,Two-component systems,,two component signal transduction system response regulator,,0,,3,G,69.0576496,95.41716332,116.0600292,93.51161404
fig.6666666.52381.peg.2012,SY28_RS10110,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,protoporphyrin IX biosynthesis from uroporphyrinogen III,uroporphyrinogen decarboxylase HemE,hemE,1,D,3,G,78.63976553,136.2959776,163.8694438,126.2683957
fig.6666666.52381.peg.2013,SY28_RS10115,Defense and invasion systems,Detoxification and inactivation,,chlorite dismutase Cld,cld,0,,1,E,100.7030564,149.3683134,106.9498348,119.0070682
fig.6666666.52381.peg.2014,SY28_RS10120,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,protoheme from protoporphyrin IX,ferrochelatase HemH,hemH,0,,1,E,67.93992703,84.56862503,54.416968,68.97517335
fig.6666666.52381.peg.2015,SY28_RS10126,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,protoporphyrin IX biosynthesis from uroporphyrinogen III,protoporphyrinogen oxidase HemG,hemG,0,,1,E,63.41350472,73.68793542,72.88422249,69.99522087
fig.6666666.52381.peg.2018,SY28_RS10140,Unknown function,General,,COG4719 family uncharacterized protein,,1,D,1,E,614.8942134,691.574859,674.4751132,660.3147285
