RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
N/A,tll1022,Signal transduction,Taxis,T2bSS twitching motility chemosensory response system ChpABC/pilGHJK,chemotaxis signal transduction system methyl-accepting receptor,,4,H,5998.263342,6367.208419,7047.343667,6470.938476
N/A,tll1023,Signal transduction,Taxis,T2bSS twitching motility Pil-Chp system,chemotaxis adaptor protein CheW,cheW,4,H,4643.470984,4745.428805,5356.778181,4915.22599
N/A,tll1024,Signal transduction,Taxis,T2bSS type IVa pili ChpA-ChpB/PilGH chemosensory system,chemotaxis signal transduction system response regulator CheY,cheY,2,F,8580.594077,7844.281657,8132.565022,8185.813585
N/A,tll1025,Signal transduction,Taxis,T2bSS type IVa pili ChpA-ChpB/PilGH chemosensory system,chemotaxis signal transduction system response regulator PatA,patA,3,G,21779.02862,19044.78234,16775.75668,19199.85588
N/A,tll1027,Amino acid metabolism,Cysteine and methionine metabolism,methionine biosynthesis from homoserine,B12-dependent 5-methyltetrahydrofolate--homocysteine methyltransferase MetH,metH,4,H,2942.398573,2949.907974,3014.291098,2968.865882
N/A,tll1028,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan bioysnthesis and recycling,peptidoglycan lytic transglycolase,,4,H,811.6643882,1080.070111,1376.232556,1089.322352
N/A,tll1029,Unknown function,Enzymes of unknown specificity,outer membrane biogenesis,NAD-dependent epimerase/dehydratase family protein Ycf39,ycf39,3,G,6333.894738,5602.852866,4835.027447,5590.591684
N/A,tll1030,Unknown function,General,None,hypothetical protein,,4,H,670.9298342,774.6235315,957.8827402,801.1453686
N/A,tll1031,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,plastoquinone 9 biosynthesis,3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiX,ubiX,3,G,820.6461935,771.6720118,685.2776345,759.1986133
N/A,tll1033,Cell structure_ growth_ and death,General,programmed cell death,polysaccharide deacetylase caspase activity,,4,H,697.0197317,701.1854208,994.4204495,797.5418673
N/A,tll1034,Translation,Transfer RNA biogenesis,tRNA aminoacylation,glycyl-tRNA synthetase alpha subunit GlyQ,glyQ,2,F,4215.934158,3909.689782,4019.860862,4048.494934
N/A,tll1035,Energy metabolism,Sulfur metabolism,sulfate reduction to sulfide_ assimilatory,phosphoadenosine phosphosulfate reductase CysH,cysH,3,G,18405.78275,16239.32589,10991.66286,15212.25717
N/A,tll1037,Cell structure_ growth_ and death,Cell division,None,cell division protein YlmE,ylmE,0,,308.9364287,281.6716985,277.0396515,289.2159262
N/A,tll1039,Unknown function,General,None,hypothetical protein,,3,G,571.8977936,567.2495864,443.7098982,527.6190927
N/A,tll1042,Translation,tRNA and rRNA base modification,23S rRNA modification,23S rRNA (guanosine2251-2'-O)-methyltransferase RlmB,rlmB,3,G,1722.295748,1532.114584,1250.402042,1501.604125
N/A,tll1043,Carbohydrate metabolism,Starch and sucrose metabolism,cellulose degradation,beta-glucosidase BglX,bglX,3,G,1924.154794,1687.635365,1345.549568,1652.446576
N/A,tll1044,Energy metabolism,Sulfur metabolism,assimilatory and dissimilatory sulfate reduction,sulfate adenylyltransferase Met3,met3,3,G,13590.51936,11632.97246,7881.428917,11034.97358
N/A,tll1048,Signal transduction,Two-component systems,None,two component signal transduction system response regulator LuxR family,,4,H,925.0611714,1417.022468,2237.423076,1526.502238
N/A,tll1049,Signal transduction,Two-component systems,None,two component signal transduction system response regulator with GGDEF sensory domain,,0,,896.7235581,899.4312422,877.8099462,891.3215822
N/A,tll1052,Unknown function,General,None,protein of unknown function DUF3318,,4,H,3821.300509,3961.767538,4500.244667,4094.437571
N/A,tll1057,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,branched chain amino acid biosynthesis,dihydroxy-acid dehydratase IlvD,ilvD,3,G,13115.48465,13202.28359,10187.73405,12168.50076
N/A,tll1058,Unknown function,General,None,hypothetical protein,,2,F,662.261595,622.5583508,677.0933573,653.971101
N/A,tll1059,Unknown function,General,None,hypothetical protein,,4,H,475.0210051,596.2392751,1120.472648,730.5776428
N/A,tll1061,Amino acid metabolism,Cysteine and methionine metabolism,methionine salvage pathway,methylthioribose-1-phosphate isomerase MtnA,mtnA,3,G,3064.149946,2795.413273,2665.122002,2841.56174
N/A,tll1062,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,aspartate biosynthesis,L-asparaginase II AnsA2,ansA2,3,G,5046.171463,4920.067101,4250.423587,4738.887384
N/A,tll1063,Unknown function,General,None,protein of unknown function DUF1230 YCF36,ycf36,1,E,4404.461164,4581.665132,4105.88052,4364.002272
N/A,tll1077,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Base excision repair,A/G-specific adenine glycosylase MutY,mutY,4,H,432.1847991,592.8737207,790.0407158,605.0330785
N/A,tll1078,Unknown function,General,None,protein of unknown function DUF760,,4,H,39950.43538,42130.20088,51817.74945,44632.79524
N/A,tll1080,Intracellular trafficking_ assembly_ and processing,Peptidases,DNA gyrase modulation,TldE/TldD proteolytic complex component TldE,tldE,4,H,4410.923096,6022.083347,6388.283713,5607.096719
N/A,tll1084,Unknown function,General,None,hypothetical protein,,4,H,473.9335732,514.7741118,614.8606749,534.5227866
N/A,tll1085,Unknown function,General,None,hypothetical protein,,4,H,1167.508167,1410.935278,1339.408319,1305.950588
N/A,tll1086,Unknown function,General,None,protein of unknown function DUF2237,,4,H,2846.699972,3311.098462,3272.469822,3143.422752
N/A,tll1089,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly SUF system,FeS cluster assembly sulfur acceptor protein SufE,sufE,4,H,475.1869392,897.8772318,1013.068371,795.3775141
N/A,tll1092,Unknown function,General,None,protein of unknown function DUF2518 Ycf51,ycf51,4,H,4508.52611,5467.432067,6703.792214,5559.916797
N/A,tll1093,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly SUF system,Fe-S cluster assembly scaffold IscU,iscU,4,H,1412.721934,2282.876942,3438.130828,2377.909901
N/A,tll1094,Unknown function,General,None,MAPEG family membrane protein,,4,H,3407.598303,5546.628177,7146.610325,5366.945602
N/A,tll1095,Translation,tRNA and rRNA base modification,queuosine (Q-tRNA) biosynthesis from preQ0,bifunctional 6-pyruvoyltetrahydropterin / 6-carboxytetrahydropterin synthase QueD,queD,4,H,4312.966938,6495.020203,7348.564536,6052.183892
N/A,tll1096,Terpenoids and polyketides metabolism,Biosynthesis of steroids and steroid-like compounds,hopanoid biosynthesis,farnesyl-diphosphate farnesyltransferase FdfT1,fdfT1,3,G,3627.549042,3189.923587,2676.730818,3164.734482
N/A,tll1099,Unknown function,Enzymes of unknown specificity,None,acetyltransferase,,4,H,895.9411563,1689.508197,1913.644403,1499.697919
N/A,tll1104,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis from cob(II)yrinate diamide,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase CobP,cobP,0,,155.8209819,155.2341911,154.3338398,155.1296709
N/A,tll1105,Transport and binding proteins,Amino acids_ peptides and amines,None,ABC-type nickel transport system permease component NikC,nikC,4,H,1190.608171,1229.114872,1269.847685,1229.856909
N/A,tll1106,Amino acid metabolism,Arginine and proline metabolism,arginine biosynthesis from ornithine_ carbamoyl-p_ and aspartate (urea cycle),ornithine carbamoyltransferase ArgF,argF,3,G,6407.848834,5553.911964,4451.528852,5471.09655
N/A,tll1107,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,1-acylglycerol-3-phosphate biosynthesis_ PlsX/Y pathway,acyl-phosphate glycerol 3-phosphate acyltransferase PlsY,plsY,4,H,2341.019407,2332.803513,2566.526525,2413.449815
N/A,tll1108,Unknown function,General,None,protein of unknown function DUF3086,,1,E,1999.778943,2372.124834,2165.621382,2179.175053
N/A,tll1109,Unknown function,General,None,protein of unknown function DUF3119,,1,E,3462.073782,4202.541882,3707.397808,3790.671158
N/A,tll1110,Unknown function,General,None,proline-rich protein,,1,E,14098.39405,14865.98282,12478.35352,13814.24346
N/A,tll1111,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,biotin biosynthesis,bifunctional biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase BirA,birA,0,,43.52809569,42.47838048,44.39139786,43.46595801
N/A,tll1112,None,None,None,None,None,2,F,90.60078398,73.54756508,130.1477519,98.09870033
N/A,tll1114,None,None,None,None,None,0,,20.7421754,9.478514766,25.08566651,18.43545223
N/A,tll1116,Unknown function,General,None,protein of unknown function DUF88,,4,H,25.03110149,51.75818222,81.57062038,52.7866347
N/A,tll1117,Transport and binding proteins,Unknown substrate,None,ABC-type transport system permease component,,4,H,889.3097262,1112.41593,1170.941659,1057.555772
N/A,tll1125,Transport and binding proteins,Accesory functions,TonB energy transduction system,proton channel MotA/TolQ/ExbB family,,1,E,1475.482166,1563.094108,1385.816797,1474.79769
N/A,tll1126,Transport and binding proteins,Anions,None,BASS family bile acid:Na+ symporter,,0,,67.88260351,76.56550432,106.1085815,83.51889643
N/A,tll1133,Unknown function,General,None,DUF309 domain protein YpuF,ypuF,0,,69.58411905,72.14642756,75.39751076,72.37601912
N/A,tll1141,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel2 transposase OrfB TnpB_ISTel2,tnpB_ISTel2,3,G,1640.996412,1229.910147,1214.594704,1361.833754
N/A,tll1144,Translation,Transfer RNA biogenesis,tRNA aminoacylation,aspartyl-tRNA synthetase AspS,aspS,3,G,4739.05906,4118.97715,3013.520127,3957.185446
N/A,tll1148,Cell structure_ growth_ and death,Microcompartments,B-carboxysome,carboxysome structural protein CcmO,ccmO,4,H,4252.777263,5557.332066,6478.959908,5429.689746
N/A,tll1149,Prosthetic groups_ cofactors_ and carriers,Pantothenate and CoA biosynthesis,coenzyme A biosynthesis from pantothenate,type III pantothenate kinase CoaX,coaX,4,H,756.1941288,1007.305377,907.5583798,890.3526287
N/A,tll1150,Regulatory functions,DNA interactions,None,transcriptional repressor CalA,calA,3,G,2370.863574,2223.354063,1936.697766,2176.971801
N/A,tll1152,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel3 transposase TnpA_ISTel3,tnpA_ISTel3,4,H,40.70803143,73.5184033,170.1002658,94.77556685
N/A,tll1155,Unknown function,Enzymes of unknown specificity,None,metallo-beta lactamase domain protein,,4,H,563.2653516,628.6457257,740.6192359,644.1767711
N/A,tll1156,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,None,thymidylate synthase complementing protein,thy1,3,G,1536.431337,1265.579136,1162.317952,1321.442808
N/A,tll1164,Unknown function,General,None,hypothetical protein,,0,,248.7223289,217.927163,245.0467744,237.2320888
N/A,tll1167,Unknown function,General,None,protein containing domains DUF403,,3,G,714.5715619,571.723501,600.7669132,629.0206587
N/A,tll1175,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel2 transposase OrfB TnpB_ISTel2,tnpB_ISTel2,2,F,3166.736198,2664.682289,3005.269036,2945.562508
N/A,tll1181,Intracellular trafficking_ assembly_ and processing,Peptidases,None,oligopeptidase A PrlC,prlC,1,E,8009.639943,8379.156246,7679.140046,8022.645412
N/A,tll1182,Intracellular trafficking_ assembly_ and processing,Peptidases,None,peptidase M23B,,1,E,16686.07357,17761.2848,14065.83788,16171.06542
N/A,tll1183,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,MreBCD system,cell elongation-specific transpeptidase MrdA,mrdA,3,G,1719.75672,1521.841426,1370.587401,1537.395182
N/A,tll1186,Unknown function,Enzymes of unknown specificity,None,phosphoketolase,,1,E,1096.774568,1183.73674,1119.498159,1133.336489
N/A,tll1187,Nucleic acid metabolism,DNA degradation,None,putative deoxyribonuclease YcfH,ycfH,3,G,2141.892721,1786.64468,1769.933798,1899.4904
N/A,tll1189,Signal transduction,General,circadian clock,circadian phase modifier CpmA-like,,4,H,1057.870734,1381.156249,1494.32053,1311.115838
N/A,tll1190,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane protease,intramembrane metalloprotease,,1,E,7457.833317,8793.693256,8027.606926,8093.0445
N/A,tll1191,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,heat shock,molecular chaperone HtpG,htpG,1,E,16504.49159,18055.082,15717.70504,16759.09288
N/A,tll1192,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,protoporphyrin IX biosynthesis from uroporphyrinogen III,coproporphyrinogen III oxidase HemN-like,,4,H,260.2446487,293.7280707,322.8889974,292.2872389
N/A,tll1193,Unknown function,General,None,UPF0182 family membrane protein,,4,H,414.9305819,476.6378077,611.8749309,501.1477735
N/A,tll1195,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,Chlorophyll biosynthesis | thylakoid membrane formation,photosynthetic pigment/protein complex formation Pitt,pitT,3,G,6068.483189,4522.942888,4324.715181,4972.047086
N/A,tll1199,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,UDP-sugar metabolism,bifunctional polysaccharide chain length determinant / protein tyrosine autokinase,wzc,2,F,3909.674659,3640.830749,3792.547579,3781.017662
N/A,tll1200,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDP-sugar metabolism,NAD-dependent epimerase/dehydratase family protein,,3,G,4749.789165,4391.602288,3995.244039,4378.878497
N/A,tll1201,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,Lipopolysaccharide biosynthesis unusual sugar,UDP-N-acetyl-D-galactosamine dehydrogenase WbpO,wbpO,3,G,5469.816584,5051.183301,4827.791867,5116.263917
N/A,tll1202,Unknown function,Enzymes of unknown specificity,UDP-sugar metabolism,glycosyl transferase family 4,,3,G,2829.75293,2072.180067,1748.38254,2216.771846
N/A,tll1203,Unknown function,General,None,membrane protein,,3,G,405.5425047,231.8653894,227.0119754,288.1399565
N/A,tll1205,Regulatory functions,Protein interactions,serine/threonine protein kinases,serine/threonine protein kinase,,4,H,1901.016005,2051.69579,2049.020405,2000.5774
N/A,tll1213,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,phylloquinone biosynthesis via SEPHCHC,menaquinone-specific isochorismate synthase MenF,menF,3,G,1175.155864,953.5791275,780.8688837,969.8679583
N/A,tll1221,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,phylloquinone biosynthesis via SEPHCHC,O-succinylbenzoic acid--CoA ligase MenE,menE,0,,246.7034154,225.9124259,243.3218557,238.645899
N/A,tll1225,Amino acid metabolism,Glycine_ serine and threonine metabolism,threonine biosynthesis from aspartate semialdehyde,threonine synthase ThrC,thrC,4,H,116.8046319,192.1754726,247.0666918,185.3489321
N/A,tll1227,Amino acid metabolism,Glycine_ serine and threonine metabolism,threonine biosynthesis from homoserine,threonine synthase ThrC,thrC,3,G,7819.411711,6402.613652,4963.980424,6395.335262
N/A,tll1230,Unknown function,General,None,hypothetical protein,,4,H,853.1549912,1020.915097,1055.657992,976.5760267
N/A,tll1231,Unknown function,General,None,membrane protein RDD family,,4,H,312.5102391,410.000049,497.4229742,406.6444208
N/A,tll1237,Intracellular trafficking_ assembly_ and processing,Peptidases,UDP-N-acetylglucosamine biosynthesis from fructose-6-phosphate,glutamine--fructose-6-phosphate transaminase (isomerizing) GlmS,glmS,3,G,11075.47009,10109.17018,8218.962053,9801.200775
N/A,tll1238,Unknown function,General,None,hypothetical protein,,3,G,5201.772309,4447.555617,3476.935004,4375.420977
N/A,tll1241,Unknown function,Enzymes of unknown specificity,None,TIGR00268 family adenine nucleotide alpha hydrolase,,4,H,1348.044135,1509.433192,1644.069336,1500.515554
N/A,tll1243,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA repair_ single strand breaks,single-stranded-DNA-specific exonuclease RecJ,recJ,0,,565.5323982,612.0895648,581.8173415,586.4797682
N/A,tll1251,Unknown function,General,None,hypothetical protein,,3,G,155.6569959,116.5647531,98.93309257,123.7182805
N/A,tll1264,Unknown function,General,None,hypothetical protein,,3,G,458.1431488,359.7651281,306.1354271,374.6812347
N/A,tll1268,Terpenoids and polyketides metabolism,Carotenoid metabolism,phycobilisome,orange carotenoid binding protein beta subunit OcpB,ocpB,4,H,218.9025822,346.0287841,546.8086152,370.5799938
N/A,tll1269,Terpenoids and polyketides metabolism,Carotenoid metabolism,phycobilisome,orange carotenoid binding protein alpha subunit OcpA,ocpA,4,H,3116.878113,3833.535318,5162.811448,4037.741627
N/A,tll1273,Energy metabolism,Carbon fixation in prokaryotes,Calvin-Benson cycle_ Pentose phosphate pathway,ribose 5-phosphate isomerase RpiA,rpiA,3,G,17216.41354,13810.71285,10778.15925,13935.09521
