RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.1572,SY28_RS07835,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,type IV pilus assembly protein PilO,pilO,2,B,1,E,86.76460368,40.20169372,98.56893591,75.1784111
fig.6666666.52381.peg.1573,SY28_RS07840,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,type IV pilus assembly protein PilW,pilW,0,,4,H,98.34612845,77.06446811,53.19723571,76.20261076
fig.6666666.52381.peg.1574,SY28_RS07845,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pili,type IVa pilus secretin PilQ,pilQ,0,,4,H,58.18728633,62.61639462,14.18038148,44.99468748
fig.6666666.52381.peg.1575,SY28_RS07850,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate pathway,chorismate synthase AroC,aroC,4,C,0,,149.1095317,85.52251013,75.99635279,103.5427982
fig.6666666.52381.peg.1576,SY28_RS07855,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate pathway,shikimate kinase AroK,aroK,0,,0,,31.91718505,50.8681572,45.21679994,42.66738073
fig.6666666.52381.peg.1577,SY28_RS07860,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,shikimate pathway,3-dehydroquinate synthase AroB,aroB,0,,0,,41.12256469,19.65146583,27.65448918,29.47617323
fig.6666666.52381.peg.1578,SY28_RS07865,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,alanine biosynthesis,alanine dehydrogenase Ald,ald,3,A,1,E,271.2677435,357.562392,254.6218457,294.4839937
fig.6666666.52381.peg.158,SY28_RS00795,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA repair_ single strand breaks,single-stranded-DNA-specific exonuclease RecJ,recJ,0,,0,,28.32228174,15.78797532,28.63266477,24.24764061
fig.6666666.52381.peg.1580,SY28_RS07875,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA pseudouridine55 synthase TruB,truB,0,,2,F,98.44628592,72.7778511,101.4804445,90.90152718
fig.6666666.52381.peg.1581,SY28_RS07880,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,2_3-dehydroadipyl-CoA hydratase PaaF,paaF,0,,0,,56.58184394,13.77739586,33.42631897,34.59518626
fig.6666666.52381.peg.1582,SY28_RS07885,Translation,tRNA and rRNA base modification,23S rRNA modification factors,23S rRNA pseudouridine2605 synthase RluB,rluB,0,,1,E,121.3496028,78.74631192,109.2772735,103.1243961
fig.6666666.52381.peg.1583,SY28_RS07890,Nucleic acid metabolism,Purine metabolism,,hypoxanthine phosphoribosyltransferase HprT,hprT,1,D,3,G,68.66394414,96.60059006,133.5377314,99.60075519
fig.6666666.52381.peg.1584,SY28_RS07895,Transport and binding proteins,Unknown substrate,,transporter,,0,,0,,101.4093301,87.02715857,67.73692965,85.39113946
fig.6666666.52381.peg.1585,SY28_RS07900,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,glyoxylate formation from ribulose 1_5 P,glycolate oxidase subunit GlcD,glcD,0,,0,,90.83263451,79.49595369,78.3718751,82.90015443
fig.6666666.52381.peg.1586,SY28_RS07905,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,glyoxylate formation from ribulose 1_5 P,glycolate oxidase FAD-binding subunit GlcE,glcE,0,,0,,65.91144945,34.57950041,60.46963476,53.65352821
fig.6666666.52381.peg.1587,SY28_RS07910,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,glyoxylate formation from ribulose 1_5 P,glycolate oxidase FeS subunit GlcF,glcF,0,,0,,82.27745922,75.50862981,64.97050987,74.25219963
fig.6666666.52381.peg.1588,SY28_RS07915,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,,hydroxypyruvate reductase TtuD,ttuD,0,,0,,18.24198649,10.19841181,29.19912674,19.21317501
fig.6666666.52381.peg.1589,SY28_RS07920,Unknown function,Enzymes of unknown specificity,,carboxylesterase YvaK,yvaK,0,,0,,149.4910811,98.12130377,125.1089015,124.2404288
fig.6666666.52381.peg.159,SY28_RS00800,Unknown function,General,,COG4339 family protein of unknown function,,0,,0,,44.95767103,19.235025,75.13939582,46.44403062
fig.6666666.52381.peg.1590,SY28_RS07925,Unknown function,General,,RNA-binding protein,,0,,0,,58.95065692,44.80123958,44.4044625,49.385453
fig.6666666.52381.peg.1591,SY28_RS07930,Transport and binding proteins,Unknown substrate,,ABCB-type export system hybrid permease / ATPase component,,0,,0,,38.64001189,23.33709145,8.189579411,23.38889425
fig.6666666.52381.peg.1592,SY28_RS07935,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,KDO(2)-lipid A (Re LPS) biosynthesis and delivery,lipid-A-disaccharide synthase LpxB,lpxB,0,,0,,44.2695419,38.87982283,30.35989606,37.83642026
fig.6666666.52381.peg.1593,SY28_RS07940,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,KDO(2)-lipid A (Re LPS) biosynthesis and delivery,UDP-N-acetylglucosamine O-acyltransferase LpxA,lpxA,0,,3,G,73.36587873,72.11930731,102.8806308,82.78860561
fig.6666666.52381.peg.1594,SY28_RS07945,Fatty acid and lipid metabolism,Biosynthesis,fatty acid biosynthesis_ elongation,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,fabZ,0,,0,,152.283661,153.9374856,203.2833454,169.8348307
fig.6666666.52381.peg.1595,SY28_RS07950,Unknown function,Enzymes of unknown specificity,,oxidoreductase,,4,C,2,F,327.2280399,254.6865535,199.9053567,260.60665
fig.6666666.52381.peg.1596,SY28_RS07955,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,KDO(2)-lipid A (Re LPS) biosynthesis and delivery,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase LpxC,lpxC,0,,0,,70.78033059,26.67735711,20.88140947,39.44636572
fig.6666666.52381.peg.1597,SY28_RS07960,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,KDO(2)-lipid A (Re LPS) biosynthesis and delivery,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD,lpxD,0,,0,,8.102994256,42.82382919,60.43340573,37.12007639
fig.6666666.52381.peg.1598,SY28_RS07965,Unknown function,General,,phosphate starvation-inducible protein,phoH,0,,0,,196.1052291,162.1641701,185.0594716,181.1096236
fig.6666666.52381.peg.1599,SY28_RS07970,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation factors,probable rRNA maturation factor YbeY,ybeY,0,,0,,117.8042258,62.73739863,96.37399259,92.30520567
fig.6666666.52381.peg.16,SY28_RS00080,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,,N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA,bshA,0,,0,,104.0742676,92.45790438,90.78995555,95.77404252
fig.6666666.52381.peg.1600,SY28_RS07975,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,,DeoR family transcriptional regulator,dgkA,0,,0,,16.28621618,17.45000897,52.51174606,28.74932374
fig.6666666.52381.peg.1601,SY28_RS07980,Transport and binding proteins,Unknown substrate,,HCC family putative transporter,,2,B,2,F,89.52234173,61.92756219,125.8501967,92.43336688
fig.6666666.52381.peg.1606,SY28_RS08005,Unknown function,Enzymes of unknown specificity,,group 1 glycosyl transferase,,0,,0,,50.34061831,19.1215139,11.83538193,27.09917138
fig.6666666.52381.peg.1607,SY28_RS08010,Unknown function,General,,hypothetical protein,,0,,0,,21.86109382,19.86192075,21.13269983,20.9519048
fig.6666666.52381.peg.1608,SY28_RS08015,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,,endo-alpha-1_4-polygalactosaminidase,,0,,2,F,43.52681999,39.06183232,34.24602809,38.94489347
fig.6666666.52381.peg.1609,SY28_RS08020,Unknown function,General,,hypothetical protein,,0,,0,,5.901694637,14.59437779,32.61608218,17.70405154
fig.6666666.52381.peg.1610,SY28_RS08025,Signal transduction,Two-component systems,,two-component signal transduction system histidine kinase,,0,,0,,63.02959883,26.20423243,30.10405884,39.7792967
fig.6666666.52381.peg.1611,SY28_RS08030,Translation,tRNA and rRNA base modification,tRNA methyltransferase,tRNA/rRNA methyltransferase LasT,lasT,0,,0,,30.40310922,33.87752341,24.56553691,29.61538985
fig.6666666.52381.peg.1612,SY28_RS08035,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,branched chain amino acid biosynthesis,dihydroxy-acid dehydratase IlvD,ilvD,0,,0,,34.89489697,53.51675226,61.68161708,50.03108877
fig.6666666.52381.peg.1613,SY28_RS08040,Unknown function,Enzymes of unknown specificity,,short-chain dehydrogenase/reductase,,0,,0,,101.3789962,44.23166301,77.17365773,74.26143899
fig.6666666.52381.peg.1614,SY28_RS08045,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,leucine biosynthesis from pyruvate and acetyl-CoA,3-isopropylmalate dehydrogenase LeuB,leuB,4,C,1,E,130.5017038,79.4086428,56.75748993,88.88927884
fig.6666666.52381.peg.1615,SY28_RS08050,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,leucine and isoleucine biosynthesis from pyruvate and acetyl-CoA,3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit LeuD,leuD,4,C,0,,127.8538007,66.10758946,45.08953081,79.68364033
fig.6666666.52381.peg.1617,SY28_RS08060,Defense and invasion systems,General,polymorphic toxins,Uma2 family endonuclease toxin,,0,,0,,71.02005116,27.48906953,50.26808835,49.59240301
fig.6666666.52381.peg.1618,SY28_RS08065,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,leucine and isoleucine biosynthesis from pyruvate and acetyl-CoA,3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit LeuC,leuC,4,C,0,,161.1404164,15.67189309,29.13305804,68.64845584
fig.6666666.52381.peg.162,SY28_RS00815,Regulatory functions,DNA interactions,,MerR family transcriptional regulator,,0,,0,,31.16165906,53.6187568,34.2716253,39.68401372
fig.6666666.52381.peg.1620,SY28_RS08075,Intracellular trafficking_ assembly_ and processing,Peptidases,,M23 family peptidase,,0,,0,,26.69868596,14.4637673,25.43777455,22.20007594
fig.6666666.52381.peg.1623,SY28_RS08090,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,B12 biosynthesis,cob(I)alamin adenosyltransferase PduO,pduO,1,D,4,H,27.13510526,87.32575092,51.97498371,55.4786133
fig.6666666.52381.peg.1624,SY28_RS08095,Transport and binding proteins,Unknown substrate,,ABC-type uptake system substrate-binding component,,0,,0,,26.95232519,6.887095442,6.056563452,13.29866136
fig.6666666.52381.peg.1626,SY28_RS08105,Unknown function,General,,hypothetical protein,,0,,0,,26.62720695,27.46551606,8.725443769,20.93938893
fig.6666666.52381.peg.1628,SY28_RS08115,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,,6-carboxyhexanoate--CoA ligase BioW,bioW,0,,0,,40.01236013,38.89201428,20.3656735,33.09001597
fig.6666666.52381.peg.1629,SY28_RS08120,Unknown function,General,,hypothetical protein,,0,,4,H,107.0290053,86.25781059,66.40867111,86.56516233
fig.6666666.52381.peg.163,SY28_RS00820,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,ATP-binding protein involved in chromosome partitioning Mrp,mrp,4,C,4,H,87.41970143,78.93325247,30.29052377,65.54782589
fig.6666666.52381.peg.1630,SY28_RS08125,Carbohydrate metabolism,Pyruvate metabolism,,methylglyoxal synthase MgsA,mgsA,2,B,3,G,12.30604365,3.370554814,60.5016967,25.39276505
fig.6666666.52381.peg.1631,SY28_RS08130,Unknown function,General,,hypothetical protein,,4,C,4,H,55.15670663,51.0656248,94.3511512,66.85782754
fig.6666666.52381.peg.1632,SY28_RS08135,Intracellular trafficking_ assembly_ and processing,Peptidases,cell division septum system,cell division protease FtsH,ftsH,4,C,4,H,168.0126268,151.6341053,146.3237193,155.3234838
fig.6666666.52381.peg.1633,SY28_RS08140,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,lipoprotein system lgt/lsp/lnt,lipoprotein signal peptidase LspA,lspA,2,B,2,F,67.91972104,52.46648188,121.7911825,80.72579513
fig.6666666.52381.peg.1634,SY28_RS08145,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L28 RpmB,rpmB,4,C,2,F,1090.305288,873.8614952,975.0852576,979.7506801
fig.6666666.52381.peg.1635,SY28_RS08150,Transport and binding proteins,,,peptidase M23,,4,C,4,H,17.47565547,22.64024656,33.98446994,24.70012399
fig.6666666.52381.peg.1636,SY28_RS08155,Transport and binding proteins,Unknown substrate,,permease,,4,C,4,H,23.1013571,40.14962839,36.58079675,33.27726074
fig.6666666.52381.peg.1637,SY28_RS08160,Transport and binding proteins,Unknown substrate,,permease,,4,C,4,H,26.28081708,14.20994348,20.20348764,20.23141606
fig.6666666.52381.peg.1641,SY28_RS08175,Intracellular trafficking_ assembly_ and processing,Peptidases,,S8 family serine protease,,3,A,2,F,398.881202,1671.348409,675.9880488,915.4058865
fig.6666666.52381.peg.1642,SY28_RS08180,Unknown function,General,,hypothetical protein,,1,D,2,F,214.4929173,1147.902416,532.897952,631.7644285
fig.6666666.52381.peg.1649,SY28_RS08220,Unknown function,General,,hypothetical protein,,0,,0,,41.30334522,33.44447865,49.81783633,41.52188673
fig.6666666.52381.peg.1650,SY28_RS08225,Signal transduction,Two-component systems,,two component signal transduction system response regulator,,4,C,2,F,110.7603263,25.18094997,33.97043676,56.63723766
fig.6666666.52381.peg.1651,SY28_RS08230,Transport and binding proteins,Unknown substrate,DNA replication initiation factors,penicillin-binding protein,,0,,0,,106.4409137,75.4893711,99.60554765,93.84527748
fig.6666666.52381.peg.1652,SY28_RS08235,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,aspartate semialdehyde biosynthesis from aspartate,aspartate-semialdehyde dehydrogenase Asd,asd,4,C,0,,159.44704,63.4346446,51.41605341,91.43257933
fig.6666666.52381.peg.1653,SY28_RS08240,Unknown function,General,,hypothetical protein,,4,C,2,F,603.7416106,558.2977193,448.7705616,536.9366305
fig.6666666.52381.peg.1654,SY28_RS08245,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,gluconeogenesis_ oxaloacetate to fructose-6P,fructose-1_6-bisphosphatase II GlpX,glpX,0,,0,,45.06384598,84.38178163,60.9548953,63.46684097
fig.6666666.52381.peg.1655,SY28_RS08250,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,bifunctional phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase HisIE,hisIE,0,,0,,65.1486032,35.60412122,16.58514144,39.11262196
fig.6666666.52381.peg.1656,SY28_RS08255,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,imidazole glycerol phosphate synthase cyclase subunit HisF,hisF,0,,0,,67.68201918,21.170146,37.41287779,42.08834766
fig.6666666.52381.peg.1657,SY28_RS08260,Translation,tRNA and rRNA base modification,23S rRNA modification factors,23S rRNA (uracil1939-C5)-methyltransferase RumA,rumA,0,,0,,15.76144381,18.2622108,12.12389392,15.38251618
fig.6666666.52381.peg.1658,SY28_RS08265,Transport and binding proteins,Unknown substrate,,TRAP-type transport system substrate-binding component,,3,A,2,F,308.3540991,669.2792133,391.6022869,456.4118664
fig.6666666.52381.peg.1659,SY28_RS08270,Transport and binding proteins,Unknown substrate,,TRAP-type transport system fused permease component,,0,,3,G,38.22114078,67.41359648,91.55936702,65.7313681
fig.6666666.52381.peg.166,SY28_RS00830,Unknown function,General,,hypothetical protein,,0,,1,E,47.80945365,96.27045751,55.98232205,66.68741107
fig.6666666.52381.peg.1660,SY28_RS08280,Unknown function,General,,NTE family protein,rssA,4,C,1,E,128.7042444,82.72496384,74.50617075,95.31179301
fig.6666666.52381.peg.1661,SY28_RS08285,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,tryptophan biosynthesis,indole-3-glycerol phosphate synthase TrpC,trpC,0,,2,F,47.37809151,50.59230961,72.63016806,56.86685639
fig.6666666.52381.peg.1664,SY28_RS08300,Transport and binding proteins,Unknown substrate,,ABC-type transport system ATPase component,,0,,1,E,27.83547424,29.0748942,50.73289577,35.88108807
fig.6666666.52381.peg.1666,SY28_RS08310,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,mannose degradation,mannose-6-phosphate isomerase,,0,,1,E,37.49414464,46.11199283,74.61248111,52.73953953
fig.6666666.52381.peg.1667,SY28_RS08315,Transport and binding proteins,Unknown substrate,,MFS superfamily transporter,fsr,0,,1,E,21.82161532,12.85752162,12.46476158,15.71463284
fig.6666666.52381.peg.1669,SY28_RS08325,Unknown function,General,,membrane protein,,4,C,2,F,218.6317785,142.1791151,75.48680093,145.4325649
fig.6666666.52381.peg.167,SY28_RS00835,Translation,Transfer RNA biogenesis,tRNA aminoacylation,valyl-tRNA synthetase ValS,valS,0,,3,G,87.3263154,134.3832832,104.8440784,108.8512257
fig.6666666.52381.peg.1670,SY28_RS08330,Unknown function,General,,hypothetical protein,,0,,3,G,46.93737078,54.51825115,77.36663022,59.60741738
fig.6666666.52381.peg.1671,SY28_RS08335,Unknown function,General,,hypothetical protein,,0,,3,G,7.448639248,24.78315047,34.50064087,22.24414353
fig.6666666.52381.peg.1672,SY28_RS08340,Regulatory functions,General,GlmYZ sRNA regulatory cascade,glmZ(sRNA)-inactivating NTPase,yhbJ,2,B,3,G,80.43679697,77.97977243,210.0340135,122.816861
fig.6666666.52381.peg.1673,SY28_RS08345,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,peptidylprolyl isomerase,,0,,3,G,43.35568703,29.49067309,70.97852706,47.94162906
fig.6666666.52381.peg.1674,SY28_RS08350,Translation,tRNA and rRNA base modification,23S rRNA modification factors,23S rRNA (adenine2503-C2)-methyltransferase RlmN,rlmN,0,,3,G,139.728791,98.95260366,108.5819959,115.7544635
fig.6666666.52381.peg.1675,SY28_RS08355,Transport and binding proteins,Unknown substrate,,MFS superfamily transporter,,0,,3,G,17.32318802,20.91174216,12.27273739,16.83588919
fig.6666666.52381.peg.1676,SY28_RS08370,Translation,Transfer RNA biogenesis,tRNA aminoacylation,alanine-tRNA ligase AlaS,alaS,0,,3,G,76.70736083,101.9980688,96.38059058,91.69534007
fig.6666666.52381.peg.1677,SY28_RS08375,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,putative holliday junction resolvase RuvX,ruvX,1,D,3,G,25.59985336,60.48583731,89.02306203,58.36958424
fig.6666666.52381.peg.1678,SY28_RS08380,Unknown function,General,,YceG family conserved hypothetical protein,,0,,3,G,54.63259248,67.58843158,36.7257381,52.98225405
fig.6666666.52381.peg.1679,SY28_RS08385,Defense and invasion systems,Restriction-modification systems,,restriction system protein Mrr,mrr,0,,4,H,75.06580725,53.47678202,59.05703453,62.53320794
