protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_011132036.1,K05808,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K05808  yhbH; putative sigma-54 modulation protein,Genetic Info,
WP_011132037.1,K03801,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785],K03801  lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181],Metabolism,
WP_011132038.1,K01897,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Metabolism,
WP_011132038.1,K01897,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Metabolism,
WP_011132038.1,K01897,09140 Cellular Processes,09141 Transport and catabolism,04146 Peroxisome [PATH:ko04146],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Env. Info/Cellular Process,
WP_011132038.1,K01897,09140 Cellular Processes,09143 Cell growth and death,04216 Ferroptosis [PATH:ko04216],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Env. Info/Cellular Process,
WP_011132038.1,K01897,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Env. Info/Cellular Process,
WP_011132038.1,K01897,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Metabolism,
WP_011132038.1,K01897,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K01897  ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]",Env. Info/Cellular Process,
WP_011132041.1,K00627,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K00627  DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]",Energy/Carbohydrate/Glycan,
WP_011132041.1,K00627,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],"K00627  DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]",Energy/Carbohydrate/Glycan,
WP_011132041.1,K00627,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K00627  DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]",Energy/Carbohydrate/Glycan,
WP_011132042.1,K07568,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K07568  queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17],Genetic Info,
WP_011132043.1,K01738,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K01738  cysK; cysteine synthase [EC:2.5.1.47],Energy/Carbohydrate/Glycan,
WP_011132043.1,K01738,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01738  cysK; cysteine synthase [EC:2.5.1.47],AA/Nucleotide,
WP_011132044.1,K01739,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K01739  metB; cystathionine gamma-synthase [EC:2.5.1.48],Energy/Carbohydrate/Glycan,
WP_011132044.1,K01739,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01739  metB; cystathionine gamma-synthase [EC:2.5.1.48],AA/Nucleotide,
WP_011132044.1,K01739,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450],K01739  metB; cystathionine gamma-synthase [EC:2.5.1.48],AA/Nucleotide,
WP_011132045.1,K01758,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K01758  CTH; cystathionine gamma-lyase [EC:4.4.1.1],AA/Nucleotide,
WP_011132045.1,K01758,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01758  CTH; cystathionine gamma-lyase [EC:4.4.1.1],AA/Nucleotide,
WP_011132045.1,K01758,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450],K01758  CTH; cystathionine gamma-lyase [EC:4.4.1.1],AA/Nucleotide,
WP_011132045.1,K01758,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],K01758  CTH; cystathionine gamma-lyase [EC:4.4.1.1],Env. Info/Cellular Process,
WP_011132046.1,K02986,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02986  RP-S4, rpsD; small subunit ribosomal protein S4",Genetic Info,
WP_011132046.1,K02986,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02986  RP-S4, rpsD; small subunit ribosomal protein S4",Genetic Info,
WP_011132047.1,K08998,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K08998  K08998; uncharacterized protein,Uncharacterized,
WP_011132049.1,K01928,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],"K01928  murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",AA/Nucleotide,
WP_011132049.1,K01928,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],"K01928  murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",Energy/Carbohydrate/Glycan,
WP_011132049.1,K01928,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],"K01928  murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",Metabolism,
WP_011132051.1,K11325,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99985 Amino acid metabolism,K11325  K11325; L-cysteine/cystine lyase,AA/Nucleotide,
WP_011132055.1,K00116,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],K00116  mqo; malate dehydrogenase (quinone) [EC:1.1.5.4],Energy/Carbohydrate/Glycan,
WP_011132055.1,K00116,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],K00116  mqo; malate dehydrogenase (quinone) [EC:1.1.5.4],Energy/Carbohydrate/Glycan,
WP_011132058.1,K00556,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00556  trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34],Genetic Info,
WP_011132061.1,K06876,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K06876  phrB; (6-4)DNA photolyase [EC:4.1.99.13],Genetic Info,
WP_011132062.1,K03500,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03500  rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]",Genetic Info,
WP_011132063.1,K05366,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K05366  mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],Energy/Carbohydrate/Glycan,
WP_011132063.1,K05366,09180 Brite Hierarchies,09181 Protein families: metabolism,01003 Glycosyltransferases [BR:ko01003],K05366  mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],Metabolism,
WP_011132063.1,K05366,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K05366  mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],Metabolism,
WP_011132064.1,K04040,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K04040  chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]",Metabolism,
WP_011132064.1,K04040,09180 Brite Hierarchies,09181 Protein families: metabolism,01006 Prenyltransferases [BR:ko01006],"K04040  chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]",Metabolism,
WP_011132066.1,K02500,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],K02500  hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],AA/Nucleotide,
WP_011132067.1,K23095,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],"K23095  MENG, menG; demethylphylloquinol methyltransferase [EC:2.1.1.329]",Metabolism,
WP_011132069.1,K03524,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],"K03524  birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",Metabolism,
WP_011132069.1,K03524,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03524  birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",Genetic Info,
WP_011132070.1,K02003,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02003  ABC.CD.A; putative ABC transport system ATP-binding protein,Membrane transport,Membrane transport
WP_011132071.1,K05573,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05573  ndhB; NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011132072.1,K03168,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K03168  topA; DNA topoisomerase I [EC:5.6.2.1],Genetic Info,
WP_011132072.1,K03168,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03168  topA; DNA topoisomerase I [EC:5.6.2.1],Genetic Info,
WP_011132077.1,K07079,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07079  K07079; uncharacterized protein,Uncharacterized,
WP_011132078.1,K00793,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K00793  ribE, RIB5; riboflavin synthase [EC:2.5.1.9]",Metabolism,
WP_011132080.1,K02276,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02276  coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]",Energy/Carbohydrate/Glycan,
WP_011132081.1,K02274,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02274  coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]",Energy/Carbohydrate/Glycan,
WP_011132082.1,K02275,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02275  coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]",Energy/Carbohydrate/Glycan,
WP_011132085.1,K01990,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K01990  ABC-2.A; ABC-2 type transport system ATP-binding protein,Membrane transport,Membrane transport
WP_011132086.1,K01992,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K01992  ABC-2.P; ABC-2 type transport system permease protein,Membrane transport,Membrane transport
WP_011132088.1,K04077,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011132088.1,K04077,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011132088.1,K04077,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011132088.1,K04077,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04077  groEL, HSPD1; chaperonin GroEL",Genetic Info,
WP_011132088.1,K04077,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K04077  groEL, HSPD1; chaperonin GroEL",Env. Info/Cellular Process,
WP_011132089.1,K00059,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_011132089.1,K00059,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_011132089.1,K00059,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis [PATH:ko00333],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_011132089.1,K00059,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_011132090.1,K00991,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],K00991  ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60],Metabolism,
WP_011132091.1,K01297,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01297  ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13],Metabolism,
WP_011132091.1,K01297,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01297  ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13],Metabolism,
WP_011132092.1,K03179,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K03179  ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39],Metabolism,
WP_011132092.1,K03179,09180 Brite Hierarchies,09181 Protein families: metabolism,01006 Prenyltransferases [BR:ko01006],K03179  ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39],Metabolism,
WP_011132093.1,K01524,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K01524  ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]",AA/Nucleotide,
WP_011132095.1,K05936,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K05936  cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]",Metabolism,
WP_011132096.1,K13292,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K13292  lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]",Metabolism,
WP_011132098.1,K02636,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02636  petC; cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6],Photosynthesis/Carbon fixation,
WP_011132098.1,K02636,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02636  petC; cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6],Photosynthesis/Carbon fixation,
WP_011132100.1,K03118,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03118  tatC; sec-independent protein translocase protein TatC,Genetic Info,
WP_011132100.1,K03118,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03118  tatC; sec-independent protein translocase protein TatC,Membrane transport,Membrane transport
WP_011132100.1,K03118,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03118  tatC; sec-independent protein translocase protein TatC,Env. Info/Cellular Process,
WP_011132103.1,K00942,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00942  gmk, GUK1; guanylate kinase [EC:2.7.4.8]",AA/Nucleotide,
WP_011132104.1,K02697,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02697  psaJ; photosystem I subunit IX,Photosynthesis/Carbon fixation,
WP_011132104.1,K02697,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02697  psaJ; photosystem I subunit IX,Photosynthesis/Carbon fixation,
WP_011132105.1,K02694,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02694  psaF; photosystem I subunit III,Photosynthesis/Carbon fixation,
WP_011132105.1,K02694,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02694  psaF; photosystem I subunit III,Photosynthesis/Carbon fixation,
WP_011132106.1,K25706,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K25706  tsaD; tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234],Genetic Info,
