Synonym,Product,Expression 9313+1A3 ,Expression 9313+1A3 dil,Expression 9313+1A3 +.01,Expression 9313+1A3 dil+.01,qValue 9313+1A3  vs 9313+1A3 dil,fold change 9313/9313DIL,resolved_locus_tag,resolution_method
AMHOT1A3_single_00474,hypothetical protein,982,0,982.01,0.01,1.0,98201.0,,unresolved
AMHOT1A3_single_00475,selenocysteine lyase,51,31,51.01,31.01,1.0,1.644953241,,unresolved
AMHOT1A3_single_00477,adenylosuccinate synthetase,58,54,58.01,54.01,0.496561033,1.074060359,,unresolved
AMHOT1A3_single_00478,NAD-dependent aldehyde dehydrogenase,179,53,179.01,53.01,0.271772962,3.376910017,,unresolved
AMHOT1A3_single_00480,PepSY-associated TM helix family protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_00482,gamma-glutamyltranspeptidase,14,16,14.01,16.01,0.315598348,0.875078076,,unresolved
AMHOT1A3_single_00483,Na+/H+ antiporter family protein,14,20,14.01,20.01,0.131025904,0.700149925,,unresolved
AMHOT1A3_single_00484,beta-hexosaminidase A,5,2,5.01,2.01,1.0,2.492537313,,unresolved
AMHOT1A3_single_00488,alanine racemase,62,19,62.01,19.01,1.0,3.261967386,,unresolved
AMHOT1A3_single_00489,membrane protein,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_00490,hypothetical protein,87,0,87.01,0.01,1.0,8701.0,,unresolved
AMHOT1A3_single_00492,Rho-binding antiterminator,616,138,616.01,138.01,0.100608942,4.463517136,,unresolved
AMHOT1A3_single_00495,hypothetical protein,68,27,68.01,27.01,1.0,2.517956312,,unresolved
AMHOT1A3_single_00496,manganese transporter,21,0,21.01,0.01,1.0,2101.0,,unresolved
AMHOT1A3_single_00499,regulatory protein,22,0,22.01,0.01,1.0,2201.0,,unresolved
AMHOT1A3_single_00500,PhnA protein,62,23,62.01,23.01,1.0,2.694915254,,unresolved
AMHOT1A3_single_00501,GNAT family acetyltransferase,16,2,16.01,2.01,1.0,7.965174129,,unresolved
AMHOT1A3_single_00506,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_00510,hypothetical protein,147,210,147.01,210.01,0.20964723,0.700014285,,unresolved
AMHOT1A3_single_00511,"ISGsu4, transposase",9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_00513,hypothetical protein,49,42,49.01,42.01,0.572918662,1.166626994,,unresolved
AMHOT1A3_single_00519,hypothetical protein,17,2,17.01,2.01,1.0,8.462686567,,unresolved
AMHOT1A3_single_00522,hypothetical protein,42,14,42.01,14.01,1.0,2.998572448,,unresolved
AMHOT1A3_single_00524,hypothetical protein,37,29,37.01,29.01,0.606921177,1.275766977,,unresolved
AMHOT1A3_single_00526,hypothetical protein,17,18,17.01,18.01,0.430023462,0.944475292,,unresolved
AMHOT1A3_single_00531,putative integrase,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_00533,multifunctional fatty acid oxidation complex subunit alpha,288,199,288.01,199.01,0.675492819,1.447213708,,unresolved
AMHOT1A3_single_00534,soluble lytic murein transglycosylase,58,31,58.01,31.01,1.0,1.870686875,,unresolved
AMHOT1A3_single_00535,proline dipeptidase,115,43,115.01,43.01,1.0,2.674029296,,unresolved
AMHOT1A3_single_00536,ZIP zinc transporter family protein,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_00537,geranylgeranyl pyrophosphate synthase,150,71,150.01,71.01,1.0,2.112519363,,unresolved
AMHOT1A3_single_00538,50S ribosomal protein L21,1793,2139,1793.01,2139.01,1.0,0.838242925,,unresolved
AMHOT1A3_single_00541,peptidase S24/S26A/S26B,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_00542,"superoxide dismutase, Ni",7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_00545,"dihydrofolate reductase type I, trimethoprim resistance",17,23,17.01,23.01,0.195403333,0.739243807,,unresolved
AMHOT1A3_single_00546,"sigma S (sigma 38) factor of RNA polymerase, major sigma factor during stationary phase",11988,2473,11988.01,2473.01,1.0,4.84753802,,unresolved
AMHOT1A3_single_00547,lipoprotein NlpD,2009,2133,2009.01,2133.01,0.727477125,0.941866189,,unresolved
AMHOT1A3_single_00549,protein-L-isoaspartate O-methyltransferase,55,38,55.01,38.01,0.958791612,1.447250723,,unresolved
AMHOT1A3_single_00552,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,30,20,30.01,20.01,0.758285989,1.499750125,,unresolved
AMHOT1A3_single_00554,hypothetical protein,76,48,76.01,48.01,1.0,1.583211831,,unresolved
AMHOT1A3_single_00557,alcohol dehydrogenase,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_00559,SH3 domain-containing protein,63,69,63.01,69.01,0.361637754,0.913056079,,unresolved
AMHOT1A3_single_00560,CYTH domain protein,35,25,35.01,25.01,0.772752871,1.399840064,,unresolved
AMHOT1A3_single_00564,phosphoenolpyruvate-protein phosphotransferase PtsP,60,20,60.01,20.01,0.870793,2.9990005,,unresolved
AMHOT1A3_single_00566,prolipoprotein diacylglyceryl transferase,31,44,31.01,44.01,0.127886939,0.704612588,,unresolved
AMHOT1A3_single_00568,response regulator,13,5,13.01,5.01,1.0,2.596806387,,unresolved
AMHOT1A3_single_00573,hypothetical protein,43,61,43.01,61.01,0.162798345,0.704966399,,unresolved
AMHOT1A3_single_00575,ATP-dependent helicase HepA,29,15,29.01,15.01,1.0,1.932711526,,unresolved
AMHOT1A3_single_00576,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_00577,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_00578,PhoH family protein,51,27,51.01,27.01,1.0,1.888559793,,unresolved
AMHOT1A3_single_00580,cytochrome c oxidase accessory protein CcoG,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_00581,hypothetical protein,46,23,46.01,23.01,1.0,1.999565406,,unresolved
AMHOT1A3_single_00582,tryptophan halogenase,170,64,170.01,64.01,0.865360021,2.655991251,,unresolved
AMHOT1A3_single_00584,ATP-dependent RNA helicase,215,289,215.01,289.01,0.427087618,0.743953496,,unresolved
AMHOT1A3_single_00585,TPR domain-containing protein,66,59,66.01,59.01,1.0,1.118623962,,unresolved
AMHOT1A3_single_00586,Kef-type K+ transport system NAD-binding protein,6,3,6.01,3.01,1.0,1.996677741,,unresolved
AMHOT1A3_single_00588,outer membrane channel protein,135,35,135.01,35.01,0.225576941,3.856326764,,unresolved
AMHOT1A3_single_00589,ADP-ribose pyrophosphatase,61,79,61.01,79.01,0.217805985,0.772180737,,unresolved
AMHOT1A3_single_00592,esterase,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_00593,DNA topoisomerase IV subunit B,72,100,72.01,100.01,0.322429878,0.720027997,,unresolved
AMHOT1A3_single_00595,hypothetical protein,67,18,67.01,18.01,1.0,3.720710716,,unresolved
AMHOT1A3_single_00597,molecular chaperone DnaK,18,15,18.01,15.01,0.552124592,1.199866755,,unresolved
AMHOT1A3_single_00598,ATP-dependent metalloprotease FtsH,16,5,16.01,5.01,1.0,3.195608782,,unresolved
AMHOT1A3_single_00600,Putative peptidoglycan binding domain protein,16,3,16.01,3.01,1.0,5.318936877,,unresolved
AMHOT1A3_single_00603,enzymatic protein,62,0,62.01,0.01,1.0,6201.0,,unresolved
AMHOT1A3_single_00607,"lysine 2,3-aminomutase YodO family protein",26,33,26.01,33.01,0.214097919,0.787943048,,unresolved
AMHOT1A3_single_00608,elongation factor P,167,172,167.01,172.01,0.452611479,0.970931923,,unresolved
AMHOT1A3_single_00611,hypothetical protein,42,0,42.01,0.01,1.0,4201.0,,unresolved
AMHOT1A3_single_00614,ribosomal RNA small subunit methyltransferase D,23,23,23.01,23.01,0.408690814,1.0,,unresolved
AMHOT1A3_single_00616,alkylated DNA repair protein,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_00620,nitrate-and nitrite-responsive positive regulator,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_00622,sulfate permease,39,24,39.01,24.01,1.0,1.624739692,,unresolved
AMHOT1A3_single_00623,nitrite reductase,1,6,1.01,6.01,1.0,0.168053245,,unresolved
AMHOT1A3_single_00624,nitrate reductase electron transfer subunit/small subunit,2,53,2.01,53.01,2.967440979e-314,0.037917374,,unresolved
AMHOT1A3_single_00625,nitrate reductase,7,2,7.01,2.01,1.0,3.487562189,,unresolved
AMHOT1A3_single_00626,multifunctional protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00627,Anthranilate phosphoribosyltransferase,30,57,30.01,57.01,0.027951163,0.526398877,,unresolved
AMHOT1A3_single_00628,5'-nucleotidase,88,36,88.01,36.01,1.0,2.444043321,,unresolved
AMHOT1A3_single_00629,diguanylate cyclase,89,55,89.01,55.01,1.0,1.618069442,,unresolved
AMHOT1A3_single_00630,chemotaxis transducer,233,69,233.01,69.01,0.251505,3.376467179,,unresolved
AMHOT1A3_single_00631,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_00632,nitrate/sulfonate/bicarbonate ABC transporter substrate-binding protein,0,5,0.01,5.01,1.0,0.001996008,,unresolved
AMHOT1A3_single_00633,nitrate ABC transporter permease,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00634,nitrate transport ATP-binding subunits C and D,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00635,lipoprotein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_00637,thiol:disulfide interchange protein DsbA,436,183,436.01,183.01,1.0,2.382438118,,unresolved
AMHOT1A3_single_00638,TonB-dependent receptor,4,9,4.01,9.01,1.0,0.445061043,,unresolved
AMHOT1A3_single_00641,4Fe-4S ferredoxin,32,26,32.01,26.01,0.598041091,1.230680507,,unresolved
AMHOT1A3_single_00645,oxidoreductase,42,21,42.01,21.01,1.0,1.999524036,,unresolved
AMHOT1A3_single_00646,amidohydrolase 2,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_00647,mandelate racemase/muconate lactonizing protein,24,39,24.01,39.01,0.08389511,0.615483209,,unresolved
AMHOT1A3_single_00650,HlyD family secretion protein,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_00651,RND family efflux transporter,8,6,8.01,6.01,1.0,1.332778702,,unresolved
AMHOT1A3_single_00655,RNA polymerase sigma factor,478,198,478.01,198.01,1.0,2.414069996,,unresolved
AMHOT1A3_single_00656,DNA primase,31,7,31.01,7.01,0.726995488,4.423680456,,unresolved
AMHOT1A3_single_00657,GatB/YqeY domain-containing protein,71,38,71.01,38.01,1.0,1.868192581,,unresolved
AMHOT1A3_single_00658,hypothetical protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00660,UGMP family protein,40,26,40.01,26.01,0.995458572,1.538254517,,unresolved
AMHOT1A3_single_00663,dihydroneopterin aldolase FolB,75,56,75.01,56.01,0.656974515,1.339225138,,unresolved
AMHOT1A3_single_00666,diadenosine tetraphosphate (Ap4A) hydrolase,37,71,37.01,71.01,0.012317243,0.521194198,,unresolved
AMHOT1A3_single_00667,Peptidase family M49,88,19,88.01,19.01,0.151662282,4.629668595,,unresolved
AMHOT1A3_single_00669,benzoate transport protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_00672,Signal transduction histidine kinase,41,42,41.01,42.01,0.433613334,0.976196144,,unresolved
AMHOT1A3_single_00673,DNA-binding response regulator PhoB,33,0,33.01,0.01,1.0,3301.0,,unresolved
AMHOT1A3_single_00674,phosphate regulon sensor protein PhoR,19,3,19.01,3.01,0.104262984,6.315614618,,unresolved
AMHOT1A3_single_00676,hypothetical protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00677,putative lipoprotein,14,3,14.01,3.01,1.0,4.65448505,,unresolved
AMHOT1A3_single_00678,TonB-dependent receptor,14,4,14.01,4.01,1.0,3.493765586,,unresolved
AMHOT1A3_single_00680,Tol protein,4,3,4.01,3.01,1.0,1.332225914,,unresolved
AMHOT1A3_single_00681,TonB system biopolymer transport component,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00684,TPR domain-containing protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_00687,long-chain-fatty-acid--CoA ligase,72,84,72.01,84.01,0.403889758,0.857159862,,unresolved
AMHOT1A3_single_00689,dehydrogenase,44,0,44.01,0.01,1.0,4401.0,,unresolved
AMHOT1A3_single_00690,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,130,142,130.01,142.01,0.664221702,0.915498909,,unresolved
AMHOT1A3_single_00691,hybrid sensor and regulator fused,38,0,38.01,0.01,1.0,3801.0,,unresolved
AMHOT1A3_single_00692,esterase,19,17,19.01,17.01,0.473732726,1.117577895,,unresolved
AMHOT1A3_single_00693,DNA ligase,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_00694,DNA ligase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00695,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,56,44,56.01,44.01,1.0,1.272665303,,unresolved
AMHOT1A3_single_00696,Exported protein,81,93,81.01,93.01,0.315598348,0.870981615,,unresolved
AMHOT1A3_single_00697,aspartate kinase III,66,28,66.01,28.01,1.0,2.356658336,,unresolved
AMHOT1A3_single_00698,SOUL heme-binding protein,44,30,44.01,30.01,0.917950968,1.466511163,,unresolved
AMHOT1A3_single_00700,diadenosine tetraphosphatase,12,5,12.01,5.01,1.0,2.397205589,,unresolved
AMHOT1A3_single_00701,CO2+/MG2+ efflux protein ApaG,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_00702,dimethyladenosine transferase,141,97,141.01,97.01,1.0,1.453561489,,unresolved
AMHOT1A3_single_00703,4-hydroxythreonine-4-phosphate dehydrogenase,80,106,80.01,106.01,0.224512549,0.754740119,,unresolved
AMHOT1A3_single_00704,survival protein surA,91,41,91.01,41.01,1.0,2.219214826,,unresolved
AMHOT1A3_single_00705,organic solvent tolerance protein,68,44,68.01,44.01,1.0,1.545330607,,unresolved
AMHOT1A3_single_00706,Dna-J like membrane chaperone protein,32,0,32.01,0.01,1.0,3201.0,,unresolved
AMHOT1A3_single_00711,DNA repair protein RecO,35,11,35.01,11.01,1.0,3.179836512,,unresolved
AMHOT1A3_single_00712,pyridoxine 5'-phosphate synthase,99,57,99.01,57.01,1.0,1.736712857,,unresolved
AMHOT1A3_single_00713,4'-phosphopantetheinyl transferase,68,62,68.01,62.01,0.476977661,1.096758587,,unresolved
AMHOT1A3_single_00715,(p)ppGpp synthetase I/GTP pyrophosphokinase,44,28,44.01,28.01,0.99854481,1.571224563,,unresolved
AMHOT1A3_single_00716,MazG protein,32,18,32.01,18.01,1.0,1.777345919,,unresolved
AMHOT1A3_single_00719,TPR repeats containing protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00720,short-chain alcohol dehydrogenase-like protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00721,TenA family transcriptional activator,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00722,long-chain-fatty-acid-CoA ligase,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_00723,Thermostable hemolysin,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_00724,glycosyl transferase,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_00725,phospholipase D,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_00726,glycosyl transferase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00727,hypothetical protein,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_00728,FTR1 family iron permease,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_00729,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_00731,response regulator,107,35,107.01,35.01,1.0,3.05655527,,unresolved
AMHOT1A3_single_00732,amino acid ABC transporter/signal transduction system substrate-binding protein,67,68,67.01,68.01,0.425174919,0.98529628,,unresolved
AMHOT1A3_single_00733,50S ribosomal protein L13,942,939,942.01,939.01,0.793175059,1.003194854,,unresolved
AMHOT1A3_single_00734,30S ribosomal protein S9,307,119,307.01,119.01,1.0,2.579699185,,unresolved
AMHOT1A3_single_00735,Ubiquinol-cytochrome C reductase iron-sulfur subunit,404,337,404.01,337.01,1.0,1.198807157,,unresolved
AMHOT1A3_single_00736,cytochrome B,177,236,177.01,236.01,0.414306645,0.750010593,,unresolved
AMHOT1A3_single_00737,cytochrome c1,183,120,183.01,120.01,1.0,1.524956254,,unresolved
AMHOT1A3_single_00738,stringent starvation protein A,841,502,841.01,502.01,0.596499345,1.675285353,,unresolved
AMHOT1A3_single_00739,stringent starvation protein B,229,168,229.01,168.01,0.948057144,1.363073627,,unresolved
AMHOT1A3_single_00740,alkaline phosphatase,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_00741,Spondin_N,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_00745,glmZ(sRNA)-inactivating NTPase,65,30,65.01,30.01,1.0,2.166277907,,unresolved
AMHOT1A3_single_00746,nitrogen regulatory IIA protein,332,107,332.01,107.01,0.489036697,3.102607233,,unresolved
AMHOT1A3_single_00747,ribosomal subunit interface protein,887,183,887.01,183.01,0.067719959,4.846784329,,unresolved
AMHOT1A3_single_00748,RNA polymerase sigma-54 factor,209,109,209.01,109.01,1.0,1.917347032,,unresolved
AMHOT1A3_single_00749,ABC transporter ATPase,62,85,62.01,85.01,0.174014469,0.729443595,,unresolved
AMHOT1A3_single_00751,Lipopolysaccharide export system protein LptC,39,66,39.01,66.01,0.038613044,0.590971065,,unresolved
AMHOT1A3_single_00754,sodium-calcium exchanger,27,4,27.01,4.01,0.080806971,6.735660848,,unresolved
AMHOT1A3_single_00757,mce family protein,71,0,71.01,0.01,1.0,7101.0,,unresolved
AMHOT1A3_single_00761,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,226,68,226.01,68.01,0.275866412,3.323187767,,unresolved
AMHOT1A3_single_00765,hypothetical protein,326,181,326.01,181.01,1.0,1.801060715,,unresolved
AMHOT1A3_single_00766,ATPase,48,0,48.01,0.01,1.0,4801.0,,unresolved
AMHOT1A3_single_00767,putative transcriptional regulatory protein YeeN,143,130,143.01,130.01,0.573392301,1.099992308,,unresolved
AMHOT1A3_single_00768,globin family protein,79,0,79.01,0.01,1.0,7901.0,,unresolved
AMHOT1A3_single_00769,hypothetical protein,112,22,112.01,22.01,0.167999711,5.089050432,,unresolved
AMHOT1A3_single_00770,nitroreductase,4,3,4.01,3.01,1.0,1.332225914,,unresolved
AMHOT1A3_single_00771,hypothetical protein,82,59,82.01,59.01,0.725840562,1.389764447,,unresolved
AMHOT1A3_single_00772,hypothetical protein,64,17,64.01,17.01,0.924818813,3.763080541,,unresolved
AMHOT1A3_single_00773,transglutaminase,62,75,62.01,75.01,0.276542387,0.826689775,,unresolved
AMHOT1A3_single_00774,hypothetical protein,60,18,60.01,18.01,0.340830551,3.332037757,,unresolved
AMHOT1A3_single_00775,transglutaminase,23,34,23.01,34.01,0.151965998,0.676565716,,unresolved
AMHOT1A3_single_00777,bifunctional preprotein translocase subunit SecD/SecF,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00778,potassium transporter TrkA,8,2,8.01,2.01,1.0,3.985074627,,unresolved
AMHOT1A3_single_00783,drug/metabolite transporter permease,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_00785,multi-sensor hybrid histidine kinase,95,32,95.01,32.01,0.510816136,2.968134958,,unresolved
AMHOT1A3_single_00786,extracellular ligand-binding receptor,166,50,166.01,50.01,0.299445969,3.319536093,,unresolved
AMHOT1A3_single_00792,phosphoglycerate kinase,56,34,56.01,34.01,1.0,1.646868568,,unresolved
AMHOT1A3_single_00793,"fructose-1,6-bisphosphate aldolase",322,305,322.01,305.01,0.815392126,1.055735878,,unresolved
AMHOT1A3_single_00794,diacylglycerol kinase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00795,sulfatase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_00797,sensor transduction kinase,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_00798,hypothetical protein,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_00799,secretion protein HlyD,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00800,hydrophobe/amphiphile efflux-1 (HAE1) family transporter,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_00801,NodT family RND efflux system outer membrane lipoprotein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_00803,acylaminoacyl-peptidase,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_00804,exopolyphosphatase,122,64,122.01,64.01,1.0,1.906108421,,unresolved
AMHOT1A3_single_00805,polyphosphate kinase,49,47,49.01,47.01,0.516341568,1.04254414,,unresolved
AMHOT1A3_single_00806,ACT domain-containing protein,184,48,184.01,48.01,0.882953931,3.832743179,,unresolved
AMHOT1A3_single_00808,phosphate ABC transporter permease,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_00809,phosphate transporter ATP-binding protein,24,25,24.01,25.01,0.316475506,0.960015994,,unresolved
AMHOT1A3_single_00812,universal stress protein UspA,64,53,64.01,53.01,0.596937349,1.207508017,,unresolved
AMHOT1A3_single_00813,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_00814,LysR family transcriptional regulator,106,27,106.01,27.01,0.57201754,3.924842651,,unresolved
AMHOT1A3_single_00816,hypothetical protein,22,0,22.01,0.01,1.0,2201.0,,unresolved
AMHOT1A3_single_00818,hypothetical protein,292,203,292.01,203.01,1.0,1.438402049,,unresolved
AMHOT1A3_single_00819,hemolysin III,356,0,356.01,0.01,1.0,35601.0,,unresolved
AMHOT1A3_single_00821,transcriptional regulator OhrR,288,104,288.01,104.01,1.0,2.769060667,,unresolved
AMHOT1A3_single_00824,thioredoxin peroxidase,170,58,170.01,58.01,1.0,2.930701603,,unresolved
AMHOT1A3_single_00826,hypothetical protein,300,429,300.01,429.01,0.191976803,0.699307708,,unresolved
AMHOT1A3_single_00827,Pas/Pac sensor containing methyl-accepting chemotaxis sensory transducer,115,34,115.01,34.01,1.0,3.381652455,,unresolved
