gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
mfd,mfd,P9301_RS14020,P9301_10301,Protein Homology,888711.0,892220.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862995.1,transcription-repair coupling factor,WP_011862995.1,P9301_10301,888711.0,892220.0,+,CK_Pro_MIT9301_10301,mfd,"GO:0006355,GO:0000716,GO:0006281,GO:0006283,GO:0006974,GO:0003684,GO:0003677,GO:0005515,GO:0015616,GO:0043175,GO:0000166,GO:0003676,GO:0005524,GO:0016787",CK_00000857,F.1.2,Nucleotide excision repair,"COG1197,bactNOG00433,cyaNOG00944","COG: LK,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.6.1.-,,"regulation of transcription%2C DNA-templated,transcription-coupled nucleotide-excision repair%2C DNA damage recognition,DNA repair,transcription-coupled nucleotide-excision repair,cellular response to DNA damage stimulus,regulation of transcription%2C DNA-templated,transcription-coupled nucleotide-excision repair%2C DNA damage recognition,DNA repair,transcription-coupled nucleotide-excision repair,cellular response to DNA damage stimulus,damaged DNA binding,DNA binding,protein binding,DNA translocase activity,RNA polymerase core enzyme binding,nucleotide binding,nucleic acid binding,ATP binding,hydrolase activity",transcription-repair coupling factor,"TIGR00580,PF03461,PF00270,PF02559,PF00271,PS51192,PS51194,IPR004576,IPR014001,IPR001650,IPR005118,IPR011545,IPR003711","transcription-repair coupling factor,TRCF domain,DEAD/DEAH box helicase,CarD-like/TRCF domain,Helicase conserved C-terminal domain,Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.,Superfamilies 1 and 2 helicase C-terminal domain profile.,Transcription-repair coupling factor,Helicase superfamily 1/2%2C ATP-binding domain,Helicase%2C C-terminal,Transcription-repair-coupling factor%2C C-terminal domain,DEAD/DEAH box helicase domain,CarD-like/TRCF domain",132,DNA metabolism / DNA replication%2C recombination%2C and repair
P9301_RS18635,,P9301_RS18635,P9301_10311,Protein Homology,892293.0,892454.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807236.1,hypothetical protein,WP_011818467.1,P9301_10311,892293.0,892454.0,+,CK_Pro_MIT9301_10311,,,CK_00048124,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved
P9301_RS14030,,P9301_RS14030,P9301_10331,Protein Homology,892914.0,893504.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862997.1,DUF4335 domain-containing protein,WP_011862997.1,P9301_10331,892914.0,893504.0,-,CK_Pro_MIT9301_10331,,,CK_00001292,,,"NOG41672,bactNOG84607,cyaNOG09122","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF14233,IPR025569","Domain of unknown function (DUF4335),Protein of unknown function DUF4335",156,Hypothetical proteins / Conserved
P9301_RS18310,,P9301_RS18310,P9301_10341,Protein Homology,893506.0,894030.0,-,,,COORDINATES: protein motif:HMM:NF022682.6,DUF3038 domain-containing protein,WP_225866366.1,P9301_10341,893506.0,893874.0,-,CK_Pro_MIT9301_10341,,,CK_00000972,,,"NOG12694,COG2890,bactNOG20343,cyaNOG02774,cyaNOG01776","COG: POORLY CHARACTERIZED [S] Function unknown,COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF11237,IPR021399","Protein of unknown function (DUF3038),Protein of unknown function DUF3038",156,Hypothetical proteins / Conserved
P9301_RS14040,,P9301_RS14040,P9301_10351,Protein Homology,894070.0,894267.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007767.1,DUF2949 domain-containing protein,WP_011862999.1,P9301_10351,894070.0,894267.0,-,CK_Pro_MIT9301_10351,,,CK_00001290,,,"NOG19320,bactNOG49739,cyaNOG04137","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF11165,IPR021336","Protein of unknown function (DUF2949),Protein of unknown function DUF2949",156,Hypothetical proteins / Conserved
P9301_RS14045,,P9301_RS14045,P9301_10361,Protein Homology,894273.0,895427.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007768.1,FAD-dependent monooxygenase,WP_011863000.1,P9301_10361,894273.0,895427.0,-,CK_Pro_MIT9301_10361,ubiH,"GO:0006744,GO:0055114,GO:0016709,GO:0016491,GO:0071949",CK_00000970,B.2, Plastoquinone%2C menaquinone and ubiquinone,"COG0654,bactNOG00227,bactNOG69567,bactNOG69574,cyaNOG00233","COG: HC,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",1.14.13.-,,"ubiquinone biosynthetic process,oxidation-reduction process,ubiquinone biosynthetic process,oxidation-reduction process,oxidoreductase activity%2C acting on paired donors%2C with incorporation or reduction of molecular oxygen%2C NAD(P)H as one donor%2C and incorporation of one atom of oxygen,oxidoreductase activity,FAD binding",2-octaprenyl-6-methoxyphenyl hydroxylase,"PF01494,IPR002938,IPR023753","FAD binding domain,FAD-binding domain,FAD/NAD(P)-binding domain",81,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Menaquinone and ubiquinone
P9301_RS14050,,P9301_RS14050,P9301_10371,Protein Homology,895450.0,896088.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863001.1,hypothetical protein,WP_011863001.1,P9301_10371,895450.0,896088.0,-,CK_Pro_MIT9301_10371,,,CK_00000968,"D.1.9,R.2"," Other,Conserved hypothetical proteins","NOG11984,COG0531,bactNOG19244,bactNOG62231,cyaNOG02806,cyaNOG05118","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
dapB,dapB,P9301_RS14055,P9301_10381,Protein Homology,896090.0,896938.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132466.1,4-hydroxy-tetrahydrodipicolinate reductase,WP_011863002.1,P9301_10381,896090.0,896938.0,-,CK_Pro_MIT9301_10381,dapB,"GO:0009089,GO:0055114,GO:0008839,GO:0070402",CK_00000967,"A.2,G.8","Aspartate family (Asp%2C Asn%2C Ile%2C Lys%2C Met%2C Thr), Glycogen and sugar metabolism","COG0289,bactNOG00649,cyaNOG00685","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",1.17.1.8,Transferred to 1.17.1.8,"lysine biosynthetic process via diaminopimelate,oxidation-reduction process,lysine biosynthetic process via diaminopimelate,oxidation-reduction process,4-hydroxy-tetrahydrodipicolinate reductase,NADPH binding",4-hydroxy-tetrahydrodipicolinate reductase,"TIGR00036,PF01113,PF05173,PS01298,IPR023940,IPR022664,IPR000846,IPR022663","4-hydroxy-tetrahydrodipicolinate reductase,Dihydrodipicolinate reductase%2C N-terminus,Dihydrodipicolinate reductase%2C C-terminus,Dihydrodipicolinate reductase signature.,Dihydrodipicolinate reductase,Dihydrodipicolinate reductase%2C conserved site,Dihydrodipicolinate reductase%2C N-terminal,Dihydrodipicolinate reductase%2C C-terminal",71,Amino acid biosynthesis / Aspartate family
P9301_RS14060,,P9301_RS14060,P9301_10391,Protein Homology,897041.0,901051.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019477587.1,magnesium chelatase subunit H,WP_011863003.1,P9301_10391,897041.0,901051.0,+,CK_Pro_MIT9301_10391,chlH,"GO:0015995,GO:0016851,GO:0016887,GO:0046406,GO:0010007",CK_00000024,B.5.2,Chlorophylls and porphyrins,"COG1429,bactNOG02102,cyaNOG00377","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",6.6.1.1,magnesium chelatase%3B protoporphyrin IX magnesium-chelatase%3B protoporphyrin IX Mg-chelatase%3B magnesium-protoporphyrin IX chelatase%3B magnesium-protoporphyrin chelatase%3B magnesium-chelatase%3B Mg-chelatase%3B Mg-protoporphyrin IX magnesio-lyase,"chlorophyll biosynthetic process,chlorophyll biosynthetic process,magnesium chelatase activity,ATPase activity,magnesium protoporphyrin IX methyltransferase activity,chlorophyll biosynthetic process,magnesium chelatase activity,ATPase activity,magnesium protoporphyrin IX methyltransferase activity,magnesium chelatase complex",protoporphyrin IX Mg-chelatase%2C subunit ChlH,"TIGR02025,PF02514,PF11965,IPR003672,IPR011771,IPR022571","magnesium chelatase%2C H subunit,CobN/Magnesium Chelatase,Domain of unknown function (DUF3479),CobN/magnesium chelatase,Magnesium-chelatase%2C subunit H,Magnesium chelatase%2C subunit H%2C N-terminal",191,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Chlorophyll and bacteriochlorphyll
folP,folP,P9301_RS14065,P9301_10401,Protein Homology,901060.0,901905.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805797.1,dihydropteroate synthase,WP_011863004.1,P9301_10401,901060.0,901905.0,-,CK_Pro_MIT9301_10401,folP,"GO:0009396,GO:0042558,GO:0009396,GO:0004156",CK_00000966,B.10.3,Folic acid (b9),"COG0294,bactNOG00256,cyaNOG00441","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.5.1.15,dihydropteroate synthase%3B dihydropteroate pyrophosphorylase%3B DHPS%3B 7%2C8-dihydropteroate synthase%3B 7%2C8-dihydropteroate synthetase%3B 7%2C8-dihydropteroic acid synthetase%3B dihydropteroate synthetase%3B dihydropteroic synthetase%3B 2-amino-4-hydroxy-6-hydroxymethyl-7%2C8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase%3B (2-amino-4-hydroxy-7%2C8-dihydropteridin-6-yl)methyl-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase,"folic acid-containing compound biosynthetic process,pteridine-containing compound metabolic process,folic acid-containing compound biosynthetic process,folic acid-containing compound biosynthetic process,pteridine-containing compound metabolic process,folic acid-containing compound biosynthetic process,dihydropteroate synthase activity",dihydropteroate synthase,"TIGR01496,PF00809,PS00793,PS50972,IPR000489,IPR006390","dihydropteroate synthase,Pterin binding enzyme,Dihydropteroate synthase signature 2.,Pterin-binding domain profile.,Pterin-binding domain,Dihydropteroate synthase",78,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Folic acid
tpiA,tpiA,P9301_RS14070,P9301_10411,Protein Homology,901889.0,902614.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807539.1,triose-phosphate isomerase,WP_011863005.1,P9301_10411,901889.0,902614.0,-,CK_Pro_MIT9301_10411,tpiA,"GO:0015977,GO:0019253,GO:0004807",CK_00000965,"G.5,J.2","Pentose phosphate pathway,CO2 fixation","COG0149,bactNOG01349,cyaNOG01441","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",5.3.1.1,triose-phosphate isomerase%3B phosphotriose isomerase%3B triose phosphoisomerase%3B triose phosphate mutase%3B D-glyceraldehyde-3-phosphate ketol-isomerase,"carbon fixation,reductive pentose-phosphate cycle,carbon fixation,reductive pentose-phosphate cycle,triose-phosphate isomerase activity",triosephosphate isomerase,"TIGR00419,PF00121,PS00171,PS51440,IPR020861,IPR000652","triose-phosphate isomerase,Triosephosphate isomerase,Triosephosphate isomerase active site.,Triosephosphate isomerase (TIM) family profile.,Triosephosphate isomerase%2C active site,Triosephosphate isomerase","116,164","Energy metabolism / Glycolysis/gluconeogenesis,Energy metabolism / Photosynthesis"
P9301_RS14075,,P9301_RS14075,P9301_10421,Protein Homology,902667.0,902843.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376524.1,RNA-binding S4 domain-containing protein,WP_011863006.1,P9301_10421,902667.0,902843.0,-,CK_Pro_MIT9301_10421,,,CK_00001490,,,"COG2501,bactNOG51850,bactNOG48206,bactNOG47082,cyaNOG08208,cyaNOG04551","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,S4 domain-containing protein,"PF13275,PS50889,IPR002942","S4 domain,S4 RNA-binding domain profile.,RNA-binding S4 domain",157,Unknown function / General
P9301_RS14080,,P9301_RS14080,P9301_10431,Protein Homology,902962.0,904608.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805845.1,ABC transporter ATP-binding protein,WP_011863007.1,P9301_10431,902962.0,904608.0,+,CK_Pro_MIT9301_10431,,"GO:0006810,GO:0055085,GO:0005524,GO:0016887,GO:0042626,GO:0016021",CK_00008042,Q.7, Sugars,"COG1132,bactNOG00025,cyaNOG00204","COG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms",,,"transport,transmembrane transport,transport,transmembrane transport,ATP binding,ATPase activity,ATPase-coupled transmembrane transporter activity,transport,transmembrane transport,ATP binding,ATPase activity,ATPase-coupled transmembrane transporter activity,integral component of membrane",putative ABC multidrug efflux transporter,"PF00664,PF00005,PS00211,PS50929,PS50893,IPR011527,IPR003439,IPR017871","ABC transporter transmembrane region,ABC transporter,ABC transporters family signature.,ABC transporter integral membrane type-1 fused domain profile.,ATP-binding cassette%2C ABC transporter-type domain profile.,ABC transporter type 1%2C transmembrane domain,ABC transporter-like,ABC transporter%2C conserved site",141,Transport and binding proteins / Unknown substrate
P9301_RS14085,,P9301_RS14085,P9301_10441,Protein Homology,904639.0,904857.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863008.1,DUF6447 family protein,WP_011863008.1,P9301_10441,904639.0,904857.0,+,CK_Pro_MIT9301_10441,,,CK_00000177,R.2,Conserved hypothetical proteins,"COG0015,NOG45974,bactNOG68944,cyaNOG07493","COG: METABOLISM [F] Nucleotide transport and metabolism,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
carB,carB,P9301_RS14090,P9301_10451,Protein Homology,904862.0,908158.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007776.1,carbamoyl-phosphate synthase large subunit,WP_011863009.1,P9301_10451,904862.0,908158.0,-,CK_Pro_MIT9301_10451,carB,"GO:0009220,GO:0008152,GO:0006807,GO:0004088,GO:0003824,GO:0005524,GO:0046872,GO:0005951",CK_00000962,M.4,Pyrimidine ribonucleotide biosynthesis,"COG0458,bactNOG02168,cyaNOG00672","COG: EF,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",6.3.5.5,Transferred to 6.3.5.5,"pyrimidine ribonucleotide biosynthetic process,metabolic process,nitrogen compound metabolic process,pyrimidine ribonucleotide biosynthetic process,metabolic process,nitrogen compound metabolic process,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,catalytic activity,ATP binding,metal ion binding,pyrimidine ribonucleotide biosynthetic process,metabolic process,nitrogen compound metabolic process,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,catalytic activity,ATP binding,metal ion binding,carbamoyl-phosphate synthase complex",carbamoyl-phosphate synthase%2C large subunit,"TIGR01369,PF00289,PF02142,PF02786,PF02787,PS00867,PS00866,PS51257,PS50975,IPR005481,IPR011607,IPR005479,IPR011761,IPR006275,IPR005480","carbamoyl-phosphate synthase%2C large subunit,Biotin carboxylase%2C N-terminal domain,MGS-like domain,Carbamoyl-phosphate synthase L chain%2C ATP binding domain,Carbamoyl-phosphate synthetase large chain%2C oligomerisation domain,Carbamoyl-phosphate synthase subdomain signature 2.,Carbamoyl-phosphate synthase subdomain signature 1.,Prokaryotic membrane lipoprotein lipid attachment site profile.,ATP-grasp fold profile.,Biotin carboxylase-like%2C N-terminal domain,Methylglyoxal synthase-like domain,Carbamoyl-phosphate synthetase large subunit-like%2C ATP-binding domain,ATP-grasp fold,Carbamoyl-phosphate synthase%2C large subunit,Carbamoyl-phosphate synthetase%2C large subunit oligomerisation domain",126,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Pyrimidine ribonucleotide biosynthesis
P9301_RS14095,,P9301_RS14095,P9301_10461,Protein Homology,908266.0,908904.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132458.1,DUF3318 domain-containing protein,WP_011863010.1,P9301_10461,908266.0,908904.0,+,CK_Pro_MIT9301_10461,,,CK_00000961,,,"NOG84194,bactNOG05446,cyaNOG01573,cyaNOG01167","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF11780,IPR021751","Protein of unknown function (DUF3318),Protein of unknown function DUF3318",156,Hypothetical proteins / Conserved
rsfS,rsfS,P9301_RS14100,P9301_10471,Protein Homology,908894.0,909238.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818483.1,ribosome silencing factor,WP_011863011.1,P9301_10471,908894.0,909238.0,+,CK_Pro_MIT9301_10471,,,CK_00000960,,,"COG0799,bactNOG43678,cyaNOG03640","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,oligomerisation domain protein,"TIGR00090,PF02410,IPR004394,IPR025656","ribosome silencing factor,Ribosomal silencing factor during starvation,Protein Iojap/ribosomal silencing factor RsfS,Description not found.",157,Unknown function / General
P9301_RS14105,,P9301_RS14105,P9301_10481,Protein Homology,909247.0,909741.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863012.1,CGLD27 family protein,WP_011863012.1,P9301_10481,909247.0,909741.0,+,CK_Pro_MIT9301_10481,,,CK_00001289,R.2,Conserved hypothetical proteins,"NOG313850,NOG07098,bactNOG26926,bactNOG68061,cyaNOG03305,cyaNOG07008,cyaNOG03110","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,CGLD27-like uncharacterized conserved membrane protein,"PF06799,IPR009631","Conserved in the green lineage and diatoms 27,CGLD27-like",156,Hypothetical proteins / Conserved
P9301_RS14110,,P9301_RS14110,P9301_10491,Protein Homology,909742.0,910707.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805920.1,asparaginase,WP_011863013.1,P9301_10491,909742.0,910707.0,+,CK_Pro_MIT9301_10491,ansA,,CK_00000959,A.2,Aspartate family (Asp%2C Asn%2C Ile%2C Lys%2C Met%2C Thr),"COG4448,bactNOG22224,bactNOG67903,cyaNOG00453","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",3.5.1.1,asparaginase%3B asparaginase II%3B L-asparaginase%3B colaspase%3B elspar%3B leunase%3B crasnitin%3B alpha-asparaginase,,L-asparaginase II family protein,"PF06089,IPR010349","L-asparaginase II,L-asparaginase II",71,Amino acid biosynthesis / Aspartate family
