baseMean,log2FoldChange (positive means more highly expressed in UV treatment),lfcSE,stat,pvalue,padj,gene
192.8605338,-0.448125569,0.218880781,-2.047350006,0.040623731,0.095145055,MIT0604_01532
1968.179559,-0.101345753,0.17143755,-0.5911526,0.554418179,0.682848383,MIT0604_01533
1823.655021,0.133043437,0.153490088,0.866788457,0.386057928,0.534012215,MIT0604_01534
4595.405354,0.82308816,0.139750855,5.889682467,3.87E-09,5.14E-08,MIT0604_01535
5125.477593,0.594884156,0.113125319,5.258629619,1.45E-07,1.53E-06,MIT0604_01536
319.3927964,-0.088570832,0.134040897,-0.660774687,0.508756819,0.645912909,MIT0604_01537
165.5001372,0.436142919,0.224801183,1.940127334,0.052364217,0.115630585,MIT0604_01538
1390.204496,-0.800123452,0.269698981,-2.966727759,0.003009873,0.010828139,MIT0604_01539
5129.670854,-0.391399918,0.165513705,-2.364758366,0.018041838,0.049111227,MIT0604_01540
13442.38179,-0.559844908,0.147417369,-3.797686206,0.000146053,7.57E-04,MIT0604_01541
617.4825647,-0.092885176,0.151611517,-0.612652505,0.540106133,0.670465285,MIT0604_01542
591.4132382,-0.241429381,0.181987521,-1.32662602,0.184632424,0.313385218,MIT0604_01543
163.2988706,1.143657547,0.238021188,4.804856053,1.55E-06,1.37E-05,MIT0604_01544
972.1439742,0.220931734,0.318284269,0.694133374,0.48759857,0.6286715,MIT0604_01545
1011.135274,-0.087186037,0.4777892,-0.182478041,0.855207586,0.906703189,MIT0604_01546
3588.455046,0.09424988,0.151334565,0.622791494,0.533421549,0.666207389,MIT0604_01547
14080.21218,0.035415623,0.082644023,0.42853217,0.668263717,0.775913686,MIT0604_01548
923.3513799,-0.691010017,0.251779983,-2.744499423,0.006060326,0.019425435,MIT0604_01549
435.9791545,-0.922191263,0.341333011,-2.701734768,0.006897876,0.021751176,MIT0604_01550
765.0425747,-0.831526137,0.145637137,-5.709574883,1.13E-08,1.43E-07,MIT0604_01551
444.5659309,0.511203094,0.152632554,3.349240249,8.10E-04,0.003514313,MIT0604_01570
238.7327647,0.596538364,0.268884526,2.218567102,0.02651619,0.067426882,MIT0604_01571
661.8090857,0.662811069,0.137649135,4.81522146,1.47E-06,1.30E-05,MIT0604_01572
2267.666956,0.06847586,0.082759228,0.827410573,0.40800439,0.553469175,MIT0604_01573
7140.687048,2.329376203,0.150392289,15.48866781,4.14E-54,4.46E-52,MIT0604_01574
2023.699528,-0.521705404,0.115235429,-4.527300407,5.97E-06,4.56E-05,MIT0604_01575
19907.81651,-0.630444552,0.120679325,-5.22413059,1.75E-07,1.81E-06,MIT0604_01576
901.5094132,-0.084698495,0.164939017,-0.513514006,0.607591816,0.728611861,MIT0604_01577
590.4512955,-0.052135242,0.103448141,-0.503974661,0.614279183,0.732439637,MIT0604_01578
132.8726682,0.626421784,0.398680607,1.57123716,0.116127571,0.217093977,MIT0604_01579
294.8458756,0.153758725,0.135436125,1.135285917,0.256255541,0.404125649,MIT0604_01580
2200.899452,0.305676894,0.102437146,2.98404344,0.002844664,0.010379727,MIT0604_01581
1252.611302,0.020857224,0.123699318,0.168612281,0.86610162,0.912460122,MIT0604_01582
837.4252549,0.276741491,0.129150642,2.142780608,0.032130719,0.078957482,MIT0604_01583
1287.747004,-0.058203606,0.163169195,-0.356707075,0.721311109,0.815193247,MIT0604_01584
937.7518355,0.567434803,0.141464924,4.011134261,6.04E-05,3.62E-04,MIT0604_01585
696.5925853,0.468928746,0.105445456,4.447121441,8.70E-06,6.36E-05,MIT0604_01586
300.218627,0.110019081,0.174138953,0.631789031,0.527524742,0.660858719,MIT0604_01587
1223.599381,-0.055261329,0.109898676,-0.502838895,0.615077545,0.732439637,MIT0604_01588
1592.602288,-0.088806091,0.13858703,-0.640796554,0.521654872,0.655511064,MIT0604_01589
529.5332213,0.32651092,0.122711479,2.660801773,0.007795484,0.024068409,MIT0604_01590
593.0700558,0.27243329,0.120244293,2.265665034,0.0234719,0.060512568,MIT0604_01591
1178.125443,0.656817382,0.136827757,4.80032267,1.58E-06,1.39E-05,MIT0604_01592
1964.975153,0.146021234,0.075071585,1.945093272,0.051763754,0.115125667,MIT0604_01593
571.6359055,0.598646192,0.141914408,4.218360905,2.46E-05,1.62E-04,MIT0604_01594
916.5857868,1.324212454,0.113150002,11.70315891,1.23E-31,8.03E-30,MIT0604_01595
249.7131257,0.538477359,0.243444717,2.211908167,0.026973011,0.068333853,MIT0604_01596
34686.51235,-0.267667336,0.11413935,-2.345092515,0.019022359,0.051302726,MIT0604_01597
4896.832084,1.0904502,0.102123261,10.67778473,1.29E-26,6.16E-25,MIT0604_01598
5984.683185,0.373303661,0.14110006,2.64566622,0.008153022,0.024946541,MIT0604_01599
2321.03905,-0.415198142,0.112620134,-3.686713258,2.27E-04,0.001134183,MIT0604_01600
1877.436066,-0.151085346,0.115279584,-1.310599339,0.189993163,0.31983224,MIT0604_01601
3944.781234,0.141450461,0.090292266,1.566584473,0.117211849,0.218493118,MIT0604_01602
3152.197629,-1.092913558,0.192361894,-5.681549177,1.33E-08,1.63E-07,MIT0604_01603
554.1786236,-0.30710746,0.122653897,-2.503854085,0.012284869,0.035619159,MIT0604_01604
2116.068212,0.373072715,0.080489083,4.635072229,3.57E-06,2.90E-05,MIT0604_01605
601.6271253,0.685091937,0.20178496,3.395158582,6.86E-04,0.003025892,MIT0604_01606
1935.43856,1.034389238,0.220647626,4.687969035,2.76E-06,2.31E-05,MIT0604_01607
8705.087973,-0.008647801,0.128331078,-0.067386649,0.946273897,0.961301572,MIT0604_01608
2437.064864,0.373375083,0.204835691,1.822802861,0.068333254,0.142587331,MIT0604_01609
995.5736593,-0.1215688,0.112269514,-1.08283002,0.278883878,0.429875977,MIT0604_01610
1117.763647,-0.009099863,0.086352843,-0.105380007,0.91607428,0.945639965,MIT0604_01611
4517.005776,0.364805929,0.088141459,4.138868752,3.49E-05,2.23E-04,MIT0604_01612
2090.752239,0.422082348,0.102570951,4.115028119,3.87E-05,2.43E-04,MIT0604_01613
1132.609677,-0.196322208,0.129411989,-1.517032612,0.12925845,0.2362429,MIT0604_01614
273.88535,0.283877221,0.225586081,1.258398659,0.208247617,0.342694274,MIT0604_01616
820.9873316,-0.012659261,0.088766395,-0.142613216,0.88659566,0.924534547,MIT0604_01617
622.2033381,0.082964008,0.121648157,0.681999712,0.495239133,0.634958007,MIT0604_01618
1301.089674,0.063409257,0.116343474,0.545017737,0.585741319,0.70947484,MIT0604_01620
321.3362255,0.095499717,0.14641581,0.652250035,0.514239887,0.650586556,MIT0604_01621
668.4738482,0.148874742,0.092592716,1.607845076,0.107869113,0.204451921,MIT0604_01622
238.9692626,-0.042167838,0.175007728,-0.240948431,0.809595085,0.87870686,MIT0604_01623
2554.549452,-0.229129297,0.126325251,-1.813804398,0.069707845,0.145012153,MIT0604_01624
848.3223281,0.338215623,0.141764177,2.385762259,0.017043765,0.046893262,MIT0604_01625
392.4854265,0.499217497,0.147362196,3.387690413,7.05E-04,0.003096143,MIT0604_01626
2682.917447,0.128333353,0.115210372,1.113904511,0.265320154,0.415539675,MIT0604_01627
5511.192921,-0.112395398,0.21077327,-0.533252617,0.593858723,0.715879141,MIT0604_01628
3796.350838,-0.263450689,0.196399341,-1.34140312,0.179789605,0.307203107,MIT0604_01629
7492.078517,0.180386958,0.10298277,1.751622697,0.079838707,0.162778719,MIT0604_01630
1751.828054,0.331490893,0.100553205,3.296671577,9.78E-04,0.004112403,MIT0604_01631
535.3851326,-0.192708456,0.131917334,-1.460827392,0.144062817,0.259592065,MIT0604_01632
399.1125251,-0.252876537,0.145158369,-1.742073422,0.081495598,0.165333487,MIT0604_01633
243.2402209,0.634526135,0.158983191,3.991152353,6.58E-05,3.87E-04,MIT0604_01634
151.4769355,0.066197348,0.706894292,0.093645328,0.925390902,0.950603283,MIT0604_01635
79.90863575,-0.29986869,0.332993526,-0.900524085,0.367841414,0.518658986,MIT0604_01636
16149.69657,0.010519518,0.153105282,0.068707744,0.945222254,0.960982453,MIT0604_01637
763.0896709,-0.173274316,0.151970654,-1.140182736,0.254210178,0.402332716,MIT0604_01638
1167.603797,0.35479429,0.120067525,2.954956294,0.003127133,0.01123025,MIT0604_01640
1586.672944,0.081980032,0.096752903,0.8473134,0.396820459,0.543341556,MIT0604_01641
816.4725062,-0.106057688,0.205222629,-0.51679334,0.60530043,0.72671553,MIT0604_01642
1443.90873,-0.218765365,0.108313855,-2.019735756,0.043410804,0.100108616,MIT0604_01643
959.2143319,0.035125877,0.125360047,0.280199938,0.779324114,0.856754276,MIT0604_01644
497.6654774,0.160862447,0.110293506,1.458494275,0.144704352,0.260410538,MIT0604_01645
881.9103339,0.005751508,0.143210867,0.040161117,0.967964676,0.976921303,MIT0604_01646
430.2080998,0.203076934,0.124387841,1.632610812,0.102550876,0.197480379,MIT0604_01647
228.4717725,0.407368227,0.177162023,2.299410565,0.021481637,0.056375526,MIT0604_01648
2141.744814,-0.037209935,0.105971299,-0.351132199,0.725489172,0.817219736,MIT0604_01649
864.2590955,0.10026332,0.146849061,0.68276446,0.494755691,0.634958007,MIT0604_01650
749.4220456,-0.017797888,0.125602578,-0.141700019,0.88731696,0.924815589,MIT0604_01651
1297.23051,0.361781817,0.104281465,3.469282065,5.22E-04,0.00237913,MIT0604_01652
1114.294887,0.390941324,0.122940822,3.179914673,0.001473184,0.005912957,MIT0604_01653
840.5971136,-0.017116586,0.108687269,-0.157484741,0.874862833,0.918852857,MIT0604_01654
5131.589162,0.304534265,0.078256268,3.891499981,9.96E-05,5.50E-04,MIT0604_01655
1058.996372,0.326464452,0.135459613,2.410050085,0.015950331,0.04454342,MIT0604_01656
2450.098602,0.287739831,0.119840957,2.401014136,0.016349705,0.045472617,MIT0604_01657
4760.646233,0.164685528,0.12010483,1.371181555,0.170318367,0.294977644,MIT0604_01658
2957.670906,-0.250868704,0.087734645,-2.859402972,0.004244392,0.01443049,MIT0604_01659
150.8792162,-0.090318284,0.179529648,-0.503082833,0.614906036,0.732439637,MIT0604_01660
2593.457661,-0.222509674,0.100189739,-2.220882854,0.026358897,0.06719385,MIT0604_01661
4440.056093,-0.198206627,0.138737298,-1.428647017,0.153105713,0.271866187,MIT0604_01662
181.4000844,0.297248234,0.237153489,1.253400215,0.210060093,0.345098725,MIT0604_01663
939.7382974,0.490009916,0.120367636,4.070944081,4.68E-05,2.90E-04,MIT0604_01664
190.4569315,-0.294236656,0.215885172,-1.362931291,0.172904166,0.298427342,MIT0604_01665
520.7617221,0.123631895,0.132973874,0.929745751,0.35250274,0.507078784,MIT0604_01666
22339.95598,0.244751993,0.111918398,2.186878996,0.028751359,0.072391182,MIT0604_01667
828.7560421,0.175952581,0.177144969,0.993268859,0.320578949,0.476386489,MIT0604_01668
11723.77005,-0.007153148,0.12990736,-0.055063458,0.956087908,0.967908976,MIT0604_01669
450.2587674,-0.302389054,0.157690074,-1.917616293,0.055159683,0.119863981,MIT0604_01670
3042.036023,-0.271680793,0.103299745,-2.630023841,0.008537888,0.026007525,MIT0604_01671
503.1767898,-0.221134268,0.137229813,-1.611415646,0.107089159,0.203728168,MIT0604_01672
250.169437,-0.474819443,0.215728488,-2.20100482,0.027735683,0.070179162,MIT0604_01673
146.2491518,-0.392320766,0.253306875,-1.548796358,0.121430681,0.225152722,MIT0604_01675
185.3392633,-0.200424792,0.171461918,-1.168917242,0.242436976,0.387407096,MIT0604_01676
1146.225884,-0.839787211,0.112463149,-7.467221221,8.19E-14,1.86E-12,MIT0604_01677
312.40986,-0.449115251,0.281775382,-1.593876828,0.110963625,0.208770718,MIT0604_01678
324.5569801,0.650573765,0.180078179,3.612729575,3.03E-04,0.001473211,MIT0604_01679
870.8032799,-0.494703016,0.143082499,-3.457466993,5.45E-04,0.00245856,MIT0604_01680
332.7327162,-0.432726273,0.265740931,-1.628376448,0.103445088,0.198641741,MIT0604_01681
163.3055699,0.198952701,0.217723004,0.913788148,0.360828175,0.513745851,MIT0604_01682
333.3178901,0.288999418,0.154275598,1.873267202,0.061031496,0.130136951,MIT0604_01683
3793.471487,-1.126489874,0.117333694,-9.60073642,7.94E-22,3.07E-20,MIT0604_01684
154.9708206,1.148490252,0.209727869,5.476097458,4.35E-08,5.00E-07,MIT0604_01685
29.19355001,0.435262109,0.440080972,0.989050054,0.322638653,0.478910183,MIT0604_01686
118.3521397,-0.284051746,0.194943403,-1.457098533,0.145089183,0.260752904,MIT0604_01687
339.6100383,-0.240105,0.18558074,-1.29380344,0.195733324,0.328414848,MIT0604_01688
716.0659081,-0.501266973,0.178762691,-2.804091678,0.005045856,0.016713376,MIT0604_01689
293.9597712,-0.051616005,0.143535223,-0.359605145,0.719142436,0.81465665,MIT0604_01690
149.9780193,-0.195544963,0.261024292,-0.749144691,0.453770001,0.596192036,MIT0604_01691
272.9657122,0.682870679,0.18465202,3.698148984,2.17E-04,0.001089613,MIT0604_01692
34.80856183,-0.139862093,0.401656529,-0.348213168,0.727680099,0.817486336,MIT0604_01693
282.7023938,-0.029911981,0.395745498,-0.075583883,0.93975016,0.958156667,MIT0604_01694
150.479564,0.0711705,0.21772218,0.326886768,0.743753529,0.829228472,MIT0604_01695
350.2718024,-0.890572059,0.334144173,-2.665232946,0.007693501,0.023825411,MIT0604_01696
260.1041406,0.147569689,0.285261164,0.517314334,0.604936749,0.726705121,MIT0604_01697
645.176859,0.656747078,0.185899698,3.532803361,4.11E-04,0.001930463,MIT0604_01698
866.5118747,-0.472928152,0.121562447,-3.890413232,1.00E-04,5.51E-04,MIT0604_01699
262.8341767,0.249458918,0.200058445,1.246930208,0.212423089,0.348142565,MIT0604_01700
66.98387878,0.851624677,0.26463269,3.218138609,0.001290254,0.005240379,MIT0604_01701
860.2642749,0.103790967,0.123487191,0.840499859,0.400628181,0.54708865,MIT0604_01702
5167.615267,-0.380397158,0.126110524,-3.016379161,0.002558132,0.009486405,MIT0604_01703
443.872291,-0.228969887,0.214523328,-1.067342602,0.285817157,0.438252974,MIT0604_01704
979.1380787,-0.35815736,0.148085186,-2.418590066,0.015580788,0.043768494,MIT0604_01705
247.7944274,-0.756280851,0.390641739,-1.935996017,0.052868189,0.116366863,MIT0604_01706
19.35169411,-1.009807317,0.490431909,-2.059016346,0.039492673,0.09313537,MIT0604_01707
9388.963585,0.590281025,0.102716181,5.746718957,9.10E-09,1.16E-07,MIT0604_01708
1433.432305,-0.688413863,0.293542415,-2.345193843,0.01901719,0.051302726,MIT0604_01709
672.8067266,0.014645642,0.134961562,0.108517136,0.913585488,0.944499745,MIT0604_01710
3009.830483,-0.028932433,0.524332995,-0.0551795,0.955995461,0.967908976,MIT0604_01711
10075.02226,0.265678263,0.249175154,1.066230959,0.28631925,0.438366122,MIT0604_01712
1740.904765,-0.391805194,0.271001168,-1.445769396,0.148241893,0.264791583,MIT0604_01713
535.4546577,-0.028222781,0.149227826,-0.189125458,0.849994489,0.904582638,MIT0604_01714
164.0253751,-0.679770037,0.226386898,-3.002691604,0.002676035,0.009869987,MIT0604_01715
83.06309974,0.022374916,0.265210457,0.084366643,0.932764928,0.954684904,MIT0604_01716
400.2932817,-0.450104361,0.118075114,-3.812017159,1.38E-04,7.23E-04,MIT0604_01717
736.5538542,-0.450902782,0.127554727,-3.534975079,4.08E-04,0.001919068,MIT0604_01718
40.4219566,-0.601792932,0.374063134,-1.608800431,0.107659987,0.20443413,MIT0604_01719
229.1620385,0.034186898,0.218274929,0.156623107,0.875541891,0.919094487,MIT0604_01720
206.2479989,-0.299043327,0.155517244,-1.922894971,0.054493241,0.118667729,MIT0604_01721
601.6425684,-0.414973134,0.173907633,-2.386169752,0.017024891,0.046893262,MIT0604_01722
462.6791287,-0.142622311,0.135873377,-1.049670757,0.293869513,0.444605243,MIT0604_01723
81.11033556,-0.637412729,0.298458816,-2.135680683,0.03270545,0.079700067,MIT0604_01724
18.69533392,-0.530724855,0.772208081,-0.687282182,0.491904925,0.633288919,MIT0604_01725
63.71972879,-0.147475292,0.254635044,-0.579163378,0.562478939,0.688633007,MIT0604_01726
158.2498441,-0.043599427,0.434380798,-0.100371443,0.920049441,0.948349251,MIT0604_01727
91.62924285,-0.601567832,0.221621335,-2.714394949,0.006639696,0.021006888,MIT0604_01728
865.5031965,0.154772901,0.142828709,1.083625985,0.278530665,0.429655065,MIT0604_01729
46.34274076,0.342587352,0.344990982,0.993032775,0.320693983,0.476386489,MIT0604_01730
631.5165274,0.180724481,0.225707418,0.800702445,0.423303927,0.568198779,MIT0604_01731
148.0073633,0.075075113,0.492728311,0.152366144,0.878898158,0.920729033,MIT0604_01732
385.0784831,0.022338514,0.238050285,0.093839474,0.925236674,0.950603283,MIT0604_01733
200.1806241,0.980588323,0.149559086,6.556527935,5.51E-11,9.89E-10,MIT0604_01734
2493.248457,-0.293575198,0.210077858,-1.397459021,0.162275581,0.284886891,MIT0604_01735
155.4287527,-0.31229976,0.190822718,-1.636596326,0.101714844,0.196239666,MIT0604_01736
50.80395505,0.182531654,0.260228548,0.701428246,0.4830358,0.624226188,MIT0604_01737
2497.933997,-1.237742855,0.189664886,-6.525946267,6.76E-11,1.20E-09,MIT0604_01738
4304.69797,-0.903569831,0.231704552,-3.899663694,9.63E-05,5.37E-04,MIT0604_01739
4270.195275,-0.872549751,0.250714935,-3.480246408,5.01E-04,0.002304383,MIT0604_01740
9545.540728,-0.423446567,0.146127348,-2.897791362,0.003758005,0.01304023,MIT0604_01741
7335.483455,-0.282454685,0.212680008,-1.328073514,0.184153822,0.312832261,MIT0604_01742
42.34628628,-0.55031653,0.481452043,-1.143034987,0.253024065,0.400882555,MIT0604_01743
666.6721747,-0.674302396,0.293885074,-2.294442473,0.021765096,0.056755607,MIT0604_01744
114.7801151,0.357144346,0.313314959,1.139889225,0.254332454,0.402332716,MIT0604_01745
1275.030875,-0.030178793,0.128804584,-0.234299057,0.814752818,0.881500539,MIT0604_01746
192.2576445,-0.282730778,0.219517608,-1.287964008,0.197758492,0.330373011,MIT0604_01747
442.6469011,-0.149854287,0.155580301,-0.963195766,0.33544929,0.491528057,MIT0604_01748
11.4725636,-0.143151363,0.552895885,-0.258911971,0.795703162,0.869160003,MIT0604_01749
25.57993218,-0.124465949,0.522640113,-0.23814848,0.811765935,0.879663773,MIT0604_01750
1921.381063,-0.789968653,0.127257366,-6.207645817,5.38E-10,8.28E-09,MIT0604_01751
183.2956189,0.172866828,0.269314108,0.641878101,0.520952334,0.655511064,MIT0604_01752
43.29139819,-0.322764203,0.638802263,-0.505264653,0.613372966,0.732439637,MIT0604_01753
128.9902744,-0.550716052,0.197043049,-2.794902198,0.005191542,0.01711286,MIT0604_01754
111.562547,-0.814957339,0.276361105,-2.948885804,0.003189218,0.011393245,MIT0604_01755
79.37851771,-0.088901826,0.773277401,-0.114967573,0.908470825,0.940161668,MIT0604_01756
98.30393165,0.323403144,0.322990645,1.001277123,0.31669285,0.472500192,MIT0604_01757
109.8345957,0.053058658,0.285230686,0.186020159,0.852428952,0.905982381,MIT0604_01758
103.6019644,0.357665103,0.262636241,1.361826921,0.173252513,0.298776659,MIT0604_01759
152.9327072,0.364703305,0.265904261,1.371558711,0.170200855,0.294977644,MIT0604_01760
79.37975568,0.450233543,0.374061432,1.203635299,0.22873057,0.368960974,MIT0604_01761
5.578174883,1.485349298,1.210073226,1.227487119,0.21963956,0.358482606,MIT0604_01762
173.025792,-0.370977094,0.215541045,-1.721143619,0.085224766,0.17053284,MIT0604_01763
206.0891829,-0.06789128,0.160137281,-0.423956745,0.671597359,0.778900734,MIT0604_01764
437.3207297,0.484852041,0.167945262,2.886964687,0.003889779,0.013382147,MIT0604_01765
8938.454231,-0.064056716,0.124654907,-0.513872395,0.607341208,0.728611861,MIT0604_01766
1395.179136,-0.455762091,0.189996082,-2.398797319,0.016449017,0.045686753,MIT0604_01767
2360.845715,-0.586262501,0.170037315,-3.447846141,5.65E-04,0.002536645,MIT0604_01768
35.28671542,0.855307702,0.39756329,2.15137495,0.031446617,0.077555692,MIT0604_01769
16.79772463,0.058506394,0.46952616,0.124607314,0.900834438,0.935569809,MIT0604_01770
231.1696709,0.023422812,0.252155561,0.092890325,0.925990692,0.950603283,MIT0604_01771
141.1267441,-0.737480005,0.35929086,-2.052598844,0.0401115,0.094377287,MIT0604_01772
199.6543036,-0.44938273,0.25438492,-1.766546264,0.077304247,0.158400194,MIT0604_01773
223.1873751,-0.065513186,0.17893465,-0.366129122,0.714268727,0.8104812,MIT0604_01774
266.5696,-0.484036318,0.15560876,-3.110598126,0.001867088,0.007279867,MIT0604_01775
521.8728539,-0.203263385,0.145724293,-1.394849,0.163061379,0.285776235,MIT0604_01776
94.2084121,0.061526719,0.218009954,0.282219771,0.777774999,0.855510706,MIT0604_01777
297.9089339,-0.015158747,0.21620739,-0.070112065,0.944104464,0.960982453,MIT0604_01778
179.4913223,1.022537443,0.253515535,4.033431101,5.50E-05,3.35E-04,MIT0604_01779
425.2065153,1.09440758,0.177444088,6.167619301,6.93E-10,1.04E-08,MIT0604_01780
311.1076616,1.193085332,0.237609227,5.021207919,5.13E-07,5.05E-06,MIT0604_01781
453.54434,-0.073583276,0.136030821,-0.540930914,0.588555202,0.711619905,MIT0604_01782
540.9471463,-0.51829626,0.130950355,-3.957959935,7.56E-05,4.40E-04,MIT0604_01783
3965.619227,0.814429631,0.103179943,7.893294081,2.94E-15,7.35E-14,MIT0604_01784
3662.281387,0.620936744,0.115546061,5.373932611,7.70E-08,8.30E-07,MIT0604_01785
525.5775031,0.268603461,0.128392247,2.092053594,0.036433722,0.087125968,MIT0604_01786
324.9066368,0.202700438,0.178432017,1.13600934,0.255952655,0.404125649,MIT0604_01787
3183.558919,0.229708947,0.167530471,1.37114726,0.170329055,0.294977644,MIT0604_01788
161.78944,-0.143210349,0.176204741,-0.812749692,0.416361585,0.561087665,MIT0604_01789
82370.14926,-0.497601435,0.098951186,-5.028756633,4.94E-07,4.89E-06,MIT0604_01790
18018.10987,-0.721989398,0.121886638,-5.923449931,3.15E-09,4.25E-08,MIT0604_01791
10404.42738,-0.269919581,0.102013517,-2.645919763,0.008146914,0.024946541,MIT0604_01792
3214.791065,-0.480104269,0.075251558,-6.379991124,1.77E-10,2.97E-09,MIT0604_01793
5658.971931,0.219427317,0.113337821,1.936046734,0.052861977,0.116366863,MIT0604_01794
575.7878539,-0.095198647,0.160684104,-0.592458397,0.553543672,0.682592708,MIT0604_01795
2198.42888,0.452703045,0.187188218,2.418437707,0.015587314,0.043768494,MIT0604_01796
460.3907679,0.260492784,0.128750042,2.023244265,0.04304797,0.09945733,MIT0604_01797
495.2825368,0.094659025,0.126246011,0.749798145,0.453376286,0.596057327,MIT0604_01798
462.9044195,-0.073627468,0.18012493,-0.408757789,0.68271742,0.786450511,MIT0604_01799
1235.594493,0.23695019,0.089372452,2.651266508,0.008019054,0.024647152,MIT0604_01800
1065.578669,0.693384541,0.123042703,5.63531624,1.75E-08,2.09E-07,MIT0604_01801
149.4896141,-0.079881881,0.211082382,-0.37843936,0.705104234,0.804093798,MIT0604_01802
1751.7867,-0.990379051,0.103696812,-9.550718389,1.29E-21,4.71E-20,MIT0604_01803
8279.519936,-1.040896716,0.117908181,-8.828027932,1.07E-18,3.21E-17,MIT0604_01804
28083.17207,-0.491248166,0.115102528,-4.267918127,1.97E-05,1.34E-04,MIT0604_01805
18298.38918,-0.502930444,0.102622617,-4.900775842,9.55E-07,8.92E-06,MIT0604_01806
23042.97192,-0.544521572,0.132823469,-4.099588553,4.14E-05,2.58E-04,MIT0604_01807
23273.36722,-0.481922398,0.105696047,-4.559512026,5.13E-06,3.99E-05,MIT0604_01808
16449.19984,-0.433730847,0.183226017,-2.36719028,0.017923715,0.048945078,MIT0604_01809
7249.640199,0.717594756,0.167293494,4.289436131,1.79E-05,1.23E-04,MIT0604_01810
4624.015118,0.731564746,0.134292478,5.447548179,5.11E-08,5.71E-07,MIT0604_01811
525.8242587,0.013273426,0.144921935,0.091590181,0.927023653,0.950710129,MIT0604_01812
808.8371153,0.649912711,0.157051717,4.138208259,3.50E-05,2.23E-04,MIT0604_01813
665.7880307,0.253006055,0.204915062,1.234687444,0.216946851,0.354704635,MIT0604_01814
231.599632,-0.013032691,0.174221672,-0.074805225,0.940369684,0.958156667,MIT0604_01815
857.4311843,-1.776056481,0.220725696,-8.046441853,8.52E-16,2.21E-14,MIT0604_01816
5392.46269,0.034298444,0.143415905,0.239153694,0.810986408,0.879284522,MIT0604_01817
278.4790042,0.457714097,0.164267749,2.786390508,0.005329862,0.017456364,MIT0604_01818
1802.039209,-0.281835717,0.188103716,-1.498299574,0.134055435,0.243704685,MIT0604_01819
1427.000949,0.0123917,0.103376714,0.119869355,0.904586641,0.937076045,MIT0604_01820
1187.404403,-0.182392853,0.179062565,-1.018598464,0.308393634,0.461800855,MIT0604_01821
443.5486837,0.082277218,0.141860243,0.579987856,0.561922807,0.688450636,MIT0604_01822
99.07412652,0.036903569,0.322954715,0.114268556,0.909024908,0.94025972,MIT0604_01823
185.3939339,0.142225219,0.245265456,0.5798828,0.561993655,0.688450636,MIT0604_01824
681.4866027,0.643207025,0.151275508,4.251891353,2.12E-05,1.41E-04,MIT0604_01825
1048.289598,0.449608061,0.115078746,3.906960034,9.35E-05,5.26E-04,MIT0604_01826
139.4217559,-0.09525958,0.216106545,-0.440799145,0.659358412,0.768628295,MIT0604_01827
116.1638532,0.089926672,0.481377694,0.186811049,0.851808783,0.905793548,MIT0604_01828
178.749828,0.235493223,0.176745735,1.332384189,0.182733975,0.310936365,MIT0604_01829
736.5789352,0.815891282,0.190444482,4.284142419,1.83E-05,1.25E-04,MIT0604_01830
1507.534402,0.573388095,0.177939272,3.222380809,0.0012713,0.005173662,MIT0604_01831
4021.164173,0.295937427,0.146191104,2.024318978,0.042937342,0.09931383,MIT0604_01832
1821.673731,0.25994717,0.156271127,1.66343697,0.096224998,0.187414435,MIT0604_01833
1627.990701,-0.30011144,0.130584411,-2.298217973,0.021549386,0.056434353,MIT0604_01834
1337.788654,-0.53270562,0.108106756,-4.927588633,8.33E-07,7.85E-06,MIT0604_01835
935.3937405,-1.82028824,0.117350136,-15.51159884,2.90E-54,3.29E-52,MIT0604_01836
22676.89436,-1.334765162,0.11591163,-11.51536877,1.10E-30,6.46E-29,MIT0604_01837
13441.31985,-0.491597033,0.128367216,-3.829615135,1.28E-04,6.77E-04,MIT0604_01838
30986.63847,0.719015856,0.114780273,6.264280784,3.75E-10,5.94E-09,MIT0604_01839
4100.226495,1.268677122,0.081114414,15.64058786,3.85E-55,4.64E-53,MIT0604_01840
2519.303599,1.111506822,0.267829316,4.150056614,3.32E-05,2.15E-04,MIT0604_01841
970.2627732,-0.028474996,0.143832928,-0.197972722,0.843066406,0.900238358,MIT0604_01842
1590.352278,-0.374194713,0.178524082,-2.096046142,0.036078098,0.086600225,MIT0604_01843
1266.351937,-0.090700512,0.22601962,-0.40129486,0.688203047,0.789216604,MIT0604_01844
476.8118437,0.076569384,0.635761539,0.12043727,0.904136769,0.937076045,MIT0604_01845
5811.428439,-0.053936241,0.09457436,-0.57030511,0.568470776,0.69414235,MIT0604_01846
910.1344822,-0.151526418,0.102684485,-1.475650561,0.140037724,0.253007257,MIT0604_01847
9007.406275,-0.392645783,0.113526271,-3.458633675,5.43E-04,0.00245334,MIT0604_01848
206.1610655,0.282604839,0.176142404,1.604411162,0.108623452,0.205121962,MIT0604_01849
1360.27322,-0.275689329,0.17153888,-1.607153606,0.108020676,0.204549792,MIT0604_01851
1101.550336,0.313607919,0.096186672,3.260409282,0.001112515,0.004582131,MIT0604_01852
2955.695967,0.312168739,0.146785584,2.12669889,0.03344511,0.081212503,MIT0604_01853
13567.47089,1.211999898,0.082051612,14.77118943,2.25E-49,2.09E-47,MIT0604_01854
