gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
MASE_RS02610,,MASE_RS02610,MASE_02620,Protein Homology,597053,597907,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948203.1,ion transporter,WP_014948203.1,"GO:0034220,GO:0005216,GO:0005886,GO:0034702","plasma membrane|0005886||IEA,monoatomic ion channel complex|0034702||IEA",monoatomic ion channel activity|0005216||IEA,monoatomic ion transmembrane transport|0034220||IEA,,MASE_02620,
MASE_RS20030,,MASE_RS20030,MASE_02625,Protein Homology,598117,598269,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948204.1,hypothetical protein,WP_014948204.1,,,,,,MASE_02625,
tolC,tolC,MASE_RS02615,MASE_02630,Protein Homology,598405,599793,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066186.1,outer membrane channel protein TolC,WP_014948205.1,"GO:0055085,GO:0015562",,efflux transmembrane transporter activity|0015562||IEA,transmembrane transport|0055085||IEA,,MASE_02630,
nudF,nudF,MASE_RS02620,MASE_02635,Protein Homology,600090,600716,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517212.1,ADP-ribose diphosphatase,WP_014948206.1,"GO:0016787,GO:0046872",,"hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA",,,MASE_02635,3.6.1.13
MASE_RS02625,,MASE_RS02625,MASE_02640,Protein Homology,600758,601153,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517213.1,DUF1249 domain-containing protein,WP_014978277.1,,,,,,MASE_02640,
MASE_RS02630,,MASE_RS02630,MASE_02645,Protein Homology,601150,601953,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948208.1,metallophosphoesterase family protein,WP_014948208.1,"GO:0016787,GO:0042578,GO:0046872",,"hydrolase activity|0016787||IEA,phosphoric ester hydrolase activity|0042578||IEA,metal ion binding|0046872||IEA",,,MASE_02645,3.1.-.-
MASE_RS02635,,MASE_RS02635,MASE_02650,Protein Homology,602081,602662,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066189.1,YqiA/YcfP family alpha/beta fold hydrolase,WP_014948209.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MASE_02650,3.-.-.-
parE,parE,MASE_RS02640,MASE_02655,Protein Homology,602776,604671,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948210.1,DNA topoisomerase IV subunit B,WP_014948210.1,"GO:0006265,GO:0003677,GO:0003918,GO:0005524,GO:0005694",chromosome|0005694||IEA,"DNA binding|0003677||IEA,DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA,ATP binding|0005524||IEA",DNA topological change|0006265||IEA,,MASE_02655,5.6.2.2
MASE_RS02645,,MASE_RS02645,MASE_02660,Protein Homology,604796,605470,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975642.1,hypothetical protein,WP_039231969.1,,,,,,MASE_02660,
MASE_RS02650,,MASE_RS02650,MASE_02665,Protein Homology,605683,606384,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948212.1,HAD family hydrolase,WP_014948212.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MASE_02665,3.-.-.-
MASE_RS02655,,MASE_RS02655,MASE_02670,Protein Homology,606563,607858,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997268.1,hypothetical protein,WP_014948213.1,,,,,,MASE_02670,
MASE_RS02660,,MASE_RS02660,MASE_02675,Protein Homology,607961,608293,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948214.1,hypothetical protein,WP_014948214.1,,,,,,MASE_02675,
MASE_RS02665,,MASE_RS02665,MASE_02680,Protein Homology,608574,608765,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948215.1,hypothetical protein,WP_014948215.1,,,,,,MASE_02680,
epmB,epmB,MASE_RS02670,MASE_02685,Protein Homology,608767,609792,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975646.1,EF-P beta-lysylation protein EpmB,WP_014948216.1,,,,,,MASE_02685,
efp,efp,MASE_RS02675,MASE_02690,Protein Homology,609829,610398,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785484.1,elongation factor P,WP_014948217.1,"GO:0006414,GO:0003746,GO:0005737",cytoplasm|0005737||IEA,translation elongation factor activity|0003746||IEA,translational elongation|0006414||IEA,,MASE_02690,
epmA,epmA,MASE_RS02680,MASE_02695,Protein Homology,610484,611452,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978285.1,elongation factor P--(R)-beta-lysine ligase,WP_014948218.1,"GO:0006418,GO:0004812",,aminoacyl-tRNA ligase activity|0004812||IEA,tRNA aminoacylation for protein translation|0006418||IEA,,MASE_02695,6.3.1.-
MASE_RS02685,,MASE_RS02685,MASE_02700,Protein Homology,611626,614136,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948219.1,TonB-dependent receptor,WP_014948219.1,,,,,,MASE_02700,
MASE_RS02690,,MASE_RS02690,MASE_02705,Protein Homology,614306,614923,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978287.1,hypothetical protein,WP_014948220.1,,,,,,MASE_02705,
MASE_RS02695,,MASE_RS02695,MASE_02710,Protein Homology,615023,615541,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975651.1,GNAT family N-acetyltransferase,WP_014948221.1,"GO:0008080,GO:0016746",,"N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA",,,MASE_02710,2.3.-.-
MASE_RS02700,,MASE_RS02700,MASE_02715,Protein Homology,615579,616187,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517231.1,peptidylprolyl isomerase,WP_014975652.1,"GO:0000413,GO:0003755",,peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,protein peptidyl-prolyl isomerization|0000413||IEA,,MASE_02715,5.2.1.8
MASE_RS02705,,MASE_RS02705,MASE_02720,Protein Homology,616237,617469,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948223.1,methyltransferase,WP_014948223.1,GO:0008168,,methyltransferase activity|0008168||IEA,,,MASE_02720,
MASE_RS02710,,MASE_RS02710,MASE_02725,Protein Homology,617706,618788,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948224.1,hypothetical protein,WP_014948224.1,,,,,,MASE_02725,
MASE_RS02715,,MASE_RS02715,MASE_02730,Protein Homology,618927,619568,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978290.1,alpha-ketoglutarate-dependent dioxygenase AlkB family protein,WP_014948225.1,"GO:0003676,GO:0008198,GO:0016706",,"nucleic acid binding|0003676||IEA,ferrous iron binding|0008198||IEA,2-oxoglutarate-dependent dioxygenase activity|0016706||IEA",,,MASE_02730,1.14.11.-
MASE_RS02720,,MASE_RS02720,MASE_02735,Protein Homology,619574,619894,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948226.1,BolA family protein,WP_014948226.1,,,,,,MASE_02735,
MASE_RS02725,,MASE_RS02725,MASE_02740,Protein Homology,619926,620618,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948227.1,phosphatase PAP2 family protein,WP_014948227.1,"GO:0006629,GO:1901137,GO:0016791,GO:0016020",membrane|0016020||IEA,phosphatase activity|0016791||IEA,"lipid metabolic process|0006629||IEA,carbohydrate derivative biosynthetic process|1901137||IEA",,MASE_02740,3.1.3.-
MASE_RS02730,,MASE_RS02730,MASE_02745,Protein Homology,620621,621262,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948228.1,nucleotidyltransferase family protein,WP_014948228.1,"GO:0000166,GO:0016779,GO:0046872",,"nucleotide binding|0000166||IEA,nucleotidyltransferase activity|0016779||IEA,metal ion binding|0046872||IEA",,,MASE_02745,2.7.7.-
MASE_RS02735,,MASE_RS02735,MASE_02750,Protein Homology,621640,622122,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948229.1,hypothetical protein,WP_014948229.1,,,,,,MASE_02750,
MASE_RS02740,,MASE_RS02740,MASE_02755,Protein Homology,622115,622318,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008130424.1,helix-turn-helix transcriptional regulator,WP_014948230.1,GO:0003677,,DNA binding|0003677||IEA,,,MASE_02755,
MASE_RS02745,,MASE_RS02745,MASE_02760,Protein Homology,622401,623741,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975658.1,nitrate regulatory protein,WP_014948231.1,,,,,,MASE_02760,
MASE_RS02750,,MASE_RS02750,MASE_02765,Protein Homology,624097,624384,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517238.1,hypothetical protein,WP_014948232.1,,,,,,MASE_02765,
MASE_RS02755,,MASE_RS02755,MASE_02770,Protein Homology,624819,626384,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066196.1,SulP family inorganic anion transporter,WP_014948233.1,"GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,,,MASE_02770,
nirB,nirB,MASE_RS02765,MASE_02780,Protein Homology,626696,629245,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997282.1,nitrite reductase large subunit NirB,WP_014948235.1,"GO:0042128,GO:0008942,GO:0050660,GO:0050661",,"nitrite reductase [NAD(P)H] activity|0008942||IEA,flavin adenine dinucleotide binding|0050660||IEA,NADP binding|0050661||IEA",nitrate assimilation|0042128||IEA,,MASE_02780,
nirD,nirD,MASE_RS02770,MASE_02785,Protein Homology,629282,629653,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975661.1,nitrite reductase small subunit NirD,WP_014948236.1,"GO:0008942,GO:0051537",,"nitrite reductase [NAD(P)H] activity|0008942||IEA,2 iron%2C 2 sulfur cluster binding|0051537||IEA",,,MASE_02785,
MASE_RS02775,,MASE_RS02775,MASE_02790,Protein Homology,629740,632631,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975662.1,nitrate reductase,WP_014948237.1,"GO:0042128,GO:0016491,GO:0043546,GO:0051539,GO:1990204",oxidoreductase complex|1990204||IEA,"oxidoreductase activity|0016491||IEA,molybdopterin cofactor binding|0043546||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",nitrate assimilation|0042128||IEA,,MASE_02790,
cobA,cobA,MASE_RS02780,MASE_02795,Protein Homology,632644,633627,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997284.1,uroporphyrinogen-III C-methyltransferase,WP_014948238.1,"GO:0019354,GO:0004851",,uroporphyrin-III C-methyltransferase activity|0004851||IEA,siroheme biosynthetic process|0019354||IEA,,MASE_02795,2.1.1.107
MASE_RS02785,,MASE_RS02785,MASE_02800,Protein Homology,633611,634597,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948239.1,glycosyl transferase family protein,WP_014948239.1,,,,,,MASE_02800,
MASE_RS02790,,MASE_RS02790,MASE_02805,Protein Homology,634742,636259,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948240.1,bifunctional metallophosphatase/5'-nucleotidase,WP_014948240.1,"GO:0009166,GO:0000166,GO:0008253,GO:0042578,GO:0046872",,"nucleotide binding|0000166||IEA,5'-nucleotidase activity|0008253||IEA,phosphoric ester hydrolase activity|0042578||IEA,metal ion binding|0046872||IEA",nucleotide catabolic process|0009166||IEA,,MASE_02805,"3.1.-.-,3.1.3.5"
MASE_RS02795,,MASE_RS02795,MASE_02810,Protein Homology,636264,637862,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978300.1,GGDEF domain-containing protein,WP_014948241.1,"GO:0009966,GO:0009975",,cyclase activity|0009975||IEA,regulation of signal transduction|0009966||IEA,,MASE_02810,
MASE_RS02800,,MASE_RS02800,MASE_02815,Protein Homology,638119,639462,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948242.1,methyl-accepting chemotaxis protein,WP_014948242.1,"GO:0006935,GO:0007165,GO:0004888,GO:0016020,GO:0098561","membrane|0016020||IEA,methyl accepting chemotaxis protein complex|0098561||IEA",transmembrane signaling receptor activity|0004888||IEA,"chemotaxis|0006935||IEA,signal transduction|0007165||IEA",,MASE_02815,
MASE_RS02805,,MASE_RS02805,MASE_02820,Protein Homology,640034,641443,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948243.1,CmpA/NrtA family ABC transporter substrate-binding protein,WP_014948243.1,"GO:0042626,GO:0140359,GO:0055052",ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,MASE_02820,
MASE_RS02810,,MASE_RS02810,MASE_02825,Protein Homology,641532,642527,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785461.1,ABC transporter permease,WP_014948244.1,"GO:0005524,GO:0022857",,"ATP binding|0005524||IEA,transmembrane transporter activity|0022857||IEA",,,MASE_02825,
MASE_RS02815,,MASE_RS02815,MASE_02830,Protein Homology,642544,643446,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948245.1,ABC transporter ATP-binding protein,WP_014948245.1,"GO:0006810,GO:0005215,GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"transporter activity|0005215||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transport|0006810||IEA,,MASE_02830,7.6.2.-
MASE_RS02820,,MASE_RS02820,MASE_02835,Protein Homology,643576,644796,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978305.1,alginate export family protein,WP_014948246.1,,,,,,MASE_02835,
MASE_RS02825,,MASE_RS02825,MASE_02840,Protein Homology,644855,645445,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978306.1,HD domain-containing protein,WP_014948247.1,"GO:0016787,GO:0046872",,"hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA",,,MASE_02840,3.1.-.-
MASE_RS02830,,MASE_RS02830,MASE_02845,Protein Homology,645531,646163,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997294.1,thiol:disulfide interchange protein DsbA/DsbL,WP_014948248.1,GO:0015035,,protein-disulfide reductase activity|0015035||IEA,,,MASE_02845,
MASE_RS02835,,MASE_RS02835,MASE_02850,Protein Homology,646472,648394,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066207.1,TonB-dependent receptor plug domain-containing protein,WP_232362802.1,"GO:0015891,GO:0055085,GO:0015267,GO:0009279,GO:0016020","cell outer membrane|0009279||IEA,membrane|0016020||IEA",channel activity|0015267||IEA,"siderophore transport|0015891||IEA,transmembrane transport|0055085||IEA",,MASE_02850,
ccoG,ccoG,MASE_RS02845,MASE_02865,Protein Homology,649900,651330,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997297.1,cytochrome c oxidase accessory protein CcoG,WP_014948250.1,"GO:0008535,GO:0016020",membrane|0016020||IEA,,respiratory chain complex IV assembly|0008535||IEA,,MASE_02865,
MASE_RS02850,,MASE_RS02850,MASE_02870,Protein Homology,651811,652182,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948251.1,hypothetical protein,WP_014948251.1,,,,,,MASE_02870,
MASE_RS02855,,MASE_RS02855,MASE_02875,Protein Homology,652306,652851,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975672.1,DUF3016 domain-containing protein,WP_014948252.1,,,,,,MASE_02875,
MASE_RS02860,,MASE_RS02860,MASE_02880,Protein Homology,652946,654706,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997300.1,acyl-CoA dehydrogenase family protein,WP_014948253.1,GO:0016627,,oxidoreductase activity%2C acting on the CH-CH group of donors|0016627||IEA,,,MASE_02880,
MASE_RS02865,,MASE_RS02865,MASE_02885,Protein Homology,655054,655845,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975674.1,SDR family NAD(P)-dependent oxidoreductase,WP_014948254.1,"GO:0016491,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA",,,MASE_02885,1.1.1.-
MASE_RS02870,,MASE_RS02870,MASE_02890,GeneMarkS-2+,655932,656657,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,amidohydrolase family protein,WP_014948255.1,"GO:0016787,GO:0046872",,"hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA",,,MASE_02890,3.1.-.-
MASE_RS20180,,MASE_RS20180,MASE_02895,GeneMarkS-2+,656657,656803,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014948256.1,,,,,,MASE_02895,
MASE_RS02875,,MASE_RS02875,MASE_02900,Protein Homology,656874,658058,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997303.1,mandelate racemase/muconate lactonizing enzyme family protein,WP_014948257.1,"GO:0000287,GO:0003824",,"magnesium ion binding|0000287||IEA,catalytic activity|0003824||IEA",,,MASE_02900,
MASE_RS02880,,MASE_RS02880,MASE_02905,Protein Homology,658114,658881,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948258.1,class II aldolase/adducin family protein,WP_014948258.1,,,,,,MASE_02905,
MASE_RS02885,,MASE_RS02885,MASE_02910,Protein Homology,658947,659492,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978313.1,NUDIX hydrolase,WP_014948259.1,"GO:0009132,GO:0016817,GO:0046872",,"hydrolase activity%2C acting on acid anhydrides|0016817||IEA,metal ion binding|0046872||IEA",nucleoside diphosphate metabolic process|0009132||IEA,,MASE_02910,3.6.1.-
MASE_RS02890,,MASE_RS02890,MASE_02915,Protein Homology,659727,660776,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997307.1,efflux RND transporter periplasmic adaptor subunit,WP_014948260.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,MASE_02915,
MASE_RS02895,,MASE_RS02895,MASE_02920,Protein Homology,660791,663898,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948261.1,efflux RND transporter permease subunit,WP_014948261.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,MASE_02920,
MASE_RS02905,,MASE_RS02905,MASE_02930,Protein Homology,664868,666067,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978317.1,hypothetical protein,WP_014948263.1,,,,,,MASE_02930,
MASE_RS02910,,MASE_RS02910,MASE_02935,Protein Homology,666211,667830,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066218.1,methyl-accepting chemotaxis protein,WP_014948264.1,GO:0006935,,,chemotaxis|0006935||IEA,,MASE_02935,
rpoD,rpoD,MASE_RS02915,MASE_02940,Protein Homology,668001,669833,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997312.1,RNA polymerase sigma factor RpoD,WP_014948265.1,"GO:0006355,GO:0003700,GO:0016987",,"DNA-binding transcription factor activity|0003700||IEA,sigma factor activity|0016987||IEA",regulation of DNA-templated transcription|0006355||IEA,,MASE_02940,
dnaG,dnaG,MASE_RS02920,MASE_02945,Protein Homology,670312,672090,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066220.1,DNA primase,WP_014948266.1,"GO:0006269,GO:0003899",,DNA-directed RNA polymerase activity|0003899||IEA,DNA replication%2C synthesis of primer|0006269||IEA,,MASE_02945,
MASE_RS02925,,MASE_RS02925,MASE_02950,Protein Homology,672295,672741,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517256.1,GatB/YqeY domain-containing protein,WP_014948267.1,,,,,,MASE_02950,
rpsU,rpsU,MASE_RS02930,MASE_02955,Protein Homology,673072,673287,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011235429.1,30S ribosomal protein S21,WP_012517258.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MASE_02955,
tsaD,tsaD,MASE_RS02935,MASE_02960,Protein Homology,673809,674834,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997314.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,WP_014948268.1,GO:0002949,,,tRNA threonylcarbamoyladenosine modification|0002949||IEA,,MASE_02960,2.3.1.234
MASE_RS02940,,MASE_RS02940,MASE_02965,Protein Homology,675027,676343,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997315.1,alkaline phosphatase family protein,WP_014948269.1,GO:0046872,,metal ion binding|0046872||IEA,,,MASE_02965,
plsY,plsY,MASE_RS02945,MASE_02970,Protein Homology,676333,676935,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997316.1,glycerol-3-phosphate 1-O-acyltransferase PlsY,WP_014948270.1,"GO:0006654,GO:0008374,GO:0005886",plasma membrane|0005886||IEA,O-acyltransferase activity|0008374||IEA,phosphatidic acid biosynthetic process|0006654||IEA,,MASE_02970,2.3.1.15
folB,folB,MASE_RS02950,MASE_02975,Protein Homology,677217,677570,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997317.1,dihydroneopterin aldolase,WP_014948271.1,"GO:0006760,GO:0004150",,dihydroneopterin aldolase activity|0004150||IEA,folic acid-containing compound metabolic process|0006760||IEA,,MASE_02975,4.1.2.25
folK,folK,MASE_RS02955,MASE_02980,Protein Homology,677570,678064,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948272.1,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,WP_014948272.1,"GO:0009396,GO:0003848",,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity|0003848||IEA,folic acid-containing compound biosynthetic process|0009396||IEA,,MASE_02980,2.7.6.3
