gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
pth,pth,SY28_RS03650,SY28_03655,Protein Homology,33966,34574,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014515121.1,aminoacyl-tRNA hydrolase,WP_043982241.1,GO:0004045,,peptidyl-tRNA hydrolase activity|0004045||IEA,,,SY28_03655,3.1.1.29
pstB,pstB,SY28_RS03655,SY28_03660,Protein Homology,34784,35593,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014770.1,phosphate ABC transporter ATP-binding protein PstB,WP_376738251.1,"GO:0006817,GO:0005524,GO:0015415,GO:0009898,GO:0055052","cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA","ATP binding|0005524||IEA,ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA",phosphate ion transport|0006817||IEA,,SY28_03660,7.3.2.1
pstA,pstA,SY28_RS03660,SY28_03665,Protein Homology,35608,36438,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014769.1,phosphate ABC transporter permease PstA,WP_027887393.1,"GO:0006817,GO:0015415,GO:0005886,GO:0055052","plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA",ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA,phosphate ion transport|0006817||IEA,,SY28_03665,
pstC,pstC,SY28_RS03665,SY28_03670,Protein Homology,36449,37435,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014768.1,phosphate ABC transporter permease subunit PstC,WP_043982243.1,"GO:0006817,GO:0015415,GO:0005886,GO:0055052","plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA",ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA,phosphate ion transport|0006817||IEA,,SY28_03670,
pstS,pstS,SY28_RS03670,SY28_03675,Protein Homology,37496,38575,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014767.1,phosphate ABC transporter substrate-binding protein PstS,WP_013014767.1,"GO:0006817,GO:0035435,GO:0015415,GO:0042301,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,"ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA,phosphate ion binding|0042301||IEA","phosphate ion transport|0006817||IEA,phosphate ion transmembrane transport|0035435||IEA",,SY28_03675,
mobA,mobA,SY28_RS03675,SY28_03680,Protein Homology,38746,39297,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015717723.1,molybdenum cofactor guanylyltransferase,WP_024050515.1,"GO:0006777,GO:0005525,GO:0046872,GO:0061603",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,molybdenum cofactor guanylyltransferase activity|0061603||IEA",Mo-molybdopterin cofactor biosynthetic process|0006777||IEA,,SY28_03680,2.7.7.77
SY28_RS03680,,SY28_RS03680,SY28_03685,Protein Homology,39312,39929,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014765.1,YceH family protein,WP_024050514.1,,,,,,SY28_03685,
xylB,xylB,SY28_RS03685,SY28_03690,Protein Homology,39950,41383,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014764.1,xylulokinase,WP_235438227.1,"GO:0005997,GO:0004856",,D-xylulokinase activity|0004856||IEA,xylulose metabolic process|0005997||IEA,,SY28_03690,2.7.1.17
SY28_RS03690,,SY28_RS03690,SY28_03695,Protein Homology,41397,42251,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014763.1,ATP-binding cassette domain-containing protein,WP_013014763.1,GO:0005524,,ATP binding|0005524||IEA,,,SY28_03695,
SY28_RS03695,,SY28_RS03695,SY28_03700,Protein Homology,42256,43242,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014762.1,ABC transporter permease,WP_027887400.1,"GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_03700,
SY28_RS03700,,SY28_RS03700,SY28_03705,Protein Homology,43412,44416,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014761.1,sugar ABC transporter substrate-binding protein,WP_027887401.1,,,,,,SY28_03705,
SY28_RS03705,,SY28_RS03705,SY28_03710,Protein Homology,44468,45508,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014760.1,LacI family DNA-binding transcriptional regulator,WP_027887402.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,SY28_03710,
SY28_RS03710,,SY28_RS03710,SY28_03715,Protein Homology,46007,46501,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014759.1,hypothetical protein,WP_043982245.1,,,,,,SY28_03715,
SY28_RS03715,,SY28_RS03715,SY28_03720,Protein Homology,46501,46857,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014758.1,DUF6152 family protein,WP_027887404.1,,,,,,SY28_03720,
SY28_RS03720,,SY28_RS03720,SY28_03725,Protein Homology,47017,47589,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586732.1,phospholipase A2,WP_036196926.1,,,,,,SY28_03725,3.1.1.4
pdxY,pdxY,SY28_RS03725,SY28_03730,Protein Homology,47604,48485,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018467435.1,pyridoxal kinase PdxY,WP_043982251.1,"GO:0009443,GO:0008478",,pyridoxal kinase activity|0008478||IEA,pyridoxal 5'-phosphate salvage|0009443||IEA,,SY28_03730,2.7.1.35
SY28_RS03730,,SY28_RS03730,SY28_03735,Protein Homology,48647,49537,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014755.1,histone deacetylase family protein,WP_027887407.1,"GO:0004407,GO:0000118",histone deacetylase complex|0000118||IEA,histone deacetylase activity|0004407||IEA,,,SY28_03735,3.5.1.98
SY28_RS03735,,SY28_RS03735,SY28_03740,Protein Homology,49582,49977,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014754.1,hypothetical protein,WP_027887408.1,,,,,,SY28_03740,
SY28_RS03740,,SY28_RS03740,SY28_03745,Protein Homology,50019,50429,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014753.1,rhodanese-like domain-containing protein,WP_223299598.1,,,,,,SY28_03745,
SY28_RS03745,,SY28_RS03745,SY28_03750,Protein Homology,50443,51044,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014752.1,Mur ligase family protein,WP_043982252.1,"GO:0009058,GO:0005524,GO:0016881",,"ATP binding|0005524||IEA,acid-amino acid ligase activity|0016881||IEA",biosynthetic process|0009058||IEA,,SY28_03750,
SY28_RS03750,,SY28_RS03750,SY28_03755,Protein Homology,134,484,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013907.1,hypothetical protein,WP_043982261.1,,,,,,SY28_03755,
SY28_RS03755,,SY28_RS03755,SY28_03760,Protein Homology,612,1082,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013908.1,Lrp/AsnC family transcriptional regulator,WP_027888918.1,GO:0043565,,sequence-specific DNA binding|0043565||IEA,,,SY28_03760,
SY28_RS03760,,SY28_RS03760,SY28_03765,Protein Homology,1092,2057,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011227902.1,4Fe-4S dicluster domain-containing protein,WP_027888919.1,,,,,,SY28_03765,
SY28_RS03765,,SY28_RS03765,SY28_03770,Protein Homology,2136,3215,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013910.1,bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase,WP_027888920.1,"GO:0009073,GO:0046417,GO:0003824",,catalytic activity|0003824||IEA,"aromatic amino acid family biosynthetic process|0009073||IEA,chorismate metabolic process|0046417||IEA",,SY28_03770,
tatC,tatC,SY28_RS03770,SY28_03775,Protein Homology,3264,4016,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013157734.1,twin-arginine translocase subunit TatC,WP_027888921.1,"GO:0015628,GO:0005886",plasma membrane|0005886||IEA,,protein secretion by the type II secretion system|0015628||IEA,,SY28_03775,
SY28_RS03775,,SY28_RS03775,SY28_03780,Protein Homology,4029,4283,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013912.1,Sec-independent protein translocase subunit TatA/TatB,WP_027888922.1,"GO:0043953,GO:0008320,GO:0033281",TAT protein transport complex|0033281||IEA,protein transmembrane transporter activity|0008320||IEA,protein transport by the Tat complex|0043953||IEA,,SY28_03780,
SY28_RS03780,,SY28_RS03780,SY28_03785,Protein Homology,4560,5471,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013913.1,ABC transporter permease,WP_027888923.1,GO:0005886,plasma membrane|0005886||IEA,,,,SY28_03785,
SY28_RS03785,,SY28_RS03785,SY28_03790,Protein Homology,5475,7349,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013914.1,ABC transporter permease,WP_027888924.1,"GO:0055085,GO:0042626,GO:0140359,GO:0016020",membrane|0016020||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transmembrane transport|0055085||IEA,,SY28_03790,
ubiE,ubiE,SY28_RS03790,SY28_03795,Protein Homology,7483,8247,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013915.1,bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase UbiE,WP_027886674.1,"GO:0042372,GO:0052624",,2-phytyl-1%2C4-naphthoquinone methyltransferase activity|0052624||IEA,phylloquinone biosynthetic process|0042372||IEA,,SY28_03795,"2.1.1.163,2.1.1.201"
SY28_RS03795,,SY28_RS03795,SY28_03800,Protein Homology,8234,8779,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013916.1,hypothetical protein,WP_027886675.1,,,,,,SY28_03800,
SY28_RS03800,,SY28_RS03800,SY28_03805,Protein Homology,9189,9659,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013917.1,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_027886676.1,"GO:0006457,GO:0003755,GO:0046872",,"peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,metal ion binding|0046872||IEA",protein folding|0006457||IEA,,SY28_03805,5.2.1.8
cysK,cysK,SY28_RS03805,SY28_03810,Protein Homology,9788,10723,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018465631.1,cysteine synthase A,WP_027886677.1,"GO:0006535,GO:0004124",,cysteine synthase activity|0004124||IEA,cysteine biosynthetic process from serine|0006535||IEA,,SY28_03810,2.5.1.47
radA,radA,SY28_RS03810,SY28_03815,Protein Homology,10777,12093,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013919.1,DNA repair protein RadA,WP_027886678.1,"GO:0006281,GO:0003684,GO:0005524",,"damaged DNA binding|0003684||IEA,ATP binding|0005524||IEA",DNA repair|0006281||IEA,,SY28_03815,
SY28_RS03815,,SY28_RS03815,SY28_03820,Protein Homology,12090,13157,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013920.1,PIN/TRAM domain-containing protein,WP_027886679.1,,,,,,SY28_03820,
SY28_RS03820,,SY28_RS03820,SY28_03825,Protein Homology,13248,15860,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013921.1,hypothetical protein,WP_027886680.1,,,,,,SY28_03825,
SY28_RS03825,,SY28_RS03825,SY28_03830,Protein Homology,15849,16991,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018466753.1,exo-beta-N-acetylmuramidase NamZ family protein,WP_241768727.1,GO:0033922,,peptidoglycan beta-N-acetylmuramidase activity|0033922||IEA,,,SY28_03830,3.2.1.-
SY28_RS03830,,SY28_RS03830,SY28_03835,Protein Homology,17043,18812,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013923.1,ABC transporter substrate-binding protein,WP_027886682.1,,,,,,SY28_03835,
SY28_RS03835,,SY28_RS03835,SY28_03840,Protein Homology,18826,19908,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013924.1,ABC transporter permease,WP_027886683.1,"GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_03840,
SY28_RS03840,,SY28_RS03840,SY28_03845,Protein Homology,19913,20881,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013925.1,ABC transporter permease,WP_027886684.1,GO:0055085,,,transmembrane transport|0055085||IEA,,SY28_03845,
SY28_RS03845,,SY28_RS03845,SY28_03850,Protein Homology,20919,22655,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013926.1,ABC transporter substrate-binding protein,WP_027886685.1,"GO:0140359,GO:0055052",ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA,ABC-type transporter activity|0140359||IEA,,,SY28_03850,
SY28_RS03850,,SY28_RS03850,SY28_03855,Protein Homology,22764,23486,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013927.1,GntR family transcriptional regulator,WP_027886686.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,SY28_03855,
SY28_RS03855,,SY28_RS03855,SY28_03860,Protein Homology,23649,24218,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013928.1,hypothetical protein,WP_027886687.1,,,,,,SY28_03860,
SY28_RS03860,,SY28_RS03860,SY28_03865,Protein Homology,24563,25477,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008632529.1,LptA/OstA family protein,WP_027886688.1,,,,,,SY28_03865,
SY28_RS03865,,SY28_RS03865,SY28_03870,Protein Homology,25479,26468,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013930.1,DUF5666 domain-containing protein,WP_027886689.1,,,,,,SY28_03870,
SY28_RS03870,,SY28_RS03870,SY28_03875,Protein Homology,26456,28033,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586889.1,ABC transporter ATP-binding protein,WP_036196798.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_03875,
SY28_RS03875,,SY28_RS03875,SY28_03880,Protein Homology,28160,29293,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015717676.1,BMP family lipoprotein,WP_027886691.1,"GO:0016020,GO:0055052","membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA",,,,SY28_03880,
ligA,ligA,SY28_RS03880,SY28_03885,Protein Homology,29480,31480,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013933.1,NAD-dependent DNA ligase LigA,WP_027886692.1,"GO:0006260,GO:0006281,GO:0003677,GO:0003911",,"DNA binding|0003677||IEA,DNA ligase (NAD+) activity|0003911||IEA","DNA replication|0006260||IEA,DNA repair|0006281||IEA",,SY28_03885,6.5.1.2
SY28_RS03885,,SY28_RS03885,SY28_03890,Protein Homology,31549,32559,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013934.1,3-oxoacyl-ACP synthase,WP_027886693.1,,,,,,SY28_03890,
SY28_RS03890,,SY28_RS03890,SY28_03895,Protein Homology,32550,34025,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013935.1,class I adenylate-forming enzyme family protein,WP_027886694.1,"GO:0005524,GO:0016874",,"ATP binding|0005524||IEA,ligase activity|0016874||IEA",,,SY28_03895,6.-.-.-
SY28_RS03895,,SY28_RS03895,SY28_03900,Protein Homology,34018,34821,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013936.1,alpha/beta fold hydrolase,WP_027886695.1,,,,,,SY28_03900,
SY28_RS03900,,SY28_RS03900,SY28_03905,Protein Homology,34818,35222,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013937.1,MaoC family dehydratase,WP_027886696.1,,,,,,SY28_03905,
SY28_RS03905,,SY28_RS03905,SY28_03910,Protein Homology,35242,36405,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013938.1,ABC transporter substrate-binding protein,WP_027886697.1,,,,,,SY28_03910,
SY28_RS03910,,SY28_RS03910,SY28_03915,Protein Homology,36532,37389,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013939.1,branched-chain amino acid ABC transporter permease,WP_027886698.1,"GO:0015803,GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",branched-chain amino acid transport|0015803||IEA,,SY28_03915,
SY28_RS03915,,SY28_RS03915,SY28_03920,Protein Homology,37386,38294,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013940.1,branched-chain amino acid ABC transporter permease,WP_027886699.1,"GO:0015803,GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",branched-chain amino acid transport|0015803||IEA,,SY28_03920,
SY28_RS16090,,SY28_RS16090,SY28_RS16090,Protein Homology,38911,39003,+,,,COORDINATES: protein motif:HMM:NF023816.6,ABC transporter ATP-binding protein C-terminal domain-containing protein,WP_376738249.1,,,,,,,
SY28_RS03925,,SY28_RS03925,SY28_03930,Protein Homology,39000,39704,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011172784.1,ABC transporter ATP-binding protein,WP_027886701.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_03930,
SY28_RS03930,,SY28_RS03930,SY28_03935,Protein Homology,39730,40488,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013943.1,3-hydroxybutyrate dehydrogenase,WP_027886702.1,GO:0003858,,3-hydroxybutyrate dehydrogenase activity|0003858||IEA,,,SY28_03935,1.1.1.30
dnaG,dnaG,SY28_RS03935,SY28_03940,Protein Homology,40485,42263,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013944.1,DNA primase,WP_027886703.1,"GO:0006269,GO:0003899",,DNA-directed RNA polymerase activity|0003899||IEA,DNA replication%2C synthesis of primer|0006269||IEA,,SY28_03940,
SY28_RS03940,,SY28_RS03940,SY28_03945,Protein Homology,42397,45534,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013945.1,ATP-binding protein,WP_223299638.1,"GO:0000166,GO:0005524",,"nucleotide binding|0000166||IEA,ATP binding|0005524||IEA",,,SY28_03945,
SY28_RS03945,,SY28_RS03945,SY28_03950,Protein Homology,45804,46265,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013946.1,hypothetical protein,WP_043982262.1,,,,,,SY28_03950,
SY28_RS03950,,SY28_RS03950,SY28_03955,Protein Homology,46521,49097,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018467359.1,BamA/OMP85 family outer membrane protein,WP_027886706.1,"GO:0051205,GO:0071709,GO:0009279",cell outer membrane|0009279||IEA,,"protein insertion into membrane|0051205||IEA,membrane assembly|0071709||IEA",,SY28_03955,
SY28_RS03955,,SY28_RS03955,SY28_03960,Protein Homology,49175,49671,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013948.1,translocation/assembly module TamB domain-containing protein,WP_043982263.1,"GO:0009306,GO:0005886",plasma membrane|0005886||IEA,,protein secretion|0009306||IEA,,SY28_03960,
SY28_RS03965,,SY28_RS03965,SY28_03970,Protein Homology,540,1883,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013701.1,HD-GYP domain-containing protein,WP_223299577.1,"GO:0004112,GO:0046872",,"cyclic-nucleotide phosphodiesterase activity|0004112||IEA,metal ion binding|0046872||IEA",,,SY28_03970,
SY28_RS03970,,SY28_RS03970,SY28_03975,Protein Homology,2227,3294,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013702.1,ATP-binding protein,WP_027888268.1,,,,,,SY28_03975,
SY28_RS03975,,SY28_RS03975,SY28_03980,Protein Homology,3291,4928,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013703.1,CTP synthase,WP_027888269.1,"GO:0006221,GO:0006241,GO:0003883",,CTP synthase activity|0003883||IEA,"pyrimidine nucleotide biosynthetic process|0006221||IEA,CTP biosynthetic process|0006241||IEA",,SY28_03980,6.3.4.2
SY28_RS03980,,SY28_RS03980,SY28_03985,Protein Homology,5114,6109,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013704.1,MBL fold metallo-hydrolase,WP_027888270.1,"GO:0016787,GO:0046872",,"hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA",,,SY28_03985,
SY28_RS03985,,SY28_RS03985,SY28_03990,Protein Homology,6142,7731,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011228174.1,gamma-glutamyltransferase family protein,WP_027888271.1,GO:0016787,,hydrolase activity|0016787||IEA,,,SY28_03990,
nikC,nikC,SY28_RS03990,SY28_03995,Protein Homology,7778,8611,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013707.1,nickel transporter permease,WP_043982268.1,"GO:0140359,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,ABC-type transporter activity|0140359||IEA,,,SY28_03995,
SY28_RS03995,,SY28_RS03995,SY28_04000,Protein Homology,8613,9557,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013708.1,ABC transporter permease,WP_027888273.1,GO:0055085,,,transmembrane transport|0055085||IEA,,SY28_04000,
