GeneID,logFC,logCPM,PValue,FDR,GeneName,Chr,Start,End,locus_tag,Product,KEGG,GO_Biological_Process,GO_Cellular_Component,GO_Molecular_Function,COG,resolved_locus_tag,resolution_method
gene-PMM1206,-0.389636516,3.400843539,0.199953449,0.634023556,PMM1206,BX548174.1,1154292,1155683,PMM1206,hypothetical protein,-,-,-,-,-,PMM1206,tier1:GeneID
gene-PMM0548,0.257432932,7.581606461,0.199956498,0.634023556,PMM0548,BX548174.1,517796,518383,PMM0548,HAM1 family protein,-,-,-,-,"gnl|CDD|223205;COG0127, COG0127, Xanthosine triphosphate pyrophosphatase [Nucleotide transport and metabolism].",PMM0548,tier1:GeneID
gene-PMM1460,-0.591085384,2.194018858,0.20080595,0.635729845,ycf44,BX548174.1,1394094,1395380,PMM1460,putative c-type cytochrome biogenesis protein Ccs1,-,GO:0017004:cytochrome complex assembly,GO:0016021:integral component of membrane;GO:0042651:thylakoid membrane,-,"gnl|CDD|224252;COG1333, ResB, ResB protein required for cytochrome c biosynthesis [Posttranslational modification, protein turnover, chaperones].",PMM1460,tier1:GeneID
gene-PMM0247,1.376955154,0.269958945,0.201276239,0.636232323,PMM0247,BX548174.1,239494,240465,PMM0247,conserved hypothetical protein,-,-,-,-,"gnl|CDD|226809;COG4372, COG4372, Uncharacterized protein conserved in bacteria with the myosin-like domain [Function unknown].",PMM0247,tier1:GeneID
gene-PMM0510,0.357032561,5.451028333,0.202041613,0.637664565,PMM0510,BX548174.1,482478,482732,PMM0510,possible Reverse transcriptase (RNA-dependent,-,-,-,-,-,PMM0510,tier1:GeneID
gene-PMM1864,-1.441750452,0.449923214,0.203138086,0.639200463,PMM1864,BX548174.1,655765,655920,PMM1864,Conserved hypothetical protein,-,-,-,-,-,PMM1864,tier1:GeneID
gene-PMM1044,-1.046002087,1.022420292,0.203444081,0.639200463,rbsK,BX548174.1,986582,987559,PMM1044,possible pfkB family carbohydrate kinase,K00852,-,-,-,"gnl|CDD|223598;COG0524, RbsK, Sugar kinases, ribokinase family [Carbohydrate transport and metabolism].",PMM1044,tier1:GeneID
gene-PMM1185,-0.264270737,5.309657301,0.203467337,0.639200463,PMM1185,BX548174.1,1130693,1131106,PMM1185,conserved hypothetical protein,-,-,-,-,-,PMM1185,tier1:GeneID
gene-PMM1665,0.231877705,8.768271339,0.204126368,0.639677272,sqdB,BX548174.1,1596609,1597802,PMM1665,sulfolipid (UDP-sulfoquinovose) biosynthesis protein,K06118,-,-,-,"gnl|CDD|223528;COG0451, WcaG, Nucleoside-diphosphate-sugar epimerases [Cell envelope biogenesis, outer membrane / Carbohydrate transport and metabolism].",PMM1665,tier1:GeneID
gene-PMM0340,-0.349671089,3.779955284,0.204245632,0.639677272,PMM0340,BX548174.1,329486,329986,PMM0340,conserved hypothetical protein,-,-,-,-,-,PMM0340,tier1:GeneID
gene-PMM1331,0.347110444,3.790998174,0.205334969,0.640464273,PMM1331,BX548174.1,1281470,1282081,PMM1331,conserved hypothetical protein,-,-,-,-,-,PMM1331,tier1:GeneID
gene-PMM1999,-0.372443705,6.528404083,0.205384855,0.640464273,PMM1999,BX548174.1,1335749,1335865,PMM1999,Conserved hypothetical protein,-,-,-,-,-,PMM1999,tier1:GeneID
gene-PMM0426,0.262272547,6.162616026,0.205437855,0.640464273,PMM0426,BX548174.1,404925,406238,PMM0426,Sun protein (Fmu protein),-,-,-,-,"gnl|CDD|223222;COG0144, Sun, tRNA and rRNA cytosine-C5-methylases [Translation, ribosomal structure and biogenesis].",PMM0426,tier1:GeneID
gene-RNA_24,-0.40332665,5.104301047,0.205769869,0.640521452,tRNA-Glu1,BX548174.1,1020083,1020155,RNA_24,tRNA-Glu,K14224,-,-,-,-,PMM0236,tier1:GeneID
gene-PMM1242,-0.574829559,2.119421632,0.206738559,0.642557286,PMM1242,BX548174.1,1194486,1195478,PMM1242,hypothetical protein,-,-,-,-,-,PMM1242,tier1:GeneID
gene-PMM1924,-0.317989078,4.07701636,0.20728426,0.643274254,PMM1924,BX548174.1,939188,939409,PMM1924,Conserved hypothetical protein,-,-,-,-,-,PMM1924,tier1:GeneID
gene-PMM1893,0.324198985,4.854792241,0.207893286,0.644185265,PMM1893,BX548174.1,769026,769184,PMM1893,Conserved hypothetical protein,-,-,-,-,-,PMM1893,tier1:GeneID
gene-PMM1438,-0.228835603,12.33951514,0.20936291,0.646983849,atpB,BX548174.1,1375858,1377318,PMM1438,H+-transporting ATP synthase beta subunit,K02112,GO:0015986:ATP synthesis coupled proton transport,"GO:0045261:proton-transporting ATP synthase complex, catalytic core F(1);GO:0042651:thylakoid membrane","GO:0005524:ATP binding;GO:0046933:proton-transporting ATP synthase activity, rotational mechanism","gnl|CDD|223133;COG0055, AtpD, F0F1-type ATP synthase, beta subunit [Energy production and conversion].",PMM1438,tier1:GeneID
gene-PMM0628,-0.282683735,5.339686527,0.209430129,0.646983849,PMM0628,BX548174.1,597856,599229,PMM0628,possible sodium:solute symporter%2C ESS family,-,-,-,-,"gnl|CDD|223857;COG0786, GltS, Na+/glutamate symporter [Amino acid transport and metabolism].",PMM0628,tier1:GeneID
gene-PMM0892,-0.348595217,3.612378756,0.209757827,0.647017346,argC,BX548174.1,854220,855275,PMM0892,N-acetyl-gamma-glutamyl-phosphate reductase,K00145,GO:0006526:arginine biosynthetic process,GO:0005737:cytoplasm,GO:0003942:N-acetyl-gamma-glutamyl-phosphate reductase activity;GO:0051287:NAD binding;GO:0046983:protein dimerization activity,"gnl|CDD|223081;COG0002, ArgC, Acetylglutamate semialdehyde dehydrogenase [Amino acid transport and metabolism].",PMM0892,tier1:GeneID
gene-PMM1304,0.286595798,5.115003805,0.210550015,0.64835565,codA,BX548174.1,1256891,1258126,PMM1304,possible cytosine deaminase,K01485,-,-,-,"gnl|CDD|223479;COG0402, SsnA, Cytosine deaminase and related metal-dependent hydrolases [Nucleotide transport and metabolism / General function prediction only].",PMM1304,tier1:GeneID
gene-PMM0284,-0.3366471,4.405993329,0.210826715,0.64835565,degT,BX548174.1,273321,274526,PMM0284,putative pleiotropic regulatory protein,-,-,-,-,"gnl|CDD|223476;COG0399, WecE, Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis [Cell envelope biogenesis, outer membrane].",PMM0284,tier1:GeneID
gene-PMM0214,-0.244282316,11.55013383,0.211278543,0.648537513,PMM0214,BX548174.1,207261,208916,PMM0214,putative sulfate transporter,-,-,-,-,"gnl|CDD|223732;COG0659, SUL1, Sulfate permease and related transporters (MFS superfamily) [Inorganic ion transport and metabolism].",PMM0214,tier1:GeneID
gene-PMM0749,-0.278276276,4.86246574,0.21152105,0.648537513,PMM0749,BX548174.1,710270,711445,PMM0749,ABC-transporter%2C membrane spanning component,-,-,-,-,"gnl|CDD|223650;COG0577, SalY, ABC-type antimicrobial peptide transport system, permease component [Defense mechanisms].",PMM0749,tier1:GeneID
gene-PMED4_ncRNA_Yfr10,-1.000210912,1.011738466,0.212271538,0.649862789,PMED4_ncRNA_Yfr10,BX548174.1,346661,346819,PMED4_ncRNA_Yfr10,-,-,-,-,-,-,,unresolved
gene-PMM2007,-2.11118851,-0.344779011,0.213089034,0.651388934,PMM2007,BX548174.1,1348681,1348842,PMM2007,Hypothetical protein,-,-,-,-,-,PMM2007,tier1:GeneID
gene-PMM1067,0.264868052,6.662834753,0.214427215,0.654499811,PMM1067,BX548174.1,1009595,1009987,PMM1067,possible Adenoviral fiber protein (repeat/shaf,-,-,-,-,-,PMM1067,tier1:GeneID
gene-PMM1473,1.198274877,0.49586627,0.215486116,0.65626169,PMM1473,BX548174.1,1407861,1408118,PMM1473,conserved hypothetical protein,-,-,-,-,-,PMM1473,tier1:GeneID
gene-PMM0438,-0.589006412,2.195116799,0.215672637,0.65626169,PMM0438,BX548174.1,417706,418344,PMM0438,conserved hypothetical protein,-,-,-,-,"gnl|CDD|226692;COG4241, COG4241, Predicted membrane protein [Function unknown].",PMM0438,tier1:GeneID
gene-PMM0975,-0.958788022,0.861378112,0.216175685,0.65626169,PMM0975,BX548174.1,932990,933385,PMM0975,conserved hypothetical protein,-,-,-,-,-,PMM0975,tier1:GeneID
gene-PMM1705,0.297350173,5.927681112,0.216591531,0.65626169,aroE,BX548174.1,1643498,1644355,PMM1705,Shikimate / quinate 5-dehydrogenase,K00014,GO:0009073:aromatic amino acid family biosynthetic process;GO:0009423:chorismate biosynthetic process;GO:0019632:shikimate metabolic process,-,GO:0050661:NADP binding;GO:0004764:shikimate 3-dehydrogenase (NADP+) activity,"gnl|CDD|223247;COG0169, AroE, Shikimate 5-dehydrogenase [Amino acid transport and metabolism].",PMM1705,tier1:GeneID
gene-PMM1181,0.394384807,3.772149202,0.216611351,0.65626169,tyrA,BX548174.1,1129104,1129487,PMM1181,Chorismate mutase,K06208,-,-,-,"gnl|CDD|226835;COG4401, AroH, Chorismate mutase [Amino acid transport and metabolism].",PMM1181,tier1:GeneID
gene-PMM0209,0.22542497,6.734534961,0.21832085,0.659865914,PMM0209,BX548174.1,202752,204419,PMM0209,possible kinase,-,-,-,-,"gnl|CDD|223733;COG0661, AarF, Predicted unusual protein kinase [General function prediction only].",PMM0209,tier1:GeneID
gene-PMED4_ncRNA_Yfr21,-2.136828933,-0.346311955,0.218885026,0.659865914,PMED4_ncRNA_Yfr21,BX548174.1,1069553,1069757,PMED4_ncRNA_Yfr21,-,-,-,-,-,-,,unresolved
gene-PMM0024,0.311777703,4.721114519,0.219134999,0.659865914,thiL,BX548174.1,25173,26159,PMM0024,putative thiamine-monophosphate kinase,K00946,-,-,-,"gnl|CDD|223684;COG0611, ThiL, Thiamine monophosphate kinase [Coenzyme metabolism].",PMM0024,tier1:GeneID
gene-PMM1349,0.266675611,4.948605059,0.219204879,0.659865914,PMM1349,BX548174.1,1299765,1300703,PMM1349,conserved hypothetical protein,-,-,-,GO:0042781:3'-tRNA processing endoribonuclease activity;GO:0008270:zinc ion binding,"gnl|CDD|224155;COG1234, ElaC, Metal-dependent hydrolases of the beta-lactamase superfamily III [General function prediction only].",PMM1349,tier1:GeneID
gene-PMM0972,-0.381831557,3.499467814,0.219620274,0.659865914,urtC,BX548174.1,929123,930259,PMM0972,putative membrane protein of urea ABC transport system,K11961,-,-,-,"gnl|CDD|226645;COG4177, LivM, ABC-type branched-chain amino acid transport system, permease component [Amino acid transport and metabolism].",PMM0972,tier1:GeneID
gene-PMM1220,0.683659123,1.871601659,0.220440289,0.659865914,PMM1220,BX548174.1,1169558,1170517,PMM1220,putative glycosyl transferase,-,-,-,-,"gnl|CDD|223539;COG0463, WcaA, Glycosyltransferases involved in cell wall biogenesis [Cell envelope biogenesis, outer membrane].",PMM1220,tier1:GeneID
gene-PMM1271,0.321214065,4.296234345,0.221141744,0.659865914,surE,BX548174.1,1225148,1225957,PMM1271,Survival protein SurE,K03787,-,GO:0005737:cytoplasm,GO:0008253:5'-nucleotidase activity;GO:0046872:metal ion binding;GO:0000166:nucleotide binding,"gnl|CDD|223570;COG0496, SurE, Predicted acid phosphatase [General function prediction only].",PMM1271,tier1:GeneID
gene-PMM1991,-0.415537548,5.374944,0.221348665,0.659865914,PMM1991,BX548174.1,1327345,1327494,PMM1991,Conserved hypothetical protein,-,-,-,-,-,PMM1991,tier1:GeneID
gene-PMM1610,0.223932897,12.31639135,0.221373052,0.659865914,tktA%2C cbbT,BX548174.1,1539744,1541750,PMM1610,Transketolase,K00615,-,-,GO:0046872:metal ion binding;GO:0004802:transketolase activity,"gnl|CDD|223100;COG0021, TktA, Transketolase [Carbohydrate transport and metabolism].",PMM1610,tier1:GeneID
gene-PMM0732,-1.709428505,-0.131822826,0.22138937,0.659865914,PMM0732,BX548174.1,696077,696364,PMM0732,possible Major surface glycoprotein,-,-,-,-,-,PMM0732,tier1:GeneID
gene-PMM0153,0.272098103,5.441890969,0.221664354,0.659865914,PMM0153,BX548174.1,150609,151499,PMM0153,conserved hypothetical protein,K00297,-,-,-,"gnl|CDD|223757;COG0685, MetF, 5,10-methylenetetrahydrofolate reductase [Amino acid transport and metabolism].",PMM0153,tier1:GeneID
gene-PMM0709,-0.275054343,7.818295081,0.221738095,0.659865914,som,BX548174.1,674137,675495,PMM0709,possible porin,-,-,-,-,-,PMM0709,tier1:GeneID
gene-PMM0705,-1.238767002,0.354015858,0.222002425,0.659865914,phoB,BX548174.1,669400,670128,PMM0705,two-component response regulator%2C phosphate,K07657,"GO:0006817:phosphate ion transport;GO:0000160:phosphorelay signal transduction system;GO:0006355:regulation of transcription, DNA-templated",-,GO:0003677:DNA binding,"gnl|CDD|223816;COG0745, OmpR, Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain [Signal transduction mechanisms / Transcription].",PMM0705,tier1:GeneID
gene-PMM0788,-0.462679964,2.655491146,0.222325048,0.659865914,proB,BX548174.1,749890,750972,PMM0788,putative glutamate 5-kinase,K00931,GO:0055129:L-proline biosynthetic process,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0004349:glutamate 5-kinase activity;GO:0003723:RNA binding,"gnl|CDD|223341;COG0263, ProB, Glutamate 5-kinase [Amino acid transport and metabolism].",PMM0788,tier1:GeneID
gene-PMM1565,0.386196252,3.083022797,0.223372826,0.662013514,PMM1565,BX548174.1,1493388,1494227,PMM1565,Prephenate dehydrogenase,K15226,-,-,-,"gnl|CDD|223364;COG0287, TyrA, Prephenate dehydrogenase [Amino acid transport and metabolism].",PMM1565,tier1:GeneID
gene-PMM1293,0.295211446,5.555867222,0.224152905,0.663362655,PMM1293,BX548174.1,1245526,1246098,PMM1293,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),-,GO:0061077:chaperone-mediated protein folding;GO:0000413:protein peptidyl-prolyl isomerization,GO:0005737:cytoplasm,GO:0003755:peptidyl-prolyl cis-trans isomerase activity,"gnl|CDD|223619;COG0545, FkpA, FKBP-type peptidyl-prolyl cis-trans isomerases 1 [Posttranslational modification, protein turnover, chaperones].",PMM1293,tier1:GeneID
gene-PMM0777,0.23692858,5.775353422,0.225563642,0.666571574,PMM0777,BX548174.1,740106,740618,PMM0777,conserved hypothetical protein,-,-,-,-,"gnl|CDD|224276;COG1357, COG1357, Pentapeptide repeats containing protein [Function unknown].",PMM0777,tier1:GeneID
gene-PMM0617,-3.384775224,-0.601093246,0.226681633,0.668020994,murI,BX548174.1,587809,588603,PMM0617,Putative aspartate and glutamate racemases:Glutamate racemase,K01776,-,-,-,"gnl|CDD|223867;COG0796, MurI, Glutamate racemase [Cell envelope biogenesis, outer membrane].",PMM0617,tier1:GeneID
gene-PMM1993,3.554797734,-0.595639436,0.226708398,0.668020994,PMM1993,BX548174.1,1330836,1330967,PMM1993,Hypothetical protein,-,-,-,-,-,PMM1993,tier1:GeneID
gene-PMM0071,-1.10919906,0.440064414,0.227546347,0.669523977,PMM0071,BX548174.1,75650,76867,PMM0071,ABC transporter%2C membrane component,-,-,-,-,"gnl|CDD|223791;COG0719, SufB, Cysteine desulfurase activator SufB [Posttranslational modification, protein turnover, chaperones].",PMM0071,tier1:GeneID
gene-PMM1630,-0.289568454,5.489045604,0.229528818,0.673704628,PMM1630,BX548174.1,1558374,1559783,PMM1630,MgtE family%2C putative magnesium transport protein,-,-,-,-,"gnl|CDD|225148;COG2239, MgtE, Mg/Co/Ni transporter MgtE (contains CBS domain) [Inorganic ion transport and metabolism].",PMM1630,tier1:GeneID
gene-PMM1834,0.731205568,1.761034605,0.229627043,0.673704628,PMM1834,BX548174.1,351856,352020,PMM1834,Hypothetical protein,-,-,-,-,-,PMM1834,tier1:GeneID
gene-PMM1479,-0.236171805,5.824489171,0.231427431,0.673779637,PMM1479,BX548174.1,1411344,1411559,PMM1479,conserved hypothetical protein,-,-,-,-,-,PMM1479,tier1:GeneID
gene-PMM0143,-0.387487834,3.960256906,0.231554654,0.673779637,crtB%2Cpys,BX548174.1,139518,140426,PMM0143,Squalene and phytoene synthases,K02291,GO:0016117:carotenoid biosynthetic process;GO:0006696:ergosterol biosynthetic process,-,GO:0004310:farnesyl-diphosphate farnesyltransferase activity;GO:0016767:geranylgeranyl-diphosphate geranylgeranyltransferase activity;GO:0046872:metal ion binding;GO:0051996:squalene synthase activity,"gnl|CDD|224478;COG1562, ERG9, Phytoene/squalene synthetase [Lipid metabolism].",PMM0143,tier1:GeneID
gene-PMM0974,0.632417884,1.787000458,0.231649736,0.673779637,urtE,BX548174.1,931010,931720,PMM0974,Putative ATP-binding subunit of urea ABC transport system,K11963,-,-,-,"gnl|CDD|223487;COG0410, LivF, ABC-type branched-chain amino acid transport systems, ATPase component [Amino acid transport and metabolism].",PMM0974,tier1:GeneID
gene-PMM1085,-0.481095878,2.962614213,0.231913316,0.673779637,PMM1085,BX548174.1,1028988,1029845,PMM1085,Phosphatidate cytidylyltransferase,K00981,-,-,-,"gnl|CDD|223648;COG0575, CdsA, CDP-diglyceride synthetase [Lipid metabolism].",PMM1085,tier1:GeneID
gene-PMM0915,-3.512253497,-0.594626231,0.231963407,0.673779637,PMM0915,BX548174.1,875954,876415,PMM0915,putative lipoprotein signal peptidase,K03101,-,-,-,"gnl|CDD|223670;COG0597, LspA, Lipoprotein signal peptidase [Cell envelope biogenesis, outer membrane / Intracellular trafficking and secretion].",PMM0915,tier1:GeneID
gene-PMM1450,0.20426383,9.563508678,0.232353916,0.673779637,atpC,BX548174.1,1386093,1387043,PMM1450,ATP synthase gamma subunit,K02115,GO:0015986:ATP synthesis coupled proton transport,"GO:0045261:proton-transporting ATP synthase complex, catalytic core F(1);GO:0042651:thylakoid membrane","GO:0005524:ATP binding;GO:0046933:proton-transporting ATP synthase activity, rotational mechanism","gnl|CDD|223302;COG0224, AtpG, F0F1-type ATP synthase, gamma subunit [Energy production and conversion].",PMM1450,tier1:GeneID
gene-PMM1617,0.352491629,8.893747083,0.232530809,0.673779637,PMM1617,BX548174.1,1547126,1547377,PMM1617,conserved hypothetical protein,-,-,-,-,-,PMM1617,tier1:GeneID
gene-PMM1093,-0.269028099,4.707147011,0.232629435,0.673779637,BioB,BX548174.1,1038373,1039380,PMM1093,Biotin synthase,K01012,GO:0009102:biotin biosynthetic process,-,"GO:0051537:2 iron, 2 sulfur cluster binding;GO:0051539:4 iron, 4 sulfur cluster binding;GO:0004076:biotin synthase activity;GO:0005506:iron ion binding","gnl|CDD|223576;COG0502, BioB, Biotin synthase and related enzymes [Coenzyme metabolism].",PMM1093,tier1:GeneID
gene-PMM1557,0.26701419,7.676193822,0.232711245,0.673779637,rpl4%2C rplD,BX548174.1,1486333,1486965,PMM1557,50S ribosomal protein L4,K02926,GO:0006412:translation,GO:0005840:ribosome,GO:0019843:rRNA binding;GO:0003735:structural constituent of ribosome,"gnl|CDD|223166;COG0088, RplD, Ribosomal protein L4 [Translation, ribosomal structure and biogenesis].",PMM1557,tier1:GeneID
gene-PMM1632,-3.537049341,-0.59350513,0.233022946,0.673779637,PMM1632,BX548174.1,1560152,1560523,PMM1632,conserved hypothetical protein,-,-,GO:0005887:integral component of plasma membrane,GO:0015103:inorganic anion transmembrane transporter activity,"gnl|CDD|223317;COG0239, CrcB, Integral membrane protein possibly involved in chromosome condensation [Cell division and chromosome partitioning].",PMM1632,tier1:GeneID
gene-PMM1986,0.922902522,1.053260246,0.23392196,0.673779637,PMM1986,BX548174.1,1322318,1322449,PMM1986,Conserved hypothetical protein,-,-,-,-,-,PMM1986,tier1:GeneID
gene-PMM0043,-0.229283624,6.724851216,0.23426788,0.673779637,PMM0043,BX548174.1,42415,44190,PMM0043,flavoprotein,-,-,-,GO:0010181:FMN binding;GO:0046872:metal ion binding;GO:0016491:oxidoreductase activity,"gnl|CDD|223503;COG0426, FpaA, Uncharacterized flavoproteins [Energy production and conversion].",PMM0043,tier1:GeneID
gene-PMM1230,-0.280227768,4.920100019,0.234589917,0.673779637,PMM1230,BX548174.1,1182125,1183054,PMM1230,dehydrogenase E1 component beta subunit,-,-,-,-,"gnl|CDD|223101;COG0022, AcoB, Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit [Energy production and conversion].",PMM1230,tier1:GeneID
gene-PMM1571,0.294675682,5.278663751,0.235117385,0.673779637,PMM1571,BX548174.1,1499717,1500541,PMM1571,conserved hypothetical protein,-,-,-,GO:0016783:sulfurtransferase activity,"gnl|CDD|224522;COG1606, COG1606, ATP-utilizing enzymes of the PP-loop superfamily [General function prediction only].",PMM1571,tier1:GeneID
gene-PMM0769,0.213927975,9.578197979,0.235590039,0.673779637,glgC,BX548174.1,732893,734188,PMM0769,ADP-glucose pyrophosphorylase,K00975,GO:0005978:glycogen biosynthetic process,-,GO:0005524:ATP binding;GO:0008878:glucose-1-phosphate adenylyltransferase activity,"gnl|CDD|223525;COG0448, GlgC, ADP-glucose pyrophosphorylase [Carbohydrate transport and metabolism].",PMM0769,tier1:GeneID
