GENE,t=0h,t=3h,t=6h,t=12h,t=24h,t=48h,Cyanate,Urea,ANNOTATION,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,locus_tag
PMM0521,-0.109119813,-0.556042159,-0.21928103,0.091072993,-0.510104165,-0.072261456,-0.52206623,-0.561576364,"frr,rrf Ribosome recycling factor",,,,,,,,,PMM0521
PMM0522,-0.617697199,-0.275214774,-0.480513024,-0.042449498,-0.087617082,-0.714733734,-0.508261601,-0.546779552,"pyrH,smbA uridylate kinase",,,,,,,,,PMM0522
PMM0523,-0.538832843,0.026228135,0.297715948,0.234297922,0.306480354,0.528792353,0.499377056,-0.140067686,cobO possible cob(I)alamin adenosyltransferase,,,,,,,,,PMM0523
PMM0524,-2.354650785,-0.739378421,1.039350469,-0.416740483,0.335323556,-0.436080741,0.407177951,-1.881347113,Phage integrase family,,,,,,,,,PMM0524
PMM0525,0.199786656,-0.124744673,-0.301164129,-0.397464813,-0.137352864,-0.461205725,0.210301296,0.037928524,Ferrochelatase,,,,,,,,,PMM0525
PMM0526,-0.200380644,-0.075977585,-0.252726662,-0.100334884,0.063259474,0.149376198,0.040489957,-0.156752934,ilvH Acetolactate synthase large subunit,,,,,,,,,PMM0526
PMM0527,-3.281452846,-0.479389913,-1.035209825,-1.818718184,-2.181906168,-2.512660586,0.670546307,1.375567526,conserved hypothetical protein,,,,,,,,,PMM0527
PMM0528,-1.63917403,-0.704183237,-0.054961381,*-3.61148955755875,-3.27466839,-0.19171201,1.922374756,1.12239919,DUF152,,,,,,,,,PMM0528
PMM0529,-0.055092107,-0.20006482,-1.125673676,-0.932566036,-0.759488208,-0.628242261,-0.076631521,-0.055590833,conserved hypothetical protein,,,,,,,,,PMM0529
PMM0530,-0.225094147,0.134590752,-0.165377313,-0.142228639,-0.616611899,-0.210372299,0.095728165,0.17675292,"rps1b, rpsA2, nbp1 30S ribosomal protein S1 homolog B, putativeNbp1",,,,,,,,,PMM0530
PMM0531,-0.510462659,-0.216304718,-0.58332742,-0.172948889,-0.099366743,0.1470213,-0.473335647,-0.326584004,Creatininase,,,,,,,,,PMM0531
PMM0532,-0.264024926,0.186300526,0.487722863,1.000971685,0.010554196,0.356642754,-0.303316523,-0.34645434,conserved hypothetical protein,,,,,,,,,PMM0532
PMM0533,-0.331904553,-0.330438304,-0.421934844,-0.297421479,-0.665578929,-0.691820376,-0.126022775,-0.352155239,conserved hypothetical protein,,,,,,,,,PMM0533
PMM0534,-0.300411949,-0.120256767,-0.388074477,-0.761021182,-0.56902468,-0.678953842,-0.258554032,-0.35048359,"accA acetyl-CoA carboxylase, alpha subunit",,,,,,,,,PMM0534
PMM0535,-0.39320882,-0.617666379,-0.551086638,-1.067002752,-0.963183212,-2.297263821,0.004048223,-0.192559216,putative short-chain dehydrogenase,,,,,,,,,PMM0535
PMM0536,-0.381979082,-0.583078015,**-1.04099973800225,*-1.08365536057558,-0.653252425,-0.142379662,-0.270275001,-0.40947224,folE putative GTP cyclohydrolase I,,,,,,,,,PMM0536
PMM0537,-1.232939921,-0.178482976,0.056847611,0.020263065,-0.015910503,-0.251265983,0.441043438,0.041477689,trpF phosphoribosylanthranilate isomerase,,,,,,,,,PMM0537
PMM0538,-1.25976906,-0.134533814,0.886091327,0.09436257,0.384066291,-0.813214223,0.082016437,0.105922868,conserved hypothetical protein,,,,,,,,,PMM0538
PMM0539,0.408980482,-0.220212238,-0.419054981,-0.243750301,-0.115521624,0.294794074,-0.040216321,0.184619614,Biotin/lipoate A/B protein ligase family,,,,,,,,,PMM0539
PMM0540,-0.061069308,-0.066769537,-0.731421638,**-2.74697166572216,**-1.80322942128959,**-2.76710126949936,-0.189347138,0.321909537,psaM possible photosystem I reaction centre subunitXII (PsaM),,,,,,,,,PMM0540
PMM0541,-0.454155899,-0.539077255,**-1.19490457841198,**-2.02519253095936,**-1.49666057665767,-1.182877393,-0.25695525,0.090788984,conserved hypothetical protein,,,,,,,,,PMM0541
PMM0542,-1.433273664,-1.169358117,-1.113724497,-1.053558851,-2.320818444,-0.970746169,0.382672199,0.086041128,"por, pcr Light dependent protochlorophyllideoxido-reductase",,,,,,,,,PMM0542
PMM0543,-0.637290793,-0.611078853,-0.515189652,-0.68086655,-0.728138846,-0.138623861,-0.331242682,-0.496935342,"chlL,frxC Protochlorophyllide reductase iron-sulfurATP-binding protein",,,,,,,,,PMM0543
PMM0544,0.785569653,0.433322692,**1.53515890814915,**1.59263453362179,0.220291627,-1.029678883,-0.225805859,-0.409200018,chlB Light-independent protochlorophyllide reductasesubunit B,,,,,,,,,PMM0544
PMM0545,0.184734224,0.127003071,0.764008094,0.573375817,-0.040138095,-0.344490777,-0.247905452,-0.252786904,chlN Light-independent protochlorophyllide reductasesubunit N,,,,,,,,,PMM0545
PMM0546,-0.238821254,0.288160156,0.720001389,0.480012627,0.927952984,1.042320924,-0.383146843,0.179574191,conserved hypothetical,,,,,,,,,PMM0546
PMM0547,-0.768780673,-0.56601648,-0.854859111,-1.329181725,-0.354246307,1.2639375,-0.13620637,-0.160290854,conserved hypothetical protein,,,,,,,,,PMM0547
PMM0548,0.122666119,-0.030210743,-0.116400964,-0.734142746,-0.225463633,**2.63423814184361,-0.405242548,-0.167842412,HAM1 family protein,,,,,,,,,PMM0548
PMM0549,-0.068282817,-0.70186515,**-2.06490924639009,*-1.09884738181078,**-2.57263184744020,**-3.4001384622608,**-1.1225755828196,-0.501785217,csoS1 carboxysome shell protein CsoS1,,,,,,,,,PMM0549
PMM0550,0.576359212,-1.035883722,**-3.23622024085443,**-4.30651567565564,**-3.05897135912011,**-3.61778649406898,**-1.18385467279872,-0.414563646,"rbcL, cbbL Ribulose bisphosphate carboxylase, large chain",,,,,,,,,PMM0550
PMM0551,*0.882408526802293,-1.066929971,**-2.61319349791148,**-4.38049676600168,**-2.79366876811794,**-3.94325681684239,**-0.945967247022367,-0.306822342,"rbcS, cbbS Ribulose bisphosphate carboxylase, small chain",,,,,,,,,PMM0551
PMM0552,0.717620321,-0.901634682,**-2.22679164110751,**-2.3326645155314,**-1.49050792699368,**-2.29663910834651,-0.567055987,-0.38348847,csoS2 carboxysome shell protein CsoS2,,,,,,,,,PMM0552
PMM0553,-0.187519806,-0.804886512,-0.976961125,*-1.53866061384255,-1.142834072,-1.11664251,-0.256781049,-0.356010206,csoS3 carboxysome shell protein CsoS3,,,,,,,,,PMM0553
PMM0554,0.187621133,0.633300387,0.221952487,-0.161886483,0.317038979,0.688999239,-0.230359019,0.118194624,putative carboxysome peptide A,,,,,,,,,PMM0554
PMM0555,0.360642264,0.140430398,-0.139499828,0.004734968,0.179165113,0.492726079,-0.254400937,-0.259803577,putative carboxysome peptide B,,,,,,,,,PMM0555
PMM0556,-0.19474738,-0.180799835,-0.658315374,-0.064654572,-0.153810575,0.283299138,1.058928069,0.522544249,conserved hypothetical protein,,,,,,,,,PMM0556
PMM0557,-0.164531794,-0.286530033,-0.013280434,-0.017588582,-0.648959896,-0.522573846,-0.124037159,0.212900839,conserved hypothetical,,,,,,,,,PMM0557
PMM0558,0.237626543,0.670660853,*0.812829706925977,0.7838608,0.815976008,0.92663563,0.131504245,0.477305064,conserved hypothetical protein,,,,,,,,,PMM0558
PMM0559,-0.680904358,-0.025385491,0.496074971,0.305270486,-0.230659642,0.190080418,0.268724022,-0.021295975,Putative hydroxyacylglutathione hydrolase,,,,,,,,,PMM0559
PMM0560,-0.397579535,0.001072486,**-1.10170358820380,**-1.60593380336612,-0.904131376,-0.98770864,0.091500535,-0.242353944,possible ATP phosphoribosyltransferase,,,,,,,,,PMM0560
PMM0561,-0.339136691,-0.052137574,-0.427803125,-0.877034993,-0.126855252,0.056496936,0.153916022,-0.097214461,putative multidrug efflux ABC transporter,,,,,,,,,PMM0561
PMM0562,-0.166151193,0.289459327,-0.845536045,-0.889112836,0.056853963,-0.489935242,0.119917698,-0.120890655,possible acetyltransferase,,,,,,,,,PMM0562
PMM0563,0.295687281,-0.600609922,0.054403892,-0.386606088,-0.206663576,-0.169509014,0.600407515,0.654544098,conserved hypothetical protein,,,,,,,,,PMM0563
PMM0564,-0.129335799,-0.879138595,-0.243952659,-1.073939982,-0.765861261,-0.7154493,-0.238101002,0.251077261,conserved hypothetical protein,,,,,,,,,PMM0564
PMM0565,-0.409430017,-0.078035183,0.352802389,0.863520506,0.099776009,0.278219279,0.053649006,-0.252314415,dnaA chromosomal replication initiator protein DnaA,,,,,,,,,PMM0565
PMM0566,-0.142754248,0.238791209,0.176065604,0.180438969,-0.206344621,0.412906792,0.539904383,0.595835522,conserved hypothetical protein,,,,,,,,,PMM0566
PMM0567,-0.491241087,-0.089527953,-0.131503517,0.387447967,-0.448953674,-0.394141182,-0.466599515,-0.07906084,gshR probable glutathione reductase (NADPH),,,,,,,,,PMM0567
PMM0568,-0.700327497,0.024981411,0.153877473,-0.250225719,-0.115276615,-0.303507105,-0.037522841,-0.067418223,putative CaCA family sodium/calcium exchanger,,,,,,,,,PMM0568
PMM0569,-0.25728644,0.15643292,-0.222516497,0.0535967,-0.415553996,-0.076674309,0.232129013,0.348128746,pyrC Dihydroorotase,,,,,,,,,PMM0569
PMM0570,-1.218834734,0.113632856,-0.120829135,0.308246164,-0.143734573,0.674743558,0.120901168,-0.111952228,ndhL NADH dehydrogenase subunit NdhL (ndhL),,,,,,,,,PMM0570
PMM0571,-0.581863825,-0.064214388,0.302206928,0.526857131,0.452340973,1.052905663,0.146878642,0.623778653,conserved hypothetical protein,,,,,,,,,PMM0571
PMM0572,0.386679674,-0.209598504,0.367833048,0.578276802,0.034318114,0.140411555,-0.265149704,-0.107073211,trpA Tryptophan synthase alpha chain:Proteins bindingFMN and rela...,,,,,,,,,PMM0572
PMM0573,-0.120457553,-0.00751689,-0.341797685,-0.335107791,-0.261602704,-0.443706881,-0.306328148,-0.034543823,conserved hypothetical protein,,,,,,,,,PMM0573
PMM0574,-0.448170552,-0.363371705,0.276590536,0.51228443,-0.420096541,-1.036543069,0.484591047,0.637885727,conserved hypothetical protein,,,,,,,,,PMM0574
PMM0575,-0.026185412,-0.937811219,0.267729055,0.491773707,-0.60135882,-0.295403243,0.059089422,-0.553328272,conserved hypothetical,,,,,,,,,PMM0575
PMM0576,-0.212922467,-0.207118282,0.246799156,-0.018940452,-0.538597,-1.141105844,0.472568867,-0.168609081,conserved hypothetical protein,,,,,,,,,PMM0576
PMM0577,*-0.854594732961635,0.191717726,0.873636182,0.916639543,-0.382564036,-0.228539285,0.448850351,0.019612644,"Putative type II alternative sigma factor,sigma70 family",,,,,,,,,PMM0577
PMM0578,-0.534896,0.172162762,0.353450929,0.385219368,-0.321205622,-0.52856672,0.076472799,0.071240799,Phosphoribosyl-AMPcyclohydrolase:Phosphoribosyl-ATP pyrophos...,,,,,,,,,PMM0578
PMM0579,0.085480397,0.380958312,0.336058582,0.961423009,0.254042236,0.484727541,0.156429078,-0.182025197,conserved hypothetical protein,,,,,,,,,PMM0579
PMM0580,-0.342723268,-0.647579562,-0.640972049,-0.890945864,*-1.38845279217912,-0.450150278,0.738234239,0.15799351,"clpB1 ATP-dependent Clp protease, Hsp 100, ATP-bindingsubunit ClpB",,,,,,,,,PMM0580
PMM0581,0.140252329,0.253138035,0.508515726,-0.353802549,-0.382639781,-0.209743242,-0.126116183,0.061867365,petE plastocyanin,,,,,,,,,PMM0581
PMM0582,-0.684549232,-0.727303756,-0.63191586,-1.002361965,-0.757172241,-1.123620223,-0.350842729,-0.752354868,conserved hypothetical protein,,,,,,,,,PMM0582
PMM0583,-0.202515915,-0.768334953,**-1.60474848305169,**-2.47130073907243,**-1.76735603910995,**-2.55722537475948,-0.708209211,-0.428472694,hemE Uroporphyrinogen decarboxylase (URO-D),,,,,,,,,PMM0583
PMM0584,-0.034731576,-0.329031672,-0.809182597,**-1.61153035662304,-0.847317754,-1.037000164,-0.362712388,-0.308341576,"glgB 1,4-alpha-glucan branching enzyme",,,,,,,,,PMM0584
PMM0585,-0.512619939,0.013635947,-0.144355676,-0.431325806,-1.524224008,-2.102008165,0.129237265,-0.240041343,conserved hypothetical protein,,,,,,,,,PMM0585
PMM0586,0.348052438,0.684411115,0.628499131,0.531072987,-0.137442682,-0.12748499,0.180428688,0.473014489,conserved hypothetical,,,,,,,,,PMM0586
PMM0587,-0.843981473,-0.636734153,-0.014764922,-0.372823903,-0.57380026,-1.275631527,0.38780734,0.237575858,conserved hypothetical,,,,,,,,,PMM0587
PMM0588,-0.716794955,-0.393911613,-0.210589547,0.315802085,-0.394833419,-0.414247358,0.318448279,-0.484847699,conserved hypothetical protein,,,,,,,,,PMM0588
PMM0589,-0.699704905,-0.342734321,0.15058721,0.211689493,0.319853353,-0.328676467,0.020388205,0.218318246,conserved hypothetical,,,,,,,,,PMM0589
PMM0590,0.064386519,0.018834335,-0.248287024,-0.346219767,-0.440259368,-0.433084328,0.419574098,0.577111633,proA Gamma-glutamyl phosphate reductase,,,,,,,,,PMM0590
PMM0591,-0.313000542,-0.302794431,-1.028319821,-1.666524696,-1.178687776,-1.805272758,1.451328347,1.462906056,folB Possible dihydroneopterin aldolase,,,,,,,,,PMM0591
PMM0592,-1.191439467,-0.539397433,-0.476102152,-0.623721336,-0.71681941,-0.759609438,1.450121271,1.00866208,lipase family protein,,,,,,,,,PMM0592
PMM0593,0.388405509,0.697712954,-0.111434338,-0.366787733,-0.011111693,0.191042306,0.882512371,0.836177969,Peptidase family M3,,,,,,,,,PMM0593
PMM0594,-0.337911692,0.048324365,-0.180707128,-0.956695168,-0.483953061,-0.492891368,-0.221509445,-0.276184071,ndhD putative NADH Dehydrogenase (complex I) subunit(chain 4),,,,,,,,,PMM0594
PMM0595,0.383182111,-0.392808911,-0.53985606,-0.804840286,-0.480890929,-0.959935805,-0.320208177,-0.191005644,thrB Homoserine kinase:GHMP kinases putativeATP-binding domain,,,,,,,,,PMM0595
PMM0596,-0.117302881,-0.463866439,-0.342275366,-0.939974515,-0.261788342,0.2121429,-0.392865713,0.098309827,Putative glucokinase,,,,,,,,,PMM0596
PMM0597,-0.63507526,-0.741733577,-0.469778565,-0.462864186,-0.194778774,-0.897711269,0.494179424,-0.046264586,thrS Threonyl-tRNA synthetase,,,,,,,,,PMM0597
PMM0598,-0.490986022,-0.632569541,-0.478030759,-0.544060508,-0.723021945,-1.234053498,0.143898706,-0.266850607,trpS Tryptophanyl-tRNA synthetase,,,,,,,,,PMM0598
PMM0599,0.102669289,-0.62852243,-0.741250309,*-1.25221849255433,**-1.52209044703868,-1.135474385,-0.146897421,0.057146363,conserved hypothetical protein,,,,,,,,,PMM0599
PMM0600,-0.435361971,-0.52904852,0.426487209,0.881291117,-0.055682428,-0.041452711,0.106053936,-0.161629087,conserved hypothetical protein,,,,,,,,,PMM0600
PMM0601,-0.156227911,-0.443521275,0.097646239,0.640421283,-0.34915434,-0.241597956,-0.028415358,-0.13381576,"ABC transporter, substrate binding protein,possibly Mn",,,,,,,,,PMM0601
PMM0602,0.204438929,-0.314547628,0.06492254,0.465288818,0.068392013,-1.060661248,-0.178202039,-0.391630443,"ABC transporter, ATP binding domain, possibly Mntransporter",,,,,,,,,PMM0602
PMM0603,-0.387121611,-0.406659599,-0.958105412,-1.18760976,-0.277677767,-0.541028326,-0.193405714,-0.199780212,"ABC transporter component, possibly Mn transport",,,,,,,,,PMM0603
PMM0604,0.425068557,-0.641638473,-0.246893682,-0.432040421,-0.256704281,-0.599896682,-0.146712124,-0.457397468,conserved hypothetical protein,,,,,,,,,PMM0604
PMM0605,0.043992245,-0.767182916,**-1.06313660964903,-0.835544518,**-1.39412109806835,-1.402525151,0.348090846,0.00984675,conserved hypothetical protein,,,,,,,,,PMM0605
PMM0606,0.641724855,0.069577494,-0.009617563,-0.011024493,-0.299070111,0.001817472,0.250687643,0.560388804,lepB leader peptidase I,,,,,,,,,PMM0606
PMM0607,-0.652525784,-0.961233586,-0.415695783,-1.317527301,-1.516588076,-1.20098324,0.760195292,0.244699338,"menD Menaquinone biosynthesis protein; probable2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylatesynthase",,,,,,,,,PMM0607
PMM0608,0.073803243,-0.060179804,-0.524061953,-0.849609591,-0.742446386,-1.002854412,-0.231584593,-0.247262807,menB Napthoate synthase,,,,,,,,,PMM0608
PMM0609,0.22741233,-0.32261458,**-1.10921047869938,**-1.34732746510255,-0.938207421,-0.583522149,-0.462300014,-0.092997519,Putative ADPglucose--glucosyltransferase (GlgA),,,,,,,,,PMM0609
PMM0610,-0.469670489,-0.386445857,-0.441224158,-1.176176318,-1.167967415,-0.839749425,0.232077898,-0.3097083,"murF Cytoplasmic peptidoglycan synthetases,N-terminal:Cytoplasmic...",,,,,,,,,PMM0610
PMM0611,0.092498228,0.236065005,0.640597925,*1.05252881757432,0.430903252,0.669124693,0.103502207,0.114461573,glmU UDP-N-acetylglucosamine pyrophosphorylase,,,,,,,,,PMM0611
PMM0612,-1.19099199,-0.789670475,0.362242339,-1.465654151,-3.509141203,-0.007101679,1.248835914,-0.87424897,conserved hypothetical protein,,,,,,,,,PMM0612
PMM0613,-0.115521197,-0.37673585,-0.10946885,-0.368582475,-0.321569283,-0.598582024,0.162209056,-0.900199135,aroA EPSP synthase (3-phosphoshikimate1-carboxyvinyltransferase),,,,,,,,,PMM0613
PMM0614,0.016983157,-0.378188952,-0.266187656,0.113534587,0.118782051,0.387277477,0.086247059,0.088234597,conserved hypothetical protein,,,,,,,,,PMM0614
PMM0615,-0.695567305,-0.63680133,-0.955411562,-0.408703572,-0.075507513,-0.011009379,-0.220254316,-0.292331048,Possible nitrilase,,,,,,,,,PMM0615
PMM0616,-1.448916593,-0.509193878,-0.165592942,-0.671507679,-0.396335528,-0.279532412,-0.671058091,-0.139520671,Cell wall hydrolase/autolysin,,,,,,,,,PMM0616
PMM0617,-0.248790864,-0.236349545,2.874797906,0.401661966,-0.704587998,-1.516006375,1.138989055,-1.511518134,murI Putative aspartate and glutamateracemases:Glutamate racemase,,,,,,,,,PMM0617
PMM0618,-0.288867553,0.005433919,0.108072693,-0.075302073,0.169160187,0.565492718,0.39339481,0.126879916,sds polyprenyl synthetase; solanesyl diphosphatesynthase (sds),,,,,,,,,PMM0618
PMM0619,0.213215514,-0.851170986,**-1.34330753057148,-0.645288603,-0.948889091,-1.425154989,-0.119035762,-0.257343801,acs acetyl-coenzyme A synthetase,,,,,,,,,PMM0619
PMM0620,-0.638996758,0.138231017,0.264084015,-0.119458339,-0.519394665,-0.217309926,-0.247342205,-0.178272347,conserved hypothetical protein,,,,,,,,,PMM0620
PMM0621,-1.326410018,0.06098826,0.507930035,0.093105347,-0.212231164,-0.379278386,-0.135792114,-0.323759427,"dnaQ possible DNA polymerase III, epsilon subunit",,,,,,,,,PMM0621
PMM0622,-0.054430367,-0.245241505,*-0.881873927015745,**-1.90438727165172,*-1.71687386170943,-0.344552797,-0.60320015,-0.391031603,conserved hypothetical protein,,,,,,,,,PMM0622
PMM0623,-0.759696719,-0.497325851,-0.263518974,0.161115176,-0.266067202,-0.475955027,0.01567761,-0.45280868,hisS Histidyl-tRNA synthetase,,,,,,,,,PMM0623
PMM0624,-0.409724718,-0.266293212,-0.545778454,-0.265915826,-0.423035803,-0.118136549,0.449719852,0.198873851,possible Hantavirus glycoprotein G2,,,,,,,,,PMM0624
PMM0625,-1.057943431,0.149493612,2.210064504,-0.657122311,-0.388441984,-0.939271628,1.12237075,0.671981587,hypothetical,,,,,,,,,PMM0625
PMM0626,-0.481402852,0.054834747,**1.20159860966798,*1.30360515224529,0.166782184,-0.254703377,-0.343924085,-0.219706055,hypothetical,,,,,,,,,PMM0626
PMM0627,0.053474931,0.251768835,0.042827281,-0.346929233,**-1.51330190282516,**-3.42692649258277,-0.518451015,-0.105022451,pcb light-harvesting complex protein,,,,,,,,,PMM0627
PMM0628,-0.466620477,0.041814452,-0.32710079,-0.960981361,-0.80709461,-0.979055044,0.175661809,-0.151075226,"possible sodium:solute symporter, ESS family",,,,,,,,,PMM0628
PMM0629,-0.061319603,0.456807107,0.258203771,0.963936487,0.014383975,0.571714909,0.137307169,0.091478853,conserved hypothetical protein,,,,,,,,,PMM0629
PMM0630,-0.857728826,-0.765983915,0.237983761,-0.719140703,-0.70349531,-0.505906816,0.225733098,-0.463421939,"GSTTLp28,P28,GSTO1 Glutathione S-transferase N terminus",,,,,,,,,PMM0630
PMM0631,-0.059836605,0.45844728,0.295157107,0.323355323,0.19090593,-0.300518667,0.066033704,0.069181701,possible NADH-Ubiquinone/plastoquinone (comple,,,,,,,,,PMM0631
PMM0632,-1.169634497,-0.495784703,-0.279970743,0.054914915,0.129521483,0.522665017,-0.135726494,-0.398306318,Short-chain dehydrogenase/reductase (SDR)superfamily:Glucose...,,,,,,,,,PMM0632
PMM0633,-0.33584939,-0.308237095,-0.435690806,-0.446982639,-0.135806913,-0.022442074,-0.332663973,-0.575671655,crtL2 putative lycopene epsilon cyclase,,,,,,,,,PMM0633
PMM0634,-0.866477122,-0.033683687,0.165957105,-0.829822066,-1.53369109,-0.602125053,0.814063365,0.984474673,"por, pcr possible light-dependent protochlorophyllideoxido-reductase",,,,,,,,,PMM0634
PMM0635,0.017489597,0.663702312,**1.29686936046905,*1.07244766757041,0.376458563,0.523364708,-0.01394179,0.555233962,"small mechanosensitive ion channel, MscS family",,,,,,,,,PMM0635
PMM0636,-0.505594268,-0.343383197,-0.334589569,-0.348266687,-0.291478145,-0.899787306,-0.33400592,-0.190422572,Isochorismatase hydrolase family,,,,,,,,,PMM0636
PMM0637,-0.077737262,-0.143662726,0.567087636,**1.40433451952891,0.863818769,0.646259043,-0.064750494,-0.21168193,fur Ferric uptake regulator family,,,,,,,,,PMM0637
PMM0638,0.603985423,-0.022033246,0.437510767,*1.19716662832299,0.386765068,0.69947638,0.364649605,0.633532584,conserved hypothetical protein,,,,,,,,,PMM0638
PMM0639,-0.090120124,-0.30912722,-0.015190819,0.309177744,-0.269744803,0.040214672,0.462929764,0.590502322,stpA putative glucosylglycerolphosphate phosphatase,,,,,,,,,PMM0639
PMM0640,-0.353049809,-0.044085862,-0.082485882,0.09677018,-0.579943308,-0.793787163,-0.187922224,-0.127807135,conserved hypothetical protein,,,,,,,,,PMM0640
