Group,Gene Function,Gene NO.,Gene Locus,logFC-15min_vs_CT30m,logFC-1h_vs_CT30m,logFC-3h_vs_CT30m,logFC-5h_vs_CT30m,logFC-7h_vs_CT30m,Pvalue-15min_vs_CT30m,Pvalue-1h_vs_CT30m,Pvalue-3h_vs_CT30m,Pvalue-5h_vs_CT30m,Pvalue-7h_vs_CT30m,resolved_locus_tag,resolution_method
Group 3,hypothetical protein,gene1647,SYNWH7803_RS08190,-1.34788376735043,-0.0493421469640463,-1.01864994989163,0.629183876429413,1.22600775395708,0.0820097911157378,1.0,0.2446691295594,0.44263459721806,0.120281121427247,SynWH7803_1661,tier1:Gene Locus
Group 3,maf-like protein,gene1642,SYNWH7803_RS08165,0.0588269054296114,0.378498757803653,0.047323412113057,0.628509902038665,1.52752941412131,0.956734604511263,0.676811009904115,1.0,0.459963416415696,0.0637892197266133,SynWH7803_1656,tier1:Gene Locus
Group 3,GNAT family N-acetyltransferase,gene1519,SYNWH7803_RS07555,-0.0562664744784778,0.515381107936449,-0.473027595411354,0.628509902038665,1.02209233970091,1.0,0.526982887080294,0.595081012454405,0.459963416415696,0.2446691295594,SynWH7803_1534,tier1:Gene Locus
Group 3,hypothetical protein,gene822,SYNWH7803_RS04110,0.954207443383513,0.507086445915609,0.487513989007156,0.628381692218525,0.833586770508883,0.201872134792392,0.573358601344709,0.580885671802326,0.444231238863012,0.315146323848474,SynWH7803_0816,tier1:Gene Locus
Group 3,L-histidine N(alpha)-methyltransferase,gene173,SYNWH7803_RS00870,0.374643445846059,0.823608203057495,0.406742740755553,0.628090503765416,0.958130334439451,0.659535325752542,0.339352361678798,0.647857844676496,0.511408434313834,0.261463781565666,SynWH7803_0181,tier1:Gene Locus
Group 3,hypothetical protein,gene898,SYNWH7803_RS04480,-0.685948692505447,0.215584788212535,-2.19166014745674,0.627924233403973,1.8799262470577,0.427663469462292,0.840520281578311,0.0293230855505571,0.494848162391078,0.0201570130834117,SynWH7803_0906,tier1:Gene Locus
Group 3,dephospho-CoA kinase,gene2376,SYNWH7803_RS11790,0.415799880971403,-0.144204252000684,0.694334707575507,0.627315339656523,1.24500740177498,0.654708204949132,1.0,0.410206772563661,0.488686774430141,0.190994648430987,SynWH7803_2384,tier1:Gene Locus
Group 3,Nif11-like leader peptide family natural productprecursor,gene929,SYNWH7803_RS04635,0.0950336945479852,-0.0341216858789788,-0.276900881684477,0.626464900630831,1.20700069061743,0.933711020672468,1.0,0.898527520344665,0.503000489399398,0.232646353568644,SynWH7803_0939,tier1:Gene Locus
Group 3,hypothetical protein,gene1641,SYNWH7803_RS08160,0.904661478868653,-0.867054375687576,1.21772157319705,0.625193624088537,1.28496324618174,0.280417096403976,0.438083377666006,0.16744566951526,0.59759290303659,0.211790393653143,SynWH7803_1655,tier1:Gene Locus
Group 3,tRNA-Met,gene1412,SYNWH7803_RS07020,-0.61267046684517,-0.0339461951304113,0.426027548973181,0.623927576664599,1.4070721150327,0.573301633927262,1.0,0.66273607407069,0.639220145812011,0.180371559600513,,unresolved
Group 3,hypothetical protein,gene944,SYNWH7803_RS12600,0.484433695959773,0.693982106130017,0.426027548973181,0.623927576664599,1.08757431094788,0.605363239930837,0.545915011108221,0.66273607407069,0.639220145812011,0.324544005242366,SynWH7803_0954,tier1:Gene Locus
Group 3,tRNA-Thr,gene553,SYNWH7803_RS02765,-0.229948292433841,-0.292483095426875,-0.817514991645008,0.623927576664599,0.676578220762976,0.898527520344665,0.840165938536108,0.542974480501684,0.639220145812011,0.580435588657284,,unresolved
Group 3,elongation factor G,gene375,SYNWH7803_RS01875,1.27829324275144,1.45893872012849,1.47977901043359,0.623442328795836,-0.338823088739143,0.0543132968565515,0.0288383875987148,0.0266834783961282,0.342978063938992,0.606874176613196,SynWH7803_0380,tier1:Gene Locus
Group 3,hypothetical protein,gene900,SYNWH7803_RS04490,-0.575950066429987,0.1156146498252,-1.38260983911656,0.623086433963984,-0.158229373354069,0.545915011108221,1.0,0.251568225104038,0.612093840985847,1.0,SynWH7803_0908,tier1:Gene Locus
Group 3,photosystem II protein D1 1,gene361,SYNWH7803_RS01805,-1.95367015706198,-5.71875552493178,-2.69521358178308,0.622038238710197,0.415156681100492,0.14388880828403,0.0565217391304347,0.084472049689441,0.580435588657284,1.0,SynWH7803_0366,tier1:Gene Locus
Group 3,aldehyde dehydrogenase family protein,gene548,SYNWH7803_RS02735,0.557257425073113,0.641548366978343,0.22529793959963,0.616028847285445,0.480301985263013,0.41920741243251,0.364583190576858,0.751832874083005,0.383365782972004,0.522336518152548,SynWH7803_0544,tier1:Gene Locus
Group 3,NAD(P)/FAD-dependent oxidoreductase,gene810,SYNWH7803_RS04050,0.621257310518278,0.387434510857572,0.71692804849563,0.615867663105904,0.550494130515647,0.362521321089908,0.597602994734936,0.300432687423902,0.388341189578243,0.454633727679077,SynWH7803_0804,tier1:Gene Locus
Group 3,acetolactate synthase small subunit,gene1629,SYNWH7803_RS08100,0.530829484737757,0.686499694999136,0.658988375391609,0.615703107652667,0.0477471978328152,0.442461759539315,0.328156476687005,0.350143635016118,0.383627599992104,0.972820294781801,SynWH7803_1644,tier1:Gene Locus
Group 3,gfo/Idh/MocA family oxidoreductase,gene1133,SYNWH7803_RS05655,0.959195731232316,0.542195673598318,1.00727117107663,0.613846145990563,0.972862929778235,0.161649807910923,0.444836536871795,0.147683155727495,0.384809895033213,0.175927165568484,SynWH7803_1146,tier1:Gene Locus
Group 3,S-adenosylmethionine synthase,gene512,SYNWH7803_RS02555,0.61197061120564,0.872194015711993,1.0222011894324,0.609509550835023,0.0888925471760172,0.355710489867016,0.189396095714063,0.125606922319394,0.360472293067269,0.899380172837898,SynWH7803_0513,tier1:Gene Locus
Group 3,glutamine-hydrolyzing GMP synthase,gene46,SYNWH7803_RS00255,1.19421924026664,1.10200377958149,1.50530446516321,0.606075159144938,0.195819146690021,0.0748463894114507,0.100973211529948,0.0262153831451376,0.366379195674744,0.783891483672414,SynWH7803_0048,tier1:Gene Locus
Group 3,leucine--tRNA ligase,gene1249,SYNWH7803_RS06205,0.704617127443354,0.670133311032807,0.769256305009144,0.605738285259376,0.397532834349351,0.293980481445588,0.319599227291607,0.251884792552989,0.368980766547398,0.565482729240812,SynWH7803_1260,tier1:Gene Locus
Group 3,DUF3038 domain-containing protein,gene1433,SYNWH7803_RS07125,0.106993135095936,0.148901152635536,0.0618596123730167,0.605175438346536,0.602373098818579,0.886961614389403,0.857426080248468,0.953613616737139,0.390405467907141,0.407070726013617,SynWH7803_1445,tier1:Gene Locus
Group 3,riboflavin biosynthesis protein RibD,gene1675,SYNWH7803_RS08330,-0.338043540204981,-0.0011165365915594,-0.110171548961468,0.604751711674982,0.910228509264595,0.665665654544698,1.0,0.907114641855033,0.414701976137849,0.213041913130253,SynWH7803_1692,tier1:Gene Locus
Group 3,argininosuccinate synthase,gene2513,SYNWH7803_RS12470,1.39504114598856,1.21449083146375,1.63987662623046,0.6045414704812,0.355337740009473,0.038752179227323,0.0722158794254059,0.0161626256944542,0.373148747046665,0.610098117168987,SynWH7803_2519,tier1:Gene Locus
Group 3,DUF1823 domain-containing protein,gene574,SYNWH7803_RS02870,-0.281694707599954,0.620087777046726,0.376557423332198,0.604197715003206,0.585095084869032,0.692376838384659,0.373875598456086,0.589980472166001,0.382428141908596,0.414588071295045,SynWH7803_0566,tier1:Gene Locus
Group 3,"cobyrinate a,c-diamide synthase",gene1549,SYNWH7803_RS07705,-0.254938990976553,0.0085665077454059,0.167483715350802,0.603768539640685,0.395727756176884,0.728098519235661,1.0,0.853445900424242,0.416456370455204,0.608185261819695,SynWH7803_1563,tier1:Gene Locus
Group 3,RidA family protein,gene699,SYNWH7803_RS03495,0.899541194138415,0.379619916610756,0.535176482933695,0.603768539640685,0.226255037725992,0.201013646503684,0.624323014775273,0.474124634549881,0.416456370455204,0.785998264812246,SynWH7803_0692,tier1:Gene Locus
Group 3,sulfate adenylyltransferase,gene349,SYNWH7803_RS01745,1.45176735273195,0.913152454441268,1.55175733534929,0.602523079441487,0.21726020235211,0.0318582645772417,0.179391858323835,0.0221558386003907,0.377884395253407,0.762348580122017,SynWH7803_0354,tier1:Gene Locus
Group 3,uridine kinase,gene1351,SYNWH7803_RS06710,0.519121919198607,0.238847268986869,0.195404441033185,0.601569123643798,0.334816049214963,0.457857523491172,0.783418263163276,0.813769165546871,0.428914844882964,0.696415984036731,SynWH7803_1367,tier1:Gene Locus
Group 3,ATP-dependent DNA ligase,gene1181,SYNWH7803_RS05890,-0.876540746835182,-0.15792224297774,-0.831058535345474,0.599354239313404,0.636070455267505,0.205579798479771,0.836986583935133,0.236617885046164,0.387275199193694,0.369527219905677,SynWH7803_1194,tier1:Gene Locus
Group 3,30S ribosomal protein S6,gene2511,SYNWH7803_RS12460,1.16265557940591,1.645133109576,1.78726202438175,0.599148705432442,0.077299176328622,0.0826539747115751,0.0156754488060553,0.0085657204408042,0.37123430124513,0.919776093648288,SynWH7803_2517,tier1:Gene Locus
Group 3,photosystem II oxygen evolving complex protein PsbP,gene1509,SYNWH7803_RS07505,0.867044390292459,1.03821043508156,0.926716991857032,0.59858250375468,0.46268896376263,0.198334135973561,0.126656719510344,0.171856696479315,0.381260038376523,0.508686115291376,SynWH7803_1524,tier1:Gene Locus
Group 3,transposase,gene1703,SYNWH7803_RS12865,0.186694287618651,0.286992063183257,0.59034736919403,0.597591593822185,0.939765349875676,0.798348248112439,0.703395968235706,0.401439667107097,0.406137088369853,0.188159531165566,,unresolved
Group 3,FAD-binding oxidoreductase,gene208,SYNWH7803_RS01040,0.392588611787479,0.457214118058034,0.628710030334523,0.597530607424289,0.928723715339407,0.593272179743357,0.56491494130131,0.382987564325692,0.425210233187022,0.221791061001989,SynWH7803_0214,tier1:Gene Locus
Group 3,50S ribosomal protein L11,gene2366,SYNWH7803_RS11740,0.782230295510923,1.47064052712052,1.70857568712278,0.596404628170362,0.0619758659132093,0.238873164327608,0.0292601869699797,0.0117407214241488,0.371419312752281,0.934029813984875,SynWH7803_2374,tier1:Gene Locus
Group 3,MFS transporter,gene583,SYNWH7803_RS02915,0.214900656285962,0.701475783159589,0.512689235729586,0.596378588579061,0.567538449518883,0.767180088966301,0.318157966790493,0.471481725012774,0.401797184108425,0.457328291474722,SynWH7803_0575,tier1:Gene Locus
Group 3,16S rRNA (uracil(1498)-N(3))-methyltransferase,gene983,SYNWH7803_RS04905,-0.400565165616402,0.133743770596948,0.20045524616229,0.595931745349674,0.387958189347886,0.594518516241964,0.912507755789443,0.820716597668323,0.427968572892429,0.654708204949132,SynWH7803_0997,tier1:Gene Locus
Group 3,trigger factor,gene69,SYNWH7803_RS00370,1.50340112807924,1.45055422888161,1.90166138541408,0.593716825738708,-0.254540101208253,0.0256851373697314,0.0324208694505889,0.0053041095468869,0.374736185114706,0.726236990095609,SynWH7803_0071,tier1:Gene Locus
Group 3,RNA methyltransferase,gene2104,SYNWH7803_RS10440,0.119229495724974,0.0794017228516283,-0.0764199845340239,0.592676420435297,1.13198487845151,0.881353081141918,0.921013431429762,0.930385262552564,0.417195328386138,0.111579955686132,SynWH7803_2120,tier1:Gene Locus
Group 3,DNA polymerase I,gene1604,SYNWH7803_RS07975,0.142451049985831,0.62396896914808,0.0284363720091432,0.592643103498618,0.888868635337348,0.840773382121764,0.367259382194191,0.976418990564767,0.389156754865516,0.19709125137968,SynWH7803_1617,tier1:Gene Locus
Group 3,hypothetical protein,gene1146,SYNWH7803_RS05720,1.04001893955541,0.622354240947362,1.27240026002555,0.591774007440507,0.723590076052768,0.126996785965001,0.378056200159533,0.0657850409780908,0.403651945718969,0.310483374218041,SynWH7803_1159,tier1:Gene Locus
Group 3,TIGR00268 family protein,gene447,SYNWH7803_RS02230,-0.18442801143962,-0.0150811197931262,0.186915941747591,0.59107922826848,0.0211952002169318,0.813218863744638,1.0,0.823702670903329,0.412632238207052,1.0,SynWH7803_0450,tier1:Gene Locus
Group 3,DUF1825 domain-containing protein,gene1934,SYNWH7803_RS09605,-0.192993757211563,0.137559740335743,0.444025616449683,0.589862363978942,0.66523242017206,0.774537882892167,0.855599260033568,0.521907783086639,0.390302422725597,0.337101497699269,SynWH7803_1947,tier1:Gene Locus
Group 3,3'-5' exonuclease,gene1027,SYNWH7803_RS05125,0.242369695429454,0.17854863421637,0.416198611635455,0.588104574081838,0.483661835416176,0.75078399096749,0.831501487839403,0.564590412328363,0.415387401496144,0.520510473740696,SynWH7803_1043,tier1:Gene Locus
Group 3,FUSC family protein,gene2316,SYNWH7803_RS11495,-0.994149215287727,-0.836806941318228,-0.869440711489728,0.587688867038685,1.14793036470155,0.188369774898864,0.354733269085788,0.297457372145829,0.466498936409902,0.142227038851729,SynWH7803_2324,tier1:Gene Locus
Group 3,sugar ABC transporter substrate-binding protein,gene167,SYNWH7803_RS00840,-0.136418880850517,-0.485046400745714,-0.35883312736993,0.58600228862017,0.589096850728897,0.8591199777169,0.510280607736993,0.628026838177005,0.412945003417493,0.399457965716275,SynWH7803_0175,tier1:Gene Locus
Group 3,hypothetical protein,gene395,SYNWH7803_RS01975,0.504566098040533,0.402360900751383,0.36381816930025,0.585038304288806,0.392320327447198,0.462352905469068,0.578851988896123,0.610963899015787,0.403613790032081,0.581159439130227,SynWH7803_0400,tier1:Gene Locus
Group 3,thymidylate kinase,gene2236,SYNWH7803_RS11100,0.476770707860059,-0.321230019626485,0.659074775380906,0.580619537181669,0.786759307577083,0.511619112477433,0.701882286808131,0.368001724072955,0.422202190908126,0.297820325614336,SynWH7803_2244,tier1:Gene Locus
Group 3,DUF1815 domain-containing protein,gene437,SYNWH7803_RS02180,0.0298130366851659,0.587168819687571,-0.126617286718759,0.580185331682116,0.561923962164316,0.970284286233896,0.383278732795831,0.854179169675117,0.384749312767891,0.409429925312672,SynWH7803_0440,tier1:Gene Locus
Group 3,"RNA polymerase sigma factor, RpoD/SigA family",gene146,SYNWH7803_RS00735,-0.406494283680841,-0.182986098751032,-0.0916326685597986,0.578911924758541,0.87053584296353,0.558315103770066,0.819590903348615,0.914571257453303,0.413394537062819,0.221547475181891,SynWH7803_0153,tier1:Gene Locus
Group 3,ABC transporter ATP-binding protein,gene700,SYNWH7803_RS03500,0.450645944040897,0.767745771042836,0.711795314970296,0.578911924758541,0.370806125106287,0.515791303789632,0.274374149373041,0.310819467593062,0.413394537062819,0.629691861641162,SynWH7803_0693,tier1:Gene Locus
Group 3,FAD-dependent oxidoreductase,gene2378,SYNWH7803_RS11800,0.297483910206647,0.674499158888837,0.535176482933695,0.576850835664352,1.09887300992586,0.682157004876387,0.358655962542659,0.474124634549881,0.434415250461517,0.138880401612852,SynWH7803_2386,tier1:Gene Locus
Group 3,LL-diaminopimelate aminotransferase,gene365,SYNWH7803_RS01825,1.17047892380649,1.05434373261274,1.33567260526203,0.574109771034831,-0.0732641089253088,0.0820067517780303,0.119296308334654,0.0480905480869945,0.396849656343241,0.931201415567379,SynWH7803_0370,tier1:Gene Locus
Group 3,esterase,gene1172,SYNWH7803_RS05845,0.334939541376641,0.781611570817441,0.299626213713002,0.573637156452136,-0.0290639673035576,0.651975678585073,0.298420150250347,0.709087948330221,0.456778773556193,1.0,SynWH7803_1185,tier1:Gene Locus
Group 3,ABC transporter ATP-binding protein,gene975,SYNWH7803_RS04860,-0.05518774221656,0.117183241877324,0.401420705631348,0.572480410869588,0.449980162743352,0.953251417188583,0.923898920398735,0.584445876335163,0.448598292924247,0.590643871618382,SynWH7803_0988,tier1:Gene Locus
Group 3,tRNA-Ala,gene1662,SYNWH7803_RS08265,-1.1686530801029,-0.090505309397702,-0.940848001812536,0.572261596245012,0.181145494362383,0.159401112176911,1.0,0.293948602023981,0.51377569375888,0.917981859097417,,unresolved
Group 3,oxygen-dependent coproporphyrinogen oxidase,gene459,SYNWH7803_RS02290,0.982674103169493,0.794966036861885,1.44206727829215,0.572230890383794,0.620179634683313,0.14741392358638,0.242698453351412,0.0340475674462962,0.402635998888795,0.373797658898651,SynWH7803_0461,tier1:Gene Locus
Group 3,molecular chaperone DnaJ,gene1236,SYNWH7803_RS06140,0.0024336561780858,-0.485046400745714,-0.423813071751943,0.570751358804966,1.12910925353327,1.0,0.510280607736993,0.567620863065971,0.423272724467088,0.107907806729048,SynWH7803_1247,tier1:Gene Locus
Group 3,PhoH family protein,gene1708,SYNWH7803_RS08505,-0.587360187190469,1.02148073587976,0.209195208453421,0.56647441305258,-0.0896012808860051,0.397438763162442,0.135516589732768,0.770391963649857,0.412757146998156,0.918521697922898,SynWH7803_1729,tier1:Gene Locus
Group 3,50S ribosomal protein L9,gene2410,SYNWH7803_RS11960,0.925008902099376,1.30278730090339,1.2740992555704,0.566444406173512,0.254767976998041,0.162266892780891,0.0510911226701013,0.0560454646272001,0.391716132506373,0.702580637088941,SynWH7803_2418,tier1:Gene Locus
Group 3,ribosome maturation factor RimP,gene2064,SYNWH7803_RS10255,0.259123302319596,0.971771737450961,0.401988020004121,0.565985016454607,0.31278602298015,0.704634485088807,0.154704360484832,0.554606664409687,0.409376505786387,0.667414684414382,SynWH7803_2076,tier1:Gene Locus
Group 3,molybdenum cofactor guanylyltransferase,gene2471,SYNWH7803_RS12260,-1.26950263959816,-0.57078810354478,-1.18050947432854,0.565927285785254,0.220900950632878,0.0882444547686856,0.480463204685663,0.143001877797522,0.456346518995843,0.801477136422507,SynWH7803_2479,tier1:Gene Locus
Group 3,uroporphyrinogen-III C-methyltransferase,gene2482,SYNWH7803_RS12315,0.205341931649372,0.253084700230499,-0.0104571697794441,0.562068038423323,0.926371266020115,0.782172206359363,0.734808232891968,1.0,0.430538450125838,0.196490395124473,SynWH7803_2489,tier1:Gene Locus
Group 3,signal peptide peptidase SppA,gene1882,SYNWH7803_RS09350,1.10995635712486,0.819144296359629,1.3457426021631,0.5612277234767,0.802891989085557,0.102355430080013,0.243252660441637,0.0513373245077475,0.419720950977067,0.255843421945139,SynWH7803_1895,tier1:Gene Locus
Group 3,glutamate synthase large subunit,gene380,SYNWH7803_RS01900,1.19986181430008,1.29934952213124,1.524760313073,0.558963748533057,0.386343021634467,0.0713942094969414,0.0518771851295254,0.0231759592623773,0.398423285731235,0.562726455182427,SynWH7803_0385,tier1:Gene Locus
