gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2785713178	251	100	1	251	1	251	0.0e+00	546	KO:K02419	flagellar biosynthesis protein FliP		
2785713179	89	100	1	89	1	89	1.2e-54	194	KO:K02420	flagellar biosynthesis protein FliQ		
2785713180	259	100	1	259	1	259	0.0e+00	581	KO:K02421	flagellar biosynthesis protein FliR		
2785713181	374	100	1	374	1	374	0.0e+00	849	KO:K02401	flagellar biosynthesis protein FlhB		
2785713183	535	100	1	535	1	535	0.0e+00	1230	KO:K21470	L,D-transpeptidase YcbB		
2785713184	699	100	1	699	1	699	0.0e+00	1540	KO:K02400	flagellar biosynthesis protein FlhA		
2785713185	469	100	1	469	1	469	0.0e+00	1040	KO:K02404	flagellar biosynthesis protein FlhF		
2785713186	288	100	1	288	1	288	0.0e+00	628	KO:K04562	flagellar biosynthesis protein FlhG		
2785713187	243	100	1	243	1	243	0.0e+00	537	KO:K02405	RNA polymerase sigma factor FliA		
2785713188	123	100	1	123	1	123	5.6e-82	276	KO:K03413	two-component system, chemotaxis family, chemotaxis protein CheY		
2785713189	251	100	1	251	1	251	0.0e+00	549	KO:K03414	chemotaxis protein CheZ		
2785713190	744	100	1	744	1	744	0.0e+00	1650	KO:K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	EC:2.7.13.3	
2785713191	376	100	1	376	1	376	0.0e+00	849	KO:K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	EC:3.1.1.61	
2785713191	376	100	1	376	1	376	0.0e+00	849	KO:K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	EC:3.5.1.44	
2785713192	254	100	1	254	1	254	0.0e+00	572	KO:K03496	chromosome partitioning protein		
2785713193	268	100	1	268	1	268	0.0e+00	600	KO:K03408	purine-binding chemotaxis protein CheW		
2785713194	163	100	1	163	1	163	1.1e-111	364	KO:K03408	purine-binding chemotaxis protein CheW		
2785713196	312	100	1	312	1	312	0.0e+00	737	KO:K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	EC:2.3.1.31	
2785713196	312	100	1	312	1	312	0.0e+00	737	KO:K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	EC:2.3.1.46	
2785713197	355	100	1	355	1	355	0.0e+00	814	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	
2785713198	874	100	1	874	1	874	0.0e+00	1990	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	
2785713200	94	100	1	94	1	94	5.7e-64	221	KO:K09913	purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	EC:2.4.2.1	
2785713200	94	100	1	94	1	94	5.7e-64	221	KO:K09913	purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	EC:2.4.2.2	
2785713202	295	100	1	295	1	295	0.0e+00	679	KO:K03576	LysR family transcriptional regulator, regulator for metE and metH		
2785713203	322	100	1	322	1	322	0.0e+00	728	KO:K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator		
2785713204	217	100	1	217	1	217	0.0e+00	507	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	
2785713205	545	100	1	545	1	545	0.0e+00	1200	KO:K03321	sulfate permease, SulP family		
2785713206	807	100	1	807	1	807	0.0e+00	1870	KO:K02014	iron complex outermembrane recepter protein		
2785713207	191	100	1	191	1	191	0.0e+00	438	KO:K02167	TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes		
2785713208	691	100	1	691	1	691	0.0e+00	1610	KO:K07386	putative endopeptidase [EC:3.4.24.-]	EC:3.4.24.-	
2785713209	441	100	1	441	1	441	0.0e+00	1050	KO:K09919	uncharacterized protein		
2785713210	183	100	1	183	1	183	6.4e-127	410	KO:K03565	regulatory protein		
2785713211	865	100	1	865	1	865	0.0e+00	1960	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	
2785713212	63	100	1	63	1	63	5.4e-37	141	KO:K03563	carbon storage regulator		
2785713218	95	100	1	95	1	95	1.2e-60	212	KO:K01573	oxaloacetate decarboxylase (Na+ extruding) subunit gamma		
2785713219	606	100	1	606	1	606	0.0e+00	1350	KO:K01571	oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2]	EC:7.2.4.2	
2785713220	372	100	1	372	1	372	0.0e+00	812	KO:K20509	carboxybiotin decarboxylase [EC:7.2.4.1]	EC:7.2.4.1	
2785713221	268	100	1	268	1	268	0.0e+00	600	KO:K19230	cationic peptide transport system ATP-binding protein		
2785713222	331	100	1	331	1	331	0.0e+00	758	KO:K19229	cationic peptide transport system ATP-binding protein		
2785713223	268	100	1	268	1	268	0.0e+00	591	KO:K19228	cationic peptide transport system permease protein		
2785713224	322	100	1	322	1	322	0.0e+00	719	KO:K19227	cationic peptide transport system permease protein		
2785713225	586	100	1	586	1	586	0.0e+00	1360	KO:K19226	cationic peptide transport system substrate-binding protein		
2785713226	373	100	1	373	1	373	0.0e+00	834	KO:K03974	psp operon transcriptional activator		
2785713227	227	100	1	227	1	227	0.0e+00	484	KO:K03969	phage shock protein A		
2785713228	79	100	1	79	1	79	3.9e-49	178	KO:K03970	phage shock protein B		
2785713229	148	100	1	148	1	148	1.1e-106	348	KO:K03973	phage shock protein C		
2785713230	266	100	1	266	1	266	0.0e+00	622	KO:K00500	phenylalanine-4-hydroxylase [EC:1.14.16.1]	EC:1.14.16.1	
2785713231	518	100	1	518	1	518	0.0e+00	1170	KO:K03721	transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport		
2785713232	336	100	1	336	1	336	0.0e+00	781	KO:K16171	fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]	EC:3.7.1.2	
2785713233	217	100	1	217	1	217	0.0e+00	506	KO:K01800	maleylacetoacetate isomerase [EC:5.2.1.2]	EC:5.2.1.2	
2785713234	155	100	1	155	1	155	1.1e-106	349	KO:K05800	Lrp/AsnC family transcriptional regulator, cysteine-sensing transcriptional activator		
2785713235	352	100	1	352	1	352	0.0e+00	798	KO:K00263	leucine dehydrogenase [EC:1.4.1.9]	EC:1.4.1.9	
2785713238	362	100	1	362	1	362	0.0e+00	831	KO:K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	EC:1.13.11.11	
2785713240	945	100	1	945	1	945	0.0e+00	2200	KO:K02014	iron complex outermembrane recepter protein		
2785713241	379	100	1	379	1	379	0.0e+00	881	KO:K00472	prolyl 4-hydroxylase [EC:1.14.11.2]	EC:1.14.11.2	
2785713245	185	100	1	185	1	185	0.0e+00	451	KO:K07394	SM-20-related protein		
2785713247	452	100	1	452	1	452	0.0e+00	983	KO:K03561	biopolymer transport protein ExbB		
2785713248	174	100	1	174	1	174	3.3e-121	393	KO:K03561	biopolymer transport protein ExbB		
2785713249	132	100	1	132	1	132	4.5e-87	291	KO:K03559	biopolymer transport protein ExbD		
2785713250	201	100	1	201	1	201	0.0e+00	464	KO:K03832	periplasmic protein TonB		
2785713252	753	100	1	753	1	753	0.0e+00	1710	KO:K06957	tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	EC:2.3.1.193	
2785713254	696	100	1	696	1	696	0.0e+00	1620	KO:K02014	iron complex outermembrane recepter protein		
2785713256	214	100	1	214	1	214	0.0e+00	510	KO:K03811	nicotinamide mononucleotide transporter		
2785713260	166	100	1	166	1	166	1.7e-119	387	KO:K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	EC:2.3.1.266	
2785713262	309	100	1	309	1	309	0.0e+00	691	KO:K15268	O-acetylserine/cysteine efflux transporter		
2785713264	399	100	1	399	1	399	0.0e+00	865	KO:K19577	MFS transporter, DHA1 family, inner membrane transport protein		
2785713267	341	99.12	1	341	1	341	0.0e+00	773	KO:K07486	transposase		
2785713270	151	100	1	151	1	151	1.4e-101	334	KO:K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin		
2785713271	242	100	1	242	1	242	0.0e+00	540	KO:K02477	two-component system, LytTR family, response regulator		
2785713272	563	100	1	563	1	563	0.0e+00	1260	KO:K02478	two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785713274	529	100	1	529	1	529	0.0e+00	1210	KO:K02837	peptide chain release factor 3		
2785713275	576	100	1	576	1	576	0.0e+00	1300	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	
2785713276	188	100	1	188	1	188	2.0e-128	415	KO:K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)		
2785713278	224	100	1	224	1	224	0.0e+00	516	KO:K21919	BTB/POZ domain-containing protein KCTD9		
2785713279	616	100	1	616	1	616	0.0e+00	1500	KO:K00114	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	EC:1.1.2.8	
2785713282	349	100	1	349	1	349	0.0e+00	803	KO:K01738	cysteine synthase [EC:2.5.1.47]	EC:2.5.1.47	
2785713285	292	67.39	1	276	1	276	8.3e-128	423	KO:K21741	reactive chlorine resistance protein C		
2785713289	285	100	1	285	1	285	0.0e+00	629	KO:K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	EC:1.6.5.2	
2785713291	384	100	1	384	1	384	0.0e+00	913	KO:K22769	NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-]	EC:1.14.19.-	
2785713292	301	100	1	301	1	301	0.0e+00	698	KO:K22770	stearoyl-CoA 9-desaturase NADPH oxidoreductase		
2785713293	361	100	1	361	1	361	0.0e+00	831	KO:K10680	N-ethylmaleimide reductase [EC:1.-.-.-]	EC:1.-	
2785713295	305	100	1	305	1	305	0.0e+00	695	KO:K02836	peptide chain release factor 2		
2785713296	522	100	1	522	1	522	0.0e+00	1200	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	
2785713297	313	100	1	313	1	313	0.0e+00	713	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	
2785713299	250	100	1	250	1	250	0.0e+00	580	KO:K06177	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	EC:5.4.99.28	
2785713299	250	100	1	250	1	250	0.0e+00	580	KO:K06177	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	EC:5.4.99.29	
2785713300	188	100	1	188	1	188	9.6e-129	416	KO:K20976	histidine phosphotransfer protein HptB		
2785713301	961	100	1	961	1	961	0.0e+00	2180	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	
2785713302	532	100	1	532	1	532	0.0e+00	1210	KO:K01919	glutamate--cysteine ligase [EC:6.3.2.2]	EC:6.3.2.2	
2785713308	311	100	1	311	1	311	0.0e+00	723	KO:K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	EC:2.1.1.298	
2785713309	365	100	1	365	1	365	0.0e+00	836	KO:K01736	chorismate synthase [EC:4.2.3.5]	EC:4.2.3.5	
2785713310	405	100	1	405	1	405	0.0e+00	916	KO:K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter		
2785713311	515	100	1	515	1	515	0.0e+00	1220	KO:K06415	stage V sporulation protein R		
2785713312	428	100	1	428	1	428	0.0e+00	982	KO:K09786	uncharacterized protein		
2785713313	640	100	1	640	1	640	0.0e+00	1480	KO:K07180	serine protein kinase		
2785713314	131	100	1	131	1	131	6.2e-92	305	KO:K07483	transposase		
2785713315	255	100	1	255	1	255	0.0e+00	596	KO:K07497	putative transposase		
2785713316	193	100	1	193	1	193	0.0e+00	468	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	
2785713317	116	100	1	116	1	116	1.3e-81	274	KO:K07390	monothiol glutaredoxin		
2785713318	862	100	1	862	1	862	0.0e+00	1970	KO:K02014	iron complex outermembrane recepter protein		
2785713320	351	100	1	351	1	351	0.0e+00	783	KO:K07165	transmembrane sensor		
2785713321	984	100	1	984	1	984	0.0e+00	2240	KO:K02014	iron complex outermembrane recepter protein		
2785713322	64	100	1	64	1	64	2.2e-40	151	KO:K02192	bacterioferritin-associated ferredoxin		
2785713323	201	100	1	201	1	201	0.0e+00	469	KO:K03386	peroxiredoxin 2/4 [EC:1.11.1.24]	EC:1.11.1.24	
2785713324	211	100	1	211	1	211	0.0e+00	491	KO:K03683	ribonuclease T [EC:3.1.13.-]	EC:3.1.13.-	
2785713325	290	100	1	290	1	290	0.0e+00	670	KO:K21218	sodium-type flagellar protein MotY		
2785713326	398	100	1	398	1	398	0.0e+00	920	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	
2785713327	131	100	1	131	1	131	7.3e-93	307	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	
2785713328	236	100	1	236	1	236	0.0e+00	542	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	
2785713330	70	100	1	70	1	70	1.1e-44	164	KO:K03704	cold shock protein		
2785713333	240	100	1	240	1	240	0.0e+00	559	KO:K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	EC:3.2.2.-	
2785713333	240	100	1	240	1	240	0.0e+00	559	KO:K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	EC:4.2.99.18	
2785713334	230	100	1	230	1	230	0.0e+00	505	KO:K03613	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E		
2785713335	294	100	1	294	1	294	0.0e+00	659	KO:K03612	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G		
2785713336	360	100	1	360	1	360	0.0e+00	822	KO:K03614	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2]	EC:7.1.1.11	
2785713336	360	100	1	360	1	360	0.0e+00	822	KO:K03614	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2]	EC:7.2.1.2	
2785713337	963	100	1	963	1	963	0.0e+00	2140	KO:K03615	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2]	EC:7.1.1.11	
2785713337	963	100	1	963	1	963	0.0e+00	2140	KO:K03615	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2]	EC:7.2.1.2	
2785713338	193	100	1	193	1	193	0.0e+00	462	KO:K03616	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]	EC:7.1.1.11	
2785713338	193	100	1	193	1	193	0.0e+00	462	KO:K03616	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]	EC:7.2.1.2	
2785713339	193	100	1	193	1	193	3.6e-129	417	KO:K03617	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A		
2785713342	460	100	1	460	1	460	0.0e+00	1010	KO:K26937	MATE family, multidrug efflux pump		
2785713343	671	100	1	671	1	671	0.0e+00	1500	KO:K03702	excinuclease ABC subunit B		
2785713344	308	100	1	308	1	308	0.0e+00	702	KO:K21699	LysR family transcriptional regulator, transcriptional activator for bauABCD operon		
2785713345	218	100	1	218	1	218	0.0e+00	516	KO:K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	EC:6.3.4.20	
2785713346	224	100	1	224	1	224	0.0e+00	524	KO:K10026	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	EC:4.3.99.3	
2785713348	442	100	1	442	1	442	0.0e+00	1010	KO:K07495	putative transposase		
2785713349	556	100	1	556	1	556	0.0e+00	1310	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	
2785713352	344	62.99	1	335	1	335	0.0e+00	477	KO:K07486	transposase		
2785713355	471	100	1	471	1	471	0.0e+00	1080	KO:K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	EC:2.7.7.4	
2785713356	263	100	1	263	1	263	0.0e+00	599	KO:K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	EC:3.1.3.7	
2785713357	198	100	1	198	1	198	0.0e+00	461	KO:K00860	adenylylsulfate kinase [EC:2.7.1.25]	EC:2.7.1.25	
2785713358	304	100	1	304	1	304	0.0e+00	705	KO:K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	EC:2.7.7.4	
2785713359	501	100	1	501	1	501	0.0e+00	1100	KO:K03307	solute:Na+ symporter, SSS family		
2785713362	185	100	1	185	1	185	0.0e+00	422	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2785713365	684	100	1	684	1	684	0.0e+00	1560	KO:K07114	Ca-activated chloride channel homolog		
2785713366	358	100	1	358	1	358	0.0e+00	801	KO:K07114	Ca-activated chloride channel homolog		
2785713369	318	100	1	318	1	318	0.0e+00	721	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	
2785713371	436	100	1	436	1	436	0.0e+00	973	KO:K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	EC:2.3.1.16	
2785713372	719	100	1	719	1	719	0.0e+00	1610	KO:K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	EC:1.1.1.35	
2785713372	719	100	1	719	1	719	0.0e+00	1610	KO:K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	EC:4.2.1.17	
2785713372	719	100	1	719	1	719	0.0e+00	1610	KO:K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	EC:5.1.2.3	
2785713375	462	100	1	462	1	462	0.0e+00	1070	KO:K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	EC:2.7.7.49	
2785713379	915	100	1	915	1	915	0.0e+00	2130	KO:K01408	insulysin [EC:3.4.24.56]	EC:3.4.24.56	
2785713380	175	100	1	175	1	175	1.0e-122	397	KO:K08296	phosphohistidine phosphatase [EC:3.1.3.-]	EC:3.1.3.-	
2785713382	431	100	1	431	1	431	0.0e+00	954	KO:K03699	magnesium and cobalt exporter, CNNM family		
2785713384	479	100	1	479	1	479	0.0e+00	1070	KO:K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	EC:3.6.5.4	
2785713393	604	100	1	604	1	604	0.0e+00	1320	KO:K06147	ATP-binding cassette, subfamily B, bacterial		
2785713394	224	100	1	224	1	224	0.0e+00	527	KO:K07396	putative protein-disulfide isomerase		
2785713396	83	100	1	83	1	83	8.7e-52	186	KO:K02959	small subunit ribosomal protein S16		
2785713397	173	100	1	173	1	173	2.3e-126	407	KO:K02860	16S rRNA processing protein RimM		
2785713398	253	100	1	253	1	253	0.0e+00	586	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	
2785713399	120	100	1	120	1	120	9.8e-78	263	KO:K02884	large subunit ribosomal protein L19		
2785713400	423	100	1	423	1	423	0.0e+00	969	KO:K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	EC:2.7.7.49	
2785713403	362	100	1	362	1	362	0.0e+00	823	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	
2785713404	384	100	1	384	1	384	0.0e+00	871	KO:K14187	chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12]	EC:1.3.1.12	
2785713404	384	100	1	384	1	384	0.0e+00	871	KO:K14187	chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12]	EC:5.4.99.5	
2785713409	587	100	1	587	1	587	0.0e+00	1300	KO:K21085	diguanylate cyclase [EC:2.7.7.65]	EC:2.7.7.65	
2785713410	417	100	1	417	1	417	0.0e+00	936	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	EC:4.2.1.51	
2785713410	417	100	1	417	1	417	0.0e+00	936	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	EC:5.4.99.5	
2785713411	266	100	1	266	1	266	0.0e+00	591	KO:K03413	two-component system, chemotaxis family, chemotaxis protein CheY		
2785713412	110	100	1	110	1	110	1.3e-73	250	KO:K03113	translation initiation factor 1		
2785713413	101	100	1	101	1	101	6.1e-65	225	KO:K20978	HptB-dependent secretion and biofilm anti anti-sigma factor		
2785713414	558	100	1	558	1	558	0.0e+00	1270	KO:K20977	two-component system, HptB-dependent secretion and biofilm response regulator		
2785713418	465	100	1	465	1	465	0.0e+00	1020	KO:K07711	two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]	EC:2.7.13.3	
2785713420	446	100	1	446	1	446	0.0e+00	995	KO:K07715	two-component system, NtrC family, response regulator GlrR		
2785713423	586	100	1	586	1	586	0.0e+00	1340	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	
2785713424	146	100	1	146	1	146	2.8e-106	347	KO:K08310	dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]	EC:3.6.1.67	
2785713425	172	100	1	172	1	172	1.5e-117	382	KO:K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	EC:3.1.21.10	
2785713426	206	100	1	206	1	206	0.0e+00	448	KO:K03550	holliday junction DNA helicase RuvA		
2785713427	334	100	1	334	1	334	0.0e+00	746	KO:K03551	holliday junction DNA helicase RuvB [EC:5.6.2.4]	EC:5.6.2.4	
2785713428	132	100	1	132	1	132	3.5e-90	300	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	
2785713429	229	100	1	229	1	229	0.0e+00	503	KO:K03562	biopolymer transport protein TolQ		
2785713430	139	100	1	139	1	139	1.5e-92	307	KO:K03560	biopolymer transport protein TolR		
2785713431	297	100	1	297	1	297	0.0e+00	640	KO:K03646	colicin import membrane protein		
2785713432	451	100	1	451	1	451	0.0e+00	1020	KO:K03641	TolB protein		
2785713433	188	100	1	188	1	188	5.7e-128	413	KO:K03640	peptidoglycan-associated lipoprotein		
2785713438	351	100	1	351	1	351	0.0e+00	803	KO:K03517	quinolinate synthase [EC:2.5.1.72]	EC:2.5.1.72	
2785713447	338	100	1	338	1	338	0.0e+00	758	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	
2785713448	396	100	1	396	1	396	0.0e+00	924	KO:K07221	phosphate-selective porin OprO and OprP		
2785713450	119	100	1	119	1	119	2.2e-83	279	KO:K06996	uncharacterized protein		
2785713451	374	100	1	374	1	374	0.0e+00	852	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	
2785713456	165	100	1	165	1	165	6.3e-121	391	KO:K07043	UTP pyrophosphatase [EC:3.6.1.-]	EC:3.6.1.-	
2785713457	139	100	1	139	1	139	2.9e-94	312	KO:K04767	acetoin utilization protein AcuB		
2785713460	204	100	1	204	1	204	0.0e+00	460	KO:K19736	TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness		
2785713461	693	100	1	693	1	693	0.0e+00	1590	KO:K16090	catecholate siderophore receptor		
2785713466	203	100	1	203	1	203	0.0e+00	461	KO:K09857	uncharacterized protein		
2785713467	558	100	1	558	1	558	0.0e+00	1250	KO:K06192	paraquat-inducible protein B		
2785713468	415	100	1	415	1	415	0.0e+00	939	KO:K03808	paraquat-inducible protein A		
2785713471	118	94.87	1	117	1	117	4.4e-81	273	KO:K07484	transposase		
2785713472	526	57.36	7	525	1	526	0.0e+00	695	KO:K07484	transposase		
2785713473	309	69.15	1	292	1	295	0.0e+00	491	KO:K07497	putative transposase		
2785713476	935	93.26	1	935	1	935	0.0e+00	1990	KO:K02014	iron complex outermembrane recepter protein		
2785713478	311	61.51	1	304	63	366	0.0e+00	458	KO:K07484	transposase		
2785713480	321	67.59	1	321	1	324	0.0e+00	531	KO:K07497	putative transposase		
2785713482	626	93.93	1	626	1	623	0.0e+00	1380	KO:K00351	Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	EC:7.2.1.1	
2785713485	465	100	1	465	1	465	0.0e+00	1080	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	
2785713487	322	100	1	322	1	322	0.0e+00	709	KO:K07301	cation:H+ antiporter		
2785713492	421	100	1	421	1	421	0.0e+00	991	KO:K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	EC:2.6.1.62	
2785713493	374	100	1	374	1	374	0.0e+00	858	KO:K01012	biotin synthase [EC:2.8.1.6]	EC:2.8.1.6	
2785713494	453	100	1	453	1	453	0.0e+00	1030	KO:K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	EC:2.3.1.47	
2785713495	360	100	1	360	1	360	0.0e+00	793	KO:K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]	EC:2.1.1.197	
