gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2785713271	242	9	118	2	110	4.2e-24	82.8	pfam00072	Response_reg	111
2785713271	242	147	241	2	97	2.3e-22	77	pfam04397	LytTR	98
2785713272	563	24	194	2	168	5.7e-60	199.7	pfam07694	5TM-5TMR_LYT	169
2785713272	563	228	351	7	133	1.1e-05	24	pfam01590	GAF	133
2785713272	563	366	444	2	81	1.5e-27	93.6	pfam06580	His_kinase	81
2785713273	497	1	162	3	148	2.7e-35	120	pfam02554	CstA	560
2785713273	497	318	438	437	558	3.9e-07	27.1	pfam02554	CstA	560
2785713274	529	11	278	1	187	2.0e-48	162.5	pfam00009	GTP_EFTU	188
2785713274	529	295	382	1	83	5.1e-24	82.2	pfam22042	EF-G_D2	84
2785713274	529	387	515	1	131	2.5e-46	154.7	pfam16658	RF3_C	132
2785713275	576	5	86	5	85	2.5e-23	80.4	pfam03485	Arg_tRNA_synt_N	85
2785713275	576	95	445	10	349	0.0e+00	446.2	pfam00750	tRNA-synt_1d	349
2785713275	576	459	576	1	117	7.2e-32	107.9	pfam05746	DALR_1	117
2785713276	188	2	157	1	149	6.0e-47	157	pfam03358	FMN_red	152
2785713277	652	79	146	3	65	8.7e-09	33.6	pfam14559	TPR_19	68
2785713277	652	411	597	2	213	1.5e-29	101.8	pfam13469	Sulfotransfer_3	216
2785713278	224	47	85	3	39	5.3e-13	46.3	pfam00805	Pentapeptide	40
2785713278	224	130	166	5	39	1.2e-09	35.5	pfam00805	Pentapeptide	40
2785713278	224	185	218	5	34	2.7e-05	21.6	pfam00805	Pentapeptide	40
2785713279	616	72	285	30	164	2.7e-14	51.3	pfam13360	PQQ_2	233
2785713279	616	522	560	1	34	7.5e-10	36.1	pfam01011	PQQ	38
2785713280	211	3	115	1	110	1.0e-26	91.3	pfam00072	Response_reg	111
2785713280	211	145	201	3	57	1.1e-13	48.6	pfam00196	GerE	57
2785713281	418	87	411	3	324	0.0e+00	438.9	pfam11199	DUF2891	325
2785713282	349	17	313	7	295	8.8e-53	177.5	pfam00291	PALP	295
2785713283	404	33	391	1	225	2.3e-26	90.8	pfam03372	Exo_endo_phos	225
2785713284	961	44	67	1	23	2.1e-05	22.3	pfam07494	Reg_prop	24
2785713284	961	244	267	1	24	1.3e-03	16.8	pfam07494	Reg_prop	24
2785713284	961	286	309	1	24	7.1e-04	17.6	pfam07494	Reg_prop	24
2785713284	961	675	739	2	62	3.4e-12	44.1	pfam07495	Y_Y_Y	65
2785713284	961	800	956	1	161	8.9e-43	143.8	pfam00990	GGDEF	161
2785713285	292	131	277	15	166	8.9e-19	65.7	pfam04224	DUF417	175
2785713288	303	9	68	1	59	1.6e-20	70.8	pfam00126	HTH_1	60
2785713288	303	90	296	3	208	5.2e-41	138.3	pfam03466	LysR_substrate	209
2785713289	285	6	185	1	181	2.4e-20	71.1	pfam13460	NAD_binding_10	184
2785713290	145	12	134	2	124	2.4e-33	112.8	pfam09945	DUF2177	124
2785713291	384	89	366	2	251	1.3e-27	95.1	pfam00487	FA_desaturase	253
2785713292	301	9	87	31	98	4.3e-11	41	pfam00970	FAD_binding_6	99
2785713292	301	96	190	1	108	7.4e-11	40.6	pfam00175	NAD_binding_1	109
2785713292	301	223	294	5	74	2.9e-05	21.9	pfam00111	Fer2	77
2785713293	361	2	339	1	342	5.4e-86	286.9	pfam00724	Oxidored_FMN	342
2785713295	305	1	160	34	193	2.8e-50	168.8	pfam03462	PCRF	194
2785713295	305	168	277	1	116	4.8e-45	150.2	pfam00472	RF-1	116
2785713296	522	63	135	1	75	1.0e-11	42.6	pfam01336	tRNA_anti-codon	75
2785713296	522	151	508	1	308	5.4e-94	312.6	pfam00152	tRNA-synt_2	308
2785713297	313	4	151	2	147	1.3e-19	68.3	pfam02558	ApbA	150
2785713297	313	189	312	1	124	1.3e-33	114	pfam08546	ApbA_C	125
2785713299	250	12	172	1	151	2.4e-25	87.5	pfam00849	PseudoU_synth_2	152
2785713300	188	26	111	2	82	2.9e-09	35	pfam01627	Hpt	84
2785713301	961	58	198	2	122	6.8e-19	66.2	pfam00675	Peptidase_M16	149
2785713301	961	215	394	2	180	1.2e-31	107.9	pfam05193	Peptidase_M16_C	181
2785713301	961	535	673	7	127	5.2e-15	53.6	pfam00675	Peptidase_M16	149
2785713301	961	688	866	1	180	3.7e-27	93.3	pfam05193	Peptidase_M16_C	181
2785713302	532	12	385	2	372	0.0e+00	547.2	pfam04262	Glu_cys_ligase	372
2785713303	212	14	198	2	184	2.2e-79	263.3	pfam19489	SLT_4	184
2785713307	216	133	208	1	76	9.1e-22	75	pfam01713	Smr	77
2785713308	311	125	230	31	113	1.0e-15	55.7	pfam05175	MTS	170
2785713309	365	10	345	1	327	0.0e+00	466.7	pfam01264	Chorismate_synt	327
2785713310	405	23	379	3	371	1.9e-91	304.9	pfam12832	MFS_1_like	373
2785713311	515	26	457	1	418	0.0e+00	611	pfam04293	SpoVR	419
2785713312	428	3	420	1	417	0.0e+00	623.6	pfam04285	DUF444	418
2785713313	640	19	376	2	358	0.0e+00	601.1	pfam08298	AAA_PrkA	358
2785713313	640	378	632	2	255	2.1e-71	238.5	pfam06798	PrkA	255
2785713314	131	20	60	1	35	1.7e-06	26	pfam13518	HTH_28	52
2785713315	255	90	188	5	102	8.3e-19	65.7	pfam00665	rve	102
2785713315	255	195	248	4	49	9.7e-06	23.6	pfam13333	rve_2	56
2785713316	193	2	82	2	82	2.0e-34	115.9	pfam00081	Sod_Fe_N	82
2785713316	193	89	191	1	101	9.4e-39	129.6	pfam02777	Sod_Fe_C	102
2785713317	116	22	86	1	60	3.3e-20	70	pfam00462	Glutaredoxin	60
2785713318	862	58	181	2	107	1.4e-19	68.6	pfam07715	Plug	107
2785713318	862	349	816	65	435	5.5e-33	113.4	pfam00593	TonB_dep_Rec_b-barrel	436
2785713319	210	34	100	3	68	2.3e-07	28.5	pfam04542	Sigma70_r2	71
2785713319	210	135	183	7	54	8.3e-13	45.8	pfam08281	Sigma70_r4_2	54
2785713320	351	123	217	2	96	9.7e-21	72	pfam04773	FecR	97
2785713320	351	277	346	2	68	1.7e-08	32.3	pfam16344	FecR_C	70
2785713321	984	161	284	3	107	8.7e-18	62.8	pfam07715	Plug	107
2785713321	984	450	944	55	436	2.4e-36	124.5	pfam00593	TonB_dep_Rec_b-barrel	436
2785713322	64	2	52	2	49	1.9e-16	58.1	pfam04324	Fer2_BFD	50
2785713323	201	5	141	1	123	2.3e-37	125.7	pfam00578	AhpC-TSA	124
2785713323	201	161	196	1	40	7.3e-11	39.9	pfam10417	1-cysPrx_C	41
2785713324	211	18	192	1	164	1.6e-28	98.2	pfam00929	RNase_T	164
2785713325	290	26	173	1	146	2.4e-49	165.2	pfam18393	MotY_N	146
2785713325	290	185	281	2	98	4.6e-21	73	pfam00691	OmpA	98
2785713326	398	92	388	1	241	2.1e-43	147.1	pfam03009	GDPD	244
2785713327	131	2	123	2	121	2.6e-25	87.1	pfam00903	Glyoxalase	121
2785713328	236	10	204	1	188	2.9e-55	184.7	pfam00106	adh_short	195
2785713330	70	5	70	2	64	8.5e-33	110	pfam00313	CSD	66
2785713332	472	267	458	1	188	2.9e-30	103.4	pfam04389	Peptidase_M28	193
2785713333	240	45	180	1	108	9.0e-22	75.4	pfam00730	HhH-GPD	108
2785713334	230	4	200	4	174	3.0e-66	220.7	pfam02508	Rnf-Nqr	174
2785713335	294	173	253	17	76	6.0e-15	53.6	pfam04205	FMN_bind	77
2785713336	360	4	351	2	296	7.7e-108	358.3	pfam03116	NQR2_RnfD_RnfE	296
2785713337	963	18	120	2	101	3.4e-32	108.5	pfam13375	RnfC_N	101
2785713337	963	144	288	2	149	5.8e-49	163.8	pfam01512	Complex1_51K	150
2785713337	963	300	351	1	54	6.0e-08	30.4	pfam10531	SLBB	55
2785713337	963	382	436	2	51	4.0e-10	38	pfam12838	Fer4_7	52
2785713338	193	47	78	1	33	7.3e-15	52.4	pfam04060	FeS	33
2785713338	193	111	165	1	59	7.0e-22	75.3	pfam14697	Fer4_21	59
2785713339	193	4	191	3	173	1.6e-60	202	pfam02508	Rnf-Nqr	174
2785713342	460	28	188	1	161	3.2e-28	96.4	pfam01554	MatE	161
2785713342	460	253	414	1	158	3.3e-20	70.3	pfam01554	MatE	161
2785713343	671	10	139	3	83	2.4e-11	41.8	pfam04851	ResIII	164
2785713343	671	159	249	1	91	6.0e-35	117.2	pfam17757	UvrB_inter	91
2785713343	671	430	546	10	109	4.8e-21	73.1	pfam00271	Helicase_C	110
2785713343	671	552	594	1	42	6.4e-21	71.9	pfam12344	UvrB	43
2785713343	671	632	666	3	36	5.5e-10	36.7	pfam02151	UVR	36
2785713344	308	10	69	2	60	3.8e-14	50.4	pfam00126	HTH_1	60
2785713344	308	94	301	20	204	2.5e-10	38.1	pfam03466	LysR_substrate	209
2785713345	218	4	210	2	209	1.5e-69	231.7	pfam06508	QueC	210
2785713346	224	13	151	2	75	1.1e-05	23.7	pfam13353	Fer4_12	137
2785713346	224	26	164	5	99	1.2e-07	30	pfam04055	Radical_SAM	166
2785713348	442	17	109	3	95	8.0e-25	84.9	pfam13006	Nterm_IS4	95
2785713348	442	124	352	3	200	6.3e-23	79.5	pfam01609	DDE_Tnp_1	200
2785713349	556	48	167	1	122	1.1e-40	136.4	pfam13537	GATase_7	123
2785713349	556	211	370	1	142	2.4e-52	176.7	pfam00733	Asn_synthase	354
2785713350	555	312	530	1	188	5.1e-47	158.1	pfam04389	Peptidase_M28	193
2785713351	289	57	276	6	213	2.6e-69	231.2	pfam11227	DUF3025	213
2785713352	344	6	148	1	153	3.9e-21	73.4	pfam01548	DEDD_Tnp_IS110	155
2785713352	344	211	297	1	78	1.8e-21	74.3	pfam02371	Transposase_20	87
2785713353	234	12	231	2	172	1.2e-16	59	pfam04893	Yip1	173
2785713354	574	15	520	3	336	1.6e-45	153.6	pfam03600	CitMHS	336
2785713354	574	208	279	1	67	9.6e-11	39.4	pfam02080	TrkA_C	71
2785713354	574	294	357	1	60	3.4e-09	34.4	pfam02080	TrkA_C	71
2785713355	471	22	233	2	183	5.4e-48	161	pfam00009	GTP_EFTU	188
2785713355	471	332	431	1	100	6.8e-29	98.2	pfam22594	GTP-eEF1A_C	101
2785713356	263	5	257	10	242	4.3e-50	168.6	pfam00459	Inositol_P	271
2785713357	198	25	175	3	151	2.3e-72	239.9	pfam01583	APS_kinase	152
2785713358	304	31	259	1	174	5.0e-55	184.1	pfam01507	PAPS_reduct	175
2785713359	501	34	437	1	406	6.5e-102	339.3	pfam00474	SSF	406
2785713360	655	496	649	2	160	1.0e-34	117.6	pfam00990	GGDEF	161
2785713361	234	1	230	1	231	5.2e-75	249.7	pfam11859	DUF3379	232
2785713362	185	26	93	1	69	8.9e-16	55.4	pfam04542	Sigma70_r2	71
2785713362	185	116	169	2	54	3.5e-14	50.2	pfam08281	Sigma70_r4_2	54
2785713363	617	65	607	1	532	0.0e+00	636.6	pfam05960	DUF885	532
2785713364	606	31	123	1	92	2.5e-21	74.1	pfam13584	BatD	92
2785713364	606	280	383	9	84	4.8e-06	25.1	pfam13584	BatD	92
2785713365	684	98	207	2	106	4.8e-14	50.9	pfam13519	VWA_2	107
2785713365	684	451	484	1	33	5.2e-08	30.5	pfam07719	TPR_2	34
2785713366	358	89	282	2	174	2.5e-20	71.4	pfam00092	VWA	174
2785713367	220	43	186	1	144	1.0e-35	121.1	pfam14316	DUF4381	145
2785713368	324	57	142	1	85	1.3e-24	84.2	pfam01882	DUF58	86
2785713369	318	36	166	1	131	4.6e-63	208.9	pfam07726	AAA_3	131
2785713369	318	244	311	9	74	1.6e-22	77	pfam17863	AAA_lid_2	74
2785713371	436	15	288	1	260	7.0e-58	194	pfam00108	Thiolase_N	260
2785713371	436	295	435	2	122	1.6e-35	119.4	pfam02803	Thiolase_C	123
2785713372	719	22	256	3	190	4.2e-45	152	pfam00378	ECH_1	251
2785713372	719	325	505	1	179	1.6e-59	198.7	pfam02737	3HCDH_N	180
2785713372	719	507	600	1	97	2.3e-24	83.7	pfam00725	3HCDH	97
2785713372	719	630	717	3	84	2.3e-06	26	pfam00725	3HCDH	97
2785713375	462	110	317	1	204	2.7e-46	155.8	pfam00078	RVT_1	205
2785713375	462	332	411	1	79	1.2e-22	77.7	pfam08388	GIIM	80
2785713378	1517	42	65	1	24	3.5e-04	18.5	pfam07494	Reg_prop	24
2785713378	1517	732	795	2	64	8.6e-16	55.6	pfam07495	Y_Y_Y	65
2785713378	1517	864	948	15	88	3.1e-12	44.6	pfam08447	PAS_3	89
2785713378	1517	972	1072	2	102	3.6e-13	47.6	pfam13426	PAS_9	103
2785713378	1517	1084	1237	1	160	3.2e-42	142	pfam00990	GGDEF	161
2785713378	1517	1256	1492	4	236	8.8e-71	235.9	pfam00563	EAL	236
2785713379	915	20	161	3	136	7.3e-30	101.8	pfam00675	Peptidase_M16	149
2785713379	915	181	359	6	175	3.8e-22	77	pfam05193	Peptidase_M16_C	181
2785713379	915	365	642	3	283	1.8e-53	179.4	pfam16187	Peptidase_M16_M	284
2785713379	915	741	839	1	100	3.2e-28	95.8	pfam22456	PqqF-like_C_4	100
2785713380	175	16	94	1	64	3.7e-08	31.2	pfam00300	His_Phos_1	194
2785713382	431	10	185	5	170	2.1e-49	165.6	pfam01595	CNNM	181
2785713382	431	272	327	7	56	1.4e-07	29.8	pfam00571	CBS	57
2785713382	431	342	419	3	78	1.4e-18	64.6	pfam03471	CorC_HlyC	81
2785713383	263	34	263	6	211	8.7e-33	111.7	pfam01578	Cytochrom_C_asm	212
2785713384	479	5	82	1	75	2.9e-22	76.6	pfam02881	SRP54_N	75
2785713384	479	100	296	1	196	7.2e-76	252.1	pfam00448	SRP54	196
2785713384	479	328	427	2	91	2.2e-35	118.9	pfam02978	SRP_SPB	91
2785713386	1240	8	1202	1	1191	0.0e+00	1061.9	pfam12128	DUF3584	1191
2785713387	211	4	175	5	142	4.2e-07	28.4	pfam21980	MksE	163
2785713390	418	85	294	7	223	4.2e-14	50.4	pfam12146	Hydrolase_4	239
2785713391	1038	13	1013	3	1020	0.0e+00	849.9	pfam00873	ACR_tran	1021
2785713392	352	48	264	24	212	5.2e-15	53.3	pfam16576	HlyD_D23	214
2785713393	604	28	299	4	268	1.0e-54	184	pfam00664	ABC_membrane	274
2785713393	604	382	531	2	137	4.9e-34	115.8	pfam00005	ABC_tran	137
2785713394	224	8	204	3	170	4.0e-16	57.2	pfam13743	Thioredoxin_5	186
2785713396	83	8	68	1	62	1.6e-26	90	pfam00886	Ribosomal_S16	62
2785713397	173	9	88	2	83	2.2e-25	86.7	pfam01782	RimM	84
2785713397	173	94	173	2	72	3.8e-14	50.4	pfam05239	PRC	78
2785713398	253	26	225	2	195	1.2e-66	222.2	pfam01746	tRNA_m1G_MT	195
2785713399	120	8	118	1	111	7.0e-51	168.8	pfam01245	Ribosomal_L19	111
2785713400	423	71	280	1	205	1.0e-41	140.8	pfam00078	RVT_1	205
2785713400	423	292	372	2	78	8.1e-20	68.6	pfam08388	GIIM	80
2785713401	209	7	82	2	76	5.6e-20	69	pfam03458	Gly_transporter	78
2785713401	209	93	168	2	76	1.6e-19	67.5	pfam03458	Gly_transporter	78
2785713402	248	17	242	5	207	1.8e-26	90.9	pfam00378	ECH_1	251
2785713403	362	26	342	8	268	8.1e-92	304.9	pfam00793	DAHP_synth_1	270
2785713404	384	14	93	1	79	5.4e-24	82.2	pfam01817	CM_2	80
2785713404	384	129	229	42	112	1.6e-13	48.4	pfam02153	PDH_N	154
2785713404	384	248	352	2	100	6.5e-12	43.6	pfam20463	PDH_C	102
2785713405	429	17	410	2	310	1.7e-13	48.6	pfam00026	Asp	315
2785713406	260	5	223	2	204	2.9e-16	58	pfam00590	TP_methylase	212
2785713407	170	7	146	12	138	4.9e-20	70.6	pfam13302	Acetyltransf_3	138
2785713409	587	408	565	1	161	1.0e-43	146.9	pfam00990	GGDEF	161
2785713410	417	33	112	1	80	1.4e-22	77.7	pfam01817	CM_2	80
2785713410	417	130	312	1	179	5.5e-57	190.4	pfam00800	PDT	181
2785713411	266	11	124	1	110	3.9e-11	41.1	pfam00072	Response_reg	111
2785713411	266	147	261	1	110	6.2e-24	82.3	pfam00072	Response_reg	111
2785713412	110	31	104	3	77	3.3e-20	70.3	pfam01253	SUI1	77
2785713413	101	5	101	5	99	6.2e-14	49.6	pfam01740	STAS	106
2785713414	558	3	116	1	111	4.3e-27	92.5	pfam00072	Response_reg	111
2785713414	558	188	382	2	189	4.9e-33	112.6	pfam07228	SpoIIE	192
2785713415	146	23	140	1	117	4.4e-33	112	pfam05099	TerB	118
2785713416	690	259	416	1	160	4.8e-45	151.2	pfam00990	GGDEF	161
2785713416	690	435	670	4	236	7.1e-67	223.2	pfam00563	EAL	236
2785713417	93	31	50	4	20	8.4e-04	16.7	pfam13202	EF-hand_5	25
2785713417	93	58	79	5	22	3.5e-03	14.8	pfam13202	EF-hand_5	25
2785713418	465	243	310	2	60	3.8e-13	47.3	pfam00512	HisKA	66
2785713418	465	352	464	2	107	6.5e-18	63.2	pfam02518	HATPase_c	111
2785713420	446	11	121	2	110	8.6e-31	104.4	pfam00072	Response_reg	111
2785713420	446	139	306	1	167	3.9e-74	245.9	pfam00158	Sigma54_activat	168
2785713421	161	22	154	2	132	1.2e-14	52.9	pfam01590	GAF	133
2785713422	283	13	258	7	216	3.8e-55	185.2	pfam01904	DUF72	217
2785713423	586	18	102	1	74	9.5e-19	65.1	pfam01336	tRNA_anti-codon	75
2785713423	586	117	556	1	307	6.6e-123	407.6	pfam00152	tRNA-synt_2	308
2785713423	586	307	406	1	95	3.0e-31	105.5	pfam02938	GAD	95
2785713424	146	4	141	3	131	6.5e-20	69.5	pfam00293	NUDIX	134
2785713425	172	3	149	1	148	6.2e-61	202.6	pfam02075	RuvC	148
2785713426	206	1	62	1	61	4.3e-25	85.6	pfam01330	RuvA_N	61
2785713426	206	72	130	1	57	2.0e-16	58.2	pfam14520	HHH_5	57
2785713426	206	161	205	1	45	3.0e-14	51.2	pfam07499	RuvA_C	47
2785713427	334	23	181	1	159	6.5e-83	274.2	pfam05496	RuvB_N	159
2785713427	334	184	257	1	74	8.3e-33	110	pfam17864	AAA_lid_4	74
2785713427	334	258	329	1	71	1.4e-25	87	pfam05491	RuvB_C	72
2785713428	132	8	128	4	118	1.1e-15	56.1	pfam13279	4HBT_2	122
2785713429	229	75	207	18	124	3.0e-39	131.6	pfam01618	MotA_ExbB	127
2785713430	139	6	138	2	127	2.7e-29	99.8	pfam02472	ExbD	128
2785713431	297	200	295	3	96	3.1e-32	108.6	pfam06519	TolA	96
2785713432	451	23	126	1	104	2.4e-32	109.2	pfam04052	TolB_N	106
2785713432	451	212	248	2	38	8.1e-10	36.4	pfam07676	PD40	38
2785713432	451	256	292	1	38	2.2e-10	38.2	pfam07676	PD40	38
2785713432	451	300	336	1	38	1.5e-11	42	pfam07676	PD40	38
2785713432	451	387	417	3	26	2.0e-02	12.8	pfam07676	PD40	38
2785713433	188	86	181	1	98	1.5e-25	87.4	pfam00691	OmpA	98
2785713434	264	38	112	2	73	2.8e-22	76.6	pfam16331	TolA_bind_tri	76
2785713434	264	149	208	8	52	2.0e-05	22.9	pfam13432	TPR_16	65
2785713434	264	219	251	1	33	1.4e-08	32.9	pfam13174	TPR_6	33
2785713438	351	31	340	2	295	1.4e-107	357.2	pfam02445	NadA	295
2785713440	573	9	67	7	60	2.8e-15	53.7	pfam20172	DUF6538	60
2785713440	573	371	550	27	165	1.4e-13	49	pfam00589	Phage_integrase	172
2785713442	187	4	140	3	145	9.5e-33	111.3	pfam00239	Resolvase	145
2785713442	187	142	184	1	44	1.2e-07	29.7	pfam02796	HTH_7	45
2785713446	389	28	209	1	190	2.8e-17	61.5	pfam01734	Patatin	191
2785713446	389	246	320	1	71	7.5e-23	78.1	pfam19890	DUF6363	75
2785713447	338	3	160	1	148	2.0e-30	103.3	pfam02558	ApbA	150
2785713447	338	181	321	1	125	2.5e-25	87.2	pfam08546	ApbA_C	125
2785713448	396	61	385	24	333	6.0e-12	43.4	pfam07396	Porin_O_P	370
2785713449	825	165	237	9	75	1.0e-09	36.5	pfam13424	TPR_12	77
2785713449	825	456	521	2	66	2.0e-20	70.6	pfam00512	HisKA	66
2785713449	825	568	684	2	107	4.7e-25	86.2	pfam02518	HATPase_c	111
2785713449	825	707	818	1	109	8.0e-24	81.9	pfam00072	Response_reg	111
2785713450	119	6	113	1	120	5.7e-07	27.9	pfam00903	Glyoxalase	121
2785713451	374	5	125	1	119	1.4e-26	91.2	pfam01118	Semialdhyde_dh	121
2785713451	374	147	357	1	184	1.5e-48	163.3	pfam02774	Semialdhyde_dhC	184
2785713452	188	8	184	3	178	1.3e-31	107.7	pfam01292	Ni_hydr_CYTB	179
2785713453	532	361	514	1	158	2.9e-39	132.3	pfam00990	GGDEF	161
2785713456	165	84	152	147	204	4.9e-12	44.2	pfam01863	YgjP-like	207
2785713457	139	3	58	2	55	1.9e-13	48.5	pfam00571	CBS	57
2785713457	139	77	133	3	55	5.9e-15	53.3	pfam00571	CBS	57
2785713458	1013	3	1006	1	1020	0.0e+00	516	pfam00873	ACR_tran	1021
2785713459	362	161	265	2	106	6.1e-09	34.6	pfam13437	HlyD_3	106
2785713460	204	16	62	1	44	1.0e-14	52	pfam00440	TetR_N	47
2785713460	204	86	203	1	118	5.2e-18	63.1	pfam14246	TetR_C_7	119
2785713461	693	49	146	2	107	1.7e-19	68.3	pfam07715	Plug	107
2785713461	693	211	662	4	436	7.0e-54	182.2	pfam00593	TonB_dep_Rec_b-barrel	436
2785713462	163	16	139	23	115	2.3e-21	74.2	pfam00583	Acetyltransf_1	116
2785713463	1059	11	1019	2	1020	0.0e+00	524.1	pfam00873	ACR_tran	1021
2785713464	410	208	317	1	102	5.4e-14	50.8	pfam13437	HlyD_3	106
2785713465	371	200	355	1	159	2.3e-43	145.7	pfam00990	GGDEF	161
2785713466	203	41	196	1	160	1.9e-26	90.5	pfam03886	ABC_trans_aux	161
2785713467	558	52	144	2	79	1.7e-15	55	pfam02470	MlaD	81
2785713467	558	298	401	11	79	3.2e-08	31.7	pfam02470	MlaD	81
2785713468	415	81	236	3	150	9.6e-36	121	pfam04403	PqiA	156
2785713468	415	255	412	1	155	1.1e-57	192.2	pfam04403	PqiA	156
2785713469	544	11	119	2	108	9.4e-43	143	pfam14104	DUF4277	109
2785713469	544	139	467	7	199	9.2e-12	43.1	pfam01609	DDE_Tnp_1	200
2785713471	118	8	108	2	99	1.3e-42	141.7	pfam05717	TnpB_IS66	101
2785713472	526	49	117	8	71	4.2e-08	31.8	pfam13007	LZ_Tnp_IS66	71
2785713472	526	125	169	1	46	7.0e-22	75.6	pfam13005	zf-IS66	46
2785713472	526	189	476	1	283	4.1e-100	332.8	pfam03050	DDE_Tnp_IS66	284
2785713472	526	482	520	1	39	1.3e-11	42.5	pfam13817	DDE_Tnp_IS66_C	39
2785713473	309	104	206	2	100	2.7e-15	54.4	pfam00665	rve	102
2785713474	168	2	61	6	57	1.1e-08	33.1	pfam01527	HTH_Tnp_1	75
2785713475	706	164	199	4	38	2.0e-05	22.4	pfam07676	PD40	38
2785713476	935	54	171	8	107	5.4e-23	79.5	pfam07715	Plug	107
2785713476	935	353	895	39	436	3.5e-33	114	pfam00593	TonB_dep_Rec_b-barrel	436
2785713478	311	1	261	29	283	2.7e-78	261.2	pfam03050	DDE_Tnp_IS66	284
2785713478	311	267	303	3	39	5.0e-11	40.6	pfam13817	DDE_Tnp_IS66_C	39
2785713479	94	2	61	6	57	2.8e-09	35.1	pfam01527	HTH_Tnp_1	75
2785713480	321	104	206	2	100	3.0e-15	54.3	pfam00665	rve	102
2785713482	626	6	257	3	156	2.2e-08	32.2	pfam03929	PepSY_TM	295
2785713482	626	270	339	14	74	7.8e-09	33.3	pfam00111	Fer2	77
2785713482	626	499	606	1	104	1.6e-22	78.2	pfam00175	NAD_binding_1	109
2785713484	544	11	119	2	108	9.4e-43	143	pfam14104	DUF4277	109
2785713484	544	139	467	7	199	9.2e-12	43.1	pfam01609	DDE_Tnp_1	200
2785713485	465	20	99	1	75	1.4e-12	45.3	pfam01336	tRNA_anti-codon	75
2785713485	465	116	460	3	307	2.6e-65	218.4	pfam00152	tRNA-synt_2	308
2785713487	322	3	145	4	150	5.8e-29	99	pfam01699	Na_Ca_ex	151
2785713487	322	172	318	3	150	6.2e-39	131.3	pfam01699	Na_Ca_ex	151
2785713488	495	24	181	1	147	1.9e-33	113.2	pfam14401	RLAN	150
2785713488	495	288	485	10	171	2.5e-11	41.5	pfam08443	RimK	188
2785713489	424	58	185	4	116	1.4e-14	52.3	pfam00583	Acetyltransf_1	116
2785713489	424	219	421	1	205	5.5e-82	272.2	pfam11814	DUF3335	206
2785713491	173	2	162	1	157	7.5e-38	127.8	pfam11157	DUF2937	162
2785713492	421	15	420	11	403	4.2e-125	415.5	pfam00202	Aminotran_3	403
2785713493	374	58	220	3	162	3.8e-24	83.7	pfam04055	Radical_SAM	166
2785713493	374	231	322	1	87	3.8e-30	101.9	pfam06968	BATS	88
2785713494	453	38	420	2	361	6.7e-50	168.2	pfam00155	Aminotran_1_2	361
2785713495	360	152	243	1	92	6.6e-22	76	pfam08241	Methyltransf_11	95
2785713496	256	2	246	1	191	1.0e-28	98.5	pfam13500	AAA_26	198
2785713497	240	5	210	2	205	9.2e-61	203	pfam03575	Peptidase_S51	206
2785713498	158	7	149	1	143	6.7e-46	154	pfam01451	LMWPc	144
2785713499	325	11	320	1	311	1.3e-71	239.2	pfam01032	FecCD	311
2785713500	317	79	225	7	136	1.1e-22	79	pfam00005	ABC_tran	137
2785713501	447	4	441	1	438	0.0e+00	712.9	pfam01474	DAHP_synth_2	438
2785713502	332	8	113	4	103	4.9e-23	78.9	pfam13493	DUF4118	107
2785713502	332	116	184	2	65	5.7e-12	43.5	pfam00512	HisKA	66
2785713502	332	224	332	4	110	8.6e-17	59.6	pfam02518	HATPase_c	111
2785713503	231	5	114	1	111	9.0e-28	94.6	pfam00072	Response_reg	111
2785713504	218	4	119	3	116	6.0e-26	89	pfam02254	TrkA_N	116
2785713505	454	27	444	48	491	5.7e-59	197.8	pfam02386	TrkH	502
2785713507	71	2	67	3	66	2.9e-30	101.9	pfam12843	QSregVF_b	66
2785713508	606	33	308	1	274	7.5e-42	141.8	pfam00664	ABC_membrane	274
2785713508	606	370	519	1	137	2.6e-37	126.5	pfam00005	ABC_tran	137
2785713509	322	12	138	13	115	5.3e-09	34.4	pfam13353	Fer4_12	137
2785713509	322	15	175	2	166	1.0e-30	105.1	pfam04055	Radical_SAM	166
2785713509	322	180	306	2	127	5.7e-33	111.6	pfam06463	Mob_synth_C	128
2785713510	175	8	154	1	138	5.2e-25	86.7	pfam13302	Acetyltransf_3	138
2785713511	540	11	126	2	109	1.5e-12	45.7	pfam00072	Response_reg	111
2785713516	469	2	304	2	314	3.3e-113	375.7	pfam00749	tRNA-synt_1c	314
2785713516	469	316	460	4	141	9.4e-32	108.3	pfam19269	Anticodon_2	141
2785713522	304	75	189	3	109	1.1e-07	29.3	pfam04952	AstE_AspA	290
2785713524	56	5	51	1	45	4.1e-20	69.3	pfam06945	DUF1289	47
2785713525	312	4	310	1	283	5.2e-74	247.1	pfam01207	Dus	311
2785713528	218	39	200	1	175	1.9e-24	85.1	pfam13472	Lipase_GDSL_2	178
2785713529	232	21	168	1	136	4.3e-36	122.5	pfam00005	ABC_tran	137
2785713530	840	21	224	3	180	5.7e-08	31.2	pfam12704	MacB_PCD	207
2785713530	840	260	379	2	120	1.8e-15	55	pfam02687	FtsX	120
