old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMT0518,P9313_06171,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,True,1,0,3.241816367,25.0,PMT0518,locus_tag:old_locus_tag
PMT0519,P9313_06181,,possible mRNA-binding protein,False,6,4,,,PMT0519,locus_tag:old_locus_tag
PMT0520,P9313_06191,hisA,Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase,True,2,4,4.506176498,24.0,PMT0520,locus_tag:old_locus_tag
PMT0521,P9313_06201,,Ferric uptake regulator family,True,2,2,4.426623935,18.0,PMT0521,locus_tag:old_locus_tag
PMT0522,P9313_06211,,Conserved hypothetical protein,True,3,3,3.970850167,14.0,PMT0522,locus_tag:old_locus_tag
PMT0523,P9313_06221,,conserved hypothetical protein,True,2,1,4.402067452,,PMT0523,locus_tag:old_locus_tag
PMT0524,P9313_06231,,conserved hypothetical protein,True,5,2,4.958946612,64.0,PMT0524,locus_tag:old_locus_tag
PMT0525,P9313_06251,,conserved hypothetical protein,True,2,1,5.59688702,51.0,PMT0525,locus_tag:old_locus_tag
PMT0526,P9313_06261,,Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis),False,1,1,,,PMT0526,locus_tag:old_locus_tag
PMT0527,P9313_06271,,conserved hypothetical protein,True,1,1,2.198169628,16.0,PMT0527,locus_tag:old_locus_tag
PMT0528,P9313_06281,,Predicted hydrolase of the HAD superfamily,False,2,0,,,PMT0528,locus_tag:old_locus_tag
PMT0529,P9313_06291,proB,putative glutamate 5-kinase,True,4,2,3.798695526,93.0,PMT0529,locus_tag:old_locus_tag
PMT0530,P9313_06301,lpxD,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,False,1,3,,,PMT0530,locus_tag:old_locus_tag
PMT0531,P9313_06311,leuB,3-isopropylmalate dehydrogenase,True,1,1,4.352459465,28.0,PMT0531,locus_tag:old_locus_tag
PMT0532,P9313_06321,prk,phosphoribulokinase,True,2,0,4.402067452,19.0,PMT0532,locus_tag:old_locus_tag
PMT0533,P9313_06331,,putative type 4 prepilin peptidase,False,1,1,,,PMT0533,locus_tag:old_locus_tag
PMT0534,P9313_06341,accD,"acetyl-CoA carboxylase, beta subunit",False,0,2,,,PMT0534,locus_tag:old_locus_tag
PMT0536,P9313_06361,,putative oxidoreductase,True,3,3,4.7355268,73.0,PMT0536,locus_tag:old_locus_tag
PMT0537,P9313_06371,cbbA,"Fructose-bisphosphate/sedoheptulose-1, 7-bisphosph ate aldolase",True,1,1,4.958946612,59.0,PMT0537,locus_tag:old_locus_tag
PMT0538,P9313_06381,,Uncharacterized protein family UPF0094,True,3,0,3.678886152,90.0,PMT0538,locus_tag:old_locus_tag
PMT0539,P9313_06391,purQ,phosphoribosylformylglycinamidine synthase,False,4,0,,,PMT0539,locus_tag:old_locus_tag
PMT0540,P9313_06401,purS,Phosphoribosylformylglycinamidine synthetase PurS,True,0,2,4.530732981,27.0,PMT0540,locus_tag:old_locus_tag
PMT0541,P9313_06411,,"Putative oxidoreductase, Fe-S subunit",True,12,1,4.760083283,33.0,PMT0541,locus_tag:old_locus_tag
PMT0542,P9313_06431,,"possible Na+/H+ antiporter, CPA1 family",False,0,1,,,PMT0542,locus_tag:old_locus_tag
PMT0543,P9313_06441,,"Glycosyl transferase, family 2",False,1,2,,,PMT0543,locus_tag:old_locus_tag
PMT0544,P9313_06471,,hypothetical,True,2,0,4.006493,,PMT0544,locus_tag:old_locus_tag
PMT0545,P9313_06491,,hypothetical,False,0,1,,,PMT0545,locus_tag:old_locus_tag
PMT0546,P9313_06521,,probable periplasmic protein,True,4,1,6.159696669,16.0,PMT0546,locus_tag:old_locus_tag
PMT0547,P9313_06541,,hypothetical,False,1,0,,,PMT0547,locus_tag:old_locus_tag
PMT0548,P9313_06551,,Short-chain dehydrogenase/reductase (SDR) superfamily:Glucose...,False,2,2,,,PMT0548,locus_tag:old_locus_tag
PMT0549,P9313_06571,,possible Ribosomal protein L11,False,1,0,,,PMT_0549,tier1:old_locus_tag
PMT0550,P9313_06581,,hypothetical,False,1,1,,,PMT0550,locus_tag:old_locus_tag
PMT0551,P9313_06601,sdmt,putative sarcosine-dimethylglycine methyltransferase,False,2,1,,,PMT0551,locus_tag:old_locus_tag
PMT0552,P9313_06611,gsmt,probable glycine-sarcosine methyltransferase,False,1,1,,,PMT0552,locus_tag:old_locus_tag
PMT0553,P9313_06631,proV,"ABC transporter, ATP binding component, glycine betaine/proline family",True,1,1,4.172717151,9.0,PMT0553,locus_tag:old_locus_tag
PMT0554,P9313_06641,proW,"ABC transporter,membrane component, glycine betaine/proline family",True,2,0,3.442597183,,PMT0554,locus_tag:old_locus_tag
PMT0555,P9313_06651,,"ABC transporter substrate binding protein, glycine betaine/proline family",False,6,1,,,PMT0555,locus_tag:old_locus_tag
PMT0556,P9313_06661,cobW,putative cobalamin synthesis protein,False,4,2,,,PMT0556,locus_tag:old_locus_tag
PMT0557,P9313_06671,,conserved hypothetical protein,True,0,2,5.063055658,7.0,PMT0557,locus_tag:old_locus_tag
PMT0558,P9313_06681,upp,putative uracil phosphoribosyltransferase,True,1,1,3.626960319,35.0,PMT0558,locus_tag:old_locus_tag
PMT0559,P9313_06691,,conserved hypothetical,True,0,0,5.450595445,15.0,PMT0559,locus_tag:old_locus_tag
PMT0560,P9313_06701,ilvD,Dihydroxy-acid dehydratase,False,3,2,,,PMT0560,locus_tag:old_locus_tag
PMT0561,P9313_06711,,possible Insulin-like growth factor binding pr,True,0,2,5.59688702,72.0,PMT0561,locus_tag:old_locus_tag
PMT0562,P9313_06721,,conserved hypothetical protein,False,3,0,,,PMT0562,locus_tag:old_locus_tag
PMT0563,P9313_06731,,hypothetical,False,1,0,,,PMT0563,locus_tag:old_locus_tag
PMT0564,P9313_06741,,"Putative 6-phosphogluconolactonase (DevB, Pgl)",True,0,2,3.790136608,19.0,PMT0564,locus_tag:old_locus_tag
PMT0565,P9313_06751,gnd,6-phosphogluconate dehydrogenase,True,2,1,3.678886152,20.0,PMT0565,locus_tag:old_locus_tag
PMT0566,P9313_06771,glgC,ADP-glucose pyrophosphorylase,True,1,2,4.197273634,24.0,PMT0566,locus_tag:old_locus_tag
PMT0567,P9313_06781,hemA,glutamyl-tRNA reductase,True,0,3,3.798695526,64.0,PMT0567,locus_tag:old_locus_tag
PMT0568,P9313_06791,glpX,"Fructose-1,6-bisphosphatase/sedoheptulose-1, 7-bis phosphatase",True,1,1,4.563372159,130.0,PMT0568,locus_tag:old_locus_tag
PMT0569,P9313_06801,"rpe, cbbE",Ribulose-phosphate 3-epimerase,False,1,3,,,PMT0569,locus_tag:old_locus_tag
PMT0570,P9313_06811,ccmC,possible heme transporter,True,1,1,4.7355268,17.0,PMT0570,locus_tag:old_locus_tag
PMT0571,P9313_06821,,possible permease,False,3,1,,,PMT0571,locus_tag:old_locus_tag
PMT0572,P9313_06831,,"possible ABC transporter, ATP binding component",False,2,1,,,PMT0572,locus_tag:old_locus_tag
PMT0573,P9313_06841,,Uncharacterized protein conserved in bacteria,True,0,0,4.426623935,41.0,PMT0573,locus_tag:old_locus_tag
PMT0574,P9313_06851,,conserved hypothetical protein,False,1,2,,,PMT0574,locus_tag:old_locus_tag
PMT0575,P9313_06861,typA,tyrosine binding protein,True,4,3,4.449629843,46.0,PMT0575,locus_tag:old_locus_tag
PMT0576,P9313_06871,,putative carboxypeptidase,True,1,0,2.53882452,7.0,PMT0576,locus_tag:old_locus_tag
PMT0577,P9313_06891,chlP,Aromatic-ring hydroxylase (flavoprotein monooxygenase),True,3,0,4.197273634,27.0,PMT0577,locus_tag:old_locus_tag
PMT0578,P9313_06901,glyS,"putative Glycyl-tRNA synthetase, beta subunit",True,4,6,4.563372159,19.0,PMT0578,locus_tag:old_locus_tag
PMT0579,P9313_06911,sir,Ferredoxin-sulfite reductase,True,3,2,4.334021858,17.0,PMT0579,locus_tag:old_locus_tag
PMT0580,P9313_06921,ddpX,D-ala-D-ala dipeptidase,False,2,3,,,PMT0580,locus_tag:old_locus_tag
PMT0581,P9313_06941,recG,putative DNA helicase,False,4,3,,,PMT0581,locus_tag:old_locus_tag
PMT0582,P9313_06951,,conserved hypothetical,True,5,2,4.026425577,56.0,PMT0582,locus_tag:old_locus_tag
PMT0583,P9313_06961,tsf,"putative Elongation factor Ts, EF-Ts",False,0,2,,,PMT0583,locus_tag:old_locus_tag
PMT0584,P9313_06971,rps2,30S ribosomal protein S2,True,0,1,4.426623935,115.0,PMT0584,locus_tag:old_locus_tag
PMT0585,P9313_06981,,"Glycosyl transferase, family 2",True,0,3,5.221245144,11.0,PMT0585,locus_tag:old_locus_tag
PMT0586,P9313_06991,,conserved hypothetical protein,True,2,0,4.530732981,28.0,PMT_0586,tier1:old_locus_tag
PMT0587,P9313_07001,,"ABC transporter, ATP-binding component",False,0,1,,,PMT0587,locus_tag:old_locus_tag
PMT0588,P9313_07011,,"ABC-transporter, membrane spanning component",False,1,1,,,PMT0588,locus_tag:old_locus_tag
PMT0589,P9313_07021,,possible ABC transporter component,False,2,0,,,PMT0589,locus_tag:old_locus_tag
PMT0590,P9313_07031,pcyA,ferredoxin-dependent biliverdin reductase,False,2,2,,,PMT0590,locus_tag:old_locus_tag
PMT0591,P9313_07041,,Possible Zn-dependent peptidase,True,3,1,4.7355268,77.0,PMT0591,locus_tag:old_locus_tag
PMT0592,P9313_07051,,Insulinase family (Peptidase family M16),False,1,4,,,PMT0592,locus_tag:old_locus_tag
PMT0593,P9313_07061,,conserved hypothetical protein,True,1,0,2.129018588,50.0,PMT0593,locus_tag:old_locus_tag
PMT0594,P9313_07071,,Uncharacterized conserved protein,False,1,0,,,PMT0594,locus_tag:old_locus_tag
PMT0596,P9313_07091,,possible Carbamoyl-phosphate synthase L chain,False,1,1,,,PMT0596,locus_tag:old_locus_tag
PMT0597,P9313_07101,,GTPase SAR1 and related small G proteins,True,2,2,2.186354401,75.0,PMT0597,locus_tag:old_locus_tag
PMT0598,P9313_07111,gadB,Pyridoxal-dependent decarboxylase family,True,4,0,3.908236453,15.0,PMT0598,locus_tag:old_locus_tag
PMT0599,P9313_07131,cumB,putative cytidine/deoxycytidylate deaminase,True,1,1,2.498824157,51.0,PMT0599,locus_tag:old_locus_tag
PMT0600,P9313_07141,spt,serine:pyruvate/alanine:glyoxylate aminotransferase,True,2,1,5.221245144,20.0,PMT0600,locus_tag:old_locus_tag
PMT0601,P9313_07151,glnA,"Glutamine synthetase, glutamate--ammonia ligase",False,2,1,,,PMT0601,locus_tag:old_locus_tag
PMT0602,P9313_07161,,Predicted permease,False,1,0,,,PMT0602,locus_tag:old_locus_tag
PMT0603,P9313_07171,,Predicted permease,False,2,1,,,PMT0603,locus_tag:old_locus_tag
PMT0604,P9313_07181,psb28,possible Photosystem II reaction center Psb28 protein,True,1,0,5.59688702,15.0,PMT0604,locus_tag:old_locus_tag
PMT0605,P9313_07191,,Predicted ATPase,False,2,3,,,PMT0605,locus_tag:old_locus_tag
PMT0606,P9313_07201,,conserved hypothetical protein,True,0,1,3.631947121,30.0,PMT0606,locus_tag:old_locus_tag
PMT0607,P9313_07211,rsbW,Anti-sigma regulatory factor (Ser/Thr protein kinase),True,2,2,4.826766689,8.0,PMT0607,locus_tag:old_locus_tag
PMT0608,P9313_07221,,conserved hypothetical protein,True,0,0,2.595918324,16.0,PMT0608,locus_tag:old_locus_tag
PMT0609,P9313_07231,,conserved hypothetical protein,True,0,0,4.402067452,18.0,PMT0609,locus_tag:old_locus_tag
PMT0610,P9313_07241,,conserved hypothetical protein,True,0,3,3.39067135,19.0,PMT_0610,tier1:old_locus_tag
PMT0611,P9313_07251,,"possible Copper binding proteins, plastocyanin",True,2,1,5.063055658,42.0,PMT0611,locus_tag:old_locus_tag
PMT0612,P9313_07261,,SAM (and some other nucleotide) binding motif:Generic methyl-transferase,True,2,0,5.923407699,53.0,PMT0612,locus_tag:old_locus_tag
PMT0613,P9313_07291,,hypothetical,False,0,1,,,PMT_0613,tier1:old_locus_tag
PMT0614,P9313_07311,,hypothetical,False,0,1,,,PMT0614,locus_tag:old_locus_tag
PMT0616,P9313_07331,secF,preprotein translocase subunit,False,1,2,,,PMT0616,locus_tag:old_locus_tag
PMT0617,P9313_07341,secD,preprotein translocase subunit,False,1,2,,,PMT0617,locus_tag:old_locus_tag
PMT0618,P9313_07351,pdhB,pyruvate dehydrogenase E1 beta subunit,True,2,1,3.99540665,33.0,PMT0618,locus_tag:old_locus_tag
PMT0619,P9313_07371,,conserved hypothetical protein,True,2,0,3.692966229,0.0,PMT0619,locus_tag:old_locus_tag
PMT0620,P9313_07381,ispE,Putative 4-diphosphocytidyl-2C-methyl-D-erythritol kinase (CMK),False,2,3,,,PMT0620,locus_tag:old_locus_tag
PMT0621,P9313_07391,ksgA,"putative rRNA (adenine-N6,N6)-dimethyltransferase",False,1,0,,,PMT0621,locus_tag:old_locus_tag
PMT0622,P9313_07411,,possible Methyl-coenzyme M reductase alpha sub,False,1,0,,,PMT0622,locus_tag:old_locus_tag
PMT0623,P9313_07431,gdhA,Glutamate dehydrogenase,False,0,3,,,PMT0623,locus_tag:old_locus_tag
PMT0624,P9313_07441,,Uncharacterised protein family UPF0102,False,1,0,,,PMT0624,locus_tag:old_locus_tag
PMT0625,P9313_07451,,"Integral membrane protein, DUF6",True,1,1,4.081183513,149.0,PMT0625,locus_tag:old_locus_tag
PMT0626,P9313_07461,,conserved hypothetical protein,False,2,0,,,PMT0626,locus_tag:old_locus_tag
PMT0627,P9313_07471,,hypothetical,False,1,0,,,PMT0627,locus_tag:old_locus_tag
PMT0628,P9313_07491,pspE,conserved hypothetical protein,True,1,0,5.923407699,49.0,PMT0628,locus_tag:old_locus_tag
PMT0629,P9313_07501,,conserved hypothetical protein,False,1,0,,,PMT0629,locus_tag:old_locus_tag
PMT0630,P9313_07511,,possible Gonadotropin-releasing hormone,True,1,1,4.887785797,95.0,PMT0630,locus_tag:old_locus_tag
PMT0631,P9313_07521,,hypothetical,False,1,1,,,PMT0631,locus_tag:old_locus_tag
PMT0632,P9313_07531,,Uncharacterized conserved protein,True,0,1,5.061560688,65.0,PMT0632,locus_tag:old_locus_tag
PMT0633,P9313_07541,,hypothetical,True,0,0,4.887785797,32.0,PMT0633,locus_tag:old_locus_tag
PMT0635,P9313_07561,umuD,putative SOS mutagenesis protein UmuD,True,2,0,4.297539905,,PMT0635,locus_tag:old_locus_tag
PMT0636,P9313_07581,,possible PH domain,True,2,2,4.530732981,5.0,PMT0636,locus_tag:old_locus_tag
PMT0637,P9313_07591,,hypothetical,False,1,1,,,PMT0637,locus_tag:old_locus_tag
PMT0638,P9313_07601,umuC,putative UmuC protein,False,8,3,,,PMT0638,locus_tag:old_locus_tag
PMT0639,P9313_07611,,conserved hypothetical protein,False,2,1,,,PMT0639,locus_tag:old_locus_tag
PMT0640,P9313_07621,,conserved hypothetical protein,True,0,2,5.117136098,20.0,PMT0640,locus_tag:old_locus_tag
PMT0641,P9313_07631,dnaG,CHC2 zinc finger:Toprim domain,False,2,3,,,PMT0641,locus_tag:old_locus_tag
PMT0642,P9313_07641,,Uncharacterized protein involved in formation of curli polymers,True,2,2,4.426623935,15.0,PMT0642,locus_tag:old_locus_tag
PMT0643,P9313_07661,,"Integral membrane protein, DUF6",False,0,1,,,PMT0643,locus_tag:old_locus_tag
PMT0644,P9313_07671,ruvA,putative holliday junction DNA helicase RuvA,True,1,2,3.970850167,15.0,PMT0644,locus_tag:old_locus_tag
PMT0645,P9313_07681,rps15,30S Ribosomal protein S15,True,2,0,4.760083283,28.0,PMT0645,locus_tag:old_locus_tag
PMT0646,P9313_07691,,conserved hypothetical protein,False,5,0,,,PMT0646,locus_tag:old_locus_tag
PMT0647,P9313_07701,dnaE,"DNA polymerase III, alpha subunit",True,4,0,5.221245144,0.0,PMT0647,locus_tag:old_locus_tag
PMT0648,P9313_07711,gatA,Glutamyl-tRNA(Gln) amidotransferase A subunit,True,2,1,4.527729326,24.0,PMT0648,locus_tag:old_locus_tag
PMT0649,P9313_07721,,conserved hypothetical protein,True,1,1,3.678886152,22.0,PMT0649,locus_tag:old_locus_tag
PMT0650,P9313_07731,,tRNA/rRNA methyltransferase (SpoU):RNA methyltransferase TrmH...,True,4,0,3.99540665,5.0,PMT0650,locus_tag:old_locus_tag
PMT0651,P9313_07741,,Uncharacterized protein conserved in bacteria,True,1,0,3.692966229,67.0,PMT0651,locus_tag:old_locus_tag
PMT0652,P9313_07751,,STAS domain:Anti-sigma factor antagonist,True,0,1,4.7355268,90.0,PMT0652,locus_tag:old_locus_tag
PMT0653,P9313_07761,carA,carbamoyl-phosphate synthase small chain,False,1,0,,,PMT0653,locus_tag:old_locus_tag
PMT0654,P9313_07771,trpD/G,putative Anthranilate synthase component II,True,2,4,2.804656775,52.0,PMT0654,locus_tag:old_locus_tag
PMT0655,P9313_07791,,"ABC transporter, multidrug efflux family",True,4,2,5.221245144,40.0,PMT0655,locus_tag:old_locus_tag
PMT0656,P9313_07801,,conserved hypothetical protein,True,1,2,5.923407699,25.0,PMT0656,locus_tag:old_locus_tag
PMT0657,P9313_07811,,conserved hypothetical protein,True,0,1,4.527729326,26.0,PMT0657,locus_tag:old_locus_tag
PMT0658,P9313_07821,modF,"possible ABC transporter component, ATP binding protein",False,2,2,,,PMT0658,locus_tag:old_locus_tag
PMT0660,P9313_07841,,Esterase/lipase/thioesterase family active site,False,3,1,,,PMT0660,locus_tag:old_locus_tag
PMT0661,P9313_07851,nadA,Quinolinate synthetase A protein,True,2,1,5.221245144,12.0,PMT0661,locus_tag:old_locus_tag
PMT0663,P9313_07871,,conserved hypothetical protein,False,1,1,,,PMT0663,locus_tag:old_locus_tag
PMT0664,P9313_07881,,possible endolysin,True,3,0,3.293500972,87.0,PMT0664,locus_tag:old_locus_tag
PMT0665,P9313_07891,,conserved hypothetical protein,True,1,0,3.908236453,42.0,PMT0665,locus_tag:old_locus_tag
PMT0666,P9313_07901,,Uncharacterized conserved protein,False,1,1,,,PMT0666,locus_tag:old_locus_tag
PMT0667,P9313_07911,aroB,3-dehydroquinate synthase,False,1,0,,,PMT0667,locus_tag:old_locus_tag
PMT0668,P9313_07921,lacF,putative lactose transporter,True,0,2,3.984013134,18.0,PMT0668,locus_tag:old_locus_tag
PMT0669,P9313_07931,purK,phosphoribosylaminoimidazole carboxylase,False,4,2,,,PMT0669,locus_tag:old_locus_tag
PMT0671,P9313_07951,,conserved hypothetical protein,True,0,0,3.626960319,,PMT0671,locus_tag:old_locus_tag
PMT0672,P9313_07961,,Uncharacterized conserved protein,True,0,2,3.637390819,65.0,PMT0672,locus_tag:old_locus_tag
PMT0673,P9313_07971,petN,PetN protein,True,1,0,5.826237321,38.0,PMT_0673,tier1:old_locus_tag
PMT0674,P9313_08001,,Conserved hypothetical protein,False,3,0,,,PMT0674,locus_tag:old_locus_tag
PMT0675,P9313_08011,,conserved hypothetical protein,True,1,0,4.826766689,20.0,PMT0675,locus_tag:old_locus_tag
PMT0676,P9313_08021,clpP1,Clp protease proteolytic subunit,False,1,2,,,PMT0676,locus_tag:old_locus_tag
PMT0677,P9313_08031,ftsH1,FtsH ATP-dependent protease homolog,True,7,3,4.563372159,15.0,PMT0677,locus_tag:old_locus_tag
PMT0678,P9313_08041,salY,possible ABC transporter,False,4,4,,,PMT0678,locus_tag:old_locus_tag
PMT0679,P9313_08051,pykF,Pyruvate kinase,True,6,6,2.186354401,50.0,PMT0679,locus_tag:old_locus_tag
PMT0681,P9313_08071,,conserved hypothetical protein,True,1,0,4.887785797,81.0,PMT0681,locus_tag:old_locus_tag
PMT0682,P9313_08081,,conserved hypothetical membrane protein,True,1,1,5.292405959,46.0,PMT0682,locus_tag:old_locus_tag
PMT0683,P9313_08091,,Predicted transcriptional regulator containing the HTH domain,True,1,0,3.661947302,19.0,PMT0683,locus_tag:old_locus_tag
PMT0684,P9313_08101,ilvA,threonine dehydratase,False,5,1,,,PMT0684,locus_tag:old_locus_tag
PMT0685,P9313_08111,Dxs,1-deoxy-D-xylulose 5-phosphate synthase,True,1,1,4.760083283,23.0,PMT0685,locus_tag:old_locus_tag
PMT0686,P9313_08121,,NAD binding site,False,2,1,,,PMT0686,locus_tag:old_locus_tag
PMT0687,P9313_08131,psaK,Photosystem I PsaK protein (subunit X),True,1,0,3.179202653,18.0,PMT0687,locus_tag:old_locus_tag
PMT0688,P9313_08141,,conserved hypothetical protein,False,1,0,,,PMT0688,locus_tag:old_locus_tag
PMT0689,P9313_08151,,conserved hypothetical protein,True,0,1,5.221245144,14.0,PMT0689,locus_tag:old_locus_tag
PMT0690,P9313_08161,,Uncharacterized conserved protein,True,2,0,3.825823648,15.0,PMT0690,locus_tag:old_locus_tag
PMT0691,P9313_08171,,"ABC transporter for sugars, ATP binding protein",False,2,0,,,PMT0691,locus_tag:old_locus_tag
PMT0692,P9313_08181,,"ABC transporter component, likely for sugar transport",False,1,0,,,PMT0692,locus_tag:old_locus_tag
PMT0693,P9313_08191,,"ABC transporter for sugars, membrane component",False,1,0,,,PMT0693,locus_tag:old_locus_tag
PMT0694,P9313_08201,,"ABC transporter for sugars, solute-binding protein",True,2,5,5.826237321,9.0,PMT0694,locus_tag:old_locus_tag
PMT0695,P9313_08211,rpl28,50S ribosomal protein L28,True,1,0,5.826237321,37.0,PMT0695,locus_tag:old_locus_tag
PMT0696,P9313_08221,htpG,heat shock protein HtpG,True,6,1,4.72959631,16.0,PMT0696,locus_tag:old_locus_tag
PMT0697,P9313_08231,,"ferredoxin, 4Fe-4S",True,2,0,5.930346367,48.0,PMT0697,locus_tag:old_locus_tag
PMT0698,P9313_08241,hisS,"tRNA synthetases, class-II (G, H, P and S)",True,6,2,2.198169628,18.0,PMT0698,locus_tag:old_locus_tag
PMT0699,P9313_08251,suhB,Possible myo-inositol-1(or 4)-monophosphatase,True,3,3,3.661947302,129.0,PMT0699,locus_tag:old_locus_tag
PMT0700,P9313_08261,pstB,"putative phosphate ABC transporter, ATP binding subunit",False,1,1,,,PMT0700,locus_tag:old_locus_tag
PMT0701,P9313_08271,pstA,putative phosphate ABC transporter,False,1,4,,,PMT0701,locus_tag:old_locus_tag
PMT0702,P9313_08281,pstC,putative phosphate ABC transporter,True,5,1,4.530732981,17.0,PMT0702,locus_tag:old_locus_tag
PMT0703,P9313_08291,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",True,3,2,5.063055658,33.0,PMT0703,locus_tag:old_locus_tag
PMT0704,P9313_08301,dnaJ2,DnaJ2 protein,False,3,2,,,PMT0704,locus_tag:old_locus_tag
PMT0706,P9313_08321,,Predicted sugar phosphate isomerase,False,2,1,,,PMT0706,locus_tag:old_locus_tag
PMT0707,P9313_08331,,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,True,1,1,5.450595445,30.0,PMT0707,locus_tag:old_locus_tag
PMT0708,P9313_08341,ribA/ribB,"possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",False,1,5,,,PMT0708,locus_tag:old_locus_tag
PMT0709,P9313_08351,hisH,N-acetyl-gamma-glutamyl-phosphate reductase,False,2,1,,,PMT0709,locus_tag:old_locus_tag
PMT0710,P9313_08361,purN,phosphoribosylglycinamide formyltransferase,False,1,2,,,PMT0710,locus_tag:old_locus_tag
PMT0711,P9313_08381,,PDZ domain (also known as DHR or GLGF),True,3,1,4.563372159,34.0,PMT0711,locus_tag:old_locus_tag
PMT0712,P9313_08391,,N-acetylmuramoyl-L-alanine amidase (family 2),False,4,2,,,PMT0712,locus_tag:old_locus_tag
PMT0713,P9313_08401,,possible DnaB-like helicase,True,2,0,4.352459465,0.0,PMT0713,locus_tag:old_locus_tag
PMT0714,P9313_08411,pgi,Phosphoglucose isomerase (PGI),True,2,3,3.574777106,,PMT0714,locus_tag:old_locus_tag
PMT0715,P9313_08421,leuS,"t-RNA synthetase, class Ia:Leucyl-tRNA synthetase",True,7,2,4.527729326,35.0,PMT0715,locus_tag:old_locus_tag
