old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMM0647,PMED4_06971,,conserved hypothetical protein,True,0,0,2.456229624,19.0,PMM0647,locus_tag:old_locus_tag
PMM0648,PMED4_06981,,Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site,True,2,0,3.337999729,22.0,PMM0648,locus_tag:old_locus_tag
PMM0649,PMED4_06991,,Pentapeptide repeats,True,1,0,4.869176828,18.0,PMM0649,locus_tag:old_locus_tag
PMM0651,PMED4_07011,,possible VHS domain,True,1,0,3.108395655,14.0,PMM0651,locus_tag:old_locus_tag
PMM0652,PMED4_07021,,"possible 5'-3' exonuclease, C-terminal SAM fol",False,0,1,,,PMM0652,locus_tag:old_locus_tag
PMM0653,PMED4_07041,gloA,Glyoxalase I,True,0,0,3.679562672,19.0,PMM0653,locus_tag:old_locus_tag
PMM0654,PMED4_07051,,conserved hypothetical protein,True,1,0,4.262294506,58.0,PMM0654,locus_tag:old_locus_tag
PMM0655,PMED4_07061,,hypothetical,False,1,0,,,PMM0655,locus_tag:old_locus_tag
PMM0656,PMED4_07071,,possible 7TM chemoreceptor,False,2,0,,,PMM0656,locus_tag:old_locus_tag
PMM0657,PMED4_07101,,possible Vanadium/alternative nitrogenase delt,False,1,0,,,PMM0657,locus_tag:old_locus_tag
PMM0658,PMED4_07111,rsuA,putative pseudouridylate synthase specific to ribosomal small subunit,True,1,2,4.720043179,60.0,PMM0658,locus_tag:old_locus_tag
PMM0659,PMED4_07121,,NAD-dependent DNA ligase N-terminus,True,0,0,4.78707193,72.0,PMM0659,locus_tag:old_locus_tag
PMM0661,PMED4_07171,nrdJ,ribonucleotide reductase (Class II),False,1,0,,,PMM0661,locus_tag:old_locus_tag
PMM0663,PMED4_07191,prfC,peptide-chain-release factor RF-3,True,1,0,4.720043179,1.0,PMM0663,locus_tag:old_locus_tag
PMM0664,PMED4_07201,,conserved hypothetical protein,True,0,0,4.720043179,14.0,PMM0664,locus_tag:old_locus_tag
PMM0665,PMED4_07211,hsp33,Hsp33 protein,False,0,1,,,PMM0665,locus_tag:old_locus_tag
PMM0666,PMED4_07221,,"possible ABC transporter, ATP-binding component",True,0,0,3.933879861,42.0,PMM0666,locus_tag:old_locus_tag
PMM0667,PMED4_07231,,conserved hypothetical protein,True,0,0,4.78707193,26.0,PMM0667,locus_tag:old_locus_tag
PMM0668,PMED4_07241,,Uncharacterized protein conserved in bacteria,False,1,1,,,PMM0668,locus_tag:old_locus_tag
PMM0669,PMED4_07251,,Predicted membrane protein,False,1,0,,,PMM0669,locus_tag:old_locus_tag
PMM0670,PMED4_07261,tesA,Lysophospholipase L1 and related esterases,False,1,1,,,PMM0670,locus_tag:old_locus_tag
PMM0671,PMED4_07271,,putative phosphonate ABC transporter,False,0,2,,,PMM0671,locus_tag:old_locus_tag
PMM0672,PMED4_07281,,Putative phosphonate ABC transporter,False,2,1,,,PMM0672,locus_tag:old_locus_tag
PMM0673,PMED4_07291,,Putative phosphonate binding protein for ABC transporter,False,1,1,,,PMM0673,locus_tag:old_locus_tag
PMM0674,PMED4_07301,aspC,Aminotransferases class-I,True,2,1,3.108395655,50.0,PMM0674,locus_tag:old_locus_tag
PMM0675,PMED4_07311,,Uracil-DNA glycosylase,True,0,2,3.86685111,22.0,PMM0675,locus_tag:old_locus_tag
PMM0676,PMED4_07321,gcpE,GcpE protein,True,0,0,4.78707193,26.0,PMM0676,locus_tag:old_locus_tag
PMM0677,PMED4_07331,,carboxyl-terminal processing protease,True,2,0,4.78707193,75.0,PMM0677,locus_tag:old_locus_tag
PMM0678,PMED4_07341,nadA,Quinolinate synthetase A protein,True,1,0,4.78707193,70.0,PMM0678,locus_tag:old_locus_tag
PMM0679,PMED4_07351,,putative transcripton factor,True,0,0,4.262294506,10.0,PMM0679,locus_tag:old_locus_tag
PMM0680,PMED4_07361,,conserved hypothetical protein,True,1,0,2.913978297,16.0,PMM0680,locus_tag:old_locus_tag
PMM0681,PMED4_07371,,Uncharacterized conserved protein,False,0,1,,,PMM0681,locus_tag:old_locus_tag
PMM0682,PMED4_07381,aroB,3-dehydroquinate synthase,False,2,0,,,PMM0682,locus_tag:old_locus_tag
PMM0683,PMED4_07391,purK,phosphoribosylaminoimidazole carboxylase,True,3,0,4.356435563,0.0,PMM0683,locus_tag:old_locus_tag
PMM0684,PMED4_07401,,"possible Zinc finger, C2H2 type",False,0,1,,,PMM0684,locus_tag:old_locus_tag
PMM0686,PMED4_07441,,conserved hypothetical protein,False,1,0,,,PMM0686,locus_tag:old_locus_tag
PMM0687,PMED4_07471,,conserved hypothetical,False,1,1,,,PMM0687,locus_tag:old_locus_tag
PMM0689,PMED4_07541,hli22,possible high light inducible protein,False,0,1,,,PMM0689,locus_tag:old_locus_tag
PMM0690,PMED4_07551,hli21,possible high light inducible protein,True,0,0,2.813222305,16.0,PMM0690,locus_tag:old_locus_tag
PMM0691,PMED4_07581,,conserved hypothetical protein,False,1,0,,,PMM0691,locus_tag:old_locus_tag
PMM0692,PMED4_07591,,possible DDT domain,False,1,0,,,PMM0692,locus_tag:old_locus_tag
PMM0693,PMED4_07621,,possible Hepatitis C virus envelope glycoprote,True,0,2,4.78707193,0.0,PMM0693,locus_tag:old_locus_tag
PMM0694,PMED4_07631,,Short-chain dehydrogenase/reductase (SDR) superfamily,False,2,0,,,PMM0694,locus_tag:old_locus_tag
PMM0695,PMED4_07641,,Glutamine amidotransferase class-I,False,1,0,,,PMM0695,locus_tag:old_locus_tag
PMM0696,PMED4_07651,,hypothetical,False,1,0,,,PMM0696,locus_tag:old_locus_tag
PMM0697,PMED4_07661,,possible D12 class N6 adenine-specific DNA met,False,1,0,,,PMM0697,locus_tag:old_locus_tag
PMM0698,PMED4_07681,,possible DnaJ central domain (4 repeats),True,0,0,3.337999729,107.0,PMM0698,locus_tag:old_locus_tag
PMM0699,PMED4_07701,,conserved hypothetical,True,0,0,3.420104627,17.0,PMM0699,locus_tag:old_locus_tag
PMM0701,PMED4_07731,,possible LysM domain,False,1,0,,,PMM0701,locus_tag:old_locus_tag
PMM0702,PMED4_07741,,possible DUP family,True,0,0,4.78707193,26.0,PMM0702,locus_tag:old_locus_tag
PMM0704,PMED4_07781,,"putative potassium channel, VIC family",True,0,1,2.981007048,2.0,PMM0704,locus_tag:old_locus_tag
PMM0705,PMED4_07791,phoB,"two-component response regulator, phosphate",True,1,0,4.720043179,13.0,PMM0705,locus_tag:old_locus_tag
PMM0706,PMED4_07801,phoR,"two-component sensor histidine kinase, phosphate sensing",False,2,0,,,PMM0706,locus_tag:old_locus_tag
PMM0707,PMED4_07811,,possible Lipoprotein,True,2,0,4.720043179,0.0,PMM0707,locus_tag:old_locus_tag
PMM0708,PMED4_07821,phoA,Alkaline phosphatase,False,3,2,,,PMM0708,locus_tag:old_locus_tag
PMM0710,PMED4_07841,,"ABC transporter, substrate binding protein, phosphate",False,1,0,,,PMM0710,locus_tag:old_locus_tag
PMM0711,PMED4_07851,chrA,"putative chromate transporter, CHR family",False,1,0,,,PMM0711,locus_tag:old_locus_tag
PMM0712,PMED4_07861,mfs,"multidrug efflux transporter, MFS family",False,2,1,,,PMM0712,locus_tag:old_locus_tag
PMM0713,PMED4_07871,gap1,Putative glyceraldehyde 3-phosphate dehydrogenase,True,2,0,3.933879861,87.0,PMM0713,locus_tag:old_locus_tag
PMM0714,PMED4_07881,arsR,"Bacterial regulatory proteins, ArsR family",False,0,1,,,PMM0714,locus_tag:old_locus_tag
PMM0716,PMED4_07911,arsA,"putative arsenite transporter, ACR3 family",False,1,1,,,PMM0716,locus_tag:old_locus_tag
PMM0717,PMED4_07921,,conserved hypothetical protein,True,0,0,3.270970978,1.0,PMM0717,locus_tag:old_locus_tag
PMM0719,PMED4_07941,,hypothetical,False,0,1,,,PMM0719,locus_tag:old_locus_tag
PMM0720,PMED4_07961,,possible Poly A polymerase regulatory subunit,False,1,0,,,PMM0720,locus_tag:old_locus_tag
PMM0721,PMED4_07971,,possible Myosin N-terminal SH3-like domain,True,0,0,3.420104627,288.0,PMM0721,locus_tag:old_locus_tag
PMM0722,PMED4_07981,,hypothetical,True,1,0,4.78707193,14.0,PMM0722,locus_tag:old_locus_tag
PMM0723,PMED4_07991,pstC,putative phosphate ABC transporter,True,2,0,2.566912558,15.0,PMM0723,locus_tag:old_locus_tag
PMM0724,PMED4_08001,pstA,putative phosphate ABC transporter,True,0,0,3.190500553,10.0,PMM0724,locus_tag:old_locus_tag
PMM0725,PMED4_08011,pstB,"putative phosphate ABC transporter, ATP binding subunit",False,1,0,,,PMM0725,locus_tag:old_locus_tag
PMM0726,PMED4_08031,,hypothetical,False,1,0,,,PMM0726,locus_tag:old_locus_tag
PMM0727,PMED4_08041,,Serine/threonine specific protein phosphatase,False,1,0,,,PMM0727,locus_tag:old_locus_tag
PMM0728,PMED4_08051,,DEAD/DEAH box helicase:Helicase C-terminal domain,False,1,1,,,PMM0728,locus_tag:old_locus_tag
PMM0729,PMED4_08061,,possible ATP-dependent DNA ligase,False,1,0,,,PMM0729,locus_tag:old_locus_tag
PMM0730,PMED4_08071,,Predicted exonuclease of the beta-lactamase fold involved in RNA processing,False,2,0,,,PMM0730,locus_tag:old_locus_tag
PMM0732,PMED4_08091,,possible Major surface glycoprotein,True,1,0,4.78707193,19.0,PMM0732,locus_tag:old_locus_tag
PMM0733,PMED4_08101,,Uncharacterized protein conserved in bacteria,False,1,0,,,PMM0733,locus_tag:old_locus_tag
PMM0734,PMED4_08111,,"possible Helix-turn-helix protein, copG family",True,0,0,4.262294506,16.0,PMM0734,locus_tag:old_locus_tag
PMM0735,PMED4_08121,,hypothetical,False,1,0,,,PMM0735,locus_tag:old_locus_tag
PMM0736,PMED4_08181,,possible Alpha-2-macroglobulin family N-termin,True,0,0,4.78707193,35.0,PMM0736,locus_tag:old_locus_tag
PMM0738,PMED4_08211,,conserved hypothetical,False,0,1,,,PMM0738,locus_tag:old_locus_tag
PMM0739,PMED4_08231,,conserved hypothetical protein,True,1,0,4.262294506,17.0,PMM0739,locus_tag:old_locus_tag
PMM0740,PMED4_08241,petN,Cytochrome b6-f complex subunit VIII,False,1,0,,,PMM0740,locus_tag:old_locus_tag
PMM0741,PMED4_08261,,conserved hypothetical protein,False,2,1,,,PMM0741,locus_tag:old_locus_tag
PMM0742,PMED4_08271,clpP1,Clp protease subunit,True,0,1,4.356435563,18.0,PMM0742,locus_tag:old_locus_tag
PMM0743,PMED4_08281,,FtsH ATP-dependent protease homolog,False,3,0,,,PMM0743,locus_tag:old_locus_tag
PMM0744,PMED4_08291,,conserved hypothetical protein,True,0,0,4.78707193,76.0,PMM0744,locus_tag:old_locus_tag
PMM0745,PMED4_08301,,Insulinase family (Peptidase family M16),False,2,1,,,PMM0745,locus_tag:old_locus_tag
PMM0746,PMED4_08311,,Possible Zn-dependent peptidase,True,1,1,4.78707193,15.0,PMM0746,locus_tag:old_locus_tag
PMM0747,PMED4_08321,pcyA,ferredoxin-dependent biliverdin reductase,False,0,2,,,PMM0747,locus_tag:old_locus_tag
PMM0748,PMED4_08331,,possible ABC transporter component,True,1,0,3.862597209,33.0,PMM0748,locus_tag:old_locus_tag
PMM0750,PMED4_08351,,"ABC transporter, ATP-binding component",False,1,1,,,PMM0750,locus_tag:old_locus_tag
PMM0751,PMED4_08361,,conserved hypothetical protein,True,0,0,4.356435563,43.0,PMM0751,locus_tag:old_locus_tag
PMM0752,PMED4_08371,,"Glycosyl transferase, family 2",False,0,2,,,PMM0752,locus_tag:old_locus_tag
PMM0753,PMED4_08381,rps2,30S ribosomal protein S2,True,0,0,4.262294506,86.0,PMM0753,locus_tag:old_locus_tag
PMM0754,PMED4_08391,tsf,putative Elongation factor Ts,False,0,1,,,PMM0754,locus_tag:old_locus_tag
PMM0755,PMED4_08401,,possible Adenylate cyclase,False,5,5,,,PMM0755,locus_tag:old_locus_tag
PMM0756,PMED4_08411,recG,ATP-dependent DNA helicase recG,False,2,5,,,PMM0756,locus_tag:old_locus_tag
PMM0757,PMED4_08421,ddpX,D-ala-D-ala dipeptidase,False,1,1,,,PMM0757,locus_tag:old_locus_tag
PMM0758,PMED4_08431,sir,Ferredoxin-sulfite reductase,True,3,0,3.00940514,19.0,PMM0758,locus_tag:old_locus_tag
PMM0759,PMED4_08441,glyS,Glycyl-tRNA synthetase beta subunit,True,4,0,3.270970978,20.0,PMM0759,locus_tag:old_locus_tag
PMM0760,PMED4_08451,chlP,Aromatic-ring hydroxylase (flavoprotein monooxygenase),True,0,0,2.566912558,21.0,PMM0760,locus_tag:old_locus_tag
PMM0761,PMED4_08461,,putative carboxypeptidase,False,1,0,,,PMM0761,locus_tag:old_locus_tag
PMM0762,PMED4_08471,typA,tyrosine binding protein,True,3,0,2.936183365,26.0,PMM0762,locus_tag:old_locus_tag
PMM0764,PMED4_08491,,"possible ABC transporter, ATP binding component",False,1,0,,,PMM0764,locus_tag:old_locus_tag
PMM0765,PMED4_08501,ccmC,possible heme transporter,True,0,0,2.48480766,31.0,PMM0765,locus_tag:old_locus_tag
PMM0766,PMED4_08511,rpe,Ribulose-phosphate 3-epimerase,True,0,0,2.230490471,16.0,PMM0766,locus_tag:old_locus_tag
PMM0767,PMED4_08521,glpX,"Fructose-1,6-bisphosphatase/sedoheptulose-1, 7-bis phosphatase",True,0,0,4.720043179,0.0,PMM0767,locus_tag:old_locus_tag
PMM0768,PMED4_08531,hemA,glutamyl-tRNA reductase,False,3,1,,,PMM0768,locus_tag:old_locus_tag
PMM0769,PMED4_08541,glgC,ADP-glucose pyrophosphorylase,False,1,0,,,PMM0769,locus_tag:old_locus_tag
PMM0770,PMED4_08551,gnd,6-phosphogluconate dehydrogenase,False,1,0,,,PMM0770,locus_tag:old_locus_tag
PMM0771,PMED4_08561,,"Putative 6-phosphogluconolactonase (DevB, Pgl)",False,1,0,,,PMM0771,locus_tag:old_locus_tag
PMM0772,PMED4_08571,,conserved hypothetical protein,False,1,0,,,PMM0772,locus_tag:old_locus_tag
PMM0773,PMED4_08581,,possible Geminivirus coat protein,False,1,0,,,PMM0773,locus_tag:old_locus_tag
PMM0774,PMED4_08591,ilvD,Dihydroxy-acid dehydratase,False,1,0,,,PMM0774,locus_tag:old_locus_tag
PMM0775,PMED4_08601,,conserved hypothetical,True,0,0,4.356435563,21.0,PMM0775,locus_tag:old_locus_tag
PMM0776,PMED4_08611,upp,putative uracil phosphoribosyltransferase,False,1,0,,,PMM0776,locus_tag:old_locus_tag
PMM0777,PMED4_08621,,conserved hypothetical protein,True,0,0,4.356435563,39.0,PMM0777,locus_tag:old_locus_tag
PMM0778,PMED4_08631,cobW,putative cobalamin synthesis protein,False,2,0,,,PMM0778,locus_tag:old_locus_tag
PMM0779,PMED4_08651,purS,Phosphoribosylformylglycinamidine synthetase PurS,False,1,0,,,PMM0779,locus_tag:old_locus_tag
PMM0781,PMED4_08671,cbbA,"Fructose-bisphosphate/sedoheptulose-1, 7-bisphosph ate aldolase",True,0,1,4.720043179,44.0,PMM0781,locus_tag:old_locus_tag
PMM0782,PMED4_08681,,putative oxidoreductase,False,1,1,,,PMM0782,locus_tag:old_locus_tag
PMM0783,PMED4_08691,,conserved hypothetical protein,False,1,0,,,PMM0783,locus_tag:old_locus_tag
PMM0784,PMED4_08701,accD,"acetyl-CoA carboxylase, beta subunit",True,0,0,4.043692622,95.0,PMM0784,locus_tag:old_locus_tag
PMM0785,PMED4_08711,prkB,phosphoribulokinase,True,0,0,2.957546191,16.0,PMM0785,locus_tag:old_locus_tag
PMM0786,PMED4_08721,leuB,3-isopropylmalate dehydrogenase,False,2,1,,,PMM0786,locus_tag:old_locus_tag
PMM0787,PMED4_08731,lpxD,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,False,3,2,,,PMM0787,locus_tag:old_locus_tag
PMM0788,PMED4_08741,proB,putative glutamate 5-kinase,False,0,2,,,PMM0788,locus_tag:old_locus_tag
PMM0789,PMED4_08751,,Predicted hydrolase of the HAD superfamily,False,1,0,,,PMM0789,locus_tag:old_locus_tag
PMM0790,PMED4_08761,,conserved hypothetical protein,True,1,0,4.78707193,18.0,PMM0790,locus_tag:old_locus_tag
PMM0791,PMED4_08771,,Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis),False,1,0,,,PMM0791,locus_tag:old_locus_tag
PMM0793,PMED4_08791,,conserved hypothetical protein,False,2,1,,,PMM0793,locus_tag:old_locus_tag
PMM0794,PMED4_08801,,conserved hypothetical protein,False,0,1,,,PMM0794,locus_tag:old_locus_tag
PMM0795,PMED4_08811,,conserved hypothetical protein,True,2,1,2.417778909,18.0,PMM0795,locus_tag:old_locus_tag
PMM0796,PMED4_08821,hisA,Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase,True,0,1,3.894558973,67.0,PMM0796,locus_tag:old_locus_tag
PMM0797,PMED4_08831,,possible mRNA binding protein,True,0,0,3.409102437,45.0,PMM0797,locus_tag:old_locus_tag
PMM0798,PMED4_08841,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,False,0,1,,,PMM0798,locus_tag:old_locus_tag
PMM0799,PMED4_08851,,Glutaredoxin and related proteins,True,0,0,4.720043179,17.0,PMM0799,locus_tag:old_locus_tag
PMM0802,PMED4_08881,nth,putative endonuclease,True,0,0,4.869176828,68.0,PMM0802,locus_tag:old_locus_tag
PMM0803,PMED4_08891,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",True,1,0,2.312595369,20.0,PMM0803,locus_tag:old_locus_tag
PMM0804,PMED4_08901,,ferritin,True,0,0,3.933879861,17.0,PMM0804,locus_tag:old_locus_tag
PMM0805,PMED4_08911,,hypothetical,False,1,0,,,PMM0805,locus_tag:old_locus_tag
PMM0806,PMED4_08921,,"Bacterial regulatory proteins, Crp family",True,1,0,2.875441293,27.0,PMM0806,locus_tag:old_locus_tag
PMM0807,PMED4_08931,,"possible ABC transporter component, ATP-binding domain",False,2,4,,,PMM0807,locus_tag:old_locus_tag
PMM0808,PMED4_08941,,Rieske iron-sulfur protein 2Fe-2S subunit,True,4,1,3.92962596,34.0,PMM0808,locus_tag:old_locus_tag
PMM0809,PMED4_08951,,possible S1 RNA binding domain,False,1,0,,,PMM0809,locus_tag:old_locus_tag
PMM0810,PMED4_08971,,hypothetical,True,3,0,4.720043179,17.0,PMM0810,locus_tag:old_locus_tag
PMM0811,PMED4_09001,,possible BdrC3,True,0,0,4.423464314,49.0,PMM0811,locus_tag:old_locus_tag
PMM0812,PMED4_09011,,hypothetical,True,1,1,3.409102437,71.0,PMM0812,locus_tag:old_locus_tag
PMM0813,PMED4_09021,,hypothetical,False,1,0,,,PMM0813,locus_tag:old_locus_tag
PMM0814,PMED4_09031,,possible Cytochrome oxidase c subunit VIb,True,0,0,3.862597209,23.0,PMM0814,locus_tag:old_locus_tag
PMM0818,PMED4_09101,hli16,possible high light inducible protein,True,0,0,3.337999729,17.0,PMM0818,locus_tag:old_locus_tag
PMM0819,PMED4_09131,,hypothetical,True,1,0,3.337999729,19.0,PMM0819,locus_tag:old_locus_tag
PMM0820,PMED4_09141,,possible EPSP synthase (3-phosphoshikimate 1-c,True,0,0,3.894558973,50.0,PMM0820,locus_tag:old_locus_tag
PMM0821,PMED4_09151,ansA,L-asparaginase II,False,2,1,,,PMM0821,locus_tag:old_locus_tag
PMM0822,PMED4_09161,K8K14.9,putative protein,True,0,0,3.566018343,96.0,PMM0822,locus_tag:old_locus_tag
PMM0823,PMED4_09171,,Domain of unknown function DUF143:Iojap-related protein,False,1,0,,,PMM0823,locus_tag:old_locus_tag
PMM0824,PMED4_09181,,conserved hypothetical protein,True,0,1,3.92962596,15.0,PMM0824,locus_tag:old_locus_tag
PMM0825,PMED4_09191,carB,"carbamoyl-phosphate synthase, large subunit",False,4,2,,,PMM0825,locus_tag:old_locus_tag
PMM0826,PMED4_09201,,hypothetical,False,1,0,,,PMM0826,locus_tag:old_locus_tag
PMM0827,PMED4_09211,,"ABC transporter, possibly multidrug efflux",False,2,1,,,PMM0827,locus_tag:old_locus_tag
PMM0828,PMED4_09221,,S4 domain,True,0,0,3.86685111,79.0,PMM0828,locus_tag:old_locus_tag
PMM0829,PMED4_09231,tpi,Triosephosphate isomerase,True,1,0,4.015984759,48.0,PMM0829,locus_tag:old_locus_tag
PMM0830,PMED4_09241,folP,putative dihydropteroate synthase,False,1,0,,,PMM0830,locus_tag:old_locus_tag
PMM0831,PMED4_09251,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",False,3,0,,,PMM0831,locus_tag:old_locus_tag
PMM0832,PMED4_09261,dapB,Dihydrodipicolinate reductase,True,2,2,3.076433891,44.0,PMM0832,locus_tag:old_locus_tag
PMM0833,PMED4_09271,,conserved hypothetical protein,False,2,0,,,PMM0833,locus_tag:old_locus_tag
PMM0834,PMED4_09281,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,True,2,0,3.337999729,27.0,PMM0834,locus_tag:old_locus_tag
PMM0835,PMED4_09291,,conserved hypothetical protein,False,0,1,,,PMM0835,locus_tag:old_locus_tag
PMM0836,PMED4_09301,,conserved hypothetical protein,True,3,1,4.423464314,14.0,PMM0836,locus_tag:old_locus_tag
PMM0837,PMED4_09311,,conserved hypothetical protein,False,1,1,,,PMM0837,locus_tag:old_locus_tag
PMM0839,PMED4_09341,mfd,Transcriptional-repair coupling factor,True,8,3,4.78707193,30.0,PMM0839,locus_tag:old_locus_tag
PMM0840,PMED4_09351,terC,"Membrane protein TerC, possibly involved in tellurium resistance",True,0,0,3.933879861,23.0,PMM0840,locus_tag:old_locus_tag
PMM0841,PMED4_09361,fmt,putative Methionyl-tRNA formyltransferase,False,2,3,,,PMM0841,locus_tag:old_locus_tag
PMM0843,PMED4_09381,tldD,putative modulator of DNA gyrase; TldD,False,0,1,,,PMM0843,locus_tag:old_locus_tag
PMM0845,PMED4_09401,,conserved hypothetical protein,True,0,0,4.78707193,17.0,PMM0845,locus_tag:old_locus_tag
PMM0846,PMED4_09411,,uncharacterized secreted protein,False,2,0,,,PMM0846,locus_tag:old_locus_tag
PMM0847,PMED4_09421,zam,putative acetazolamide conferring resistance protein Zam,True,3,1,4.78707193,28.0,PMM0847,locus_tag:old_locus_tag
PMM0848,PMED4_09431,,conserved hypothetical protein,False,0,1,,,PMM0848,locus_tag:old_locus_tag
PMM0849,PMED4_09441,,conserved hypothetical protein,False,1,0,,,PMM0849,locus_tag:old_locus_tag
PMM0850,PMED4_09451,,Predicted Fe-S-cluster oxidoreductase,True,0,0,2.155522843,50.0,PMM0850,locus_tag:old_locus_tag
PMM0851,PMED4_09471,,Putative CbbY homolog,True,2,2,4.78707193,99.0,PMM0851,locus_tag:old_locus_tag
PMM0852,PMED4_09481,,conserved hypothetical protein,False,0,1,,,PMM0852,locus_tag:old_locus_tag
PMM0853,PMED4_09491,rpmF,50S ribosomal protein L32,True,0,0,3.337999729,18.0,PMM0853,locus_tag:old_locus_tag
PMM0854,PMED4_09501,,cell division protein FtsH4,True,5,1,3.337999729,61.0,PMM0854,locus_tag:old_locus_tag
PMM0855,PMED4_09511,,conserved hypothetical,False,2,1,,,PMM0855,locus_tag:old_locus_tag
PMM0856,PMED4_09521,ahpC,thioredoxin peroxidase,True,0,0,4.78707193,66.0,PMM0856,locus_tag:old_locus_tag
PMM0857,PMED4_09551,,influenza RNA-dependent RNA polymerase-like,True,1,0,3.270970978,15.0,PMM0857,locus_tag:old_locus_tag
PMM0859,PMED4_09641,,hypothetical,False,1,0,,,PMM0859,locus_tag:old_locus_tag
PMM0860,PMED4_09691,,possible Hantavirus glycoprotein G1,True,1,0,4.720043179,127.0,PMM0860,locus_tag:old_locus_tag
PMM0861,PMED4_09701,,possible Virion host shutoff protein,False,2,0,,,PMM0861,locus_tag:old_locus_tag
PMM0862,PMED4_09721,cspR,putative tRNA/rRNA methyltransferase (SpoU family),False,1,0,,,PMM0862,locus_tag:old_locus_tag
PMM0863,PMED4_09731,cobU/cobP,putative cobinamide kinase,False,1,0,,,PMM0863,locus_tag:old_locus_tag
PMM0864,PMED4_09741,,possible Fusion glycoprotein F0.,True,0,0,3.933879861,17.0,PMM0864,locus_tag:old_locus_tag
PMM0865,PMED4_09751,,conserved hypothetical protein,True,0,0,4.78707193,80.0,PMM0865,locus_tag:old_locus_tag
PMM0866,PMED4_09761,,possible SMC domain N terminal domain,False,2,1,,,PMM0866,locus_tag:old_locus_tag
PMM0867,PMED4_09771,metG,Methionyl-tRNA synthetase,False,6,2,,,PMM0867,locus_tag:old_locus_tag
PMM0868,PMED4_09781,,probable ribonuclease II,False,6,3,,,PMM0868,locus_tag:old_locus_tag
