old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds
PMT0712,P9313_08391,,N-acetylmuramoyl-L-alanine amidase (family 2),false,4,2,,
PMT0713,P9313_08401,,possible DnaB-like helicase,true,2,0,4.352459465,0.0
PMT0714,P9313_08411,pgi,Phosphoglucose isomerase (PGI),true,2,3,3.574777106,
PMT0715,P9313_08421,leuS,"t-RNA synthetase, class Ia:Leucyl-tRNA synthetase",true,7,2,4.527729326,35.0
PMT0716,P9313_08441,dapF,Diaminopimelate epimerase,true,1,1,5.930346367,6.0
PMT0717,P9313_08461,nifS,possible cysteine desulfurase (class-V aminotransferase family),true,2,3,5.59688702,118.0
PMT0718,P9313_08471,,conserved hypothetical protein,false,1,1,,
PMT0719,P9313_08481,,conserved hypothetical protein,true,4,2,4.826766689,13.0
PMT0720,P9313_08491,dacB,putative D-Ala-D-Ala carboxypeptidase 3 (S13) family,true,2,1,2.735113127,
PMT0721,P9313_08501,,Conserved hypothetical protein,true,0,0,4.826766689,3.0
PMT0722,P9313_08511,coaD,putative pantetheine-phosphate adenylyltransferase,true,5,0,5.930346367,16.0
PMT0723,P9313_08521,,"Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family",true,0,0,5.292405959,
PMT0724,P9313_08531,uvrC,Excinuclease ABC subunit C (UvrC),true,7,7,3.297391777,40.0
PMT0725,P9313_08541,,Predicted membrane protein,false,0,1,,
PMT0726,P9313_08551,,Predicted metal-dependent phosphoesterases (PHP family),false,1,0,,
PMT0727,P9313_08561,CobN,cobalamin biosynthetic protein CobN,false,4,3,,
PMT0728,P9313_08571,ilvE,putative Branched-chain amino acid aminotransferase,true,4,3,3.797075275,20.0
PMT0729,P9313_08581,metH,putative methionine synthase,false,4,6,,
PMT0730,P9313_08591,,conserved hypothetical,false,0,2,,
PMT0731,P9313_08611,,conserved hypothetical protein,false,1,0,,
PMT0732,P9313_08621,apa2,possible ATP adenylyltransferase,false,5,2,,
PMT0733,P9313_08631,,conserved hypothetical protein,false,2,1,,
PMT0734,P9313_08641,,"possible Arginine repressor, C-terminal domain",true,3,1,4.426623935,43.0
PMT0735,P9313_08651,,conserved hypothetical protein,true,7,2,4.563372159,46.0
PMT0736,P9313_08661,,possible DnaJ domain,false,4,0,,
PMT0737,P9313_08671,trmA,SAM (and some other nucleotide) binding motif:RNA methyltrans...,true,2,4,5.930346367,92.0
PMT0738,P9313_08681,pheT,Phenylalanyl-tRNA synthetase beta subunit,true,5,0,5.59688702,17.0
PMT0739,P9313_08691,rpl33,50S ribosomal protein L33,true,0,0,5.930346367,38.0
PMT0740,P9313_08701,rps18,30S Ribosomal protein S18,false,1,0,,
PMT0741,P9313_08711,,probable ribonuclease II,false,10,1,,
PMT0742,P9313_08721,,conserved hypothetical protein,true,4,2,2.089184023,14.0
PMT0743,P9313_08741,metG,putative methionyl-tRNA synthetase,true,2,1,4.530732981,188.0
PMT0744,P9313_08751,,conserved hypothetical protein,false,0,2,,
PMT0745,P9313_08761,,conserved hypothetical protein,false,1,3,,
PMT0746,P9313_08771,,conserved hypothetical,false,1,1,,
PMT0747,P9313_08781,,Beta-propeller domains of methanol dehydrogenase type,true,3,0,4.026425577,19.0
PMT0748,P9313_08791,,CemA family protein,false,1,0,,
PMT0749,P9313_08801,cobU/cobP,putative cobinamide kinase,false,1,2,,
PMT0750,P9313_08811,cspR,putative tRNA/rRNA methyltransferase (SpoU family),false,1,0,,
PMT0751,P9313_08821,,Peptidase family M23/M37,true,3,1,3.661947302,51.0
PMT0752,P9313_08831,,LysM motif:Peptidase family M23/M37,true,2,1,4.527729326,51.0
PMT0753,P9313_08841,,hypothetical,true,2,0,5.117136098,0.0
PMT0754,P9313_08851,tpx,thioredoxin peroxidase,true,1,0,4.426623935,82.0
PMT0755,P9313_08861,,Uncharacterized conserved protein,true,4,8,3.588438682,95.0
PMT0756,P9313_08871,ftsH4,cell division protein FtsH4,true,1,3,5.221245144,14.0
PMT0757,P9313_08881,rpl32,50S ribosomal protein L32,true,1,0,4.291440357,19.0
PMT0758,P9313_08891,,Predicted kinase,false,2,3,,
PMT0759,P9313_08901,,conserved hypothetical protein,true,1,0,3.463615928,30.0
PMT0760,P9313_08911,,Putative CbbY homolog,true,2,2,4.527729326,31.0
PMT0761,P9313_08931,recJ,DHH family:DHHA1 domain:Single-stranded-DNA-specific exonucle...,false,4,5,,
PMT0762,P9313_08941,,possible chloride channel,false,5,1,,
PMT0763,P9313_08951,,Predicted Fe-S-cluster oxidoreductase,true,1,1,4.958946612,38.0
PMT0764,P9313_08961,,conserved hypothetical protein,true,2,0,4.685918812,74.0
PMT0765,P9313_08971,,conserved hypothetical protein,false,1,1,,
PMT0766,P9313_08981,zam,putative acetazolamide conferring resistance protein Zam,true,5,8,6.159696669,91.0
PMT0767,P9313_08991,ubiX,putative 3-octaprenyl-4-hydroxybenzoate carboxy-lyase,false,0,2,,
PMT0768,P9313_09001,,conserved hypothetical protein,false,1,0,,
PMT0769,P9313_09011,,conserved hypothetical protein,false,0,1,,
PMT0770,P9313_09021,tldD,putative modulator of DNA gyrase; TldD,true,2,2,4.499237831,18.0
PMT0771,P9313_09031,pmbA,possible modulator of DNA gyrase,true,3,1,5.061560688,53.0
PMT0772,P9313_09041,fmt,putative methionyl-tRNA formyltransferase,true,0,2,5.395020035,88.0
PMT0773,P9313_09051,,conserved hypothetical protein,false,0,1,,
PMT0774,P9313_09061,hcaE,Rieske iron-sulfur protein 2Fe-2S subunit,true,7,0,5.826237321,17.0
PMT0775,P9313_09071,mfd,Transcriptional-repair coupling factor,true,5,3,4.523794314,29.0
PMT0776,P9313_09091,,carboxyl-terminal processing protease,true,5,1,3.922994026,19.0
PMT0777,P9313_09101,gcpE,GcpE protein,true,3,3,2.401653779,18.0
PMT0778,P9313_09111,,Uracil-DNA glycosylase,true,1,0,5.826237321,7.0
PMT0779,P9313_09121,aspC,Aminotransferases class-I,true,1,2,4.172717151,33.0
PMT0780,P9313_09131,phnD,Putative phosphonate binding protein for ABC transporter,true,1,0,2.595918324,46.0
PMT0781,P9313_09141,,Putative phosphonate ABC transporter,false,1,0,,
PMT0782,P9313_09151,,putative phosphonate ABC transporter,false,4,2,,
PMT0783,P9313_09161,tesA,Lysophospholipase L1 and related esterases,true,0,0,4.826766689,34.0
PMT0784,P9313_09171,,putative type III sigma factor,false,1,0,,
PMT0785,P9313_09181,,Predicted membrane protein,false,1,0,,
PMT0786,P9313_09201,,Uncharacterized protein conserved in bacteria,false,0,1,,
PMT0787,P9313_09211,,conserved hypothetical protein,false,2,0,,
PMT0788,P9313_09221,,"possible ABC transporter, ATP-binding component",true,1,0,3.002454067,35.0
PMT0789,P9313_09231,,conserved hypothetical protein,true,2,2,4.492211344,15.0
PMT0790,P9313_09241,,conserved hypothetical protein,true,1,0,4.7355268,3.0
PMT0791,P9313_09251,prfC,peptide chain release factor RF-3,true,1,2,4.693114357,
PMT0792,P9313_09261,,Methylase involved in ubiquinone/menaquinone biosynthesis,false,0,1,,
PMT0793,P9313_09271,nrdJ,ribonucleotide reductase (Class II),true,3,2,4.527729326,
PMT0794,P9313_09281,,possible Spectrin repeat,false,1,0,,
PMT0795,P9313_09291,,conserved hypothetical protein,true,2,0,4.297539905,14.0
PMT0796,P9313_09301,,possible Early Protein (E6),true,0,0,2.928289596,59.0
PMT0797,P9313_09331,,"Fatty acid desaturase, type 2",true,2,0,3.099624445,101.0
PMT0798,P9313_09341,,Glutamine amidotransferase class-I,false,2,1,,
PMT0799,P9313_09351,,conserved hypothetical protein,true,3,1,5.292405959,73.0
PMT0800,P9313_09361,,hypothetical,true,1,0,3.40259682,54.0
PMT0802,P9313_09381,som,possible porin,false,2,0,,
PMT0803,P9313_09401,,Uncharacterized conserved protein,true,1,0,2.259634936,0.0
PMT0804,P9313_09411,,two-component sensor histidine kinase,false,3,1,,
PMT0805,P9313_09421,,two-component response regulator,true,0,1,4.665986236,28.0
PMT0806,P9313_09431,,conserved hypothetical protein,true,1,0,5.221245144,42.0
PMT0807,P9313_09441,,conserved hypothetical protein,true,0,0,4.7355268,100.0
PMT0808,P9313_09451,,conserved hypothetical protein,false,0,2,,
PMT0809,P9313_09461,,conserved hypothetical protein,true,0,2,3.734561198,0.0
PMT0810,P9313_09471,apt,possible phosphoribosyl transferase,false,2,0,,
PMT0811,P9313_09481,,conserved hypothetical protein,true,0,0,4.7355268,17.0
PMT0812,P9313_09491,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,true,1,3,2.595918324,61.0
PMT0813,P9313_09511,,conserved hypothetical protein,false,1,0,,
PMT0814,P9313_09521,dapB,Dihydrodipicolinate reductase,true,0,1,4.530732981,74.0
PMT0815,P9313_09531,chlH,"Protoporphyrin IX Magnesium chelatase, subunit chlH",true,11,4,5.221245144,19.0
PMT0816,P9313_09541,folP,putative dihydropteroate synthase,false,1,4,,
PMT0817,P9313_09551,tpi,Triosephosphate isomerase,true,1,2,4.197273634,24.0
PMT0818,P9313_09561,,S4 domain,false,1,0,,
PMT0819,P9313_09571,,"ABC transporter, possibly multidrug efflux",false,6,5,,
PMT0820,P9313_09581,,conserved hypothetical protein,false,1,0,,
PMT0821,P9313_09611,,conserved hypothetical protein,false,0,1,,
PMT0822,P9313_09621,carB,"carbamoyl-phosphate synthase, large subunit",true,3,4,2.636325581,23.0
PMT0823,P9313_09631,,conserved hypothetical protein,true,0,0,3.99540665,19.0
PMT0824,P9313_09641,,Domain of unknown function DUF143:Iojap-related protein,false,1,0,,
PMT0825,P9313_09661,ansA,L-asparaginase II,true,2,1,3.797075275,21.0
PMT0826,P9313_09671,,conserved hypothetical protein,true,0,0,4.984956175,69.0
PMT0827,P9313_09681,procA3.1,prochlorosin,false,0,1,,
PMT0828,P9313_09701,,conserved hypothetical protein,true,0,1,5.214306476,69.0
PMT0830,P9313_09721,,conserved hypothetical protein,false,1,0,,
PMT0831,P9313_09731,,hypothetical,false,1,0,,
PMT0832,P9313_09751,procA3.3,prochlorosin,true,2,1,5.221245144,20.0
PMT0833,P9313_09771,,conserved hypothetical protein,false,0,1,,
PMT0834,P9313_09781,,hypothetical,false,1,0,,
PMT0835,P9313_09791,,C-type lectin domain,true,0,2,4.523794314,40.0
PMT0837,P9313_09821,,possible DNA-3-methyladenine glycosylase (3-methyladenine DNA...,false,3,0,,
PMT0838,P9313_09831,procA3.5,prochlorosin,true,0,1,3.179202653,
PMT0840,P9313_09881,,hypothetical,true,3,0,4.172717151,
PMT0842,P9313_09911,,Pyrimidine dimer DNA glycosylase,true,0,0,3.798695526,
PMT0844,P9313_09951,,hypothetical,false,1,0,,
PMT0845,P9313_09971,,"possible Histidine kinase-, DNA gyrase B-, phy",false,1,0,,
PMT0846,P9313_09981,,conserved hypothetical protein,true,0,0,2.651993672,38.0
PMT0847,P9313_10001,,possible Photosystem I reaction centre subunit VI,false,2,0,,
PMT0848,P9313_10011,ndhF,putative NADH Dehydrogenase (complex I) subunit,false,1,0,,
PMT0849,P9313_10021,,hypothetical,false,0,1,,
PMT0850,P9313_10031,,hypothetical,true,1,0,4.506176498,
PMT0851,P9313_10051,,Serine/threonine specific protein phosphatase:Purple acid pho...,false,3,0,,
PMT0853,P9313_10071,,conserved hypothetical protein,true,3,0,4.159282995,
PMT0854,P9313_10081,,"putative mechanosensitive ion channel, MscS family",false,2,0,,
PMT0856,P9313_10111,mscL,possible large-conductance mechanosensitive channel mscL,false,1,0,,
PMT0857,P9313_10121,,hypothetical,false,0,2,,
PMT0858,P9313_10141,fur,Ferric uptake regulator family,false,3,3,,
PMT0859,P9313_10151,,conserved hypothetical protein,false,0,1,,
PMT0860,P9313_10161,,hypothetical,false,0,2,,
PMT0861,P9313_10171,,Uncharacterized protein conserved in bacteria,false,1,0,,
PMT0862,P9313_10181,,Predicted Fe-S oxidoreductases,true,3,1,4.506176498,6.0
PMT0863,P9313_10191,stpA,putative glucosylglycerolphosphate phosphatase,true,1,1,2.478136095,21.0
PMT0864,P9313_10201,,conserved hypothetical protein,false,2,2,,
PMT0865,P9313_10211,sbcC,RecF protein:ABC transporter,false,3,3,,
PMT0866,P9313_10221,sbcD,Serine/threonine specific protein phosphatase:DNA repair exon...,false,3,2,,
PMT0867,P9313_10231,,"product possible regulatory protein, luxR family",false,0,1,,
PMT0868,P9313_10241,,conserved hypothetical protein,true,5,3,2.867270488,38.0
PMT0869,P9313_10251,,conserved hypothetical protein,true,3,1,3.922994026,29.0
PMT0870,P9313_10271,,hypothetical,false,1,0,,
PMT0871,P9313_10291,F21B7.35,Short-chain dehydrogenase/reductase (SDR) superfamily,false,5,4,,
PMT0872,P9313_10301,,CDP-alcohol phosphatidyltransferase,false,2,0,,
PMT0873,P9313_10311,,possible Transglycosylase SLT domain,false,1,3,,
PMT0874,P9313_10321,,conserved hypothetical protein,true,0,3,4.492211344,18.0
PMT0875,P9313_10331,cysD,putative O-Acetyl homoserine sulfhydrylase,true,4,0,3.025459975,87.0
PMT0876,P9313_10341,metA,putative homoserine O-succinyltransferase,true,2,3,5.063055658,78.0
PMT0877,P9313_10351,,Uncharacterized protein conserved in bacteria,false,4,4,,
PMT0878,P9313_10361,alkB,possible alkylated DNA repair protein,true,1,0,3.637390819,74.0
PMT0879,P9313_10401,,possible 'chromo' (CHRromatin Organization MOd,true,0,1,4.402067452,45.0
PMT0880,P9313_10421,,Staphylococcus nuclease (SNase) homologues,false,1,0,,
PMT0881,P9313_10431,,hypothetical,false,2,0,,
PMT0882,P9313_10441,,hypothetical,false,1,0,,
PMT0883,P9313_10451,,hypothetical,false,2,0,,
PMT0886,P9313_10501,,hypothetical,false,1,1,,
PMT0887,P9313_10511,procAs.2,prochlorosin,false,1,0,,
PMT0888,P9313_10541,,conserved hypothetical protein,false,1,0,,
PMT0889,P9313_10551,,possible Fanconi anaemia group C protein,false,0,1,,
PMT0890,P9313_10561,,possible Sec7 domain,false,0,1,,
PMT0891,P9313_10581,,hypothetical,false,1,0,,
PMT0892,P9313_10591,,hypothetical,false,1,0,,
PMT0893,P9313_10601,glnQ,"ABC transporter for amino acids, ATP binding component",false,1,0,,
PMT0894,P9313_10611,,"ABC transporter for amino acids, membrane component",false,1,0,,
PMT0895,P9313_10631,,Uncharacterized conserved protein,false,1,0,,
PMT0896,P9313_10641,,"ABC transporter for amino acids, membrane component",false,2,0,,
PMT0897,P9313_10651,,"ABC transporter for amino acids, substrate binding protein",false,0,1,,
PMT0898,P9313_10661,,Uncharacterized conserved protein,true,1,0,2.359629355,8.0
PMT0899,P9313_10671,,putative sulfate transporter,true,0,2,4.72959631,17.0
PMT0900,P9313_10681,,possible oxidoreductase,true,0,2,4.492211344,90.0
PMT0901,P9313_10701,,Uncharacterized conserved protein,false,3,2,,
PMT0902,P9313_10721,,conserved hypothetical protein,false,1,1,,
PMT0903,P9313_10731,,Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site,true,3,2,2.865675883,17.0
PMT0904,P9313_10741,,conserved hypothetical protein,true,2,0,3.984013134,
PMT0905,P9313_10751,,hypothetical,true,0,1,3.588438682,71.0
PMT0908,P9313_10831,hflC,Band 7 protein,false,0,2,,
PMT0909,P9313_10841,,DAACS family symporter for glutamate/aspartate/dicarboxylates,false,3,4,,
PMT0910,P9313_10881,,possible pfkB family carbohydrate kinase,false,1,1,,
PMT0911,P9313_10901,,hypothetical,false,1,1,,
PMT0913,P9313_10951,,conserved hypothetical protein,false,1,0,,
PMT0914,P9313_10961,,possible Kunitz/Bovine pancreatic trypsin inhib,false,0,1,,
PMT0916,P9313_10981,,hypothetical,false,2,0,,
PMT0918,P9313_11031,,"Integral membrane protein, DUF6",false,1,1,,
PMT0919,P9313_11061,,hypothetical,true,1,0,2.651993672,96.0
PMT0920,P9313_11071,,conserved hypothetical,false,1,0,,
PMT0921,P9313_11081,,conserved hypothetical protein,false,2,0,,
PMT0922,P9313_11091,procA4.4,prochlorosin,true,1,1,2.023345967,21.0
PMT0923,P9313_11121,,hypothetical,false,1,1,,
PMT0924,P9313_11141,,possible Carbamoyl-phosphate synthase L chain,false,1,2,,
PMT0925,P9313_11151,,hypothetical,false,1,1,,
PMT0926,P9313_11181,procA4.3,prochlorosin,false,1,0,,
PMT0927,P9313_11191,,possible UBA/TS-N domain,false,1,0,,
PMT0928,P9313_11231,,hypothetical,false,1,0,,
PMT0929,P9313_11251,,Hemolysin-type calcium-binding region:RTX N-terminal domain,true,0,0,2.575306473,35.0
PMT0930,P9313_11291,,Domain of unknown function DUF81,false,1,1,,
PMT0932,P9313_11311,,conserved hypothetical,true,0,1,4.7355268,0.0
PMT0933,P9313_11321,procA4.1,prochlorosin,false,1,1,,
PMT0934,P9313_11351,,hypothetical,false,1,0,,
PMT0935,P9313_11371,,possible GRAM domain,true,0,0,4.72959631,61.0
PMT0936,P9313_11381,,conserved hypothetical protein,false,1,0,,
PMT0937,P9313_11391,,conserved hypothetical protein,false,0,1,,
PMT0938,P9313_11401,,TPR repeat,false,1,0,,
PMT0939,P9313_11411,,hypothetical protein,false,1,0,,
PMT0941,P9313_11431,,hypothetical protein,false,2,0,,
PMT0942,P9313_11471,,conserved hypothetical protein,false,5,2,,
PMT0943,P9313_11481,,hypothetical protein,false,1,0,,
PMT0944,P9313_11491,,hypothetical protein,false,1,0,,
PMT0945,P9313_11501,,hypothetical protein,false,1,2,,
PMT0946,P9313_11521,,hypothetical protein,true,0,1,3.293500972,69.0
PMT0947,P9313_11551,,hypothetical protein,false,1,0,,
PMT0948,P9313_11591,,possible Thermophilic metalloprotease (M29),false,1,0,,
PMT0949,P9313_11651,,hypothetical,false,1,0,,
PMT0950,P9313_11661,,Uncharacterized conserved protein,true,0,0,4.958946612,25.0
PMT0951,P9313_11671,,conserved hypothetical protein,true,2,0,2.259634936,
PMT0952,P9313_11691,,possible Hemolysin-type calcium-binding protei,true,0,2,3.798695526,30.0
PMT0954,P9313_11721,,conserved hypothetical protein,false,0,2,,
PMT0955,P9313_11731,,similar to zeta-carotene desaturase,true,3,1,3.99540665,0.0
PMT0956,P9313_11751,,possible Kinesin motor domain,true,0,0,3.692966229,18.0
PMT0958,P9313_11771,,possible Flagella basal body rod protein,false,0,1,,
PMT0959,P9313_11791,,possible Kinesin motor domain,true,0,0,3.692966229,18.0
PMT0960,P9313_11801,,conserved hypothetical protein,false,1,0,,
PMT0961,P9313_11821,,possible Flagella basal body rod protein,false,1,0,,
PMT0962,P9313_11841,,possible Kinesin motor domain,true,0,0,3.692966229,18.0
PMT0964,P9313_11891,,conserved hypothetical protein,true,0,0,2.259634936,18.0
PMT0965,P9313_11911,,conserved hypothetical protein,false,1,0,,
PMT0966,P9313_11921,,conserved hypothetical protein,false,1,0,,
PMT0967,P9313_11931,,conserved hypothetical protein,false,1,0,,
PMT0968,P9313_11941,,hypothetical,false,1,0,,
PMT0969,P9313_11951,,possible Bacterial Cytochrome Ubiquinol Oxidase,true,0,0,4.197273634,16.0
PMT0970,P9313_11971,,possible Herpesvirus VP23 like capsid protein,false,1,0,,
PMT0971,P9313_11991,,possible bZIP transcription factor,false,0,2,,
PMT0972,P9313_12011,,possible DNA polymerase (viral) N-terminal dom,true,1,0,3.430249195,18.0
PMT0973,P9313_12021,,possible Vinculin family,false,1,0,,
PMT0974,P9313_12031,,Uncharacterized protein conserved in bacteria,false,0,1,,
PMT0975,P9313_12041,,possible Ribosomal protein L36,true,1,3,5.826237321,19.0
PMT0976,P9313_12051,,possible Protein of unknown function DUF42,true,2,1,3.26637285,37.0
PMT0977,P9313_12061,,"ABC transporter, multidrug efflux family",false,2,2,,
PMT0978,P9313_12071,,"ABC transporter , multidrug efflux family",false,9,4,,
PMT0979,P9313_12081,,conserved hypothetical protein,true,4,2,4.031049483,25.0
PMT0980,P9313_12091,,Outer membrane efflux protein,true,3,3,4.499237831,35.0
PMT0981,P9313_12101,,possible Pectate lyase,false,2,0,,
PMT0982,P9313_12121,,hypothetical,false,1,0,,
PMT0983,P9313_12131,,possible Kinesin motor domain,true,0,0,3.692966229,18.0
PMT0985,P9313_12201,,conserved hypothetical protein,false,1,0,,
PMT0986,P9313_12241,,possible bZIP transcription factor,false,1,0,,
PMT0987,P9313_12261,,possible Protein of unknown function DUF131,false,1,0,,
PMT0988,P9313_12281,,hypothetical,false,1,0,,
PMT0989,P9313_12321,,hypothetical,false,3,1,,
PMT0991,P9313_12351,,possible tRNA synthetases class I (E and Q),false,1,0,,
PMT0992,P9313_12371,hli7,possible high light inducible protein,false,1,0,,
PMT0993,P9313_12391,,"ABC transporter, substrate binding protein, phosphate",false,0,2,,
PMT0994,P9313_12401,phoB,"two-component response regulator, phosphate",false,0,2,,
PMT0995,P9313_12411,,"two component sensor histidine kinase fragment, likely pseudogene",false,1,1,,
PMT0997,P9313_12431,,"two component sensor histidine kinase fragment, possible pseudogene",false,0,1,,
PMT0998,P9313_12441,som,possible porin,false,1,2,,
PMT0999,P9313_12451,,"multidrug efflux transporter, MFS family",false,2,1,,
PMT1000,P9313_12461,gap3,Putative glyceraldehyde 3-phosphate dehydrogenase,false,3,0,,
PMT1001,P9313_12471,arsA,"Bacterial regulatory proteins, ArsR family",true,1,0,4.958946612,26.0
PMT1002,P9313_12491,,possible BRCA1 C Terminus (BRCT) domain,false,0,1,,
PMT1003,P9313_12501,,conserved hypothetical protein,false,3,0,,
PMT1004,P9313_12521,,"Uncharacterized conserved protein, contains double-stranded beta-helix domain",false,1,0,,
PMT1005,P9313_12531,,possible Gamma-thionins family,false,2,0,,
PMT1006,P9313_12551,,possible Cystine-knot domain,false,2,0,,
